,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,95700,,                   1.89,,                   0.83,
2007-01-03,95000,,                   1.87,,                   0.82,
2007-01-04,92200,,                   1.82,,                   0.80,
2007-01-05,89700,,                   1.77,,                   0.77,
2007-01-08,89800,,                   1.77,,                   0.77,
2007-01-09,89900,,                   1.77,,                   0.78,
2007-01-10,91100,,                   1.80,,                   0.79,
2007-01-11,92800,,                   1.83,,                   0.80,
2007-01-12,94300,,                   1.86,,                   0.81,
2007-01-15,95300,,                   1.88,,                   0.82,
2007-01-16,95400,,                   1.88,,                   0.82,
2007-01-17,95000,,                   1.87,,                   0.82,
2007-01-18,94900,,                   1.87,,                   0.82,
2007-01-19,94500,,                   1.86,,                   0.82,
2007-01-22,94000,,                   1.85,,                   0.81,
2007-01-23,92800,,                   1.83,,                   0.80,
2007-01-24,93000,,                   1.83,,                   0.80,
2007-01-25,92300,,                   1.82,,                   0.80,
2007-01-26,92000,,                   1.81,,                   0.79,
2007-01-29,91000,,                   1.79,,                   0.79,
2007-01-30,88000,,                   1.74,,                   0.76,
2007-01-31,90000,,                   1.77,,                   0.78,
2007-02-01,90400,,                   1.78,,                   0.78,
2007-02-02,90400,,                   1.78,,                   0.78,
2007-02-05,90400,,                   1.78,,                   0.78,
2007-02-06,89200,,                   1.76,,                   0.77,
2007-02-07,89900,,                   1.77,,                   0.78,
2007-02-08,89000,,                   1.76,,                   0.77,
2007-02-09,90000,,                   1.77,,                   0.78,
2007-02-12,89400,,                   1.76,,                   0.77,
2007-02-13,89900,,                   1.77,,                   0.78,
2007-02-14,89500,,                   1.76,,                   0.77,
2007-02-15,89400,,                   1.76,,                   0.77,
2007-02-16,89900,,                   1.77,,                   0.78,
2007-02-20,89500,,                   1.76,,                   0.77,
2007-02-21,88000,,                   1.74,,                   0.76,
2007-02-22,88500,,                   1.75,,                   0.76,
2007-02-23,87100,,                   1.72,,                   0.75,
2007-02-26,86400,,                   1.70,,                   0.75,
2007-02-27,85500,,                   1.69,,                   0.74,
2007-02-28,84700,,                   1.67,,                   0.73,
2007-03-02,84500,,                   1.67,,                   0.73,
2007-03-05,81000,,                   1.60,,                   0.70,
2007-03-06,83300,,                   1.64,,                   0.72,
2007-03-07,82000,,                   1.62,,                   0.71,
2007-03-08,81900,,                   1.62,,                   0.71,
2007-03-09,81300,,                   1.60,,                   0.70,
2007-03-12,84100,,                   1.66,,                   0.73,
2007-03-13,84800,,                   1.67,,                   0.73,
2007-03-14,83900,,                   1.65,,                   0.72,
2007-03-15,83000,,                   1.64,,                   0.72,
2007-03-16,83200,,                   1.64,,                   0.72,
2007-03-19,82000,,                   1.62,,                   0.71,
2007-03-20,81500,,                   1.61,,                   0.70,
2007-03-21,80800,,                   1.59,,                   0.70,
2007-03-22,81100,,                   1.60,,                   0.70,
2007-03-23,80000,,                   1.58,,                   0.69,
2007-03-26,80000,,                   1.58,,                   0.69,
2007-03-27,80300,,                   1.58,,                   0.69,
2007-03-28,79200,,                   1.56,,                   0.68,
2007-03-29,79900,,                   1.58,,                   0.69,
2007-03-30,80400,,                   1.59,,                   0.69,
2007-04-02,80100,,                   1.58,,                   0.69,
2007-04-03,80700,,                   1.59,,                   0.70,
2007-04-04,82000,,                   1.62,,                   0.71,
2007-04-05,81900,,                   1.62,,                   0.71,
2007-04-06,82000,,                   1.62,,                   0.71,
2007-04-09,82400,,                   1.62,,                   0.71,
2007-04-10,82200,,                   1.62,,                   0.71,
2007-04-11,81300,,                   1.60,,                   0.70,
2007-04-12,81500,,                   1.61,,                   0.70,
2007-04-13,81800,,                   1.61,,                   0.71,
2007-04-16,80800,,                   1.59,,                   0.70,
2007-04-17,80400,,                   1.59,,                   0.69,
2007-04-18,80400,,                   1.59,,                   0.69,
2007-04-19,80500,,                   1.59,,                   0.69,
2007-04-20,80100,,                   1.58,,                   0.69,
2007-04-23,81800,,                   1.61,,                   0.71,
2007-04-24,85700,,                   1.69,,                   0.74,
2007-04-25,85100,,                   1.68,,                   0.73,
2007-04-26,85000,,                   1.68,,                   0.73,
2007-04-27,84700,,                   1.67,,                   0.73,
2007-04-30,83900,,                   1.65,,                   0.72,
2007-05-02,83000,,                   1.64,,                   0.72,
2007-05-03,84300,,                   1.66,,                   0.73,
2007-05-04,83600,,                   1.65,,                   0.72,
2007-05-07,84300,,                   1.66,,                   0.73,
2007-05-08,83000,,                   1.64,,                   0.72,
2007-05-09,82000,,                   1.62,,                   0.71,
2007-05-10,83000,,                   1.64,,                   0.72,
2007-05-11,84700,,                   1.67,,                   0.73,
2007-05-14,84600,,                   1.67,,                   0.73,
2007-05-15,84500,,                   1.67,,                   0.73,
2007-05-16,84900,,                   1.67,,                   0.73,
2007-05-17,84700,,                   1.67,,                   0.73,
2007-05-18,85000,,                   1.68,,                   0.73,
2007-05-21,84100,,                   1.66,,                   0.73,
2007-05-22,83600,,                   1.65,,                   0.72,
2007-05-23,83200,,                   1.64,,                   0.72,
2007-05-25,84800,,                   1.67,,                   0.73,
2007-05-28,88600,,                   1.75,,                   0.76,
2007-05-29,96400,,                   1.90,,                   0.83,
2007-05-30,98800,,                   1.95,,                   0.85,
2007-05-31,103000,,                   2.03,,                   0.89,
2007-06-01,101000,,                   1.99,,                   0.87,
2007-06-04,101000,,                   1.99,,                   0.87,
2007-06-05,100500,,                   1.98,,                   0.87,
2007-06-07,100000,,                   1.97,,                   0.86,
2007-06-08,97800,,                   1.93,,                   0.84,
2007-06-11,96800,,                   1.91,,                   0.84,
2007-06-12,105000,,                   2.07,,                   0.91,
2007-06-13,104000,,                   2.05,,                   0.90,
2007-06-14,103000,,                   2.03,,                   0.89,
2007-06-15,100500,,                   1.98,,                   0.87,
2007-06-18,103000,,                   2.03,,                   0.89,
2007-06-19,100500,,                   1.98,,                   0.87,
2007-06-20,99800,,                   1.97,,                   0.86,
2007-06-21,101000,,                   1.99,,                   0.87,
2007-06-22,99800,,                   1.97,,                   0.86,
2007-06-25,99500,,                   1.96,,                   0.86,
2007-06-26,97500,,                   1.92,,                   0.84,
2007-06-27,95200,,                   1.88,,                   0.82,
2007-06-28,97800,,                   1.93,,                   0.84,
2007-06-29,99300,,                   1.96,,                   0.86,
2007-07-02,99400,,                   1.96,,                   0.86,
2007-07-03,99400,,                   1.96,,                   0.86,
2007-07-04,99700,,                   1.97,,                   0.86,
2007-07-05,100000,,                   1.97,,                   0.86,
2007-07-06,100500,,                   1.98,,                   0.87,
2007-07-09,100000,,                   1.97,,                   0.86,
2007-07-10,100500,,                   1.98,,                   0.87,
2007-07-11,103000,,                   2.03,,                   0.89,
2007-07-12,113000,,                   2.23,,                   0.97,
2007-07-13,113500,,                   2.24,,                   0.98,
2007-07-16,113500,,                   2.24,,                   0.98,
2007-07-18,110000,,                   2.17,,                   0.95,
2007-07-19,110000,,                   2.17,,                   0.95,
2007-07-20,119500,,                   2.36,,                   1.03,
2007-07-23,118500,,                   2.34,,                   1.02,
2007-07-24,116500,,                   2.30,,                   1.01,
2007-07-25,117500,,                   2.32,,                   1.01,
2007-07-26,114500,,                   2.26,,                   0.99,
2007-07-27,105000,,                   2.07,,                   0.91,
2007-07-30,107500,,                   2.12,,                   0.93,
2007-07-31,107500,,                   2.12,,                   0.93,
2007-08-01,101500,,                   2.00,,                   0.88,
2007-08-02,102500,,                   2.02,,                   0.88,
2007-08-03,106000,,                   2.09,,                   0.91,
2007-08-06,104000,,                   2.05,,                   0.90,
2007-08-07,106000,,                   2.09,,                   0.91,
2007-08-08,112000,,                   2.21,,                   0.97,
2007-08-09,110000,,                   2.17,,                   0.95,
2007-08-10,107500,,                   2.12,,                   0.93,
2007-08-13,104000,,                   2.05,,                   0.90,
2007-08-14,102000,,                   2.01,,                   0.88,
2007-08-16,90400,,                   1.78,,                   0.78,
2007-08-17,91400,,                   1.80,,                   0.79,
2007-08-20,97000,,                   1.91,,                   0.84,
2007-08-21,97500,,                   1.92,,                   0.84,
2007-08-22,100000,,                   1.97,,                   0.86,
2007-08-23,99500,,                   1.96,,                   0.86,
2007-08-24,97000,,                   1.91,,                   0.84,
2007-08-27,111500,,                   2.20,,                   0.96,
2007-08-28,128000,,                   2.52,,                   1.10,
2007-08-29,122000,,                   2.41,,                   1.05,
2007-08-30,118500,,                   2.34,,                   1.02,
2007-08-31,121000,,                   2.39,,                   1.04,
2007-09-03,124000,,                   2.45,,                   1.07,
2007-09-04,121000,,                   2.39,,                   1.04,
2007-09-05,117000,,                   2.31,,                   1.01,
2007-09-06,115500,,                   2.28,,                   1.00,
2007-09-07,118500,,                   2.34,,                   1.02,
2007-09-10,120000,,                   2.37,,                   1.04,
2007-09-11,116000,,                   2.29,,                   1.00,
2007-09-12,115000,,                   2.27,,                   0.99,
2007-09-13,114500,,                   2.26,,                   0.99,
2007-09-14,121000,,                   2.39,,                   1.04,
2007-09-17,119000,,                   2.35,,                   1.03,
2007-09-18,119500,,                   2.36,,                   1.03,
2007-09-19,119000,,                   2.35,,                   1.03,
2007-09-20,119000,,                   2.35,,                   1.03,
2007-09-21,119000,,                   2.35,,                   1.03,
2007-09-27,119500,,                   2.36,,                   1.03,
2007-09-28,121000,,                   2.39,,                   1.04,
2007-10-01,120000,,                   2.37,,                   1.04,
2007-10-02,120000,,                   2.37,,                   1.04,
2007-10-04,118500,,                   2.34,,                   1.02,
2007-10-05,120000,,                   2.37,,                   1.04,
2007-10-08,119500,,                   2.36,,                   1.03,
2007-10-09,120500,,                   2.38,,                   1.04,
2007-10-10,121000,,                   2.39,,                   1.04,
2007-10-11,119000,,                   2.35,,                   1.03,
2007-10-12,118500,,                   2.34,,                   1.02,
2007-10-15,120000,,                   2.37,,                   1.04,
2007-10-16,115500,,                   2.28,,                   1.00,
2007-10-17,119500,,                   2.36,,                   1.03,
2007-10-18,118000,,                   2.33,,                   1.02,
2007-10-19,110500,,                   2.18,,                   0.95,
2007-10-22,107000,,                   2.11,,                   0.92,
2007-10-23,112000,,                   2.21,,                   0.97,
2007-10-24,107000,,                   2.11,,                   0.92,
2007-10-25,106000,,                   2.09,,                   0.91,
2007-10-26,102000,,                   2.01,,                   0.88,
2007-10-29,106000,,                   2.09,,                   0.91,
2007-10-30,110000,,                   2.17,,                   0.95,
2007-10-31,108000,,                   2.13,,                   0.93,
2007-11-01,105000,,                   2.07,,                   0.91,
2007-11-02,109500,,                   2.16,,                   0.94,
2007-11-05,125000,,                   2.46,,                   1.08,
2007-11-06,114000,,                   2.25,,                   0.98,
2007-11-07,110500,,                   2.18,,                   0.95,
2007-11-08,108000,,                   2.13,,                   0.93,
2007-11-09,110000,,                   2.17,,                   0.95,
2007-11-12,110000,,                   2.17,,                   0.95,
2007-11-13,110000,,                   2.17,,                   0.95,
2007-11-14,108000,,                   2.13,,                   0.93,
2007-11-15,106000,,                   2.09,,                   0.91,
2007-11-16,103500,,                   2.04,,                   0.89,
2007-11-19,105000,,                   2.07,,                   0.91,
2007-11-20,101500,,                   2.00,,                   0.88,
2007-11-21,99200,,                   1.96,,                   0.86,
2007-11-22,98000,,                   1.93,,                   0.85,
2007-11-23,97300,,                   1.92,,                   0.84,
2007-11-26,101000,,                   1.99,,                   0.87,
2007-11-27,101000,,                   1.99,,                   0.87,
2007-11-28,99000,,                   1.95,,                   0.85,
2007-11-29,102000,,                   2.01,,                   0.88,
2007-11-30,104500,,                   2.06,,                   0.90,
2007-12-03,105500,,                   2.08,,                   0.91,
2007-12-04,104000,,                   2.05,,                   0.90,
2007-12-05,102500,,                   2.02,,                   0.88,
2007-12-06,101500,,                   2.00,,                   0.88,
2007-12-07,101500,,                   2.00,,                   0.88,
2007-12-10,100000,,                   1.97,,                   0.86,
2007-12-11,102000,,                   2.01,,                   0.88,
2007-12-12,108500,,                   2.14,,                   0.94,
2007-12-13,109500,,                   2.16,,                   0.94,
2007-12-14,106500,,                   2.10,,                   0.92,
2007-12-17,102000,,                   2.01,,                   0.88,
2007-12-18,101500,,                   2.00,,                   0.88,
2007-12-20,100000,,                   1.97,,                   0.86,
2007-12-21,99300,,                   1.96,,                   0.86,
2007-12-24,98600,,                   1.94,,                   0.85,
2007-12-26,98100,,                   1.93,,                   0.85,
2007-12-27,99200,,                   1.96,,                   0.86,
2007-12-28,101000,,                   1.99,,                   0.87,
2008-01-02,100000,                  16.32,                   1.77,                   7.61,                   0.82,
2008-01-03,100500,                  16.40,                   1.77,                   7.65,                   0.83,
2008-01-04,103000,                  16.81,                   1.82,                   7.84,                   0.85,
2008-01-07,108000,                  17.62,                   1.91,                   8.22,                   0.89,
2008-01-08,107500,                  17.54,                   1.90,                   8.18,                   0.88,
2008-01-09,103500,                  16.89,                   1.83,                   7.88,                   0.85,
2008-01-10,107000,                  17.46,                   1.89,                   8.14,                   0.88,
2008-01-11,108500,                  17.70,                   1.92,                   8.26,                   0.89,
2008-01-14,108500,                  17.70,                   1.92,                   8.26,                   0.89,
2008-01-15,102500,                  16.73,                   1.81,                   7.80,                   0.84,
2008-01-16,105000,                  17.13,                   1.85,                   7.99,                   0.86,
2008-01-17,89800,                  14.65,                   1.59,                   6.84,                   0.74,
2008-01-18,93800,                  15.31,                   1.66,                   7.14,                   0.77,
2008-01-21,96600,                  15.76,                   1.71,                   7.35,                   0.79,
2008-01-22,89600,                  14.62,                   1.58,                   6.82,                   0.74,
2008-01-23,90000,                  14.69,                   1.59,                   6.85,                   0.74,
2008-01-24,93900,                  15.32,                   1.66,                   7.15,                   0.77,
2008-01-25,96000,                  15.67,                   1.69,                   7.31,                   0.79,
2008-01-28,96900,                  15.81,                   1.71,                   7.38,                   0.80,
2008-01-29,100000,                  16.32,                   1.77,                   7.61,                   0.82,
2008-01-30,99000,                  16.15,                   1.75,                   7.54,                   0.81,
2008-01-31,97100,                  15.84,                   1.71,                   7.39,                   0.80,
2008-02-01,96500,                  15.75,                   1.70,                   7.35,                   0.79,
2008-02-04,96600,                  15.76,                   1.71,                   7.35,                   0.79,
2008-02-05,97600,                  15.93,                   1.72,                   7.43,                   0.80,
2008-02-11,96000,                  15.67,                   1.69,                   7.31,                   0.79,
2008-02-12,96000,                  15.67,                   1.69,                   7.31,                   0.79,
2008-02-13,95200,                  15.53,                   1.68,                   7.25,                   0.78,
2008-02-14,97000,                  15.83,                   1.71,                   7.38,                   0.80,
2008-02-15,97700,                  15.94,                   1.72,                   7.44,                   0.80,
2008-02-18,97500,                  15.91,                   1.72,                   7.42,                   0.80,
2008-02-19,97500,                  15.91,                   1.72,                   7.42,                   0.80,
2008-02-20,97400,                  15.89,                   1.72,                   7.41,                   0.80,
2008-02-21,98000,                  15.99,                   1.73,                   7.46,                   0.80,
2008-02-22,98000,                  15.99,                   1.73,                   7.46,                   0.80,
2008-02-25,101000,                  16.48,                   1.78,                   7.69,                   0.83,
2008-02-26,100500,                  16.40,                   1.77,                   7.65,                   0.83,
2008-02-27,100500,                  16.40,                   1.77,                   7.65,                   0.83,
2008-02-28,99500,                  16.24,                   1.76,                   7.57,                   0.82,
2008-02-29,100500,                  16.40,                   1.77,                   7.65,                   0.83,
2008-03-03,101000,                  16.48,                   1.78,                   7.69,                   0.83,
2008-03-04,108000,                  17.62,                   1.91,                   8.22,                   0.89,
2008-03-05,111500,                  18.19,                   1.97,                   8.49,                   0.92,
2008-03-06,115500,                  18.85,                   2.04,                   8.79,                   0.95,
2008-03-07,115500,                  18.85,                   2.04,                   8.79,                   0.95,
2008-03-10,113500,                  18.52,                   2.00,                   8.64,                   0.93,
2008-03-11,113500,                  18.52,                   2.00,                   8.64,                   0.93,
2008-03-12,114000,                  18.60,                   2.01,                   8.68,                   0.94,
2008-03-13,113000,                  18.44,                   1.99,                   8.60,                   0.93,
2008-03-14,109000,                  17.79,                   1.92,                   8.30,                   0.90,
2008-03-17,110500,                  18.03,                   1.95,                   8.41,                   0.91,
2008-03-18,110500,                  18.03,                   1.95,                   8.41,                   0.91,
2008-03-19,107500,                  17.54,                   1.90,                   8.18,                   0.88,
2008-03-20,106500,                  17.38,                   1.88,                   8.11,                   0.87,
2008-03-21,108000,                  17.62,                   1.91,                   8.22,                   0.89,
2008-03-24,109000,                  17.79,                   1.92,                   8.30,                   0.90,
2008-03-25,111500,                  18.19,                   1.97,                   8.49,                   0.92,
2008-03-26,108500,                  17.70,                   1.92,                   8.26,                   0.89,
2008-03-27,110500,                  18.03,                   1.95,                   8.41,                   0.91,
2008-03-28,111500,                  18.19,                   1.97,                   8.49,                   0.92,
2008-03-31,110500,                  18.03,                   1.95,                   8.41,                   0.91,
2008-04-01,110000,                  17.95,                   1.94,                   8.37,                   0.90,
2008-04-02,114000,                  18.60,                   2.01,                   8.68,                   0.94,
2008-04-03,112000,                  18.28,                   1.98,                   8.52,                   0.92,
2008-04-04,110500,                  18.03,                   1.95,                   8.41,                   0.91,
2008-04-07,109500,                  17.87,                   1.93,                   8.33,                   0.90,
2008-04-08,111500,                  18.19,                   1.97,                   8.49,                   0.92,
2008-04-10,110500,                  18.03,                   1.95,                   8.41,                   0.91,
2008-04-11,111000,                  18.11,                   1.96,                   8.45,                   0.91,
2008-04-14,108000,                  17.62,                   1.91,                   8.22,                   0.89,
2008-04-15,108000,                  17.62,                   1.91,                   8.22,                   0.89,
2008-04-16,106000,                  17.30,                   1.87,                   8.07,                   0.87,
2008-04-17,106000,                  17.30,                   1.87,                   8.07,                   0.87,
2008-04-18,108500,                  17.70,                   1.92,                   8.26,                   0.89,
2008-04-21,107000,                  17.46,                   1.89,                   8.14,                   0.88,
2008-04-22,105000,                  17.13,                   1.85,                   7.99,                   0.86,
2008-04-23,103500,                  16.89,                   1.83,                   7.88,                   0.85,
2008-04-24,103000,                  16.81,                   1.82,                   7.84,                   0.85,
2008-04-25,102500,                  16.73,                   1.81,                   7.80,                   0.84,
2008-04-28,100000,                  16.32,                   1.77,                   7.61,                   0.82,
2008-04-29,101000,                  16.48,                   1.78,                   7.69,                   0.83,
2008-04-30,101500,                  16.56,                   1.79,                   7.73,                   0.83,
2008-05-02,100000,                  16.32,                   1.77,                   7.61,                   0.82,
2008-05-06,101500,                  16.56,                   1.79,                   7.73,                   0.83,
2008-05-07,101000,                  16.48,                   1.78,                   7.69,                   0.83,
2008-05-08,103000,                  16.81,                   1.82,                   7.84,                   0.85,
2008-05-09,102000,                  16.64,                   1.80,                   7.76,                   0.84,
2008-05-13,100000,                  16.32,                   1.77,                   7.61,                   0.82,
2008-05-14,102500,                  16.73,                   1.81,                   7.80,                   0.84,
2008-05-15,106000,                  17.30,                   1.87,                   8.07,                   0.87,
2008-05-16,110000,                  17.95,                   1.94,                   8.37,                   0.90,
2008-05-19,112500,                  18.36,                   1.99,                   8.56,                   0.92,
2008-05-20,112000,                  18.28,                   1.98,                   8.52,                   0.92,
2008-05-21,112000,                  18.28,                   1.98,                   8.52,                   0.92,
2008-05-22,111500,                  18.19,                   1.97,                   8.49,                   0.92,
2008-05-23,114000,                  18.60,                   2.01,                   8.68,                   0.94,
2008-05-26,113500,                  18.52,                   2.00,                   8.64,                   0.93,
2008-05-27,113500,                  18.52,                   2.00,                   8.64,                   0.93,
2008-05-28,113000,                  18.44,                   1.99,                   8.60,                   0.93,
2008-05-29,113000,                  18.44,                   1.99,                   8.60,                   0.93,
2008-05-30,112000,                  18.28,                   1.98,                   8.52,                   0.92,
2008-06-02,112500,                  18.36,                   1.99,                   8.56,                   0.92,
2008-06-03,108500,                  17.70,                   1.92,                   8.26,                   0.89,
2008-06-04,107500,                  17.54,                   1.90,                   8.18,                   0.88,
2008-06-05,106000,                  17.30,                   1.87,                   8.07,                   0.87,
2008-06-09,105000,                  17.13,                   1.85,                   7.99,                   0.86,
2008-06-10,105000,                  17.13,                   1.85,                   7.99,                   0.86,
2008-06-11,106000,                  17.30,                   1.87,                   8.07,                   0.87,
2008-06-12,102000,                  16.64,                   1.80,                   7.76,                   0.84,
2008-06-13,104500,                  17.05,                   1.84,                   7.95,                   0.86,
2008-06-16,106500,                  17.38,                   1.88,                   8.11,                   0.87,
