,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,86700,                  10.87,                   2.11,                   8.99,                   0.69,                   1.44
2007-01-03,85400,                  10.71,                   2.08,                   8.85,                   0.68,                   1.46
2007-01-04,83400,                  10.46,                   2.03,                   8.64,                   0.67,                   1.50
2007-01-05,82700,                  10.37,                   2.02,                   8.57,                   0.66,                   1.51
2007-01-08,83500,                  10.47,                   2.04,                   8.65,                   0.67,                   1.50
2007-01-09,80500,                  10.09,                   1.96,                   8.34,                   0.64,                   1.55
2007-01-10,77800,                   9.75,                   1.90,                   8.06,                   0.62,                   1.61
2007-01-11,78000,                   9.78,                   1.90,                   8.08,                   0.62,                   1.60
2007-01-12,78800,                   9.88,                   1.92,                   8.17,                   0.63,                   1.59
2007-01-15,78600,                   9.85,                   1.92,                   8.15,                   0.63,                   1.59
2007-01-16,79100,                   9.92,                   1.93,                   8.20,                   0.63,                   1.58
2007-01-17,77800,                   9.75,                   1.90,                   8.06,                   0.62,                   1.61
2007-01-18,79600,                   9.98,                   1.94,                   8.25,                   0.64,                   1.57
2007-01-19,79600,                   9.98,                   1.94,                   8.25,                   0.64,                   1.57
2007-01-22,78800,                   9.88,                   1.92,                   8.17,                   0.63,                   1.59
2007-01-23,78400,                   9.83,                   1.91,                   8.12,                   0.63,                   1.59
2007-01-24,78500,                   9.84,                   1.91,                   8.14,                   0.63,                   1.59
2007-01-25,79400,                   9.95,                   1.94,                   8.23,                   0.63,                   1.57
2007-01-26,76600,                   9.60,                   1.87,                   7.94,                   0.61,                   1.63
2007-01-29,76200,                   9.55,                   1.86,                   7.90,                   0.61,                   1.64
2007-01-30,76000,                   9.53,                   1.85,                   7.88,                   0.61,                   1.64
2007-01-31,76300,                   9.57,                   1.86,                   7.91,                   0.61,                   1.64
2007-02-01,76900,                   9.64,                   1.87,                   7.97,                   0.61,                   1.63
2007-02-02,77800,                   9.75,                   1.90,                   8.06,                   0.62,                   1.61
2007-02-05,77300,                   9.69,                   1.88,                   8.01,                   0.62,                   1.62
2007-02-06,78100,                   9.79,                   1.90,                   8.09,                   0.62,                   1.60
2007-02-07,79100,                   9.92,                   1.93,                   8.20,                   0.63,                   1.58
