,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2010-09-28,68700,                  10.53,                   2.48,                   9.14,                   0.81,                   0.36
2010-09-29,69100,                  10.59,                   2.49,                   9.19,                   0.81,                   0.36
2010-09-30,68400,                  10.48,                   2.47,                   9.10,                   0.80,                   0.37
2010-10-01,78600,                  12.04,                   2.84,                  10.46,                   0.92,                   0.32
2010-10-04,81500,                  12.49,                   2.94,                  10.84,                   0.96,                   0.31
2010-10-05,79900,                  12.24,                   2.88,                  10.63,                   0.94,                   0.31
2010-10-06,77800,                  11.92,                   2.81,                  10.35,                   0.91,                   0.32
2010-10-07,77300,                  11.85,                   2.79,                  10.28,                   0.91,                   0.32
2010-10-08,74500,                  11.42,                   2.69,                   9.91,                   0.87,                   0.34
2010-10-11,76600,                  11.74,                   2.77,                  10.19,                   0.90,                   0.33
2010-10-12,75000,                  11.49,                   2.71,                   9.98,                   0.88,                   0.33
2010-10-13,78300,                  12.00,                   2.83,                  10.42,                   0.92,                   0.32
2010-10-14,81700,                  12.52,                   2.95,                  10.87,                   0.96,                   0.31
2010-10-15,80700,                  12.37,                   2.91,                  10.74,                   0.95,                   0.31
2010-10-18,79200,                  12.14,                   2.86,                  10.54,                   0.93,                   0.32
2010-10-19,81800,                  12.54,                   2.95,                  10.88,                   0.96,                   0.31
2010-10-20,83800,                  12.84,                   3.03,                  11.15,                   0.98,                   0.30
2010-10-21,82100,                  12.58,                   2.96,                  10.92,                   0.96,                   0.30
2010-10-22,83000,                  12.72,                   3.00,                  11.04,                   0.97,                   0.30
2010-10-25,79900,                  12.24,                   2.88,                  10.63,                   0.94,                   0.31
2010-10-26,79800,                  12.23,                   2.88,                  10.62,                   0.94,                   0.31
2010-10-27,80800,                  12.38,                   2.92,                  10.75,                   0.95,                   0.31
2010-10-28,81000,                  12.41,                   2.92,                  10.78,                   0.95,                   0.31
2010-10-29,78100,                  11.97,                   2.82,                  10.39,                   0.92,                   0.32
2010-11-01,78300,                  12.00,                   2.83,                  10.42,                   0.92,                   0.32
2010-11-02,77900,                  11.94,                   2.81,                  10.36,                   0.91,                   0.32
2010-11-03,77800,                  11.92,                   2.81,                  10.35,                   0.91,                   0.32
2010-11-04,81300,                  12.46,                   2.94,                  10.82,                   0.95,                   0.31
2010-11-05,79300,                  12.15,                   2.86,                  10.55,                   0.93,                   0.32
2010-11-08,81200,                  12.44,                   2.93,                  10.80,                   0.95,                   0.31
2010-11-09,80700,                  12.37,                   2.91,                  10.74,                   0.95,                   0.31
2010-11-10,82200,                  12.60,                   2.97,                  10.94,                   0.96,                   0.30
2010-11-11,83400,                  12.78,                   3.01,                  11.10,                   0.98,                   0.30
2010-11-12,81700,                  12.52,                   2.95,                  10.87,                   0.96,                   0.31
2010-11-15,81400,                  12.47,                   2.94,                  10.83,                   0.95,                   0.31
2010-11-16,77700,                  11.91,                   2.81,                  10.34,                   0.91,                   0.32
2010-11-17,73000,                  11.19,                   2.64,                   9.71,                   0.86,                   0.34
2010-11-18,75000,                  11.49,                   2.71,                   9.98,                   0.88,                   0.33
2010-11-19,75900,                  11.63,                   2.74,                  10.10,                   0.89,                   0.33
2010-11-22,77400,                  11.86,                   2.79,                  10.30,                   0.91,                   0.32
2010-11-23,77000,                  11.80,                   2.78,                  10.24,                   0.90,                   0.32
2010-11-24,75100,                  11.51,                   2.71,                   9.99,                   0.88,                   0.33
2010-11-25,75400,                  11.55,                   2.72,                  10.03,                   0.88,                   0.33
2010-11-26,75000,                  11.49,                   2.71,                   9.98,                   0.88,                   0.33
2010-11-29,74100,                  11.36,                   2.68,                   9.86,                   0.87,                   0.34
2010-11-30,74800,                  11.46,                   2.70,                   9.95,                   0.88,                   0.33
2010-12-01,74700,                  11.45,                   2.70,                   9.94,                   0.88,                   0.33
2010-12-02,78000,                  11.95,                   2.82,                  10.38,                   0.91,                   0.32
2010-12-03,77700,                  11.91,                   2.81,                  10.34,                   0.91,                   0.32
2010-12-06,78000,                  11.95,                   2.82,                  10.38,                   0.91,                   0.32
2010-12-07,79600,                  12.20,                   2.87,                  10.59,                   0.93,                   0.31
2010-12-08,78100,                  11.97,                   2.82,                  10.39,                   0.92,                   0.32
2010-12-09,77600,                  11.89,                   2.80,                  10.32,                   0.91,                   0.32
2010-12-10,76500,                  11.72,                   2.76,                  10.18,                   0.90,                   0.33
2010-12-13,76300,                  11.69,                   2.75,                  10.15,                   0.89,                   0.33
2010-12-14,75200,                  11.52,                   2.72,                  10.01,                   0.88,                   0.33
2010-12-15,73200,                  11.22,                   2.64,                   9.74,                   0.86,                   0.34
2010-12-16,75100,                  11.51,                   2.71,                   9.99,                   0.88,                   0.33
2010-12-17,74900,                  11.48,                   2.70,                   9.97,                   0.88,                   0.33
2010-12-20,73900,                  11.32,                   2.67,                   9.83,                   0.87,                   0.34
2010-12-21,74400,                  11.40,                   2.69,                   9.90,                   0.87,                   0.34
2010-12-22,74100,                  11.36,                   2.68,                   9.86,                   0.87,                   0.34
2010-12-23,74800,                  11.46,                   2.70,                   9.95,                   0.88,                   0.33
2010-12-24,73500,                  11.26,                   2.65,                   9.78,                   0.86,                   0.34
2010-12-27,74900,                  11.48,                   2.70,                   9.97,                   0.88,                   0.33
2010-12-28,76700,                  11.75,                   2.77,                  10.20,                   0.90,                   0.33
2010-12-29,78700,                  12.06,                   2.84,                  10.47,                   0.92,                   0.32
2010-12-30,78200,                  11.98,                   2.82,                  10.40,                   0.92,                   0.32
2011-01-03,76500,                   6.84,                   2.20,                   6.40,                   0.93,                   0.65
2011-01-04,74800,                   6.69,                   2.15,                   6.26,                   0.91,                   0.67
2011-01-05,73400,                   6.56,                   2.11,                   6.14,                   0.89,                   0.68
2011-01-06,73400,                   6.56,                   2.11,                   6.14,                   0.89,                   0.68
2011-01-07,73400,                   6.56,                   2.11,                   6.14,                   0.89,                   0.68
2011-01-10,72600,                   6.49,                   2.08,                   6.07,                   0.88,                   0.69
2011-01-11,71700,                   6.41,                   2.06,                   6.00,                   0.87,                   0.70
