,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,54600,                  14.76,                   3.26,                  13.88,                   1.07,
2007-01-03,52500,                  14.19,                   3.14,                  13.35,                   1.03,
2007-01-04,51300,                  13.87,                   3.06,                  13.04,                   1.01,
2007-01-05,51800,                  14.00,                   3.09,                  13.17,                   1.01,
2007-01-08,49750,                  13.45,                   2.97,                  12.65,                   0.97,
2007-01-09,51800,                  14.00,                   3.09,                  13.17,                   1.01,
2007-01-10,51000,                  13.79,                   3.05,                  12.97,                   1.00,
2007-01-11,50500,                  13.65,                   3.02,                  12.84,                   0.99,
2007-01-12,53100,                  14.35,                   3.17,                  13.50,                   1.04,
2007-01-15,51300,                  13.87,                   3.06,                  13.04,                   1.01,
2007-01-16,50500,                  13.65,                   3.02,                  12.84,                   0.99,
2007-01-17,50300,                  13.60,                   3.00,                  12.79,                   0.99,
2007-01-18,50700,                  13.71,                   3.03,                  12.89,                   0.99,
2007-01-19,51000,                  13.79,                   3.05,                  12.97,                   1.00,
2007-01-22,49250,                  13.31,                   2.94,                  12.52,                   0.96,
2007-01-23,47700,                  12.89,                   2.85,                  12.13,                   0.93,
2007-01-24,48400,                  13.08,                   2.89,                  12.31,                   0.95,
2007-01-25,48250,                  13.04,                   2.88,                  12.27,                   0.95,
2007-01-26,48300,                  13.06,                   2.88,                  12.28,                   0.95,
2007-01-29,48400,                  13.08,                   2.89,                  12.31,                   0.95,
2007-01-30,49150,                  13.29,                   2.94,                  12.50,                   0.96,
2007-01-31,48200,                  13.03,                   2.88,                  12.26,                   0.94,
2007-02-01,49550,                  13.39,                   2.96,                  12.60,                   0.97,
2007-02-02,52200,                  14.11,                   3.12,                  13.27,                   1.02,
2007-02-05,52900,                  14.30,                   3.16,                  13.45,                   1.04,
2007-02-06,53800,                  14.54,                   3.21,                  13.68,                   1.05,
2007-02-07,53500,                  14.46,                   3.20,                  13.60,                   1.05,
2007-02-08,54100,                  14.62,                   3.23,                  13.76,                   1.06,
2007-02-09,52100,                  14.08,                   3.11,                  13.25,                   1.02,
2007-02-12,53000,                  14.33,                   3.17,                  13.48,                   1.04,
2007-02-13,54000,                  14.60,                   3.23,                  13.73,                   1.06,
2007-02-14,53700,                  14.52,                   3.21,                  13.65,                   1.05,
2007-02-15,55200,                  14.92,                   3.30,                  14.04,                   1.08,
2007-02-16,55000,                  14.87,                   3.28,                  13.98,                   1.08,
2007-02-20,53800,                  14.54,                   3.21,                  13.68,                   1.05,
2007-02-21,52200,                  14.11,                   3.12,                  13.27,                   1.02,
2007-02-22,53100,                  14.35,                   3.17,                  13.50,                   1.04,
2007-02-23,54900,                  14.84,                   3.28,                  13.96,                   1.08,
