,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2011-12-23,22400,                   3.90,                   1.25,                   3.22,                   0.53,                   2.23
2011-12-26,23800,                   4.14,                   1.33,                   3.42,                   0.56,                   2.10
2011-12-27,23900,                   4.16,                   1.34,                   3.44,                   0.56,                   2.09
2011-12-28,22650,                   3.94,                   1.27,                   3.26,                   0.53,                   2.21
2011-12-29,23150,                   4.03,                   1.29,                   3.33,                   0.54,                   2.16
2012-01-02,23000,                  18.93,                   1.24,                   8.27,                   0.44,                   1.30
2012-01-03,21700,                  17.86,                   1.17,                   7.80,                   0.42,                   1.38
2012-01-04,21400,                  17.61,                   1.15,                   7.69,                   0.41,                   1.40
2012-01-05,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-01-06,23000,                  18.93,                   1.24,                   8.27,                   0.44,                   1.30
2012-01-09,23450,                  19.30,                   1.26,                   8.43,                   0.45,                   1.28
2012-01-10,22700,                  18.68,                   1.22,                   8.16,                   0.44,                   1.32
2012-01-11,22500,                  18.52,                   1.21,                   8.09,                   0.44,                   1.33
2012-01-12,23000,                  18.93,                   1.24,                   8.27,                   0.44,                   1.30
2012-01-13,22900,                  18.85,                   1.23,                   8.23,                   0.44,                   1.31
2012-01-16,22400,                  18.44,                   1.21,                   8.05,                   0.43,                   1.34
2012-01-17,22300,                  18.35,                   1.20,                   8.02,                   0.43,                   1.35
2012-01-18,21850,                  17.98,                   1.18,                   7.85,                   0.42,                   1.37
2012-01-19,21400,                  17.61,                   1.15,                   7.69,                   0.41,                   1.40
2012-01-20,21300,                  17.53,                   1.15,                   7.66,                   0.41,                   1.41
2012-01-25,20400,                  16.79,                   1.10,                   7.33,                   0.39,                   1.47
2012-01-26,21700,                  17.86,                   1.17,                   7.80,                   0.42,                   1.38
2012-01-27,21650,                  17.82,                   1.17,                   7.78,                   0.42,                   1.39
2012-01-30,22250,                  18.31,                   1.20,                   8.00,                   0.43,                   1.35
2012-01-31,22900,                  18.85,                   1.23,                   8.23,                   0.44,                   1.31
2012-02-01,23250,                  19.14,                   1.25,                   8.36,                   0.45,                   1.29
2012-02-02,23500,                  19.34,                   1.27,                   8.45,                   0.45,                   1.28
2012-02-03,23950,                  19.71,                   1.29,                   8.61,                   0.46,                   1.25
2012-02-06,23400,                  19.26,                   1.26,                   8.41,                   0.45,                   1.28
2012-02-07,23050,                  18.97,                   1.24,                   8.28,                   0.45,                   1.30
2012-02-08,23350,                  19.22,                   1.26,                   8.39,                   0.45,                   1.28
2012-02-09,23250,                  19.14,                   1.25,                   8.36,                   0.45,                   1.29
2012-02-10,24150,                  19.88,                   1.30,                   8.68,                   0.47,                   1.24
2012-02-13,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-02-14,24100,                  19.83,                   1.30,                   8.66,                   0.47,                   1.24
2012-02-15,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-02-16,24700,                  20.33,                   1.33,                   8.88,                   0.48,                   1.21
2012-02-17,25900,                  21.32,                   1.39,                   9.31,                   0.50,                   1.16
2012-02-20,25500,                  20.99,                   1.37,                   9.17,                   0.49,                   1.18
2012-02-21,24750,                  20.37,                   1.33,                   8.90,                   0.48,                   1.21
2012-02-22,24450,                  20.12,                   1.32,                   8.79,                   0.47,                   1.23
2012-02-23,24700,                  20.33,                   1.33,                   8.88,                   0.48,                   1.21
2012-02-24,24900,                  20.49,                   1.34,                   8.95,                   0.48,                   1.20
2012-02-27,23900,                  19.67,                   1.29,                   8.59,                   0.46,                   1.26
2012-02-28,23900,                  19.67,                   1.29,                   8.59,                   0.46,                   1.26
2012-02-29,24150,                  19.88,                   1.30,                   8.68,                   0.47,                   1.24
2012-03-02,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-03-05,23500,                  19.34,                   1.27,                   8.45,                   0.45,                   1.28
2012-03-06,23000,                  18.93,                   1.24,                   8.27,                   0.44,                   1.30
2012-03-07,23500,                  19.34,                   1.27,                   8.45,                   0.45,                   1.28
2012-03-08,24050,                  19.79,                   1.29,                   8.64,                   0.47,                   1.25
2012-03-09,23750,                  19.55,                   1.28,                   8.54,                   0.46,                   1.26
2012-03-12,24050,                  19.79,                   1.29,                   8.64,                   0.47,                   1.25
2012-03-13,24800,                  20.41,                   1.34,                   8.91,                   0.48,                   1.21
2012-03-14,24400,                  20.08,                   1.31,                   8.77,                   0.47,                   1.23
2012-03-15,24600,                  20.25,                   1.32,                   8.84,                   0.48,                   1.22
2012-03-16,25100,                  20.66,                   1.35,                   9.02,                   0.49,                   1.20
2012-03-19,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-03-20,23450,                  19.30,                   1.26,                   8.43,                   0.45,                   1.28
2012-03-21,24050,                  19.79,                   1.29,                   8.64,                   0.47,                   1.25
2012-03-22,23150,                  19.05,                   1.25,                   8.32,                   0.45,                   1.30
2012-03-23,23150,                  19.05,                   1.25,                   8.32,                   0.45,                   1.30
2012-03-26,22500,                  18.52,                   1.21,                   8.09,                   0.44,                   1.33
2012-03-27,22500,                  18.52,                   1.21,                   8.09,                   0.44,                   1.33
2012-03-28,22600,                  18.60,                   1.22,                   8.12,                   0.44,                   1.33
2012-03-29,22900,                  18.85,                   1.23,                   8.23,                   0.44,                   1.31
2012-03-30,23550,                  19.38,                   1.27,                   8.46,                   0.46,                   1.27
2012-04-02,23200,                  19.09,                   1.25,                   8.34,                   0.45,                   1.29
2012-04-03,23250,                  19.14,                   1.25,                   8.36,                   0.45,                   1.29
2012-04-04,23200,                  19.09,                   1.25,                   8.34,                   0.45,                   1.29
2012-04-05,22150,                  18.23,                   1.19,                   7.96,                   0.43,                   1.35
2012-04-06,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-04-09,24100,                  19.83,                   1.30,                   8.66,                   0.47,                   1.24
2012-04-10,24450,                  20.12,                   1.32,                   8.79,                   0.47,                   1.23
2012-04-12,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-04-13,24450,                  20.12,                   1.32,                   8.79,                   0.47,                   1.23
2012-04-16,25900,                  21.32,                   1.39,                   9.31,                   0.50,                   1.16
2012-04-17,25500,                  20.99,                   1.37,                   9.17,                   0.49,                   1.18
2012-04-18,25650,                  21.11,                   1.38,                   9.22,                   0.50,                   1.17
2012-04-19,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-04-20,24550,                  20.21,                   1.32,                   8.82,                   0.47,                   1.22
2012-04-23,24400,                  20.08,                   1.31,                   8.77,                   0.47,                   1.23
2012-04-24,24100,                  19.83,                   1.30,                   8.66,                   0.47,                   1.24
2012-04-25,23350,                  19.22,                   1.26,                   8.39,                   0.45,                   1.28
2012-04-26,23900,                  19.67,                   1.29,                   8.59,                   0.46,                   1.26
2012-04-27,23600,                  19.42,                   1.27,                   8.48,                   0.46,                   1.27
2012-04-30,23850,                  19.63,                   1.28,                   8.57,                   0.46,                   1.26
2012-05-02,23400,                  19.26,                   1.26,                   8.41,                   0.45,                   1.28
2012-05-03,23100,                  19.01,                   1.24,                   8.30,                   0.45,                   1.30
2012-05-04,24200,                  19.92,                   1.30,                   8.70,                   0.47,                   1.24
2012-05-07,23850,                  19.63,                   1.28,                   8.57,                   0.46,                   1.26
2012-05-08,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-05-09,24900,                  20.49,                   1.34,                   8.95,                   0.48,                   1.20
2012-05-10,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-05-11,24300,                  20.00,                   1.31,                   8.73,                   0.47,                   1.23
2012-05-14,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-05-15,24450,                  20.12,                   1.32,                   8.79,                   0.47,                   1.23
2012-05-16,23850,                  19.63,                   1.28,                   8.57,                   0.46,                   1.26
2012-05-17,23950,                  19.71,                   1.29,                   8.61,                   0.46,                   1.25
2012-05-18,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-05-21,24250,                  19.96,                   1.31,                   8.72,                   0.47,                   1.24
2012-05-22,23750,                  19.55,                   1.28,                   8.54,                   0.46,                   1.26
2012-05-23,24050,                  19.79,                   1.29,                   8.64,                   0.47,                   1.25
2012-05-24,24000,                  19.75,                   1.29,                   8.63,                   0.46,                   1.25
2012-05-25,25900,                  21.32,                   1.39,                   9.31,                   0.50,                   1.16
