,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,95000,                   4.27,                   1.39,                   3.46,                   0.60,                   2.11
2007-01-03,91500,                   4.12,                   1.33,                   3.34,                   0.58,                   2.19
2007-01-04,90000,                   4.05,                   1.31,                   3.28,                   0.57,                   2.22
2007-01-05,89500,                   4.03,                   1.31,                   3.26,                   0.56,                   2.23
2007-01-08,86900,                   3.91,                   1.27,                   3.17,                   0.55,                   2.30
2007-01-09,83700,                   3.77,                   1.22,                   3.05,                   0.53,                   2.39
2007-01-10,81600,                   3.67,                   1.19,                   2.98,                   0.51,                   2.45
2007-01-11,84600,                   3.81,                   1.23,                   3.08,                   0.53,                   2.36
2007-01-12,89700,                   4.04,                   1.31,                   3.27,                   0.57,                   2.23
2007-01-15,88200,                   3.97,                   1.29,                   3.22,                   0.56,                   2.27
2007-01-16,87900,                   3.96,                   1.28,                   3.21,                   0.55,                   2.28
2007-01-17,86100,                   3.87,                   1.26,                   3.14,                   0.54,                   2.32
2007-01-18,89000,                   4.00,                   1.30,                   3.25,                   0.56,                   2.25
2007-01-19,87000,                   3.91,                   1.27,                   3.17,                   0.55,                   2.30
2007-01-22,84100,                   3.78,                   1.23,                   3.07,                   0.53,                   2.38
2007-01-23,84200,                   3.79,                   1.23,                   3.07,                   0.53,                   2.38
2007-01-24,88500,                   3.98,                   1.29,                   3.23,                   0.56,                   2.26
2007-01-25,88800,                   4.00,                   1.30,                   3.24,                   0.56,                   2.25
2007-01-26,86100,                   3.87,                   1.26,                   3.14,                   0.54,                   2.32
2007-01-29,86800,                   3.91,                   1.27,                   3.17,                   0.55,                   2.30
2007-01-30,84800,                   3.82,                   1.24,                   3.09,                   0.54,                   2.36
2007-01-31,83500,                   3.76,                   1.22,                   3.04,                   0.53,                   2.40
2007-02-01,84200,                   3.79,                   1.23,                   3.07,                   0.53,                   2.38
2007-02-02,86500,                   3.89,                   1.26,                   3.15,                   0.55,                   2.31
2007-02-05,83900,                   3.78,                   1.22,                   3.06,                   0.53,                   2.38
2007-02-06,86000,                   3.87,                   1.25,                   3.14,                   0.54,                   2.33
2007-02-07,89500,                   4.03,                   1.31,                   3.26,                   0.56,                   2.23
2007-02-08,89000,                   4.00,                   1.30,                   3.25,                   0.56,                   2.25
2007-02-09,89000,                   4.00,                   1.30,                   3.25,                   0.56,                   2.25
2007-02-12,85700,                   3.86,                   1.25,                   3.12,                   0.54,                   2.33
2007-02-13,84600,                   3.81,                   1.23,                   3.08,                   0.53,                   2.36
2007-02-14,86700,                   3.90,                   1.26,                   3.16,                   0.55,                   2.31
2007-02-15,86900,                   3.91,                   1.27,                   3.17,                   0.55,                   2.30
2007-02-16,87800,                   3.95,                   1.28,                   3.20,                   0.55,                   2.28
2007-02-20,88500,                   3.98,                   1.29,                   3.23,                   0.56,                   2.26
2007-02-21,87400,                   3.93,                   1.27,                   3.19,                   0.55,                   2.29
2007-02-22,85800,                   3.86,                   1.25,                   3.13,                   0.54,                   2.33
2007-02-23,88800,                   4.00,                   1.30,                   3.24,                   0.56,                   2.25
2007-02-26,94800,                   4.27,                   1.38,                   3.46,                   0.60,                   2.11
2007-02-27,94200,                   4.24,                   1.37,                   3.43,                   0.59,                   2.12
2007-02-28,91800,                   4.13,                   1.34,                   3.35,                   0.58,                   2.18
2007-03-02,90600,                   4.08,                   1.32,                   3.30,                   0.57,                   2.21
2007-03-05,88100,                   3.96,                   1.28,                   3.21,                   0.56,                   2.27
2007-03-06,89100,                   4.01,                   1.30,                   3.25,                   0.56,                   2.24
2007-03-07,89600,                   4.03,                   1.31,                   3.27,                   0.57,                   2.23
2007-03-08,91000,                   4.09,                   1.33,                   3.32,                   0.57,                   2.20
2007-03-09,90300,                   4.06,                   1.32,                   3.29,                   0.57,                   2.21
2007-03-12,89200,                   4.01,                   1.30,                   3.25,                   0.56,                   2.24
2007-03-13,88800,                   4.00,                   1.30,                   3.24,                   0.56,                   2.25
2007-03-14,87200,                   3.92,                   1.27,                   3.18,                   0.55,                   2.29
2007-03-15,88300,                   3.97,                   1.29,                   3.22,                   0.56,                   2.27
2007-03-16,88900,                   4.00,                   1.30,                   3.24,                   0.56,                   2.25
2007-03-19,88800,                   4.00,                   1.30,                   3.24,                   0.56,                   2.25
2007-03-20,88800,                   4.00,                   1.30,                   3.24,                   0.56,                   2.25
2007-03-21,91800,                   4.13,                   1.34,                   3.35,                   0.58,                   2.18
2007-03-22,91900,                   4.14,                   1.34,                   3.35,                   0.58,                   2.18
2007-03-23,95800,                   4.31,                   1.40,                   3.49,                   0.60,                   2.09
2007-03-26,101000,                   4.54,                   1.47,                   3.68,                   0.64,                   1.98
2007-03-27,103000,                   4.63,                   1.50,                   3.76,                   0.65,                   1.94
2007-03-28,100000,                   4.50,                   1.46,                   3.65,                   0.63,                   2.00
2007-03-29,100000,                   4.50,                   1.46,                   3.65,                   0.63,                   2.00
2007-03-30,100500,                   4.52,                   1.47,                   3.66,                   0.63,                   1.99
2007-04-02,99800,                   4.49,                   1.46,                   3.64,                   0.63,                   2.00
2007-04-03,100500,                   4.52,                   1.47,                   3.66,                   0.63,                   1.99
2007-04-04,100500,                   4.52,                   1.47,                   3.66,                   0.63,                   1.99
2007-04-05,103000,                   4.63,                   1.50,                   3.76,                   0.65,                   1.94
2007-04-06,110000,                   4.95,                   1.60,                   4.01,                   0.69,                   1.82
2007-04-09,120500,                   5.42,                   1.76,                   4.39,                   0.76,                   1.66
2007-04-10,118500,                   5.33,                   1.73,                   4.32,                   0.75,                   1.69
2007-04-11,119500,                   5.38,                   1.74,                   4.36,                   0.75,                   1.67
2007-04-12,121000,                   5.44,                   1.76,                   4.41,                   0.76,                   1.65
2007-04-13,127500,                   5.74,                   1.86,                   4.65,                   0.80,                   1.57
2007-04-16,130000,                   5.85,                   1.90,                   4.74,                   0.82,                   1.54
