,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,6780,                   6.60,                   0.61,                   2.08,                   0.10,                   2.78
2007-01-03,6770,                   6.59,                   0.61,                   2.08,                   0.10,                   2.78
2007-01-04,6730,                   6.55,                   0.61,                   2.07,                   0.10,                   2.80
2007-01-05,6620,                   6.45,                   0.60,                   2.03,                   0.10,                   2.84
2007-01-08,6900,                   6.72,                   0.63,                   2.12,                   0.10,                   2.73
2007-01-09,6720,                   6.54,                   0.61,                   2.06,                   0.10,                   2.80
2007-01-10,6620,                   6.45,                   0.60,                   2.03,                   0.10,                   2.84
2007-01-11,6670,                   6.49,                   0.60,                   2.05,                   0.10,                   2.82
2007-01-12,6880,                   6.70,                   0.62,                   2.11,                   0.10,                   2.74
2007-01-15,6680,                   6.50,                   0.61,                   2.05,                   0.10,                   2.82
2007-01-16,6600,                   6.43,                   0.60,                   2.03,                   0.10,                   2.85
2007-01-17,6640,                   6.47,                   0.60,                   2.04,                   0.10,                   2.83
2007-01-18,6560,                   6.39,                   0.59,                   2.02,                   0.10,                   2.87
2007-01-19,6590,                   6.42,                   0.60,                   2.02,                   0.10,                   2.86
2007-01-22,6640,                   6.47,                   0.60,                   2.04,                   0.10,                   2.83
2007-01-23,6650,                   6.47,                   0.60,                   2.04,                   0.10,                   2.83
2007-01-24,6550,                   6.38,                   0.59,                   2.01,                   0.10,                   2.87
2007-01-25,6680,                   6.50,                   0.61,                   2.05,                   0.10,                   2.82
2007-01-26,6700,                   6.52,                   0.61,                   2.06,                   0.10,                   2.81
2007-01-29,6680,                   6.50,                   0.61,                   2.05,                   0.10,                   2.82
2007-01-30,6520,                   6.35,                   0.59,                   2.00,                   0.10,                   2.89
2007-01-31,6620,                   6.45,                   0.60,                   2.03,                   0.10,                   2.84
2007-02-01,6630,                   6.46,                   0.60,                   2.04,                   0.10,                   2.84
2007-02-02,6690,                   6.51,                   0.61,                   2.06,                   0.10,                   2.81
2007-02-05,6510,                   6.34,                   0.59,                   2.00,                   0.10,                   2.89
2007-02-06,6590,                   6.42,                   0.60,                   2.02,                   0.10,                   2.86
2007-02-07,6630,                   6.46,                   0.60,                   2.04,                   0.10,                   2.84
2007-02-08,6540,                   6.37,                   0.59,                   2.01,                   0.10,                   2.88
2007-02-09,6590,                   6.42,                   0.60,                   2.02,                   0.10,                   2.86
2007-02-12,6480,                   6.31,                   0.59,                   1.99,                   0.10,                   2.90
2007-02-13,6530,                   6.36,                   0.59,                   2.01,                   0.10,                   2.88
2007-02-14,6740,                   6.56,                   0.61,                   2.07,                   0.10,                   2.79
2007-02-15,6700,                   6.52,                   0.61,                   2.06,                   0.10,                   2.81
2007-02-16,6390,                   6.22,                   0.58,                   1.96,                   0.10,                   2.95
2007-02-20,6400,                   6.23,                   0.58,                   1.97,                   0.10,                   2.94
2007-02-21,6460,                   6.29,                   0.59,                   1.98,                   0.10,                   2.91
2007-02-22,6360,                   6.19,                   0.58,                   1.95,                   0.10,                   2.96
2007-02-23,6350,                   6.18,                   0.58,                   1.95,                   0.10,                   2.96
2007-02-26,6300,                   6.13,                   0.57,                   1.94,                   0.10,                   2.99
2007-02-27,6310,                   6.14,                   0.57,                   1.94,                   0.10,                   2.98
2007-02-28,6120,                   5.96,                   0.55,                   1.88,                   0.09,                   3.08
2007-03-02,6330,                   6.16,                   0.57,                   1.94,                   0.10,                   2.97
2007-03-05,6100,                   5.94,                   0.55,                   1.87,                   0.09,                   3.09
2007-03-06,5990,                   5.83,                   0.54,                   1.84,                   0.09,                   3.14
2007-03-07,6010,                   5.85,                   0.54,                   1.85,                   0.09,                   3.13
2007-03-08,6010,                   5.85,                   0.54,                   1.85,                   0.09,                   3.13
2007-03-09,6200,                   6.04,                   0.56,                   1.90,                   0.09,                   3.04
2007-03-12,6290,                   6.12,                   0.57,                   1.93,                   0.10,                   2.99
2007-03-13,6290,                   6.12,                   0.57,                   1.93,                   0.10,                   2.99
2007-03-14,6210,                   6.05,                   0.56,                   1.91,                   0.09,                   3.03
2007-03-15,6220,                   6.06,                   0.56,                   1.91,                   0.09,                   3.03
2007-03-16,6270,                   6.10,                   0.57,                   1.93,                   0.10,                   3.00
2007-03-19,6330,                   6.16,                   0.57,                   1.94,                   0.10,                   2.97
2007-03-20,6380,                   6.21,                   0.58,                   1.96,                   0.10,                   2.95
2007-03-21,6380,                   6.21,                   0.58,                   1.96,                   0.10,                   2.95
2007-03-22,6300,                   6.13,                   0.57,                   1.94,                   0.10,                   2.99
2007-03-23,6390,                   6.22,                   0.58,                   1.96,                   0.10,                   2.95
2007-03-26,6400,                   6.23,                   0.58,                   1.97,                   0.10,                   2.94
2007-03-27,6400,                   6.23,                   0.58,                   1.97,                   0.10,                   2.94
2007-03-28,6270,                   6.10,                   0.57,                   1.93,                   0.10,                   3.00
2007-03-29,6260,                   6.10,                   0.57,                   1.92,                   0.09,                   3.01
2007-03-30,6250,                   6.09,                   0.57,                   1.92,                   0.09,                   3.01
2007-04-02,6620,                   4.22,                   0.53,                   1.68,                   0.09,                   2.84
2007-04-03,6600,                   4.21,                   0.53,                   1.67,                   0.09,                   2.85
2007-04-04,6580,                   4.20,                   0.53,                   1.67,                   0.09,                   2.86
2007-04-05,6610,                   4.21,                   0.53,                   1.68,                   0.09,                   2.85
2007-04-06,6650,                   4.24,                   0.53,                   1.69,                   0.09,                   2.83
2007-04-09,6830,                   4.35,                   0.55,                   1.73,                   0.10,                   2.76
2007-04-10,6780,                   4.32,                   0.54,                   1.72,                   0.10,                   2.78
2007-04-11,6910,                   4.41,                   0.55,                   1.75,                   0.10,                   2.72
2007-04-12,6930,                   4.42,                   0.55,                   1.76,                   0.10,                   2.72
2007-04-13,7190,                   4.58,                   0.58,                   1.82,                   0.10,                   2.62
2007-04-16,7510,                   4.79,                   0.60,                   1.90,                   0.11,                   2.51
2007-04-17,7480,                   4.77,                   0.60,                   1.90,                   0.11,                   2.52
2007-04-18,7450,                   4.75,                   0.60,                   1.89,                   0.11,                   2.53
2007-04-19,7270,                   4.64,                   0.58,                   1.84,                   0.10,                   2.59
2007-04-20,7180,                   4.58,                   0.57,                   1.82,                   0.10,                   2.62
2007-04-23,6850,                   4.37,                   0.55,                   1.74,                   0.10,                   2.75
2007-04-24,6750,                   4.30,                   0.54,                   1.71,                   0.10,                   2.79
2007-04-25,6750,                   4.30,                   0.54,                   1.71,                   0.10,                   2.79
2007-04-26,6700,                   4.27,                   0.54,                   1.70,                   0.10,                   2.81
2007-04-27,6680,                   4.26,                   0.53,                   1.69,                   0.10,                   2.82
2007-04-30,6700,                   4.27,                   0.54,                   1.70,                   0.10,                   2.81
2007-05-02,6770,                   4.32,                   0.54,                   1.72,                   0.10,                   2.78
2007-05-03,7020,                   4.48,                   0.56,                   1.78,                   0.10,                   2.68
2007-05-04,7050,                   4.50,                   0.56,                   1.79,                   0.10,                   2.67
2007-05-07,7070,                   4.51,                   0.57,                   1.79,                   0.10,                   2.66
2007-05-08,7090,                   4.52,                   0.57,                   1.80,                   0.10,                   2.65
2007-05-09,7110,                   4.53,                   0.57,                   1.80,                   0.10,                   2.65
2007-05-10,7000,                   4.46,                   0.56,                   1.77,                   0.10,                   2.69
2007-05-11,7100,                   4.53,                   0.57,                   1.80,                   0.10,                   2.65
2007-05-14,7060,                   4.50,                   0.57,                   1.79,                   0.10,                   2.67
2007-05-15,7140,                   4.55,                   0.57,                   1.81,                   0.10,                   2.64
2007-05-16,7140,                   4.55,                   0.57,                   1.81,                   0.10,                   2.64
2007-05-17,7140,                   4.55,                   0.57,                   1.81,                   0.10,                   2.64
2007-05-18,7160,                   4.56,                   0.57,                   1.81,                   0.10,                   2.63
2007-05-21,7390,                   4.71,                   0.59,                   1.87,                   0.11,                   2.55
2007-05-22,7650,                   4.88,                   0.61,                   1.94,                   0.11,                   2.46
2007-05-23,7990,                   5.09,                   0.64,                   2.02,                   0.11,                   2.36
2007-05-25,7940,                   5.06,                   0.64,                   2.01,                   0.11,                   2.37
2007-05-28,7900,                   5.04,                   0.63,                   2.00,                   0.11,                   2.38
2007-05-29,7940,                   5.06,                   0.64,                   2.01,                   0.11,                   2.37
2007-05-30,7800,                   4.97,                   0.62,                   1.98,                   0.11,                   2.41
2007-05-31,8000,                   5.10,                   0.64,                   2.03,                   0.11,                   2.35
2007-06-01,7960,                   5.08,                   0.64,                   2.02,                   0.11,                   2.36
2007-06-04,8080,                   5.15,                   0.65,                   2.05,                   0.12,                   2.33
2007-06-05,8300,                   5.29,                   0.66,                   2.10,                   0.12,                   2.27
2007-06-07,8230,                   5.25,                   0.66,                   2.09,                   0.12,                   2.29
2007-06-08,8110,                   5.17,                   0.65,                   2.06,                   0.12,                   2.32
2007-06-11,8290,                   5.29,                   0.66,                   2.10,                   0.12,                   2.27
2007-06-12,8290,                   5.29,                   0.66,                   2.10,                   0.12,                   2.27
