,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,8700,                  12.17,                   1.08,                   5.14,                   0.61,                   3.00
2007-01-03,8680,                  12.14,                   1.08,                   5.13,                   0.61,                   3.01
2007-01-04,8500,                  11.89,                   1.05,                   5.03,                   0.60,                   3.07
2007-01-05,8500,                  11.89,                   1.05,                   5.03,                   0.60,                   3.07
2007-01-08,8500,                  11.89,                   1.05,                   5.03,                   0.60,                   3.07
2007-01-09,8310,                  11.62,                   1.03,                   4.91,                   0.58,                   3.14
2007-01-10,8500,                  11.89,                   1.05,                   5.03,                   0.60,                   3.07
2007-01-11,8440,                  11.80,                   1.05,                   4.99,                   0.59,                   3.10
2007-01-12,8610,                  12.04,                   1.07,                   5.09,                   0.61,                   3.03
2007-01-15,8570,                  11.98,                   1.06,                   5.07,                   0.60,                   3.05
2007-01-16,8490,                  11.87,                   1.05,                   5.02,                   0.60,                   3.08
2007-01-17,8400,                  11.75,                   1.04,                   4.97,                   0.59,                   3.11
2007-01-18,8600,                  12.02,                   1.07,                   5.08,                   0.61,                   3.04
2007-01-19,8580,                  12.00,                   1.06,                   5.07,                   0.60,                   3.05
2007-01-22,8470,                  11.84,                   1.05,                   5.01,                   0.60,                   3.08
2007-01-23,8400,                  11.75,                   1.04,                   4.97,                   0.59,                   3.11
2007-01-24,8680,                  12.14,                   1.08,                   5.13,                   0.61,                   3.01
2007-01-25,8880,                  12.42,                   1.10,                   5.25,                   0.62,                   2.94
2007-01-26,8820,                  12.33,                   1.09,                   5.21,                   0.62,                   2.96
2007-01-29,8540,                  11.94,                   1.06,                   5.05,                   0.60,                   3.06
2007-01-30,8590,                  12.01,                   1.07,                   5.08,                   0.60,                   3.04
2007-01-31,8630,                  12.07,                   1.07,                   5.10,                   0.61,                   3.03
2007-02-01,8620,                  12.05,                   1.07,                   5.10,                   0.61,                   3.03
2007-02-02,8590,                  12.01,                   1.07,                   5.08,                   0.60,                   3.04
2007-02-05,8720,                  12.19,                   1.08,                   5.16,                   0.61,                   3.00
2007-02-06,8700,                  12.17,                   1.08,                   5.14,                   0.61,                   3.00
2007-02-07,8930,                  12.49,                   1.11,                   5.28,                   0.63,                   2.93
2007-02-08,9260,                  12.95,                   1.15,                   5.48,                   0.65,                   2.82
2007-02-09,9360,                  13.09,                   1.16,                   5.53,                   0.66,                   2.79
2007-02-12,9080,                  12.70,                   1.13,                   5.37,                   0.64,                   2.88
2007-02-13,8990,                  12.57,                   1.12,                   5.32,                   0.63,                   2.91
2007-02-14,9100,                  12.72,                   1.13,                   5.38,                   0.64,                   2.87
2007-02-15,9100,                  12.72,                   1.13,                   5.38,                   0.64,                   2.87
2007-02-16,9430,                  13.19,                   1.17,                   5.58,                   0.66,                   2.77
2007-02-20,9490,                  13.27,                   1.18,                   5.61,                   0.67,                   2.75
2007-02-21,9430,                  13.19,                   1.17,                   5.58,                   0.66,                   2.77
2007-02-22,9450,                  13.21,                   1.17,                   5.59,                   0.66,                   2.76
2007-02-23,9450,                  13.21,                   1.17,                   5.59,                   0.66,                   2.76
2007-02-26,9670,                  13.52,                   1.20,                   5.72,                   0.68,                   2.70
2007-02-27,9840,                  13.76,                   1.22,                   5.82,                   0.69,                   2.66
2007-02-28,9750,                  13.63,                   1.21,                   5.76,                   0.69,                   2.68
2007-03-02,9990,                  13.97,                   1.24,                   5.91,                   0.70,                   2.62
2007-03-05,9800,                  13.70,                   1.22,                   5.79,                   0.69,                   2.67
2007-03-06,9800,                  13.70,                   1.22,                   5.79,                   0.69,                   2.67
