,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,53800,                  28.58,                   2.47,                  16.40,                   3.24,
2007-01-03,52800,                  28.05,                   2.42,                  16.10,                   3.18,
2007-01-04,52800,                  28.05,                   2.42,                  16.10,                   3.18,
2007-01-05,52800,                  28.05,                   2.42,                  16.10,                   3.18,
2007-01-08,51600,                  27.41,                   2.37,                  15.73,                   3.10,
2007-01-09,51600,                  27.41,                   2.37,                  15.73,                   3.10,
2007-01-10,54200,                  28.79,                   2.49,                  16.52,                   3.26,
2007-01-11,55000,                  29.22,                   2.52,                  16.77,                   3.31,
2007-01-12,54000,                  28.69,                   2.48,                  16.46,                   3.25,
2007-01-15,55600,                  29.54,                   2.55,                  16.95,                   3.35,
2007-01-16,55600,                  29.54,                   2.55,                  16.95,                   3.35,
2007-01-17,56000,                  29.75,                   2.57,                  17.07,                   3.37,
2007-01-18,56600,                  30.07,                   2.60,                  17.26,                   3.41,
2007-01-19,55500,                  29.48,                   2.55,                  16.92,                   3.34,
2007-01-22,55000,                  29.22,                   2.52,                  16.77,                   3.31,
2007-01-23,55400,                  29.43,                   2.54,                  16.89,                   3.33,
2007-01-24,56500,                  30.02,                   2.59,                  17.23,                   3.40,
2007-01-25,58000,                  30.81,                   2.66,                  17.68,                   3.49,
2007-01-26,58200,                  30.92,                   2.67,                  17.74,                   3.50,
2007-01-29,58200,                  30.92,                   2.67,                  17.74,                   3.50,
2007-01-30,58000,                  30.81,                   2.66,                  17.68,                   3.49,
2007-01-31,58700,                  31.18,                   2.69,                  17.90,                   3.53,
2007-02-01,59000,                  31.34,                   2.71,                  17.99,                   3.55,
2007-02-02,58500,                  31.08,                   2.68,                  17.84,                   3.52,
2007-02-05,57400,                  30.49,                   2.63,                  17.50,                   3.45,
2007-02-06,58400,                  31.03,                   2.68,                  17.80,                   3.51,
2007-02-07,55100,                  29.27,                   2.53,                  16.80,                   3.32,
2007-02-08,53600,                  28.48,                   2.46,                  16.34,                   3.23,
2007-02-09,52800,                  28.05,                   2.42,                  16.10,                   3.18,
2007-02-12,52600,                  27.94,                   2.41,                  16.04,                   3.17,
2007-02-13,53600,                  28.48,                   2.46,                  16.34,                   3.23,
2007-02-14,55500,                  29.48,                   2.55,                  16.92,                   3.34,
2007-02-15,55400,                  29.43,                   2.54,                  16.89,                   3.33,
2007-02-16,55000,                  29.22,                   2.52,                  16.77,                   3.31,
2007-02-20,53800,                  28.58,                   2.47,                  16.40,                   3.24,
2007-02-21,53300,                  28.32,                   2.45,                  16.25,                   3.21,
2007-02-22,53600,                  28.48,                   2.46,                  16.34,                   3.23,
2007-02-23,53200,                  28.26,                   2.44,                  16.22,                   3.20,
2007-02-26,53300,                  28.32,                   2.45,                  16.25,                   3.21,
2007-02-27,52700,                  28.00,                   2.42,                  16.07,                   3.17,
2007-02-28,52000,                  27.63,                   2.39,                  15.85,                   3.13,
2007-03-02,51700,                  27.47,                   2.37,                  15.76,                   3.11,
2007-03-05,49200,                  26.14,                   2.26,                  15.00,                   2.96,
2007-03-06,51000,                  27.09,                   2.34,                  15.55,                   3.07,
2007-03-07,52000,                  27.63,                   2.39,                  15.85,                   3.13,
2007-03-08,53100,                  28.21,                   2.44,                  16.19,                   3.20,
2007-03-09,54400,                  28.90,                   2.50,                  16.59,                   3.27,
2007-03-12,55100,                  29.27,                   2.53,                  16.80,                   3.32,
2007-03-13,55300,                  29.38,                   2.54,                  16.86,                   3.33,
2007-03-14,55200,                  29.33,                   2.53,                  16.83,                   3.32,
2007-03-15,58500,                  31.08,                   2.68,                  17.84,                   3.52,
2007-03-16,59000,                  31.34,                   2.71,                  17.99,                   3.55,
2007-03-19,59100,                  31.40,                   2.71,                  18.02,                   3.56,
2007-03-20,58500,                  31.08,                   2.68,                  17.84,                   3.52,
2007-03-21,60500,                  32.14,                   2.78,                  18.45,                   3.64,
2007-03-22,62600,                  33.26,                   2.87,                  19.09,                   3.77,
2007-03-23,63000,                  33.47,                   2.89,                  19.21,                   3.79,
2007-03-26,62700,                  33.31,                   2.88,                  19.12,                   3.77,
2007-03-27,61300,                  32.57,                   2.81,                  18.69,                   3.69,
2007-03-28,58700,                  31.18,                   2.69,                  17.90,                   3.53,
2007-03-29,60700,                  32.25,                   2.78,                  18.51,                   3.65,
2007-03-30,61900,                  32.88,                   2.84,                  18.87,                   3.72,
2007-04-02,61500,                  32.67,                   2.82,                  18.75,                   3.70,
2007-04-03,61300,                  32.57,                   2.81,                  18.69,                   3.69,
2007-04-04,63900,                  33.95,                   2.93,                  19.48,                   3.85,
2007-04-05,63900,                  33.95,                   2.93,                  19.48,                   3.85,
2007-04-06,63900,                  33.95,                   2.93,                  19.48,                   3.85,
2007-04-09,63900,                  33.95,                   2.93,                  19.48,                   3.85,
2007-04-10,62100,                  32.99,                   2.85,                  18.93,                   3.74,
2007-04-11,63200,                  33.58,                   2.90,                  19.27,                   3.80,
2007-04-12,65000,                  34.53,                   2.98,                  19.82,                   3.91,
2007-04-13,67600,                  35.91,                   3.10,                  20.61,                   4.07,
2007-04-16,67600,                  35.91,                   3.10,                  20.61,                   4.07,
2007-04-17,66500,                  35.33,                   3.05,                  20.27,                   4.00,
2007-04-18,65200,                  34.64,                   2.99,                  19.88,                   3.92,
2007-04-19,63700,                  33.84,                   2.92,                  19.42,                   3.83,
2007-04-20,68700,                  36.50,                   3.15,                  20.94,                   4.13,
2007-04-23,71000,                  37.72,                   3.26,                  21.65,                   4.27,
2007-04-24,72000,                  38.25,                   3.30,                  21.95,                   4.33,
2007-04-25,69300,                  36.82,                   3.18,                  21.13,                   4.17,
2007-04-26,68400,                  36.34,                   3.14,                  20.85,                   4.12,
2007-04-27,67600,                  35.91,                   3.10,                  20.61,                   4.07,
