,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,18400,                  16.13,                   2.44,                  14.28,                   1.18,                   2.47
2007-01-03,17550,                  15.39,                   2.32,                  13.62,                   1.13,                   2.59
2007-01-04,17150,                  15.04,                   2.27,                  13.31,                   1.10,                   2.66
2007-01-05,17850,                  15.65,                   2.36,                  13.85,                   1.15,                   2.55
2007-01-08,17800,                  15.61,                   2.36,                  13.81,                   1.14,                   2.56
2007-01-09,18250,                  16.00,                   2.42,                  14.16,                   1.17,                   2.50
2007-01-10,17750,                  15.56,                   2.35,                  13.78,                   1.14,                   2.57
2007-01-11,17500,                  15.34,                   2.32,                  13.58,                   1.12,                   2.60
2007-01-12,17750,                  15.56,                   2.35,                  13.78,                   1.14,                   2.57
2007-01-15,17050,                  14.95,                   2.26,                  13.23,                   1.09,                   2.67
2007-01-16,16800,                  14.73,                   2.23,                  13.04,                   1.08,                   2.71
2007-01-17,16750,                  14.69,                   2.22,                  13.00,                   1.07,                   2.72
2007-01-18,16900,                  14.82,                   2.24,                  13.12,                   1.08,                   2.69
2007-01-19,17000,                  14.91,                   2.25,                  13.19,                   1.09,                   2.68
2007-01-22,17450,                  15.30,                   2.31,                  13.54,                   1.12,                   2.61
2007-01-23,17450,                  15.30,                   2.31,                  13.54,                   1.12,                   2.61
2007-01-24,17800,                  15.61,                   2.36,                  13.81,                   1.14,                   2.56
2007-01-25,18000,                  15.78,                   2.38,                  13.97,                   1.15,                   2.53
2007-01-26,18000,                  15.78,                   2.38,                  13.97,                   1.15,                   2.53
2007-01-29,17950,                  15.74,                   2.38,                  13.93,                   1.15,                   2.54
2007-01-30,18300,                  16.05,                   2.42,                  14.20,                   1.17,                   2.49
2007-01-31,17800,                  15.61,                   2.36,                  13.81,                   1.14,                   2.56
2007-02-01,18200,                  15.96,                   2.41,                  14.12,                   1.17,                   2.50
2007-02-02,18500,                  16.22,                   2.45,                  14.36,                   1.19,                   2.46
2007-02-05,18300,                  16.05,                   2.42,                  14.20,                   1.17,                   2.49
