,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2010-02-01,46100,,,,,
2010-02-02,43850,,,,,
2010-02-03,45850,,,,,
2010-02-04,45750,,,,,
2010-02-05,43900,,,,,
2010-02-08,46350,,,,,
2010-02-09,46000,,,,,
2010-02-10,44350,,,,,
2010-02-11,44350,,,,,
2010-02-12,45950,,,,,
2010-02-16,45500,,,,,
2010-02-17,45750,,,,,
2010-02-18,44900,,,,,
2010-02-19,42800,,,,,
2010-02-22,43600,,,,,
2010-02-23,43500,,,,,
2010-02-24,42000,,,,,
2010-02-25,41850,,,,,
2010-02-26,43250,,,,,
2010-03-02,43100,,,,,
2010-03-03,42200,,,,,
2010-03-04,42400,,,,,
2010-03-05,42800,,,,,
2010-03-08,43450,,,,,
2010-03-09,42750,,,,,
2010-03-10,42500,,,,,
2010-03-11,43300,,,,,
2010-03-12,45000,,,,,
2010-03-15,45250,,,,,
2010-03-16,45350,,,,,
2010-03-17,46300,,,,,
2010-03-18,46500,,,,,
2010-03-19,46400,,,,,
2010-03-22,45450,,,,,
2010-03-23,47450,,,,,
2010-03-24,47450,,,,,
2010-03-25,48000,,,,,
2010-03-26,47000,,,,,
2010-03-29,45600,,,,,
2010-03-30,46000,,,,,
2010-03-31,46400,,,,,
2010-04-01,45850,,,,,
2010-04-02,43750,,,,,
2010-04-05,43500,,,,,
2010-04-06,44800,,,,,
2010-04-07,45000,,,,,
2010-04-08,45000,,,,,
2010-04-09,44650,,,,,
2010-04-12,43500,,,,,
2010-04-13,43800,,,,,
2010-04-14,43300,,,,,
2010-04-15,43850,,,,,
2010-04-16,43600,,,,,
2010-04-19,43000,,,,,
2010-04-20,44400,,,,,
2010-04-21,45000,,,,,
2010-04-22,45700,,,,,
2010-04-23,47100,,,,,
2010-04-26,47200,,,,,
2010-04-27,47800,,,,,
2010-04-28,48250,,,,,
2010-04-29,49900,,,,,
2010-04-30,50000,,,,,
2010-05-03,49300,,,,,
2010-05-04,51900,,,,,
2010-05-06,52700,,,,,
2010-05-07,51900,,,,,
2010-05-10,53000,,,,,
2010-05-11,53500,,,,,
2010-05-12,52000,,,,,
2010-05-13,51300,,,,,
2010-05-14,55500,,,,,
2010-05-17,54500,,,,,
2010-05-18,52400,,,,,
2010-05-19,52100,,,,,
2010-05-20,51200,,,,,
2010-05-24,52400,,,,,
2010-05-25,51300,,,,,
2010-05-26,50400,,,,,
2010-05-27,52800,,,,,
2010-05-28,53500,,,,,
2010-05-31,53800,,,,,
2010-06-01,52500,,,,,
2010-06-03,51600,,,,,
2010-06-04,52500,,,,,
2010-06-07,51000,,,,,
2010-06-08,51700,,,,,
2010-06-09,51000,,,,,
2010-06-10,52000,,,,,
2010-06-11,54000,,,,,
2010-06-14,54300,,,,,
2010-06-15,54700,,,,,
2010-06-16,55300,,,,,
2010-06-17,59000,,,,,
2010-06-18,59300,,,,,
2010-06-21,60400,,,,,
2010-06-22,59100,,,,,
2010-06-23,59000,,,,,
2010-06-24,58700,,,,,
2010-06-25,58700,,,,,
2010-06-28,59000,,,,,
2010-06-29,60200,,,,,
2010-06-30,62300,,,,,
2010-07-01,63500,,,,,
2010-07-02,62000,,,,,
2010-07-05,59500,,,,,
2010-07-06,59000,,,,,
2010-07-07,61600,,,,,
2010-07-08,62600,,,,,
2010-07-09,61800,,,,,
2010-07-12,61500,,,,,
2010-07-13,61400,,,,,
2010-07-14,62200,,,,,
2010-07-15,62200,,,,,
2010-07-16,62700,,,,,
2010-07-19,62700,,,,,
2010-07-20,62300,,,,,
2010-07-21,63700,,,,,
2010-07-22,64500,,,,,
2010-07-23,63000,,,,,
2010-07-26,62900,,,,,
2010-07-27,63900,,,,,
2010-07-28,65000,,,,,
2010-07-29,63200,,,,,
2010-07-30,63200,,,,,
2010-08-02,62700,,,,,
2010-08-03,64000,,,,,
2010-08-04,64800,,,,,
2010-08-05,63000,,,,,
2010-08-06,62300,,,,,
2010-08-09,62300,,,,,
2010-08-10,61800,,,,,
2010-08-11,62600,,,,,
2010-08-12,61500,,,,,
2010-08-13,63900,,,,,
2010-08-16,64000,,,,,
2010-08-17,64900,,,,,
2010-08-18,65200,,,,,
2010-08-19,67600,,,,,
2010-08-20,70000,,,,,
2010-08-23,70300,,,,,
2010-08-24,69300,,,,,
2010-08-25,70700,,,,,
2010-08-26,70500,,,,,
2010-08-27,70200,,,,,
2010-08-30,70500,,,,,
2010-08-31,71500,,,,,
2010-09-01,75500,,,,,
2010-09-02,74900,,,,,
2010-09-03,74800,,,,,
2010-09-06,73800,,,,,
2010-09-07,71800,,,,,
2010-09-08,72200,,,,,
2010-09-09,73800,,,,,
2010-09-10,73800,,,,,
2010-09-13,73500,,,,,
2010-09-14,73700,,,,,
2010-09-15,76600,,,,,
2010-09-16,76000,,,,,
2010-09-17,75800,,,,,
2010-09-20,75600,,,,,
2010-09-24,75900,,,,,
2010-09-27,72200,,,,,
2010-09-28,72500,,,,,
2010-09-29,74500,,,,,
2010-09-30,76300,,,,,
2010-10-01,75000,,,,,
2010-10-04,70900,,,,,
2010-10-05,68400,,,,,
2010-10-06,67800,,,,,
2010-10-07,65000,,,,,
2010-10-08,65600,,,,,
2010-10-11,62800,,,,,
2010-10-12,63600,,,,,
2010-10-13,66500,,,,,
2010-10-14,67700,,,,,
2010-10-15,68400,,,,,
2010-10-18,67300,,,,,
2010-10-19,67800,,,,,
2010-10-20,70800,,,,,
2010-10-21,72200,,,,,
2010-10-22,75200,,,,,
2010-10-25,72700,,,,,
2010-10-26,75600,,,,,
2010-10-27,71000,,,,,
2010-10-28,70500,,,,,
2010-10-29,71200,,,,,
2010-11-01,71700,,,,,
2010-11-02,72800,,,,,
2010-11-03,72300,,,,,
2010-11-04,71300,,,,,
2010-11-05,68700,,,,,
2010-11-08,68000,,,,,
2010-11-09,70600,,,,,
2010-11-10,70000,,,,,
2010-11-11,70000,,,,,
2010-11-12,66700,,,,,
2010-11-15,63900,,,,,
2010-11-16,63700,,,,,
2010-11-17,64000,,,,,
2010-11-18,66800,,,,,
2010-11-19,68000,,,,,
2010-11-22,67500,,,,,
2010-11-23,65900,,,,,
2010-11-24,63500,,,,,
2010-11-25,64500,,,,,
2010-11-26,62100,,,,,
2010-11-29,59100,,,,,
2010-11-30,62100,,,,,
2010-12-01,62500,,,,,
2010-12-02,62700,,,,,
2010-12-03,61600,,,,,
2010-12-06,63200,,,,,
2010-12-07,63000,,,,,
2010-12-08,62300,,,,,
2010-12-09,63400,,,,,
2010-12-10,65400,,,,,
2010-12-13,66500,,,,,
2010-12-14,66500,,,,,
2010-12-15,66600,,,,,
2010-12-16,65200,,,,,
2010-12-17,64800,,,,,
2010-12-20,63700,,,,,
2010-12-21,65100,,,,,
2010-12-22,66900,,,,,
2010-12-23,69400,,,,,
2010-12-24,69800,,,,,
2010-12-27,70400,,,,,
2010-12-28,69800,,,,,
2010-12-29,71900,,,,,
2010-12-30,73700,,,,,
2011-01-03,74000,                   5.71,                   1.44,                   3.75,                   0.34,                   1.62
2011-01-04,73000,                   5.64,                   1.42,                   3.70,                   0.33,                   1.64
2011-01-05,72800,                   5.62,                   1.42,                   3.69,                   0.33,                   1.65
2011-01-06,73200,                   5.65,                   1.43,                   3.71,                   0.33,                   1.64
2011-01-07,73200,                   5.65,                   1.43,                   3.71,                   0.33,                   1.64
2011-01-10,73900,                   5.71,                   1.44,                   3.75,                   0.34,                   1.62
2011-01-11,74800,                   5.78,                   1.46,                   3.80,                   0.34,                   1.60
2011-01-12,75600,                   5.84,                   1.47,                   3.84,                   0.35,                   1.59
2011-01-13,73500,                   5.68,                   1.43,                   3.73,                   0.34,                   1.63
2011-01-14,71700,                   5.54,                   1.40,                   3.64,                   0.33,                   1.67
2011-01-17,70000,                   5.41,                   1.36,                   3.55,                   0.32,                   1.71
2011-01-18,73400,                   5.67,                   1.43,                   3.72,                   0.34,                   1.63
2011-01-19,74200,                   5.73,                   1.44,                   3.77,                   0.34,                   1.62
2011-01-20,74500,                   5.75,                   1.45,                   3.78,                   0.34,                   1.61
2011-01-21,73900,                   5.71,                   1.44,                   3.75,                   0.34,                   1.62
2011-01-24,72400,                   5.59,                   1.41,                   3.67,                   0.33,                   1.66
2011-01-25,70100,                   5.41,                   1.36,                   3.56,                   0.32,                   1.71
2011-01-26,72900,                   5.63,                   1.42,                   3.70,                   0.33,                   1.65
2011-01-27,72100,                   5.57,                   1.40,                   3.66,                   0.33,                   1.66
2011-01-28,71000,                   5.48,                   1.38,                   3.60,                   0.32,                   1.69
2011-01-31,69700,                   5.38,                   1.36,                   3.54,                   0.32,                   1.72
2011-02-01,70500,                   5.44,                   1.37,                   3.58,                   0.32,                   1.70
2011-02-07,70900,                   5.48,                   1.38,                   3.60,                   0.32,                   1.69
2011-02-08,72500,                   5.60,                   1.41,                   3.68,                   0.33,                   1.66
2011-02-09,72000,                   5.56,                   1.40,                   3.65,                   0.33,                   1.67
2011-02-10,71900,                   5.55,                   1.40,                   3.65,                   0.33,                   1.67
2011-02-11,72900,                   5.63,                   1.42,                   3.70,                   0.33,                   1.65
2011-02-14,75000,                   5.79,                   1.46,                   3.81,                   0.34,                   1.60
2011-02-15,79300,                   6.12,                   1.54,                   4.02,                   0.36,                   1.51
2011-02-16,77500,                   5.99,                   1.51,                   3.93,                   0.35,                   1.55
2011-02-17,77300,                   5.97,                   1.50,                   3.92,                   0.35,                   1.55
2011-02-18,81000,                   6.26,                   1.58,                   4.11,                   0.37,                   1.48
2011-02-21,79500,                   6.14,                   1.55,                   4.03,                   0.36,                   1.51
2011-02-22,77100,                   5.95,                   1.50,                   3.91,                   0.35,                   1.56
2011-02-23,76700,                   5.92,                   1.49,                   3.89,                   0.35,                   1.56
2011-02-24,75700,                   5.85,                   1.47,                   3.84,                   0.35,                   1.59
2011-02-25,79100,                   6.11,                   1.54,                   4.01,                   0.36,                   1.52
2011-02-28,78400,                   6.05,                   1.53,                   3.98,                   0.36,                   1.53
2011-03-02,78400,                   6.05,                   1.53,                   3.98,                   0.36,                   1.53
2011-03-03,79600,                   6.15,                   1.55,                   4.04,                   0.36,                   1.51
2011-03-04,78200,                   6.04,                   1.52,                   3.97,                   0.36,                   1.53
2011-03-07,74900,                   5.78,                   1.46,                   3.80,                   0.34,                   1.60
2011-03-08,77100,                   5.95,                   1.50,                   3.91,                   0.35,                   1.56
2011-03-09,77500,                   5.99,                   1.51,                   3.93,                   0.35,                   1.55
2011-03-10,77300,                   5.97,                   1.50,                   3.92,                   0.35,                   1.55
2011-03-11,75300,                   5.82,                   1.47,                   3.82,                   0.34,                   1.59
2011-03-14,72300,                   5.58,                   1.41,                   3.67,                   0.33,                   1.66
2011-03-15,70700,                   5.46,                   1.38,                   3.59,                   0.32,                   1.70
2011-03-16,67400,                   5.21,                   1.31,                   3.42,                   0.31,                   1.78
2011-03-17,67800,                   5.24,                   1.32,                   3.44,                   0.31,                   1.77
2011-03-18,70100,                   5.41,                   1.36,                   3.56,                   0.32,                   1.71
2011-03-21,72100,                   5.57,                   1.40,                   3.66,                   0.33,                   1.66
2011-03-22,70700,                   5.46,                   1.38,                   3.59,                   0.32,                   1.70
2011-03-23,70700,                   5.46,                   1.38,                   3.59,                   0.32,                   1.70
2011-03-24,72300,                   5.58,                   1.41,                   3.67,                   0.33,                   1.66
2011-03-25,71000,                   5.48,                   1.38,                   3.60,                   0.32,                   1.69
2011-03-28,69700,                   5.38,                   1.36,                   3.54,                   0.32,                   1.72
2011-03-29,69700,                   5.38,                   1.36,                   3.54,                   0.32,                   1.72
2011-03-30,70700,                   5.46,                   1.38,                   3.59,                   0.32,                   1.70
2011-03-31,73400,                   5.67,                   1.43,                   3.72,                   0.34,                   1.63
2011-04-01,74900,                   5.78,                   1.46,                   3.80,                   0.34,                   1.60
2011-04-04,73500,                   5.68,                   1.43,                   3.73,                   0.34,                   1.63
2011-04-05,74600,                   5.76,                   1.45,                   3.79,                   0.34,                   1.61
2011-04-06,74600,                   5.76,                   1.45,                   3.79,                   0.34,                   1.61
2011-04-07,77600,                   5.99,                   1.51,                   3.94,                   0.35,                   1.55
2011-04-08,78200,                   6.04,                   1.52,                   3.97,                   0.36,                   1.53
2011-04-11,78800,                   6.09,                   1.53,                   4.00,                   0.36,                   1.52
2011-04-12,78400,                   6.05,                   1.53,                   3.98,                   0.36,                   1.53
2011-04-13,78400,                   6.05,                   1.53,                   3.98,                   0.36,                   1.53
2011-04-14,81000,                   6.26,                   1.58,                   4.11,                   0.37,                   1.48
2011-04-15,83300,                   6.43,                   1.62,                   4.23,                   0.38,                   1.44
2011-04-18,83700,                   6.46,                   1.63,                   4.25,                   0.38,                   1.43
2011-04-19,81400,                   6.29,                   1.58,                   4.13,                   0.37,                   1.47
2011-04-20,78600,                   6.07,                   1.53,                   3.99,                   0.36,                   1.53
2011-04-21,81400,                   6.29,                   1.58,                   4.13,                   0.37,                   1.47
2011-04-22,79200,                   6.12,                   1.54,                   4.02,                   0.36,                   1.52
2011-04-25,82500,                   6.37,                   1.61,                   4.19,                   0.38,                   1.45
2011-04-26,84500,                   6.53,                   1.65,                   4.29,                   0.39,                   1.42
2011-04-27,86500,                   6.68,                   1.68,                   4.39,                   0.40,                   1.39
2011-04-28,87500,                   6.76,                   1.70,                   4.44,                   0.40,                   1.37
2011-04-29,86900,                   6.71,                   1.69,                   4.41,                   0.40,                   1.38
2011-05-02,85200,                   6.58,                   1.66,                   4.32,                   0.39,                   1.41
2011-05-03,83500,                   6.45,                   1.63,                   4.24,                   0.38,                   1.44
2011-05-04,87000,                   6.72,                   1.69,                   4.41,                   0.40,                   1.38
2011-05-06,83500,                   6.45,                   1.63,                   4.24,                   0.38,                   1.44
2011-05-09,80900,                   6.25,                   1.58,                   4.11,                   0.37,                   1.48
2011-05-11,84400,                   6.52,                   1.64,                   4.28,                   0.39,                   1.42
2011-05-12,84000,                   6.49,                   1.64,                   4.26,                   0.38,                   1.43
