,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,125000,                  12.27,                   1.83,                   7.20,                   0.52,                   2.20
2007-01-03,124000,                  12.17,                   1.82,                   7.14,                   0.52,                   2.22
2007-01-04,123500,                  12.12,                   1.81,                   7.11,                   0.52,                   2.23
2007-01-05,124500,                  12.22,                   1.82,                   7.17,                   0.52,                   2.21
2007-01-08,124500,                  12.22,                   1.82,                   7.17,                   0.52,                   2.21
2007-01-09,125000,                  12.27,                   1.83,                   7.20,                   0.52,                   2.20
2007-01-10,123500,                  12.12,                   1.81,                   7.11,                   0.52,                   2.23
2007-01-11,127000,                  12.46,                   1.86,                   7.31,                   0.53,                   2.17
2007-01-12,128000,                  12.56,                   1.87,                   7.37,                   0.54,                   2.15
2007-01-15,129000,                  12.66,                   1.89,                   7.43,                   0.54,                   2.13
2007-01-16,131000,                  12.85,                   1.92,                   7.54,                   0.55,                   2.10
2007-01-17,134500,                  13.20,                   1.97,                   7.74,                   0.56,                   2.05
2007-01-18,134000,                  13.15,                   1.96,                   7.72,                   0.56,                   2.05
2007-01-19,134000,                  13.15,                   1.96,                   7.72,                   0.56,                   2.05
2007-01-22,137000,                  13.44,                   2.01,                   7.89,                   0.57,                   2.01
2007-01-23,140000,                  13.74,                   2.05,                   8.06,                   0.59,                   1.97
2007-01-24,140000,                  13.74,                   2.05,                   8.06,                   0.59,                   1.97
2007-01-25,137500,                  13.49,                   2.01,                   7.92,                   0.57,                   2.00
2007-01-26,138000,                  13.54,                   2.02,                   7.95,                   0.58,                   1.99
2007-01-29,137500,                  13.49,                   2.01,                   7.92,                   0.57,                   2.00
2007-01-30,138000,                  13.54,                   2.02,                   7.95,                   0.58,                   1.99
2007-01-31,135500,                  13.30,                   1.98,                   7.80,                   0.57,                   2.03
2007-02-01,139500,                  13.69,                   2.04,                   8.03,                   0.58,                   1.97
2007-02-02,147000,                  14.42,                   2.15,                   8.46,                   0.61,                   1.87
2007-02-05,150000,                  14.72,                   2.20,                   8.64,                   0.63,                   1.83
2007-02-06,151000,                  14.82,                   2.21,                   8.69,                   0.63,                   1.82
2007-02-07,146500,                  14.38,                   2.14,                   8.43,                   0.61,                   1.88
2007-02-08,150000,                  14.72,                   2.20,                   8.64,                   0.63,                   1.83
2007-02-09,152000,                  14.92,                   2.23,                   8.75,                   0.64,                   1.81
2007-02-12,150500,                  14.77,                   2.20,                   8.67,                   0.63,                   1.83
2007-02-13,152500,                  14.96,                   2.23,                   8.78,                   0.64,                   1.80
2007-02-14,160000,                  15.70,                   2.34,                   9.21,                   0.67,                   1.72
2007-02-15,158000,                  15.50,                   2.31,                   9.10,                   0.66,                   1.74
2007-02-16,155500,                  15.26,                   2.28,                   8.95,                   0.65,                   1.77
2007-02-20,154500,                  15.16,                   2.26,                   8.90,                   0.65,                   1.78
2007-02-21,153000,                  15.01,                   2.24,                   8.81,                   0.64,                   1.80
2007-02-22,159000,                  15.60,                   2.33,                   9.15,                   0.66,                   1.73
2007-02-23,166000,                  16.29,                   2.43,                   9.56,                   0.69,                   1.66
2007-02-26,164000,                  16.09,                   2.40,                   9.44,                   0.69,                   1.68
2007-02-27,166500,                  16.34,                   2.44,                   9.59,                   0.70,                   1.65
2007-02-28,161000,                  15.80,                   2.36,                   9.27,                   0.67,                   1.71
2007-03-02,163000,                  15.99,                   2.39,                   9.38,                   0.68,                   1.69
2007-03-05,152000,                  14.92,                   2.23,                   8.75,                   0.64,                   1.81
2007-03-06,157500,                  15.46,                   2.31,                   9.07,                   0.66,                   1.75
2007-03-07,160500,                  15.75,                   2.35,                   9.24,                   0.67,                   1.71
2007-03-08,161500,                  15.85,                   2.36,                   9.30,                   0.68,                   1.70
2007-03-09,159500,                  15.65,                   2.33,                   9.18,                   0.67,                   1.73
2007-03-12,162500,                  15.95,                   2.38,                   9.36,                   0.68,                   1.69
2007-03-13,159000,                  15.60,                   2.33,                   9.15,                   0.66,                   1.73
2007-03-14,155000,                  15.21,                   2.27,                   8.92,                   0.65,                   1.78
2007-03-15,162500,                  15.95,                   2.38,                   9.36,                   0.68,                   1.69
2007-03-16,161500,                  15.85,                   2.36,                   9.30,                   0.68,                   1.70
2007-03-19,169500,                  16.63,                   2.48,                   9.76,                   0.71,                   1.62
2007-03-20,166000,                  16.29,                   2.43,                   9.56,                   0.69,                   1.66
2007-03-21,170000,                  16.68,                   2.49,                   9.79,                   0.71,                   1.62
2007-03-22,168000,                  16.49,                   2.46,                   9.67,                   0.70,                   1.64
2007-03-23,169500,                  16.63,                   2.48,                   9.76,                   0.71,                   1.62
2007-03-26,174500,                  17.12,                   2.55,                  10.05,                   0.73,                   1.58
2007-03-27,175000,                  17.17,                   2.56,                  10.08,                   0.73,                   1.57
2007-03-28,181500,                  17.81,                   2.66,                  10.45,                   0.76,                   1.52
2007-03-29,192500,                  18.89,                   2.82,                  11.08,                   0.80,                   1.43
2007-03-30,188000,                  18.45,                   2.75,                  10.82,                   0.79,                   1.46
2007-04-02,193500,                  18.99,                   2.83,                  11.14,                   0.81,                   1.42
2007-04-03,196000,                  19.23,                   2.87,                  11.28,                   0.82,                   1.40
2007-04-04,201000,                  19.72,                   2.94,                  11.57,                   0.84,                   1.37
2007-04-05,198000,                  19.43,                   2.90,                  11.40,                   0.83,                   1.39
2007-04-06,209000,                  20.51,                   3.06,                  12.03,                   0.87,                   1.32
2007-04-09,216000,                  21.20,                   3.16,                  12.44,                   0.90,                   1.27
2007-04-10,214000,                  21.00,                   3.13,                  12.32,                   0.89,                   1.29
2007-04-11,203500,                  19.97,                   2.98,                  11.72,                   0.85,                   1.35
2007-04-12,211000,                  20.70,                   3.09,                  12.15,                   0.88,                   1.30
2007-04-13,210000,                  20.61,                   3.07,                  12.09,                   0.88,                   1.31
2007-04-16,216500,                  21.24,                   3.17,                  12.47,                   0.91,                   1.27
2007-04-17,209000,                  20.51,                   3.06,                  12.03,                   0.87,                   1.32
2007-04-18,207500,                  20.36,                   3.04,                  11.95,                   0.87,                   1.33
2007-04-19,204000,                  20.02,                   2.99,                  11.75,                   0.85,                   1.35
2007-04-20,213000,                  20.90,                   3.12,                  12.26,                   0.89,                   1.29
2007-04-23,223500,                  21.93,                   3.27,                  12.87,                   0.93,                   1.23
2007-04-24,245000,                  24.04,                   3.59,                  14.11,                   1.02,                   1.12
2007-04-25,240000,                  23.55,                   3.51,                  13.82,                   1.00,                   1.15
2007-04-26,232500,                  22.81,                   3.40,                  13.39,                   0.97,                   1.18
2007-04-27,232500,                  22.81,                   3.40,                  13.39,                   0.97,                   1.18
2007-04-30,236500,                  23.21,                   3.46,                  13.62,                   0.99,                   1.16
2007-05-02,232500,                  22.81,                   3.40,                  13.39,                   0.97,                   1.18
2007-05-03,240000,                  23.55,                   3.51,                  13.82,                   1.00,                   1.15
2007-05-04,249000,                  24.43,                   3.65,                  14.34,                   1.04,                   1.11
2007-05-07,261000,                  25.61,                   3.82,                  15.03,                   1.09,                   1.05
2007-05-08,286000,                  28.06,                   4.19,                  16.47,                   1.20,                   0.96
2007-05-09,281500,                  27.62,                   4.12,                  16.21,                   1.18,                   0.98
2007-05-10,291500,                  28.60,                   4.27,                  16.78,                   1.22,                   0.94
2007-05-11,291000,                  28.56,                   4.26,                  16.75,                   1.22,                   0.95
2007-05-14,273000,                  26.79,                   4.00,                  15.72,                   1.14,                   1.01
2007-05-15,260000,                  25.51,                   3.81,                  14.97,                   1.09,                   1.06
2007-05-16,268000,                  26.30,                   3.92,                  15.43,                   1.12,                   1.03
2007-05-17,285500,                  28.02,                   4.18,                  16.44,                   1.19,                   0.96
2007-05-18,281500,                  27.62,                   4.12,                  16.21,                   1.18,                   0.98
2007-05-21,303000,                  29.73,                   4.44,                  17.45,                   1.27,                   0.91
2007-05-22,304000,                  29.83,                   4.45,                  17.50,                   1.27,                   0.91
2007-05-23,304000,                  29.83,                   4.45,                  17.50,                   1.27,                   0.91
2007-05-25,302500,                  29.68,                   4.43,                  17.42,                   1.26,                   0.91
2007-05-28,294000,                  28.85,                   4.30,                  16.93,                   1.23,                   0.94
2007-05-29,297000,                  29.14,                   4.35,                  17.10,                   1.24,                   0.93
2007-05-30,294000,                  28.85,                   4.30,                  16.93,                   1.23,                   0.94
2007-05-31,317000,                  31.11,                   4.64,                  18.25,                   1.33,                   0.87
2007-06-01,313500,                  30.76,                   4.59,                  18.05,                   1.31,                   0.88
2007-06-04,330500,                  32.43,                   4.84,                  19.03,                   1.38,                   0.83
2007-06-05,324000,                  31.79,                   4.74,                  18.65,                   1.35,                   0.85
2007-06-07,327000,                  32.09,                   4.79,                  18.83,                   1.37,                   0.84
2007-06-08,311500,                  30.57,                   4.56,                  17.93,                   1.30,                   0.88
2007-06-11,303000,                  29.73,                   4.44,                  17.45,                   1.27,                   0.91
2007-06-12,312000,                  30.62,                   4.57,                  17.96,                   1.30,                   0.88
2007-06-13,305000,                  29.93,                   4.47,                  17.56,                   1.28,                   0.90
2007-06-14,323000,                  31.70,                   4.73,                  18.60,                   1.35,                   0.85
2007-06-15,319000,                  31.30,                   4.67,                  18.37,                   1.33,                   0.86
2007-06-18,325000,                  31.89,                   4.76,                  18.71,                   1.36,                   0.85
2007-06-19,342000,                  33.56,                   5.01,                  19.69,                   1.43,                   0.80
2007-06-20,337000,                  33.07,                   4.93,                  19.40,                   1.41,                   0.82
2007-06-21,352500,                  34.59,                   5.16,                  20.30,                   1.47,                   0.78
2007-06-22,345000,                  33.85,                   5.05,                  19.86,                   1.44,                   0.80
2007-06-25,366000,                  35.91,                   5.36,                  21.07,                   1.53,                   0.75
2007-06-26,362500,                  35.57,                   5.31,                  20.87,                   1.52,                   0.76
2007-06-27,336000,                  32.97,                   4.92,                  19.35,                   1.40,                   0.82
2007-06-28,351500,                  34.49,                   5.15,                  20.24,                   1.47,                   0.78
2007-06-29,345000,                  33.85,                   5.05,                  19.86,                   1.44,                   0.80
2007-07-02,351500,                  34.49,                   5.15,                  20.24,                   1.47,                   0.78
2007-07-03,365500,                  35.87,                   5.35,                  21.04,                   1.53,                   0.75
2007-07-04,385500,                  37.83,                   5.64,                  22.20,                   1.61,                   0.71
2007-07-05,383000,                  37.58,                   5.61,                  22.05,                   1.60,                   0.72
2007-07-06,375000,                  36.80,                   5.49,                  21.59,                   1.57,                   0.73
2007-07-09,379000,                  37.19,                   5.55,                  21.82,                   1.58,                   0.73
2007-07-10,392500,                  38.52,                   5.75,                  22.60,                   1.64,                   0.70
2007-07-11,393000,                  38.56,                   5.75,                  22.63,                   1.64,                   0.70
2007-07-12,387000,                  37.98,                   5.67,                  22.28,                   1.62,                   0.71
2007-07-13,380000,                  37.29,                   5.56,                  21.88,                   1.59,                   0.72
2007-07-16,383000,                  37.58,                   5.61,                  22.05,                   1.60,                   0.72
2007-07-18,372000,                  36.50,                   5.45,                  21.42,                   1.56,                   0.74
2007-07-19,368000,                  36.11,                   5.39,                  21.19,                   1.54,                   0.75
2007-07-20,373500,                  36.65,                   5.47,                  21.50,                   1.56,                   0.74
2007-07-23,354500,                  34.79,                   5.19,                  20.41,                   1.48,                   0.78
2007-07-24,367500,                  36.06,                   5.38,                  21.16,                   1.54,                   0.75
2007-07-25,378500,                  37.14,                   5.54,                  21.79,                   1.58,                   0.73
2007-07-26,368500,                  36.16,                   5.39,                  21.22,                   1.54,                   0.75
2007-07-27,349500,                  34.30,                   5.12,                  20.12,                   1.46,                   0.79
2007-07-30,360000,                  35.33,                   5.27,                  20.73,                   1.50,                   0.76
2007-07-31,359500,                  35.28,                   5.26,                  20.70,                   1.50,                   0.77
2007-08-01,345000,                  33.85,                   5.05,                  19.86,                   1.44,                   0.80
2007-08-02,339500,                  33.31,                   4.97,                  19.55,                   1.42,                   0.81
2007-08-03,347000,                  34.05,                   5.08,                  19.98,                   1.45,                   0.79
2007-08-06,350000,                  34.34,                   5.12,                  20.15,                   1.46,                   0.79
2007-08-07,346000,                  33.95,                   5.07,                  19.92,                   1.45,                   0.80
2007-08-08,357500,                  35.08,                   5.23,                  20.58,                   1.49,                   0.77
2007-08-09,348000,                  34.15,                   5.09,                  20.04,                   1.45,                   0.79
2007-08-10,324000,                  31.79,                   4.74,                  18.65,                   1.35,                   0.85
2007-08-13,323500,                  31.74,                   4.74,                  18.63,                   1.35,                   0.85
2007-08-14,319000,                  31.30,                   4.67,                  18.37,                   1.33,                   0.86
2007-08-16,298000,                  29.24,                   4.36,                  17.16,                   1.25,                   0.92
2007-08-17,278000,                  27.28,                   4.07,                  16.01,                   1.16,                   0.99
2007-08-20,300000,                  29.44,                   4.39,                  17.27,                   1.25,                   0.92
2007-08-21,295000,                  28.95,                   4.32,                  16.98,                   1.23,                   0.93
2007-08-22,301000,                  29.54,                   4.41,                  17.33,                   1.26,                   0.91
2007-08-23,330000,                  32.38,                   4.83,                  19.00,                   1.38,                   0.83
2007-08-24,328000,                  32.19,                   4.80,                  18.88,                   1.37,                   0.84
2007-08-27,347000,                  34.05,                   5.08,                  19.98,                   1.45,                   0.79
2007-08-28,374500,                  36.75,                   5.48,                  21.56,                   1.57,                   0.73
2007-08-29,382000,                  37.48,                   5.59,                  21.99,                   1.60,                   0.72
2007-08-30,368000,                  36.11,                   5.39,                  21.19,                   1.54,                   0.75
2007-08-31,370000,                  36.31,                   5.42,                  21.30,                   1.55,                   0.74
2007-09-03,378000,                  37.09,                   5.53,                  21.76,                   1.58,                   0.73
2007-09-04,375000,                  36.80,                   5.49,                  21.59,                   1.57,                   0.73
2007-09-05,386000,                  37.88,                   5.65,                  22.22,                   1.61,                   0.71
2007-09-06,389500,                  38.22,                   5.70,                  22.43,                   1.63,                   0.71
2007-09-07,391000,                  38.37,                   5.72,                  22.51,                   1.63,                   0.70
2007-09-10,368000,                  36.11,                   5.39,                  21.19,                   1.54,                   0.75
2007-09-11,362000,                  35.52,                   5.30,                  20.84,                   1.51,                   0.76
2007-09-12,350000,                  34.34,                   5.12,                  20.15,                   1.46,                   0.79
2007-09-13,360000,                  35.33,                   5.27,                  20.73,                   1.50,                   0.76
2007-09-14,380000,                  37.29,                   5.56,                  21.88,                   1.59,                   0.72
2007-09-17,375500,                  36.85,                   5.50,                  21.62,                   1.57,                   0.73
2007-09-18,375000,                  36.80,                   5.49,                  21.59,                   1.57,                   0.73
2007-09-19,395000,                  38.76,                   5.78,                  22.74,                   1.65,                   0.70
2007-09-20,415000,                  40.72,                   6.08,                  23.89,                   1.73,                   0.66
2007-09-21,439000,                  43.08,                   6.43,                  25.28,                   1.84,                   0.63
2007-09-27,421000,                  41.31,                   6.16,                  24.24,                   1.76,                   0.65
2007-09-28,423000,                  41.51,                   6.19,                  24.35,                   1.77,                   0.65
2007-10-01,420000,                  41.21,                   6.15,                  24.18,                   1.76,                   0.66
2007-10-02,434500,                  42.64,                   6.36,                  25.02,                   1.82,                   0.63
2007-10-04,441000,                  43.27,                   6.46,                  25.39,                   1.84,                   0.62
2007-10-05,444000,                  43.57,                   6.50,                  25.56,                   1.86,                   0.62
2007-10-08,467500,                  45.87,                   6.84,                  26.92,                   1.95,                   0.59
2007-10-09,478500,                  46.95,                   7.00,                  27.55,                   2.00,                   0.58
2007-10-10,484000,                  47.49,                   7.09,                  27.87,                   2.02,                   0.57
2007-10-11,500000,                  49.06,                   7.32,                  28.79,                   2.09,                   0.55
2007-10-12,499500,                  49.01,                   7.31,                  28.76,                   2.09,                   0.55
2007-10-15,499000,                  48.97,                   7.31,                  28.73,                   2.09,                   0.55
2007-10-16,485000,                  47.59,                   7.10,                  27.92,                   2.03,                   0.57
2007-10-17,470000,                  46.12,                   6.88,                  27.06,                   1.96,                   0.59
2007-10-18,470000,                  46.12,                   6.88,                  27.06,                   1.96,                   0.59
2007-10-19,458000,                  44.94,                   6.70,                  26.37,                   1.91,                   0.60
2007-10-22,437500,                  42.93,                   6.40,                  25.19,                   1.83,                   0.63
2007-10-23,450000,                  44.16,                   6.59,                  25.91,                   1.88,                   0.61
2007-10-24,449500,                  44.11,                   6.58,                  25.88,                   1.88,                   0.61
2007-10-25,474000,                  46.51,                   6.94,                  27.29,                   1.98,                   0.58
2007-10-26,477000,                  46.81,                   6.98,                  27.46,                   1.99,                   0.58
2007-10-29,490000,                  48.08,                   7.17,                  28.21,                   2.05,                   0.56
2007-10-30,485000,                  47.59,                   7.10,                  27.92,                   2.03,                   0.57
2007-10-31,500000,                  49.06,                   7.32,                  28.79,                   2.09,                   0.55
2007-11-01,524000,                  51.42,                   7.67,                  30.17,                   2.19,                   0.53
2007-11-02,506000,                  49.65,                   7.41,                  29.13,                   2.12,                   0.54
2007-11-05,499000,                  48.97,                   7.31,                  28.73,                   2.09,                   0.55
2007-11-06,525000,                  51.52,                   7.69,                  30.23,                   2.19,                   0.52
2007-11-07,528000,                  51.81,                   7.73,                  30.40,                   2.21,                   0.52
2007-11-08,509000,                  49.95,                   7.45,                  29.31,                   2.13,                   0.54
2007-11-09,503000,                  49.36,                   7.36,                  28.96,                   2.10,                   0.55
2007-11-12,485000,                  47.59,                   7.10,                  27.92,                   2.03,                   0.57
2007-11-13,489000,                  47.98,                   7.16,                  28.15,                   2.04,                   0.56
2007-11-14,501000,                  49.16,                   7.33,                  28.85,                   2.09,                   0.55
2007-11-15,470000,                  46.12,                   6.88,                  27.06,                   1.96,                   0.59
2007-11-16,468000,                  45.92,                   6.85,                  26.95,                   1.96,                   0.59
2007-11-19,447000,                  43.86,                   6.54,                  25.74,                   1.87,                   0.62
2007-11-20,439500,                  43.13,                   6.43,                  25.30,                   1.84,                   0.63
2007-11-21,434500,                  42.64,                   6.36,                  25.02,                   1.82,                   0.63
2007-11-22,409000,                  40.13,                   5.99,                  23.55,                   1.71,                   0.67
2007-11-23,390500,                  38.32,                   5.72,                  22.48,                   1.63,                   0.70
2007-11-26,430000,                  42.19,                   6.29,                  24.76,                   1.80,                   0.64
2007-11-27,449500,                  44.11,                   6.58,                  25.88,                   1.88,                   0.61
2007-11-28,443000,                  43.47,                   6.49,                  25.51,                   1.85,                   0.62
2007-11-29,465000,                  45.63,                   6.81,                  26.77,                   1.94,                   0.59
2007-11-30,470000,                  46.12,                   6.88,                  27.06,                   1.96,                   0.59
2007-12-03,457500,                  44.89,                   6.70,                  26.34,                   1.91,                   0.60
2007-12-04,455000,                  44.65,                   6.66,                  26.20,                   1.90,                   0.60
2007-12-05,457500,                  44.89,                   6.70,                  26.34,                   1.91,                   0.60
2007-12-06,462000,                  45.33,                   6.76,                  26.60,                   1.93,                   0.60
2007-12-07,450000,                  44.16,                   6.59,                  25.91,                   1.88,                   0.61
2007-12-10,427500,                  41.95,                   6.26,                  24.61,                   1.79,                   0.64
2007-12-11,438000,                  42.98,                   6.41,                  25.22,                   1.83,                   0.63
2007-12-12,441000,                  43.27,                   6.46,                  25.39,                   1.84,                   0.62
2007-12-13,435000,                  42.69,                   6.37,                  25.05,                   1.82,                   0.63
2007-12-14,422500,                  41.46,                   6.19,                  24.33,                   1.77,                   0.65
2007-12-17,404500,                  39.69,                   5.92,                  23.29,                   1.69,                   0.68
2007-12-18,411000,                  40.33,                   6.02,                  23.66,                   1.72,                   0.67
2007-12-20,404000,                  39.64,                   5.91,                  23.26,                   1.69,                   0.68
2007-12-21,422000,                  41.41,                   6.18,                  24.30,                   1.76,                   0.65
2007-12-24,450000,                  44.16,                   6.59,                  25.91,                   1.88,                   0.61
2007-12-26,447000,                  43.86,                   6.54,                  25.74,                   1.87,                   0.62
2007-12-27,450000,                  44.16,                   6.59,                  25.91,                   1.88,                   0.61
2007-12-28,442500,                  43.42,                   6.48,                  25.48,                   1.85,                   0.62
2008-01-02,435000,                  17.36,                   4.83,                  13.27,                   1.44,                   1.90
2008-01-03,426500,                  17.02,                   4.74,                  13.01,                   1.41,                   1.94
2008-01-04,438000,                  17.48,                   4.86,                  13.36,                   1.45,                   1.88
2008-01-07,423500,                  16.91,                   4.70,                  12.92,                   1.40,                   1.95
2008-01-08,412500,                  16.47,                   4.58,                  12.58,                   1.36,                   2.00
2008-01-09,419000,                  16.73,                   4.65,                  12.78,                   1.38,                   1.97
2008-01-10,425000,                  16.96,                   4.72,                  12.97,                   1.40,                   1.94
