,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,2035,                  11.59,                   2.37,                   8.43,                   0.80,                   4.91
2007-01-03,2010,                  11.45,                   2.34,                   8.33,                   0.79,                   4.98
2007-01-04,1945,                  11.08,                   2.26,                   8.06,                   0.77,                   5.14
2007-01-05,1915,                  10.91,                   2.23,                   7.93,                   0.76,                   5.22
2007-01-08,1900,                  10.82,                   2.21,                   7.87,                   0.75,                   5.26
2007-01-09,1935,                  11.02,                   2.25,                   8.02,                   0.76,                   5.17
2007-01-10,1895,                  10.79,                   2.21,                   7.85,                   0.75,                   5.28
2007-01-11,1920,                  10.94,                   2.24,                   7.95,                   0.76,                   5.21
2007-01-12,1915,                  10.91,                   2.23,                   7.93,                   0.76,                   5.22
2007-01-15,1920,                  10.94,                   2.24,                   7.95,                   0.76,                   5.21
2007-01-16,1920,                  10.94,                   2.24,                   7.95,                   0.76,                   5.21
2007-01-17,1875,                  10.68,                   2.18,                   7.77,                   0.74,                   5.33
2007-01-18,1845,                  10.51,                   2.15,                   7.64,                   0.73,                   5.42
2007-01-19,1780,                  10.14,                   2.07,                   7.37,                   0.70,                   5.62
2007-01-22,1785,                  10.17,                   2.08,                   7.39,                   0.70,                   5.60
2007-01-23,1730,                   9.85,                   2.01,                   7.17,                   0.68,                   5.78
2007-01-24,1760,                  10.02,                   2.05,                   7.29,                   0.69,                   5.68
2007-01-25,1760,                  10.02,                   2.05,                   7.29,                   0.69,                   5.68
2007-01-26,1740,                   9.91,                   2.03,                   7.21,                   0.69,                   5.75
2007-01-29,1740,                   9.91,                   2.03,                   7.21,                   0.69,                   5.75
2007-01-30,1765,                  10.05,                   2.05,                   7.31,                   0.70,                   5.67
2007-01-31,1770,                  10.08,                   2.06,                   7.33,                   0.70,                   5.65
2007-02-01,1790,                  10.20,                   2.08,                   7.42,                   0.71,                   5.59
2007-02-02,1800,                  10.25,                   2.10,                   7.46,                   0.71,                   5.56
2007-02-05,1795,                  10.22,                   2.09,                   7.44,                   0.71,                   5.57
2007-02-06,1810,                  10.31,                   2.11,                   7.50,                   0.71,                   5.52
2007-02-07,1795,                  10.22,                   2.09,                   7.44,                   0.71,                   5.57
2007-02-08,1810,                  10.31,                   2.11,                   7.50,                   0.71,                   5.52
2007-02-09,1860,                  10.59,                   2.17,                   7.71,                   0.73,                   5.38
2007-02-12,1830,                  10.42,                   2.13,                   7.58,                   0.72,                   5.46
2007-02-13,1820,                  10.37,                   2.12,                   7.54,                   0.72,                   5.49
2007-02-14,1835,                  10.45,                   2.14,                   7.60,                   0.72,                   5.45
2007-02-15,1830,                  10.42,                   2.13,                   7.58,                   0.72,                   5.46
2007-02-16,1815,                  10.34,                   2.11,                   7.52,                   0.72,                   5.51
2007-02-20,1815,                  10.34,                   2.11,                   7.52,                   0.72,                   5.51
2007-02-21,1815,                  10.34,                   2.11,                   7.52,                   0.72,                   5.51
2007-02-22,1860,                  10.59,                   2.17,                   7.71,                   0.73,                   5.38
2007-02-23,1845,                  10.51,                   2.15,                   7.64,                   0.73,                   5.42
2007-02-26,1820,                  10.37,                   2.12,                   7.54,                   0.72,                   5.49
2007-02-27,1810,                  10.31,                   2.11,                   7.50,                   0.71,                   5.52
2007-02-28,1765,                  10.05,                   2.05,                   7.31,                   0.70,                   5.67
2007-03-02,1765,                  10.05,                   2.05,                   7.31,                   0.70,                   5.67
2007-03-05,1730,                   9.85,                   2.01,                   7.17,                   0.68,                   5.78
2007-03-06,1755,                  10.00,                   2.04,                   7.27,                   0.69,                   5.70
2007-03-07,1745,                   9.94,                   2.03,                   7.23,                   0.69,                   5.73
