,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,12500,,                   0.44,                   2.93,                   0.18,                   5.36
2007-01-03,12350,,                   0.44,                   2.90,                   0.18,                   5.42
2007-01-04,12400,,                   0.44,                   2.91,                   0.18,                   5.40
2007-01-05,12000,,                   0.43,                   2.81,                   0.18,                   5.58
2007-01-08,11600,,                   0.41,                   2.72,                   0.17,                   5.77
2007-01-09,11750,,                   0.42,                   2.75,                   0.17,                   5.70
2007-01-10,11650,,                   0.41,                   2.73,                   0.17,                   5.75
2007-01-11,11750,,                   0.42,                   2.75,                   0.17,                   5.70
2007-01-12,11950,,                   0.42,                   2.80,                   0.18,                   5.61
2007-01-15,11800,,                   0.42,                   2.77,                   0.17,                   5.68
2007-01-16,11600,,                   0.41,                   2.72,                   0.17,                   5.77
2007-01-17,11500,,                   0.41,                   2.70,                   0.17,                   5.82
2007-01-18,11700,,                   0.41,                   2.74,                   0.17,                   5.72
2007-01-19,11100,,                   0.39,                   2.60,                   0.16,                   6.03
2007-01-22,11200,,                   0.40,                   2.63,                   0.16,                   5.98
2007-01-23,10900,,                   0.39,                   2.56,                   0.16,                   6.15
2007-01-24,11050,,                   0.39,                   2.59,                   0.16,                   6.06
2007-01-25,11350,,                   0.40,                   2.66,                   0.17,                   5.90
2007-01-26,11200,,                   0.40,                   2.63,                   0.16,                   5.98
2007-01-29,10950,,                   0.39,                   2.57,                   0.16,                   6.12
2007-01-30,10950,,                   0.39,                   2.57,                   0.16,                   6.12
2007-01-31,10600,,                   0.38,                   2.48,                   0.16,                   6.32
2007-02-01,10800,,                   0.38,                   2.53,                   0.16,                   6.20
2007-02-02,11100,,                   0.39,                   2.60,                   0.16,                   6.03
2007-02-05,11200,,                   0.40,                   2.63,                   0.16,                   5.98
2007-02-06,11450,,                   0.41,                   2.68,                   0.17,                   5.85
2007-02-07,11500,,                   0.41,                   2.70,                   0.17,                   5.82
2007-02-08,11600,,                   0.41,                   2.72,                   0.17,                   5.77
2007-02-09,11500,,                   0.41,                   2.70,                   0.17,                   5.82
2007-02-12,11250,,                   0.40,                   2.64,                   0.17,                   5.95
2007-02-13,11300,,                   0.40,                   2.65,                   0.17,                   5.93
2007-02-14,11700,,                   0.41,                   2.74,                   0.17,                   5.72
2007-02-15,11800,,                   0.42,                   2.77,                   0.17,                   5.68
2007-02-16,12150,,                   0.43,                   2.85,                   0.18,                   5.51
2007-02-20,12200,,                   0.43,                   2.86,                   0.18,                   5.49
2007-02-21,12350,,                   0.44,                   2.90,                   0.18,                   5.42
2007-02-22,12450,,                   0.44,                   2.92,                   0.18,                   5.38
2007-02-23,12150,,                   0.43,                   2.85,                   0.18,                   5.51
2007-02-26,12350,,                   0.44,                   2.90,                   0.18,                   5.42
2007-02-27,12500,,                   0.44,                   2.93,                   0.18,                   5.36
2007-02-28,12100,,                   0.43,                   2.84,                   0.18,                   5.54
2007-03-02,11750,,                   0.42,                   2.75,                   0.17,                   5.70
2007-03-05,11500,,                   0.41,                   2.70,                   0.17,                   5.82
2007-03-06,11900,,                   0.42,                   2.79,                   0.17,                   5.63
2007-03-07,11500,,                   0.41,                   2.70,                   0.17,                   5.82
2007-03-08,11400,,                   0.40,                   2.67,                   0.17,                   5.88
