,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,58700,                  16.58,                   3.07,                  13.13,                   1.73,                   1.19
2007-01-03,58300,                  16.47,                   3.05,                  13.04,                   1.72,                   1.19
2007-01-04,58400,                  16.50,                   3.05,                  13.07,                   1.72,                   1.19
2007-01-05,58000,                  16.38,                   3.03,                  12.98,                   1.71,                   1.20
2007-01-08,56300,                  15.90,                   2.94,                  12.60,                   1.66,                   1.24
2007-01-09,55000,                  15.54,                   2.88,                  12.31,                   1.62,                   1.27
2007-01-10,54300,                  15.34,                   2.84,                  12.15,                   1.60,                   1.28
2007-01-11,54300,                  15.34,                   2.84,                  12.15,                   1.60,                   1.28
2007-01-12,54100,                  15.28,                   2.83,                  12.10,                   1.59,                   1.29
2007-01-15,52800,                  14.91,                   2.76,                  11.81,                   1.55,                   1.32
2007-01-16,54800,                  15.48,                   2.86,                  12.26,                   1.61,                   1.27
2007-01-17,55200,                  15.59,                   2.89,                  12.35,                   1.62,                   1.26
2007-01-18,56100,                  15.85,                   2.93,                  12.55,                   1.65,                   1.24
2007-01-19,54800,                  15.48,                   2.86,                  12.26,                   1.61,                   1.27
2007-01-22,53700,                  15.17,                   2.81,                  12.02,                   1.58,                   1.30
2007-01-23,52600,                  14.86,                   2.75,                  11.77,                   1.55,                   1.32
2007-01-24,54000,                  15.25,                   2.82,                  12.08,                   1.59,                   1.29
2007-01-25,53900,                  15.23,                   2.82,                  12.06,                   1.59,                   1.29
2007-01-26,53900,                  15.23,                   2.82,                  12.06,                   1.59,                   1.29
2007-01-29,53500,                  15.11,                   2.80,                  11.97,                   1.57,                   1.30
2007-01-30,53800,                  15.20,                   2.81,                  12.04,                   1.58,                   1.29
2007-01-31,53900,                  15.23,                   2.82,                  12.06,                   1.59,                   1.29
2007-02-01,53800,                  15.20,                   2.81,                  12.04,                   1.58,                   1.29
2007-02-02,55500,                  15.68,                   2.90,                  12.42,                   1.63,                   1.25
2007-02-05,55000,                  15.54,                   2.88,                  12.31,                   1.62,                   1.27
2007-02-06,55500,                  15.68,                   2.90,                  12.42,                   1.63,                   1.25
2007-02-07,55500,                  15.68,                   2.90,                  12.42,                   1.63,                   1.25
2007-02-08,57100,                  16.13,                   2.99,                  12.78,                   1.68,                   1.22
2007-02-09,58300,                  16.47,                   3.05,                  13.04,                   1.72,                   1.19
