,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2013-12-06,72000,,,,,
2013-12-09,72900,,,,,
2013-12-10,70500,,,,,
2013-12-11,69900,,,,,
2013-12-12,67000,,,,,
2013-12-13,69800,,,,,
2013-12-16,70200,,,,,
2013-12-17,67900,,,,,
2013-12-18,64300,,,,,
2013-12-19,66600,,,,,
2013-12-20,66600,,,,,
2013-12-23,66600,,,,,
2013-12-24,69100,,,,,
2013-12-26,67300,,,,,
2013-12-27,69200,,,,,
2013-12-30,68200,,,,,
2014-01-02,68000,                 139.25,                   2.06,                  79.91,                   7.13,                   0.46
2014-01-03,69400,                 142.12,                   2.10,                  81.55,                   7.27,                   0.45
2014-01-06,69100,                 141.50,                   2.09,                  81.20,                   7.24,                   0.45
2014-01-07,72100,                 147.65,                   2.18,                  84.72,                   7.56,                   0.43
2014-01-08,73900,                 151.33,                   2.24,                  86.84,                   7.74,                   0.42
2014-01-09,73100,                 149.69,                   2.22,                  85.90,                   7.66,                   0.43
2014-01-10,74000,                 151.54,                   2.24,                  86.96,                   7.75,                   0.42
2014-01-13,73500,                 150.51,                   2.23,                  86.37,                   7.70,                   0.43
2014-01-14,74700,                 152.97,                   2.26,                  87.78,                   7.83,                   0.42
2014-01-15,73900,                 151.33,                   2.24,                  86.84,                   7.74,                   0.42
2014-01-16,73000,                 149.49,                   2.21,                  85.78,                   7.65,                   0.43
2014-01-17,71800,                 147.03,                   2.18,                  84.37,                   7.52,                   0.44
2014-01-20,72100,                 147.65,                   2.18,                  84.72,                   7.56,                   0.43
2014-01-21,72600,                 148.67,                   2.20,                  85.31,                   7.61,                   0.43
2014-01-22,72300,                 148.06,                   2.19,                  84.96,                   7.58,                   0.43
2014-01-23,70500,                 144.37,                   2.14,                  82.85,                   7.39,                   0.44
2014-01-24,71600,                 146.63,                   2.17,                  84.14,                   7.50,                   0.44
2014-01-27,71600,                 146.63,                   2.17,                  84.14,                   7.50,                   0.44
2014-01-28,68700,                 140.68,                   2.08,                  80.73,                   7.20,                   0.46
2014-01-29,69400,                 142.12,                   2.10,                  81.55,                   7.27,                   0.45
2014-02-03,70000,                 143.35,                   2.12,                  82.26,                   7.34,                   0.45
2014-02-04,69000,                 141.30,                   2.09,                  81.08,                   7.23,                   0.45
2014-02-05,70000,                 143.35,                   2.12,                  82.26,                   7.34,                   0.45
2014-02-06,70200,                 143.76,                   2.13,                  82.49,                   7.36,                   0.45
2014-02-07,74000,                 151.54,                   2.24,                  86.96,                   7.75,                   0.42
2014-02-10,73200,                 149.90,                   2.22,                  86.02,                   7.67,                   0.43
2014-02-11,73200,                 149.90,                   2.22,                  86.02,                   7.67,                   0.43
2014-02-12,71500,                 146.42,                   2.17,                  84.02,                   7.49,                   0.44
2014-02-13,70600,                 144.58,                   2.14,                  82.96,                   7.40,                   0.44
2014-02-14,70000,                 143.35,                   2.12,                  82.26,                   7.34,                   0.45
2014-02-17,72200,                 147.85,                   2.19,                  84.84,                   7.57,                   0.43
2014-02-18,75200,                 154.00,                   2.28,                  88.37,                   7.88,                   0.42
2014-02-19,74500,                 152.56,                   2.26,                  87.55,                   7.81,                   0.42
2014-02-20,73900,                 151.33,                   2.24,                  86.84,                   7.74,                   0.42
2014-02-21,73700,                 150.92,                   2.23,                  86.60,                   7.72,                   0.42
2014-02-24,73300,                 150.10,                   2.22,                  86.13,                   7.68,                   0.43
2014-02-25,74500,                 152.56,                   2.26,                  87.55,                   7.81,                   0.42
2014-02-26,74200,                 151.95,                   2.25,                  87.19,                   7.78,                   0.42
2014-02-27,74900,                 153.38,                   2.27,                  88.01,                   7.85,                   0.42
2014-02-28,74500,                 152.56,                   2.26,                  87.55,                   7.81,                   0.42
2014-03-03,74400,                 152.36,                   2.25,                  87.43,                   7.80,                   0.42
2014-03-04,73900,                 151.33,                   2.24,                  86.84,                   7.74,                   0.42
2014-03-05,75500,                 154.61,                   2.29,                  88.72,                   7.91,                   0.41
2014-03-06,76400,                 156.45,                   2.32,                  89.78,                   8.01,                   0.41
2014-03-07,75800,                 155.23,                   2.30,                  89.07,                   7.94,                   0.41
2014-03-10,75800,                 155.23,                   2.30,                  89.07,                   7.94,                   0.41
2014-03-11,77600,                 158.91,                   2.35,                  91.19,                   8.13,                   0.40
2014-03-12,75100,                 153.79,                   2.28,                  88.25,                   7.87,                   0.42
2014-03-13,78600,                 160.96,                   2.38,                  92.36,                   8.24,                   0.40
2014-03-14,77600,                 158.91,                   2.35,                  91.19,                   8.13,                   0.40
2014-03-17,79200,                 162.19,                   2.40,                  93.07,                   8.30,                   0.40
2014-03-18,79000,                 161.78,                   2.39,                  92.83,                   8.28,                   0.40
2014-03-19,79000,                 161.78,                   2.39,                  92.83,                   8.28,                   0.40
2014-03-20,78700,                 161.16,                   2.38,                  92.48,                   8.25,                   0.40
2014-03-21,78200,                 160.14,                   2.37,                  91.89,                   8.19,                   0.40
2014-03-24,75700,                 155.02,                   2.29,                  88.95,                   7.93,                   0.41
2014-03-25,76600,                 156.86,                   2.32,                  90.01,                   8.03,                   0.41
2014-03-26,75900,                 155.43,                   2.30,                  89.19,                   7.95,                   0.41
2014-03-27,77400,                 158.50,                   2.35,                  90.95,                   8.11,                   0.40
2014-03-28,78800,                 161.37,                   2.39,                  92.60,                   8.26,                   0.40
2014-03-31,78800,                 161.37,                   2.39,                  92.60,                   8.26,                   0.40
2014-04-01,78100,                 159.93,                   2.37,                  91.78,                   8.18,                   0.40
2014-04-02,77500,                 158.71,                   2.35,                  91.07,                   8.12,                   0.40
2014-04-03,76000,                 155.63,                   2.30,                  89.31,                   7.96,                   0.41
2014-04-04,75700,                 155.02,                   2.29,                  88.95,                   7.93,                   0.41
2014-04-07,74500,                 152.56,                   2.26,                  87.55,                   7.81,                   0.42
2014-04-08,75000,                 153.59,                   2.27,                  88.13,                   7.86,                   0.42
2014-04-09,74300,                 152.15,                   2.25,                  87.31,                   7.79,                   0.42
2014-04-10,74100,                 151.74,                   2.25,                  87.08,                   7.76,                   0.42
2014-04-11,73800,                 151.13,                   2.24,                  86.72,                   7.73,                   0.42
2014-04-14,73200,                 149.90,                   2.22,                  86.02,                   7.67,                   0.43
2014-04-15,74200,                 151.95,                   2.25,                  87.19,                   7.78,                   0.42
2014-04-16,73400,                 150.31,                   2.22,                  86.25,                   7.69,                   0.43
2014-04-17,71700,                 146.83,                   2.17,                  84.25,                   7.51,                   0.44
2014-04-18,73500,                 150.51,                   2.23,                  86.37,                   7.70,                   0.43
2014-04-21,74300,                 152.15,                   2.25,                  87.31,                   7.79,                   0.42
2014-04-22,74800,                 153.18,                   2.27,                  87.90,                   7.84,                   0.42
2014-04-23,72700,                 148.88,                   2.20,                  85.43,                   7.62,                   0.43
2014-04-24,71700,                 146.83,                   2.17,                  84.25,                   7.51,                   0.44
2014-04-25,70600,                 144.58,                   2.14,                  82.96,                   7.40,                   0.44
2014-04-28,71500,                 146.42,                   2.17,                  84.02,                   7.49,                   0.44
2014-04-29,72000,                 147.44,                   2.18,                  84.61,                   7.54,                   0.43
2014-04-30,73400,                 150.31,                   2.22,                  86.25,                   7.69,                   0.43
2014-05-02,74000,                 151.54,                   2.24,                  86.96,                   7.75,                   0.42
2014-05-07,72700,                 148.88,                   2.20,                  85.43,                   7.62,                   0.43
2014-05-08,71100,                 145.60,                   2.15,                  83.55,                   7.45,                   0.44
2014-05-09,71100,                 145.60,                   2.15,                  83.55,                   7.45,                   0.44
2014-05-12,71500,                 146.42,                   2.17,                  84.02,                   7.49,                   0.44
2014-05-13,72400,                 148.26,                   2.19,                  85.08,                   7.59,                   0.43
2014-05-14,71300,                 146.01,                   2.16,                  83.78,                   7.47,                   0.44
2014-05-15,70900,                 145.19,                   2.15,                  83.31,                   7.43,                   0.44
2014-05-16,70200,                 143.76,                   2.13,                  82.49,                   7.36,                   0.45
2014-05-19,69700,                 142.73,                   2.11,                  81.90,                   7.30,                   0.45
2014-05-20,70900,                 145.19,                   2.15,                  83.31,                   7.43,                   0.44
2014-05-21,70800,                 144.99,                   2.15,                  83.20,                   7.42,                   0.44
2014-05-22,70800,                 144.99,                   2.15,                  83.20,                   7.42,                   0.44
2014-05-23,70800,                 144.99,                   2.15,                  83.20,                   7.42,                   0.44
2014-05-26,69400,                 142.12,                   2.10,                  81.55,                   7.27,                   0.45
2014-05-27,67100,                 137.41,                   2.03,                  78.85,                   7.03,                   0.47
2014-05-28,68500,                 140.28,                   2.08,                  80.49,                   7.18,                   0.46
2014-05-29,68500,                 140.28,                   2.08,                  80.49,                   7.18,                   0.46
2014-05-30,70000,                 143.35,                   2.12,                  82.26,                   7.34,                   0.45
2014-06-02,69400,                 142.12,                   2.10,                  81.55,                   7.27,                   0.45
2014-06-03,67200,                 137.61,                   2.04,                  78.97,                   7.04,                   0.47
2014-06-05,67900,                 139.05,                   2.06,                  79.79,                   7.12,                   0.46
2014-06-09,67700,                 138.64,                   2.05,                  79.55,                   7.09,                   0.46
2014-06-10,70900,                 145.19,                   2.15,                  83.31,                   7.43,                   0.44
2014-06-11,71900,                 147.24,                   2.18,                  84.49,                   7.53,                   0.44
2014-06-12,72900,                 149.28,                   2.21,                  85.66,                   7.64,                   0.43
2014-06-13,73500,                 150.51,                   2.23,                  86.37,                   7.70,                   0.43
2014-06-16,73900,                 151.33,                   2.24,                  86.84,                   7.74,                   0.42
2014-06-17,70500,                 144.37,                   2.14,                  82.85,                   7.39,                   0.44
2014-06-18,70300,                 143.96,                   2.13,                  82.61,                   7.37,                   0.45
2014-06-19,71600,                 146.63,                   2.17,                  84.14,                   7.50,                   0.44
2014-06-20,70900,                 145.19,                   2.15,                  83.31,                   7.43,                   0.44
2014-06-23,70700,                 144.78,                   2.14,                  83.08,                   7.41,                   0.44
2014-06-24,67900,                 139.05,                   2.06,                  79.79,                   7.12,                   0.46
2014-06-25,68300,                 139.87,                   2.07,                  80.26,                   7.16,                   0.46
2014-06-26,68300,                 139.87,                   2.07,                  80.26,                   7.16,                   0.46
2014-06-27,68300,                 139.87,                   2.07,                  80.26,                   7.16,                   0.46
2014-06-30,67700,                 138.64,                   2.05,                  79.55,                   7.09,                   0.46
2014-07-01,66200,                 135.57,                   2.01,                  77.79,                   6.94,                   0.47
2014-07-02,67500,                 138.23,                   2.05,                  79.32,                   7.07,                   0.46
2014-07-03,67400,                 138.02,                   2.04,                  79.20,                   7.06,                   0.46
2014-07-04,66900,                 137.00,                   2.03,                  78.61,                   7.01,                   0.47
2014-07-07,67900,                 139.05,                   2.06,                  79.79,                   7.12,                   0.46
2014-07-08,67400,                 138.02,                   2.04,                  79.20,                   7.06,                   0.46
2014-07-09,66600,                 136.38,                   2.02,                  78.26,                   6.98,                   0.47
2014-07-10,66900,                 137.00,                   2.03,                  78.61,                   7.01,                   0.47
2014-07-11,67700,                 138.64,                   2.05,                  79.55,                   7.09,                   0.46
2014-07-14,69500,                 142.32,                   2.11,                  81.67,                   7.28,                   0.45
2014-07-15,70400,                 144.17,                   2.13,                  82.73,                   7.38,                   0.44
2014-07-16,69200,                 141.71,                   2.10,                  81.32,                   7.25,                   0.45
2014-07-17,69400,                 142.12,                   2.10,                  81.55,                   7.27,                   0.45
2014-07-18,68800,                 140.89,                   2.08,                  80.85,                   7.21,                   0.46
2014-07-21,67200,                 137.61,                   2.04,                  78.97,                   7.04,                   0.47
2014-07-22,67400,                 138.02,                   2.04,                  79.20,                   7.06,                   0.46
2014-07-23,66400,                 135.98,                   2.01,                  78.03,                   6.96,                   0.47
2014-07-24,65500,                 134.13,                   1.98,                  76.97,                   6.86,                   0.48
2014-07-25,65400,                 133.93,                   1.98,                  76.85,                   6.85,                   0.48
2014-07-28,65200,                 133.52,                   1.98,                  76.62,                   6.83,                   0.48
2014-07-29,63400,                 129.83,                   1.92,                  74.50,                   6.64,                   0.49
2014-07-30,64700,                 132.49,                   1.96,                  76.03,                   6.78,                   0.48
2014-07-31,64300,                 131.68,                   1.95,                  75.56,                   6.74,                   0.49
2014-08-01,65200,                 133.52,                   1.98,                  76.62,                   6.83,                   0.48
2014-08-04,65600,                 134.34,                   1.99,                  77.09,                   6.87,                   0.48
2014-08-05,64000,                 131.06,                   1.94,                  75.21,                   6.71,                   0.49
2014-08-06,65800,                 134.75,                   1.99,                  77.32,                   6.90,                   0.48
2014-08-07,65500,                 134.13,                   1.98,                  76.97,                   6.86,                   0.48
2014-08-08,64600,                 132.29,                   1.96,                  75.91,                   6.77,                   0.48
2014-08-11,64700,                 132.49,                   1.96,                  76.03,                   6.78,                   0.48
2014-08-12,64200,                 131.47,                   1.95,                  75.44,                   6.73,                   0.49
2014-08-13,64200,                 131.47,                   1.95,                  75.44,                   6.73,                   0.49
2014-08-14,66600,                 136.38,                   2.02,                  78.26,                   6.98,                   0.47
2014-08-18,67400,                 138.02,                   2.04,                  79.20,                   7.06,                   0.46
2014-08-19,66000,                 135.16,                   2.00,                  77.56,                   6.92,                   0.47
2014-08-20,65800,                 134.75,                   1.99,                  77.32,                   6.90,                   0.48
2014-08-21,66200,                 135.57,                   2.01,                  77.79,                   6.94,                   0.47
2014-08-22,67900,                 139.05,                   2.06,                  79.79,                   7.12,                   0.46
2014-08-25,70400,                 144.17,                   2.13,                  82.73,                   7.38,                   0.44
2014-08-26,71700,                 146.83,                   2.17,                  84.25,                   7.51,                   0.44
2014-08-27,72200,                 147.85,                   2.19,                  84.84,                   7.57,                   0.43
2014-08-28,72000,                 147.44,                   2.18,                  84.61,                   7.54,                   0.43
2014-08-29,70200,                 143.76,                   2.13,                  82.49,                   7.36,                   0.45
2014-09-01,70300,                 143.96,                   2.13,                  82.61,                   7.37,                   0.45
2014-09-02,71000,                 145.40,                   2.15,                  83.43,                   7.44,                   0.44
2014-09-03,71100,                 145.60,                   2.15,                  83.55,                   7.45,                   0.44
2014-09-04,70000,                 143.35,                   2.12,                  82.26,                   7.34,                   0.45
2014-09-05,71700,                 146.83,                   2.17,                  84.25,                   7.51,                   0.44
2014-09-11,72300,                 148.06,                   2.19,                  84.96,                   7.58,                   0.43
2014-09-12,72000,                 147.44,                   2.18,                  84.61,                   7.54,                   0.43
2014-09-15,72400,                 148.26,                   2.19,                  85.08,                   7.59,                   0.43
2014-09-16,74100,                 151.74,                   2.25,                  87.08,                   7.76,                   0.42
2014-09-17,74200,                 151.95,                   2.25,                  87.19,                   7.78,                   0.42
2014-09-18,73000,                 149.49,                   2.21,                  85.78,                   7.65,                   0.43
2014-09-19,74000,                 151.54,                   2.24,                  86.96,                   7.75,                   0.42
2014-09-22,73000,                 149.49,                   2.21,                  85.78,                   7.65,                   0.43
2014-09-23,72000,                 147.44,                   2.18,                  84.61,                   7.54,                   0.43
2014-09-24,73600,                 150.72,                   2.23,                  86.49,                   7.71,                   0.43
2014-09-25,73800,                 151.13,                   2.24,                  86.72,                   7.73,                   0.42
2014-09-26,75000,                 153.59,                   2.27,                  88.13,                   7.86,                   0.42
2014-09-29,74500,                 152.56,                   2.26,                  87.55,                   7.81,                   0.42
2014-09-30,76500,                 156.66,                   2.32,                  89.90,                   8.02,                   0.41
2014-10-01,76500,                 156.66,                   2.32,                  89.90,                   8.02,                   0.41
2014-10-02,76400,                 156.45,                   2.32,                  89.78,                   8.01,                   0.41
2014-10-06,74600,                 152.77,                   2.26,                  87.66,                   7.82,                   0.42
2014-10-07,74000,                 151.54,                   2.24,                  86.96,                   7.75,                   0.42
2014-10-08,75200,                 154.00,                   2.28,                  88.37,                   7.88,                   0.42
2014-10-10,73500,                 150.51,                   2.23,                  86.37,                   7.70,                   0.43
2014-10-13,75300,                 154.20,                   2.28,                  88.48,                   7.89,                   0.42
2014-10-14,75300,                 154.20,                   2.28,                  88.48,                   7.89,                   0.42
2014-10-15,75500,                 154.61,                   2.29,                  88.72,                   7.91,                   0.41
2014-10-16,77500,                 158.71,                   2.35,                  91.07,                   8.12,                   0.40
2014-10-17,79500,                 162.80,                   2.41,                  93.42,                   8.33,                   0.39
2014-10-20,77700,                 159.12,                   2.35,                  91.30,                   8.14,                   0.40
2014-10-21,77200,                 158.09,                   2.34,                  90.72,                   8.09,                   0.41
2014-10-22,80100,                 164.03,                   2.43,                  94.13,                   8.39,                   0.39
2014-10-23,80100,                 164.03,                   2.43,                  94.13,                   8.39,                   0.39
2014-10-24,76600,                 156.86,                   2.32,                  90.01,                   8.03,                   0.41
2014-10-27,74500,                 152.56,                   2.26,                  87.55,                   7.81,                   0.42
2014-10-28,72000,                 147.44,                   2.18,                  84.61,                   7.54,                   0.43
2014-10-29,72100,                 147.65,                   2.18,                  84.72,                   7.56,                   0.43
2014-10-30,72000,                 147.44,                   2.18,                  84.61,                   7.54,                   0.43
2014-10-31,71100,                 145.60,                   2.15,                  83.55,                   7.45,                   0.44
2014-11-03,66300,                 135.77,                   2.01,                  77.91,                   6.95,                   0.47
2014-11-04,66000,                 135.16,                   2.00,                  77.56,                   6.92,                   0.47
2014-11-05,65300,                 133.72,                   1.98,                  76.73,                   6.84,                   0.48
2014-11-06,65300,                 133.72,                   1.98,                  76.73,                   6.84,                   0.48
2014-11-07,67000,                 137.20,                   2.03,                  78.73,                   7.02,                   0.47
2014-11-10,63900,                 130.86,                   1.94,                  75.09,                   6.70,                   0.49
2014-11-11,64700,                 132.49,                   1.96,                  76.03,                   6.78,                   0.48
2014-11-12,65100,                 133.31,                   1.97,                  76.50,                   6.82,                   0.48
2014-11-13,68100,                 139.46,                   2.06,                  80.02,                   7.14,                   0.46
2014-11-14,68500,                 140.28,                   2.08,                  80.49,                   7.18,                   0.46
2014-11-17,68100,                 139.46,                   2.06,                  80.02,                   7.14,                   0.46
2014-11-18,68100,                 139.46,                   2.06,                  80.02,                   7.14,                   0.46
2014-11-19,68300,                 139.87,                   2.07,                  80.26,                   7.16,                   0.46
2014-11-20,68300,                 139.87,                   2.07,                  80.26,                   7.16,                   0.46
2014-11-21,66500,                 136.18,                   2.02,                  78.14,                   6.97,                   0.47
2014-11-24,67100,                 137.41,                   2.03,                  78.85,                   7.03,                   0.47
2014-11-25,68800,                 140.89,                   2.08,                  80.85,                   7.21,                   0.46
2014-11-26,69300,                 141.91,                   2.10,                  81.43,                   7.26,                   0.45
2014-11-27,69100,                 141.50,                   2.09,                  81.20,                   7.24,                   0.45
2014-11-28,69100,                 141.50,                   2.09,                  81.20,                   7.24,                   0.45
2014-12-01,69000,                 141.30,                   2.09,                  81.08,                   7.23,                   0.45
2014-12-02,69000,                 141.30,                   2.09,                  81.08,                   7.23,                   0.45
2014-12-03,69400,                 142.12,                   2.10,                  81.55,                   7.27,                   0.45
2014-12-04,69700,                 142.73,                   2.11,                  81.90,                   7.30,                   0.45
2014-12-05,68200,                 139.66,                   2.07,                  80.14,                   7.15,                   0.46
2014-12-08,68800,                 140.89,                   2.08,                  80.85,                   7.21,                   0.46
2014-12-09,68800,                 140.89,                   2.08,                  80.85,                   7.21,                   0.46
2014-12-10,68700,                 140.68,                   2.08,                  80.73,                   7.20,                   0.46
2014-12-11,67800,                 138.84,                   2.05,                  79.67,                   7.10,                   0.46
2014-12-12,67000,                 137.20,                   2.03,                  78.73,                   7.02,                   0.47
2014-12-15,68200,                 139.66,                   2.07,                  80.14,                   7.15,                   0.46
2014-12-16,68200,                 139.66,                   2.07,                  80.14,                   7.15,                   0.46
