,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-12-14,19650,                  14.28,                   2.60,                  10.84,                   1.45,
2007-12-17,16750,                  12.18,                   2.21,                   9.24,                   1.23,
2007-12-18,16700,                  12.14,                   2.21,                   9.22,                   1.23,
2007-12-20,16050,                  11.67,                   2.12,                   8.86,                   1.18,
2007-12-21,15300,                  11.12,                   2.02,                   8.44,                   1.13,
2007-12-24,16600,                  12.07,                   2.19,                   9.16,                   1.22,
2007-12-26,16200,                  11.78,                   2.14,                   8.94,                   1.19,
2007-12-27,16200,                  11.78,                   2.14,                   8.94,                   1.19,
2007-12-28,16150,                  11.74,                   2.13,                   8.91,                   1.19,
2008-01-02,15350,                  10.83,                   1.85,                   8.23,                   1.01,                   4.56
2008-01-03,14900,                  10.52,                   1.80,                   7.99,                   0.98,                   4.70
2008-01-04,14700,                  10.37,                   1.77,                   7.89,                   0.97,                   4.76
2008-01-07,14100,                   9.95,                   1.70,                   7.56,                   0.93,                   4.96
2008-01-08,14900,                  10.52,                   1.80,                   7.99,                   0.98,                   4.70
2008-01-09,15600,                  11.01,                   1.88,                   8.37,                   1.03,                   4.49
2008-01-10,15200,                  10.73,                   1.83,                   8.15,                   1.00,                   4.61
2008-01-11,14450,                  10.20,                   1.74,                   7.75,                   0.95,                   4.84
2008-01-14,13600,                   9.60,                   1.64,                   7.30,                   0.90,                   5.15
2008-01-15,13600,                   9.60,                   1.64,                   7.30,                   0.90,                   5.15
2008-01-16,13000,                   9.17,                   1.57,                   6.97,                   0.86,                   5.38
2008-01-17,12900,                   9.10,                   1.56,                   6.92,                   0.85,                   5.43
2008-01-18,13800,                   9.74,                   1.66,                   7.40,                   0.91,                   5.07
2008-01-21,13250,                   9.35,                   1.60,                   7.11,                   0.88,                   5.28
2008-01-22,12450,                   8.79,                   1.50,                   6.68,                   0.82,                   5.62
2008-01-23,13000,                   9.17,                   1.57,                   6.97,                   0.86,                   5.38
2008-01-24,13950,                   9.84,                   1.68,                   7.48,                   0.92,                   5.02
2008-01-25,14200,                  10.02,                   1.71,                   7.62,                   0.94,                   4.93
2008-01-28,13900,                   9.81,                   1.68,                   7.46,                   0.92,                   5.04
2008-01-29,14200,                  10.02,                   1.71,                   7.62,                   0.94,                   4.93
