,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2015-10-02,72800,                  28.80,                   4.07,                  15.64,                   1.04,
2015-10-05,76600,                  30.30,                   4.28,                  16.46,                   1.09,
2015-10-06,76000,                  30.07,                   4.24,                  16.33,                   1.09,
2015-10-07,77000,                  30.46,                   4.30,                  16.55,                   1.10,
2015-10-08,77000,                  30.46,                   4.30,                  16.55,                   1.10,
2015-10-12,76300,                  30.19,                   4.26,                  16.40,                   1.09,
2015-10-13,75900,                  30.03,                   4.24,                  16.31,                   1.08,
2015-10-14,83400,                  32.99,                   4.66,                  17.92,                   1.19,
2015-10-15,88300,                  34.93,                   4.93,                  18.98,                   1.26,
2015-10-16,87400,                  34.58,                   4.88,                  18.78,                   1.25,
2015-10-19,87900,                  34.77,                   4.91,                  18.89,                   1.26,
2015-10-20,86900,                  34.38,                   4.85,                  18.67,                   1.24,
2015-10-21,86400,                  34.18,                   4.83,                  18.57,                   1.23,
2015-10-22,82600,                  32.68,                   4.61,                  17.75,                   1.18,
2015-10-23,83500,                  33.03,                   4.66,                  17.94,                   1.19,
2015-10-26,82400,                  32.60,                   4.60,                  17.71,                   1.18,
2015-10-27,88000,                  34.81,                   4.91,                  18.91,                   1.26,
2015-10-28,95000,                  37.58,                   5.31,                  20.42,                   1.36,
2015-10-29,96000,                  37.98,                   5.36,                  20.63,                   1.37,
2015-10-30,93600,                  37.03,                   5.23,                  20.11,                   1.34,
2015-11-02,94700,                  37.46,                   5.29,                  20.35,                   1.35,
2015-11-03,95000,                  37.58,                   5.31,                  20.42,                   1.36,
2015-11-04,93500,                  36.99,                   5.22,                  20.09,                   1.34,
2015-11-05,92200,                  36.48,                   5.15,                  19.81,                   1.32,
2015-11-06,94900,                  37.54,                   5.30,                  20.39,                   1.36,
2015-11-09,90900,                  35.96,                   5.08,                  19.53,                   1.30,
2015-11-10,83500,                  33.03,                   4.66,                  17.94,                   1.19,
2015-11-11,90000,                  35.61,                   5.03,                  19.34,                   1.29,
2015-11-12,92800,                  36.71,                   5.18,                  19.94,                   1.33,
2015-11-13,93200,                  36.87,                   5.21,                  20.03,                   1.33,
2015-11-16,104500,                  41.34,                   5.84,                  22.46,                   1.49,
2015-11-17,105000,                  41.54,                   5.86,                  22.56,                   1.50,
2015-11-18,108500,                  42.92,                   6.06,                  23.32,                   1.55,
2015-11-19,108500,                  42.92,                   6.06,                  23.32,                   1.55,
2015-11-20,111000,                  43.91,                   6.20,                  23.85,                   1.59,
2015-11-23,109500,                  43.32,                   6.12,                  23.53,                   1.56,
2015-11-24,108500,                  42.92,                   6.06,                  23.32,                   1.55,
2015-11-25,115000,                  45.50,                   6.42,                  24.71,                   1.64,
2015-11-26,120500,                  47.67,                   6.73,                  25.89,                   1.72,
2015-11-27,117500,                  46.48,                   6.56,                  25.25,                   1.68,
2015-11-30,117500,                  46.48,                   6.56,                  25.25,                   1.68,
2015-12-01,116500,                  46.09,                   6.51,                  25.04,                   1.66,
2015-12-02,112000,                  44.31,                   6.25,                  24.07,                   1.60,
2015-12-03,108000,                  42.73,                   6.03,                  23.21,                   1.54,
2015-12-04,109500,                  43.32,                   6.12,                  23.53,                   1.56,
2015-12-07,106500,                  42.13,                   5.95,                  22.89,                   1.52,
2015-12-08,100000,                  39.56,                   5.58,                  21.49,                   1.43,
2015-12-09,100500,                  39.76,                   5.61,                  21.60,                   1.44,
2015-12-10,98800,                  39.09,                   5.52,                  21.23,                   1.41,
