,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,21750,                  23.33,                   2.46,                  13.68,                   0.83,                   1.90
2007-01-03,21050,                  22.57,                   2.38,                  13.24,                   0.81,                   1.96
2007-01-04,20950,                  22.47,                   2.37,                  13.18,                   0.80,                   1.97
2007-01-05,20750,                  22.25,                   2.35,                  13.05,                   0.80,                   1.99
2007-01-08,20800,                  22.31,                   2.35,                  13.08,                   0.80,                   1.99
2007-01-09,20200,                  21.66,                   2.28,                  12.71,                   0.77,                   2.05
2007-01-10,19900,                  21.34,                   2.25,                  12.52,                   0.76,                   2.08
2007-01-11,20150,                  21.61,                   2.28,                  12.67,                   0.77,                   2.05
2007-01-12,20250,                  21.72,                   2.29,                  12.74,                   0.78,                   2.04
2007-01-15,20650,                  22.15,                   2.34,                  12.99,                   0.79,                   2.00
2007-01-16,21200,                  22.74,                   2.40,                  13.34,                   0.81,                   1.95
2007-01-17,21450,                  23.00,                   2.43,                  13.49,                   0.82,                   1.93
2007-01-18,20900,                  22.41,                   2.36,                  13.15,                   0.80,                   1.98
2007-01-19,20200,                  21.66,                   2.28,                  12.71,                   0.77,                   2.05
2007-01-22,19900,                  21.34,                   2.25,                  12.52,                   0.76,                   2.08
2007-01-23,19700,                  21.13,                   2.23,                  12.39,                   0.76,                   2.10
2007-01-24,20450,                  21.93,                   2.31,                  12.86,                   0.78,                   2.02
2007-01-25,20200,                  21.66,                   2.28,                  12.71,                   0.77,                   2.05
2007-01-26,19700,                  21.13,                   2.23,                  12.39,                   0.76,                   2.10
2007-01-29,19650,                  21.07,                   2.22,                  12.36,                   0.75,                   2.10
2007-01-30,19550,                  20.97,                   2.21,                  12.30,                   0.75,                   2.12
2007-01-31,19200,                  20.59,                   2.17,                  12.08,                   0.74,                   2.15
2007-02-01,19750,                  21.18,                   2.23,                  12.42,                   0.76,                   2.09
2007-02-02,20100,                  21.56,                   2.27,                  12.64,                   0.77,                   2.06
2007-02-05,20000,                  21.45,                   2.26,                  12.58,                   0.77,                   2.07
2007-02-06,20500,                  21.98,                   2.32,                  12.89,                   0.79,                   2.02
2007-02-07,20750,                  22.25,                   2.35,                  13.05,                   0.80,                   1.99
2007-02-08,20400,                  21.88,                   2.31,                  12.83,                   0.78,                   2.03
2007-02-09,20200,                  21.66,                   2.28,                  12.71,                   0.77,                   2.05
2007-02-12,19850,                  21.29,                   2.25,                  12.49,                   0.76,                   2.08
2007-02-13,20000,                  21.45,                   2.26,                  12.58,                   0.77,                   2.07
2007-02-14,20300,                  21.77,                   2.30,                  12.77,                   0.78,                   2.04
2007-02-15,20050,                  21.50,                   2.27,                  12.61,                   0.77,                   2.06
2007-02-16,19850,                  21.29,                   2.25,                  12.49,                   0.76,                   2.08
2007-02-20,19650,                  21.07,                   2.22,                  12.36,                   0.75,                   2.10
2007-02-21,19900,                  21.34,                   2.25,                  12.52,                   0.76,                   2.08
2007-02-22,20500,                  21.98,                   2.32,                  12.89,                   0.79,                   2.02
2007-02-23,20550,                  22.04,                   2.32,                  12.93,                   0.79,                   2.01
2007-02-26,21050,                  22.57,                   2.38,                  13.24,                   0.81,                   1.96
2007-02-27,20300,                  21.77,                   2.30,                  12.77,                   0.78,                   2.04
2007-02-28,19850,                  21.29,                   2.25,                  12.49,                   0.76,                   2.08
2007-03-02,19800,                  21.23,                   2.24,                  12.45,                   0.76,                   2.09
2007-03-05,19050,                  20.43,                   2.15,                  11.98,                   0.73,                   2.17
2007-03-06,19350,                  20.75,                   2.19,                  12.17,                   0.74,                   2.14
2007-03-07,19950,                  21.40,                   2.26,                  12.55,                   0.77,                   2.07
2007-03-08,20150,                  21.61,                   2.28,                  12.67,                   0.77,                   2.05
2007-03-09,20000,                  21.45,                   2.26,                  12.58,                   0.77,                   2.07
2007-03-12,20200,                  21.66,                   2.28,                  12.71,                   0.77,                   2.05
2007-03-13,20200,                  21.66,                   2.28,                  12.71,                   0.77,                   2.05
2007-03-14,19700,                  21.13,                   2.23,                  12.39,                   0.76,                   2.10
2007-03-15,19700,                  21.13,                   2.23,                  12.39,                   0.76,                   2.10
2007-03-16,19450,                  20.86,                   2.20,                  12.23,                   0.75,                   2.13
2007-03-19,19950,                  21.40,                   2.26,                  12.55,                   0.77,                   2.07
