,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,69500,                   5.53,                   0.87,                   2.75,                   0.38,                   1.13
2007-01-03,70600,                   5.61,                   0.88,                   2.79,                   0.38,                   1.12
2007-01-04,72700,                   5.78,                   0.91,                   2.88,                   0.39,                   1.08
2007-01-05,69000,                   5.49,                   0.86,                   2.73,                   0.37,                   1.14
2007-01-08,67000,                   5.33,                   0.83,                   2.65,                   0.36,                   1.18
2007-01-09,67000,                   5.33,                   0.83,                   2.65,                   0.36,                   1.18
2007-01-10,64700,                   5.15,                   0.81,                   2.56,                   0.35,                   1.22
2007-01-11,65200,                   5.19,                   0.81,                   2.58,                   0.35,                   1.21
2007-01-12,64800,                   5.15,                   0.81,                   2.56,                   0.35,                   1.22
2007-01-15,66200,                   5.26,                   0.82,                   2.62,                   0.36,                   1.19
2007-01-16,68000,                   5.41,                   0.85,                   2.69,                   0.37,                   1.16
2007-01-17,68700,                   5.46,                   0.86,                   2.72,                   0.37,                   1.15
2007-01-18,73100,                   5.81,                   0.91,                   2.89,                   0.40,                   1.08
2007-01-19,70100,                   5.57,                   0.87,                   2.77,                   0.38,                   1.12
2007-01-22,69300,                   5.51,                   0.86,                   2.74,                   0.38,                   1.14
2007-01-23,74000,                   5.88,                   0.92,                   2.93,                   0.40,                   1.06
2007-01-24,79000,                   6.28,                   0.98,                   3.13,                   0.43,                   1.00
2007-01-25,77300,                   6.15,                   0.96,                   3.06,                   0.42,                   1.02
2007-01-26,77500,                   6.16,                   0.96,                   3.07,                   0.42,                   1.02
2007-01-29,77400,                   6.16,                   0.96,                   3.06,                   0.42,                   1.02
2007-01-30,78500,                   6.24,                   0.98,                   3.11,                   0.43,                   1.00
2007-01-31,76100,                   6.05,                   0.95,                   3.01,                   0.41,                   1.03
2007-02-01,77000,                   6.12,                   0.96,                   3.05,                   0.42,                   1.02
2007-02-02,77600,                   6.17,                   0.97,                   3.07,                   0.42,                   1.01
2007-02-05,77500,                   6.16,                   0.96,                   3.07,                   0.42,                   1.02
2007-02-06,80600,                   6.41,                   1.00,                   3.19,                   0.44,                   0.98
2007-02-07,81200,                   6.46,                   1.01,                   3.21,                   0.44,                   0.97
2007-02-08,79300,                   6.31,                   0.99,                   3.14,                   0.43,                   0.99
2007-02-09,79900,                   6.35,                   0.99,                   3.16,                   0.43,                   0.99
2007-02-12,79900,                   6.35,                   0.99,                   3.16,                   0.43,                   0.99
2007-02-13,84000,                   6.68,                   1.05,                   3.32,                   0.46,                   0.94
2007-02-14,85000,                   6.76,                   1.06,                   3.36,                   0.46,                   0.93
2007-02-15,84900,                   6.75,                   1.06,                   3.36,                   0.46,                   0.93
2007-02-16,85800,                   6.82,                   1.07,                   3.39,                   0.47,                   0.92
2007-02-20,84800,                   6.74,                   1.06,                   3.35,                   0.46,                   0.93
2007-02-21,83300,                   6.62,                   1.04,                   3.30,                   0.45,                   0.95
2007-02-22,83800,                   6.66,                   1.04,                   3.32,                   0.45,                   0.94
2007-02-23,84800,                   6.74,                   1.06,                   3.35,                   0.46,                   0.93
2007-02-26,83700,                   6.66,                   1.04,                   3.31,                   0.45,                   0.94
2007-02-27,83000,                   6.60,                   1.03,                   3.28,                   0.45,                   0.95
2007-02-28,81000,                   6.44,                   1.01,                   3.20,                   0.44,                   0.97
2007-03-02,82200,                   6.54,                   1.02,                   3.25,                   0.45,                   0.96
2007-03-05,78000,                   6.20,                   0.97,                   3.09,                   0.42,                   1.01
2007-03-06,79300,                   6.31,                   0.99,                   3.14,                   0.43,                   0.99
2007-03-07,81300,                   6.47,                   1.01,                   3.22,                   0.44,                   0.97
2007-03-08,82100,                   6.53,                   1.02,                   3.25,                   0.45,                   0.96
2007-03-09,79000,                   6.28,                   0.98,                   3.13,                   0.43,                   1.00
2007-03-12,79000,                   6.28,                   0.98,                   3.13,                   0.43,                   1.00
2007-03-13,77700,                   6.18,                   0.97,                   3.07,                   0.42,                   1.01
2007-03-14,77400,                   6.16,                   0.96,                   3.06,                   0.42,                   1.02
2007-03-15,78300,                   6.23,                   0.97,                   3.10,                   0.42,                   1.01
2007-03-16,78900,                   6.27,                   0.98,                   3.12,                   0.43,                   1.00
2007-03-19,77600,                   6.17,                   0.97,                   3.07,                   0.42,                   1.01
2007-03-20,78900,                   6.27,                   0.98,                   3.12,                   0.43,                   1.00
2007-03-21,78900,                   6.27,                   0.98,                   3.12,                   0.43,                   1.00
2007-03-22,78900,                   6.27,                   0.98,                   3.12,                   0.43,                   1.00
2007-03-23,79200,                   6.30,                   0.99,                   3.13,                   0.43,                   0.99
2007-03-26,82900,                   6.59,                   1.03,                   3.28,                   0.45,                   0.95
2007-03-27,83000,                   6.60,                   1.03,                   3.28,                   0.45,                   0.95
2007-03-28,78500,                   6.24,                   0.98,                   3.11,                   0.43,                   1.00
2007-03-29,79300,                   6.31,                   0.99,                   3.14,                   0.43,                   0.99
2007-03-30,81500,                   6.48,                   1.01,                   3.22,                   0.44,                   0.97
2007-04-02,80500,                   6.40,                   1.00,                   3.18,                   0.44,                   0.98
2007-04-03,80000,                   6.36,                   1.00,                   3.17,                   0.43,                   0.98
2007-04-04,78600,                   6.25,                   0.98,                   3.11,                   0.43,                   1.00
2007-04-05,77800,                   6.19,                   0.97,                   3.08,                   0.42,                   1.01
2007-04-06,76700,                   6.10,                   0.95,                   3.03,                   0.42,                   1.03
2007-04-09,77000,                   6.12,                   0.96,                   3.05,                   0.42,                   1.02
2007-04-10,74500,                   5.92,                   0.93,                   2.95,                   0.40,                   1.06
2007-04-11,74300,                   5.91,                   0.92,                   2.94,                   0.40,                   1.06
2007-04-12,73600,                   5.85,                   0.92,                   2.91,                   0.40,                   1.07
2007-04-13,72800,                   5.79,                   0.91,                   2.88,                   0.39,                   1.08
2007-04-16,74800,                   5.95,                   0.93,                   2.96,                   0.41,                   1.05
2007-04-17,75700,                   6.02,                   0.94,                   2.99,                   0.41,                   1.04
2007-04-18,76100,                   6.05,                   0.95,                   3.01,                   0.41,                   1.03
2007-04-19,75200,                   5.98,                   0.94,                   2.98,                   0.41,                   1.05
2007-04-20,74100,                   5.89,                   0.92,                   2.93,                   0.40,                   1.06
2007-04-23,78900,                   6.27,                   0.98,                   3.12,                   0.43,                   1.00
2007-04-24,82000,                   6.52,                   1.02,                   3.24,                   0.44,                   0.96
2007-04-25,81600,                   6.49,                   1.02,                   3.23,                   0.44,                   0.96
2007-04-26,84000,                   6.68,                   1.05,                   3.32,                   0.46,                   0.94
2007-04-27,80100,                   6.37,                   1.00,                   3.17,                   0.43,                   0.98
2007-04-30,77500,                   6.16,                   0.96,                   3.07,                   0.42,                   1.02
2007-05-02,78000,                   6.20,                   0.97,                   3.09,                   0.42,                   1.01
2007-05-03,81800,                   6.51,                   1.02,                   3.24,                   0.44,                   0.96
2007-05-04,83700,                   6.66,                   1.04,                   3.31,                   0.45,                   0.94
2007-05-07,84900,                   6.75,                   1.06,                   3.36,                   0.46,                   0.93
2007-05-08,82200,                   6.54,                   1.02,                   3.25,                   0.45,                   0.96
2007-05-09,84900,                   6.75,                   1.06,                   3.36,                   0.46,                   0.93
2007-05-10,85100,                   6.77,                   1.06,                   3.37,                   0.46,                   0.93
2007-05-11,97400,                   7.75,                   1.21,                   3.85,                   0.53,                   0.81
2007-05-14,98000,                   7.79,                   1.22,                   3.88,                   0.53,                   0.80
2007-05-15,99900,                   7.94,                   1.24,                   3.95,                   0.54,                   0.79
2007-05-16,97000,                   7.71,                   1.21,                   3.84,                   0.53,                   0.81
2007-05-17,102000,                   8.11,                   1.27,                   4.04,                   0.55,                   0.77
