,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2021-08-06,69800,                 225.63,                  10.17,                 163.59,                  31.88,
2021-08-09,78500,                 253.76,                  11.44,                 183.98,                  35.86,
2021-08-10,71400,                 230.81,                  10.41,                 167.34,                  32.62,
2021-08-11,74400,                 240.50,                  10.84,                 174.37,                  33.99,
2021-08-12,73800,                 238.56,                  10.76,                 172.96,                  33.71,
2021-08-13,76600,                 247.62,                  11.16,                 179.53,                  34.99,
2021-08-17,87400,                 282.53,                  12.74,                 204.84,                  39.92,
2021-08-18,84500,                 273.15,                  12.32,                 198.04,                  38.60,
2021-08-19,92000,                 297.40,                  13.41,                 215.62,                  42.03,
2021-08-20,91000,                 294.17,                  13.26,                 213.27,                  41.57,
2021-08-23,89800,                 290.29,                  13.09,                 210.46,                  41.02,
2021-08-24,85400,                 276.06,                  12.45,                 200.15,                  39.01,
2021-08-25,82100,                 265.40,                  11.97,                 192.42,                  37.50,
2021-08-26,83400,                 269.60,                  12.16,                 195.46,                  38.10,
2021-08-27,83800,                 270.89,                  12.21,                 196.40,                  38.28,
2021-08-30,81900,                 264.75,                  11.94,                 191.95,                  37.41,
2021-08-31,83900,                 271.21,                  12.23,                 196.63,                  38.33,
2021-09-01,88800,                 287.05,                  12.94,                 208.12,                  40.56,
2021-09-02,81900,                 264.75,                  11.94,                 191.95,                  37.41,
2021-09-03,80800,                 261.19,                  11.78,                 189.37,                  36.91,
2021-09-06,77400,                 250.20,                  11.28,                 181.40,                  35.36,
2021-09-07,73000,                 235.98,                  10.64,                 171.09,                  33.35,
2021-09-08,72300,                 233.72,                  10.54,                 169.45,                  33.03,
2021-09-09,72000,                 232.75,                  10.49,                 168.74,                  32.89,
2021-09-10,68900,                 222.73,                  10.04,                 161.48,                  31.47,
2021-09-13,64600,                 208.82,                   9.42,                 151.40,                  29.51,
2021-09-14,69700,                 225.31,                  10.16,                 163.35,                  31.84,
2021-09-15,69000,                 223.05,                  10.06,                 161.71,                  31.52,
2021-09-16,67100,                 216.91,                   9.78,                 157.26,                  30.65,
2021-09-17,68000,                 219.82,                   9.91,                 159.37,                  31.06,
