,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2011-03-04,14100,                  11.58,                   2.71,                   8.85,                   1.29,                   1.10
2011-03-07,15300,                  12.56,                   2.94,                   9.60,                   1.39,                   1.01
2011-03-08,15100,                  12.40,                   2.90,                   9.48,                   1.38,                   1.03
2011-03-09,15800,                  12.97,                   3.03,                   9.92,                   1.44,                   0.98
2011-03-10,15600,                  12.81,                   2.99,                   9.79,                   1.42,                   0.99
2011-03-11,16150,                  13.26,                   3.10,                  10.14,                   1.47,                   0.96
2011-03-14,15900,                  13.05,                   3.05,                   9.98,                   1.45,                   0.97
2011-03-15,15100,                  12.40,                   2.90,                   9.48,                   1.38,                   1.03
2011-03-16,15900,                  13.05,                   3.05,                   9.98,                   1.45,                   0.97
2011-03-17,15900,                  13.05,                   3.05,                   9.98,                   1.45,                   0.97
2011-03-18,16100,                  13.22,                   3.09,                  10.11,                   1.47,                   0.96
2011-03-21,18500,                  15.19,                   3.55,                  11.61,                   1.69,                   0.84
2011-03-22,18900,                  15.52,                   3.63,                  11.86,                   1.72,                   0.82
2011-03-23,18350,                  15.07,                   3.52,                  11.52,                   1.67,                   0.84
2011-03-24,19300,                  15.85,                   3.71,                  12.12,                   1.76,                   0.80
2011-03-25,19000,                  15.60,                   3.65,                  11.93,                   1.73,                   0.82
2011-03-28,18800,                  15.44,                   3.61,                  11.80,                   1.71,                   0.82
2011-03-29,20150,                  16.54,                   3.87,                  12.65,                   1.84,                   0.77
2011-03-30,20500,                  16.83,                   3.94,                  12.87,                   1.87,                   0.76
2011-03-31,21000,                  17.24,                   4.03,                  13.18,                   1.91,                   0.74
2011-04-01,21850,                  17.94,                   4.19,                  13.72,                   1.99,                   0.71
2011-04-04,22050,                  18.10,                   4.23,                  13.84,                   2.01,                   0.70
2011-04-05,22650,                  18.60,                   4.35,                  14.22,                   2.06,                   0.68
2011-04-06,22650,                  18.60,                   4.35,                  14.22,                   2.06,                   0.68
2011-04-07,22850,                  18.76,                   4.39,                  14.34,                   2.08,                   0.68
2011-04-08,23000,                  18.88,                   4.42,                  14.44,                   2.10,                   0.67
2011-04-11,23700,                  19.46,                   4.55,                  14.88,                   2.16,                   0.65
2011-04-12,24350,                  19.99,                   4.67,                  15.29,                   2.22,                   0.64
2011-04-13,24300,                  19.95,                   4.67,                  15.25,                   2.22,                   0.64
2011-04-14,25850,                  21.22,                   4.96,                  16.23,                   2.36,                   0.60
2011-04-15,27550,                  22.62,                   5.29,                  17.29,                   2.51,                   0.56
2011-04-18,31000,                  25.45,                   5.95,                  19.46,                   2.83,                   0.50
2011-04-19,29500,                  24.22,                   5.66,                  18.52,                   2.69,                   0.53
2011-04-20,30250,                  24.84,                   5.81,                  18.99,                   2.76,                   0.51
2011-04-21,33000,                  27.09,                   6.34,                  20.72,                   3.01,                   0.47
2011-04-22,34500,                  28.33,                   6.62,                  21.66,                   3.14,                   0.45
2011-04-25,34300,                  28.16,                   6.58,                  21.53,                   3.13,                   0.45
2011-04-26,32450,                  26.64,                   6.23,                  20.37,                   2.96,                   0.48
2011-04-27,32500,                  26.68,                   6.24,                  20.40,                   2.96,                   0.48
2011-04-28,35700,                  29.31,                   6.85,                  22.41,                   3.25,                   0.43
2011-04-29,35600,                  29.23,                   6.83,                  22.35,                   3.25,                   0.44
2011-05-02,32500,                  26.68,                   6.24,                  20.40,                   2.96,                   0.48
2011-05-03,33700,                  27.67,                   6.47,                  21.15,                   3.07,                   0.46
2011-05-04,30650,                  25.16,                   5.88,                  19.24,                   2.79,                   0.51
2011-05-06,30000,                  24.63,                   5.76,                  18.83,                   2.73,                   0.52
2011-05-09,31350,                  25.74,                   6.02,                  19.68,                   2.86,                   0.49
2011-05-11,32000,                  26.27,                   6.14,                  20.09,                   2.92,                   0.48
2011-05-12,31800,                  26.11,                   6.10,                  19.96,                   2.90,                   0.49
2011-05-13,31000,                  25.45,                   5.95,                  19.46,                   2.83,                   0.50
2011-05-16,31000,                  25.45,                   5.95,                  19.46,                   2.83,                   0.50
2011-05-17,29950,                  24.59,                   5.75,                  18.80,                   2.73,                   0.52
2011-05-18,27900,                  22.91,                   5.36,                  17.51,                   2.54,                   0.56
2011-05-19,26900,                  22.09,                   5.16,                  16.89,                   2.45,                   0.58
2011-05-20,27450,                  22.54,                   5.27,                  17.23,                   2.50,                   0.56
2011-05-23,28100,                  23.07,                   5.39,                  17.64,                   2.56,                   0.55
2011-05-24,29450,                  24.18,                   5.65,                  18.49,                   2.68,                   0.53
2011-05-25,27500,                  22.58,                   5.28,                  17.26,                   2.51,                   0.56
2011-05-26,29150,                  23.93,                   5.60,                  18.30,                   2.66,                   0.53
2011-05-27,28950,                  23.77,                   5.56,                  18.17,                   2.64,                   0.54
2011-05-30,27900,                  22.91,                   5.36,                  17.51,                   2.54,                   0.56
2011-05-31,29000,                  23.81,                   5.57,                  18.20,                   2.64,                   0.53
2011-06-01,30100,                  24.71,                   5.78,                  18.89,                   2.74,                   0.51
2011-06-02,29200,                  23.97,                   5.61,                  18.33,                   2.66,                   0.53
2011-06-03,27450,                  22.54,                   5.27,                  17.23,                   2.50,                   0.56
2011-06-07,24850,                  20.40,                   4.77,                  15.60,                   2.27,                   0.62
2011-06-08,27100,                  22.25,                   5.20,                  17.01,                   2.47,                   0.57
2011-06-09,26500,                  21.76,                   5.09,                  16.63,                   2.42,                   0.58
2011-06-10,25200,                  20.69,                   4.84,                  15.82,                   2.30,                   0.61
2011-06-13,24450,                  20.07,                   4.69,                  15.35,                   2.23,                   0.63
2011-06-14,25600,                  21.02,                   4.91,                  16.07,                   2.33,                   0.61
2011-06-15,26200,                  21.51,                   5.03,                  16.45,                   2.39,                   0.59
2011-06-16,25050,                  20.57,                   4.81,                  15.72,                   2.28,                   0.62
2011-06-17,23800,                  19.54,                   4.57,                  14.94,                   2.17,                   0.65
2011-06-20,21250,                  17.45,                   4.08,                  13.34,                   1.94,                   0.73
2011-06-21,21600,                  17.73,                   4.15,                  13.56,                   1.97,                   0.72
2011-06-22,22650,                  18.60,                   4.35,                  14.22,                   2.06,                   0.68
2011-06-23,21600,                  17.73,                   4.15,                  13.56,                   1.97,                   0.72
2011-06-24,23100,                  18.97,                   4.43,                  14.50,                   2.11,                   0.67
2011-06-27,24450,                  20.07,                   4.69,                  15.35,                   2.23,                   0.63
2011-06-28,24550,                  20.16,                   4.71,                  15.41,                   2.24,                   0.63
