,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2014-09-16,4000,,,,,
2014-09-17,4005,,,,,
2014-09-18,4010,,,,,
2014-09-19,4010,,,,,
2014-09-22,5060,,,,,
2014-09-23,5640,,,,,
2014-09-24,5640,,,,,
2014-09-25,7230,,,,,
2014-09-26,9270,,,,,
2014-09-29,9270,,,,,
2014-09-30,6500,,,,,
2014-10-01,6000,,,,,
2014-10-02,6930,,,,,
2014-10-06,6850,,,,,
2014-10-07,6510,,,,,
2014-10-08,8460,,,,,
2014-10-10,6550,,,,,
2014-10-13,8360,,,,,
2014-10-14,9970,,,,,
2014-10-15,11750,,,,,
2014-10-16,13350,,,,,
2014-10-17,16600,,,,,
2014-10-20,17900,,,,,
2014-10-21,16650,,,,,
2014-10-22,15800,,,,,
2014-10-23,19950,,,,,
2014-10-24,20000,,,,,
2014-10-27,17000,,,,,
2014-10-28,20600,,,,,
2014-10-29,25000,,,,,
2014-10-30,19000,,,,,
2014-10-31,16150,,,,,
2014-11-03,12000,,,,,
2014-11-04,8670,,,,,
2014-11-05,8670,,,,,
2014-11-06,6500,,,,,
2014-11-07,8070,,,,,
2014-11-10,7150,,,,,
2014-11-11,7010,,,,,
2014-11-12,7500,,,,,
2014-11-13,7500,,,,,
2014-11-14,7500,,,,,
2014-11-17,7500,,,,,
2014-11-18,7600,,,,,
2014-11-19,7600,,,,,
2014-11-20,8500,,,,,
2014-11-21,6000,,,,,
2014-11-24,7780,,,,,
2014-11-25,7800,,,,,
2014-11-26,6180,,,,,
2014-11-27,7790,,,,,
2014-11-28,7800,,,,,
2014-12-01,9980,,,,,
2014-12-02,8490,,,,,
2014-12-03,7820,,,,,
2014-12-04,6000,,,,,
2014-12-05,7800,,,,,
2014-12-08,7160,,,,,
2014-12-09,6850,,,,,
2014-12-10,8770,,,,,
2014-12-11,8990,,,,,
2014-12-12,8990,,,,,
2014-12-15,8000,,,,,
2014-12-16,6970,,,,,
2014-12-17,6500,,,,,
2014-12-18,6610,,,,,
2014-12-19,6340,,,,,
2014-12-22,6000,,,,,
2014-12-23,6150,,,,,
2014-12-24,6180,,,,,
2014-12-26,6200,,,,,
2014-12-29,6310,,,,,
2014-12-30,6310,,,,,
2015-01-02,6310,,,,,
2015-01-05,6310,,,,,
2015-01-06,5500,,,,,
2015-01-07,5500,,,,,
2015-01-08,7140,,,,,
2015-01-09,7140,,,,,
2015-01-12,7140,,,,,
2015-01-13,7140,,,,,
2015-01-14,5000,,,,,
2015-01-15,5000,,,,,
2015-01-16,5810,,,,,
2015-01-19,6000,,,,,
2015-01-20,6600,,,,,
2015-01-21,7000,,,,,
2015-01-22,5000,,,,,
2015-01-23,5020,,,,,
2015-01-26,5020,,,,,
2015-01-27,6480,,,,,
2015-01-28,6500,,,,,
2015-01-29,6500,,,,,
2015-01-30,5000,,,,,
2015-02-02,5080,,,,,
2015-02-03,5020,,,,,
2015-02-04,5000,,,,,
2015-02-05,6500,,,,,
2015-02-06,6370,,,,,
2015-02-09,6370,,,,,
2015-02-10,7390,,,,,
2015-02-11,7390,,,,,
2015-02-12,7390,,,,,
2015-02-13,5180,,,,,
2015-02-16,5020,,,,,
2015-02-17,5060,,,,,
2015-02-23,5020,,,,,
2015-02-24,5020,,,,,
2015-02-25,5020,,,,,
2015-02-26,5020,,,,,
2015-02-27,5040,,,,,
2015-03-02,5040,,,,,
2015-03-03,5120,,,,,
2015-03-04,5060,,,,,
2015-03-05,5070,,,,,
2015-03-06,5070,,,,,
2015-03-09,5000,,,,,
2015-03-10,5050,,,,,
2015-03-11,5000,,,,,
2015-03-12,5030,,,,,
2015-03-13,5050,,,,,
2015-03-16,5030,,,,,
2015-03-17,5070,,,,,
2015-03-18,5070,,,,,
2015-03-19,5070,,,,,
2015-03-20,5250,,,,,
2015-03-23,5340,,,,,
2015-03-24,5090,,,,,
2015-03-25,5090,,,,,
2015-03-26,5090,,,,,
2015-03-27,5120,,,,,
2015-03-30,5120,,,,,
2015-03-31,5120,,,,,
2015-04-01,5500,,,,,
2015-04-02,6990,,,,,
2015-04-03,6970,,,,,
2015-04-06,6020,,,,,
2015-04-07,6010,,,,,
2015-04-08,6410,,,,,
2015-04-09,6710,,,,,
2015-04-10,6910,,,,,
2015-04-13,8950,,,,,
2015-04-14,11550,,,,,
2015-04-15,15000,,,,,
2015-04-16,14250,,,,,
2015-04-17,14350,,,,,
2015-04-20,14050,,,,,
2015-04-21,14500,,,,,
2015-04-22,14600,,,,,
2015-04-23,13800,,,,,
2015-04-24,13950,,,,,
2015-04-27,12800,,,,,
2015-04-28,12800,,,,,
2015-04-29,13200,,,,,
2015-04-30,13000,,,,,
2015-05-04,11000,,,,,
2015-05-06,11000,,,,,
2015-05-07,11000,,,,,
2015-05-08,12150,,,,,
2015-05-11,12150,,,,,
2015-05-12,12150,,,,,
2015-05-13,10100,,,,,
2015-05-14,10150,,,,,
2015-05-15,10850,,,,,
2015-05-18,10850,,,,,
2015-05-19,9000,,,,,
2015-05-20,10950,,,,,
2015-05-21,10950,,,,,
2015-05-22,11000,,,,,
2015-05-26,11300,,,,,
2015-05-27,11300,,,,,
2015-05-28,12000,,,,,
2015-05-29,11450,,,,,
2015-06-01,11450,,,,,
2015-06-02,12200,,,,,
2015-06-03,12200,,,,,
2015-06-04,11900,,,,,
2015-06-05,12050,,,,,
2015-06-08,10000,,,,,
2015-06-09,10300,,,,,
2015-06-10,10500,,,,,
2015-06-11,10050,,,,,
2015-06-12,10000,,,,,
2015-06-15,10450,,,,,
2015-06-16,10000,,,,,
2015-06-17,11900,,,,,
2015-06-18,11500,,,,,
2015-06-19,10200,,,,,
2015-06-22,11750,,,,,
2015-06-23,12450,,,,,
