,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,625000,                  13.42,                   2.01,                   7.19,                   1.24,                   0.88
2007-01-03,611000,                  13.12,                   1.97,                   7.02,                   1.21,                   0.90
2007-01-04,607000,                  13.03,                   1.96,                   6.98,                   1.20,                   0.91
2007-01-05,595000,                  12.77,                   1.92,                   6.84,                   1.18,                   0.92
2007-01-08,582000,                  12.49,                   1.88,                   6.69,                   1.15,                   0.95
2007-01-09,586000,                  12.58,                   1.89,                   6.74,                   1.16,                   0.94
2007-01-10,578000,                  12.41,                   1.86,                   6.64,                   1.15,                   0.95
2007-01-11,582000,                  12.49,                   1.88,                   6.69,                   1.15,                   0.95
2007-01-12,603000,                  12.94,                   1.94,                   6.93,                   1.20,                   0.91
2007-01-15,612000,                  13.14,                   1.97,                   7.04,                   1.21,                   0.90
2007-01-16,613000,                  13.16,                   1.98,                   7.05,                   1.22,                   0.90
2007-01-17,602000,                  12.92,                   1.94,                   6.92,                   1.19,                   0.91
2007-01-18,595000,                  12.77,                   1.92,                   6.84,                   1.18,                   0.92
2007-01-19,585000,                  12.56,                   1.89,                   6.73,                   1.16,                   0.94
2007-01-22,591000,                  12.69,                   1.90,                   6.79,                   1.17,                   0.93
2007-01-23,596000,                  12.79,                   1.92,                   6.85,                   1.18,                   0.92
2007-01-24,601000,                  12.90,                   1.94,                   6.91,                   1.19,                   0.92
2007-01-25,603000,                  12.94,                   1.94,                   6.93,                   1.20,                   0.91
2007-01-26,587000,                  12.60,                   1.89,                   6.75,                   1.16,                   0.94
2007-01-29,578000,                  12.41,                   1.86,                   6.64,                   1.15,                   0.95
2007-01-30,583000,                  12.51,                   1.88,                   6.70,                   1.16,                   0.94
2007-01-31,579000,                  12.43,                   1.87,                   6.66,                   1.15,                   0.95
2007-02-01,580000,                  12.45,                   1.87,                   6.67,                   1.15,                   0.95
2007-02-02,587000,                  12.60,                   1.89,                   6.75,                   1.16,                   0.94
2007-02-05,586000,                  12.58,                   1.89,                   6.74,                   1.16,                   0.94
2007-02-06,587000,                  12.60,                   1.89,                   6.75,                   1.16,                   0.94
2007-02-07,586000,                  12.58,                   1.89,                   6.74,                   1.16,                   0.94
2007-02-08,581000,                  12.47,                   1.87,                   6.68,                   1.15,                   0.95
2007-02-09,585000,                  12.56,                   1.89,                   6.73,                   1.16,                   0.94
2007-02-12,572000,                  12.28,                   1.84,                   6.58,                   1.13,                   0.96
2007-02-13,562000,                  12.06,                   1.81,                   6.46,                   1.11,                   0.98
2007-02-14,567000,                  12.17,                   1.83,                   6.52,                   1.12,                   0.97
2007-02-15,574000,                  12.32,                   1.85,                   6.60,                   1.14,                   0.96
2007-02-16,590000,                  12.66,                   1.90,                   6.78,                   1.17,                   0.93
2007-02-20,600000,                  12.88,                   1.93,                   6.90,                   1.19,                   0.92
2007-02-21,606000,                  13.01,                   1.95,                   6.97,                   1.20,                   0.91
2007-02-22,602000,                  12.92,                   1.94,                   6.92,                   1.19,                   0.91
2007-02-23,593000,                  12.73,                   1.91,                   6.82,                   1.18,                   0.93
2007-02-26,583000,                  12.51,                   1.88,                   6.70,                   1.16,                   0.94
2007-02-27,581000,                  12.47,                   1.87,                   6.68,                   1.15,                   0.95
2007-02-28,567000,                  12.17,                   1.83,                   6.52,                   1.12,                   0.97
2007-03-02,566000,                  12.15,                   1.82,                   6.51,                   1.12,                   0.97
2007-03-05,563000,                  12.08,                   1.81,                   6.47,                   1.12,                   0.98
2007-03-06,569000,                  12.21,                   1.83,                   6.54,                   1.13,                   0.97
2007-03-07,570000,                  12.24,                   1.84,                   6.55,                   1.13,                   0.96
2007-03-08,574000,                  12.32,                   1.85,                   6.60,                   1.14,                   0.96
2007-03-09,586000,                  12.58,                   1.89,                   6.74,                   1.16,                   0.94
2007-03-12,602000,                  12.92,                   1.94,                   6.92,                   1.19,                   0.91
