,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,7860,                   7.83,                   0.75,                   4.80,                   0.57,                   5.09
2007-01-03,7780,                   7.75,                   0.74,                   4.75,                   0.57,                   5.14
2007-01-04,7800,                   7.77,                   0.74,                   4.77,                   0.57,                   5.13
2007-01-05,7720,                   7.69,                   0.73,                   4.72,                   0.56,                   5.18
2007-01-08,7690,                   7.66,                   0.73,                   4.70,                   0.56,                   5.20
2007-01-09,7610,                   7.58,                   0.72,                   4.65,                   0.56,                   5.26
2007-01-10,7590,                   7.56,                   0.72,                   4.64,                   0.55,                   5.27
2007-01-11,7590,                   7.56,                   0.72,                   4.64,                   0.55,                   5.27
2007-01-12,7700,                   7.67,                   0.73,                   4.71,                   0.56,                   5.19
2007-01-15,7880,                   7.85,                   0.75,                   4.82,                   0.58,                   5.08
2007-01-16,7900,                   7.87,                   0.75,                   4.83,                   0.58,                   5.06
2007-01-17,7780,                   7.75,                   0.74,                   4.75,                   0.57,                   5.14
2007-01-18,7800,                   7.77,                   0.74,                   4.77,                   0.57,                   5.13
2007-01-19,7840,                   7.81,                   0.75,                   4.79,                   0.57,                   5.10
2007-01-22,7860,                   7.83,                   0.75,                   4.80,                   0.57,                   5.09
2007-01-23,7550,                   7.52,                   0.72,                   4.61,                   0.55,                   5.30
2007-01-24,7730,                   7.70,                   0.74,                   4.72,                   0.56,                   5.17
2007-01-25,7820,                   7.79,                   0.74,                   4.78,                   0.57,                   5.12
2007-01-26,7810,                   7.78,                   0.74,                   4.77,                   0.57,                   5.12
2007-01-29,7810,                   7.78,                   0.74,                   4.77,                   0.57,                   5.12
2007-01-30,7900,                   7.87,                   0.75,                   4.83,                   0.58,                   5.06
2007-01-31,8080,                   8.05,                   0.77,                   4.94,                   0.59,                   4.95
2007-02-01,7970,                   7.94,                   0.76,                   4.87,                   0.58,                   5.02
2007-02-02,7970,                   7.94,                   0.76,                   4.87,                   0.58,                   5.02
2007-02-05,7930,                   7.90,                   0.75,                   4.85,                   0.58,                   5.04
2007-02-06,8080,                   8.05,                   0.77,                   4.94,                   0.59,                   4.95
2007-02-07,8160,                   8.13,                   0.78,                   4.99,                   0.60,                   4.90
2007-02-08,8120,                   8.09,                   0.77,                   4.96,                   0.59,                   4.93
2007-02-09,8070,                   8.04,                   0.77,                   4.93,                   0.59,                   4.96
2007-02-12,8140,                   8.11,                   0.77,                   4.97,                   0.59,                   4.91
2007-02-13,8050,                   8.02,                   0.77,                   4.92,                   0.59,                   4.97
2007-02-14,8000,                   7.97,                   0.76,                   4.89,                   0.58,                   5.00
2007-02-15,7910,                   7.88,                   0.75,                   4.83,                   0.58,                   5.06
2007-02-16,7680,                   7.65,                   0.73,                   4.69,                   0.56,                   5.21
2007-02-20,7720,                   7.69,                   0.73,                   4.72,                   0.56,                   5.18
2007-02-21,7720,                   7.69,                   0.73,                   4.72,                   0.56,                   5.18
2007-02-22,7770,                   7.74,                   0.74,                   4.75,                   0.57,                   5.15
2007-02-23,7850,                   7.82,                   0.75,                   4.80,                   0.57,                   5.10
2007-02-26,7880,                   7.85,                   0.75,                   4.82,                   0.58,                   5.08
2007-02-27,7850,                   7.82,                   0.75,                   4.80,                   0.57,                   5.10
2007-02-28,7560,                   7.53,                   0.72,                   4.62,                   0.55,                   5.29
2007-03-02,7520,                   7.49,                   0.72,                   4.60,                   0.55,                   5.32
2007-03-05,7320,                   7.29,                   0.70,                   4.47,                   0.53,                   5.46
