,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,27650,                  15.48,                   2.36,                  13.41,                   0.46,                   0.54
2007-01-03,27550,                  15.42,                   2.35,                  13.36,                   0.46,                   0.54
2007-01-04,27000,                  15.12,                   2.31,                  13.09,                   0.45,                   0.56
2007-01-05,26500,                  14.84,                   2.27,                  12.85,                   0.44,                   0.57
2007-01-08,26800,                  15.00,                   2.29,                  13.00,                   0.45,                   0.56
2007-01-09,26350,                  14.75,                   2.25,                  12.78,                   0.44,                   0.57
2007-01-10,25200,                  14.11,                   2.15,                  12.22,                   0.42,                   0.60
2007-01-11,25450,                  14.25,                   2.18,                  12.34,                   0.43,                   0.59
2007-01-12,25550,                  14.30,                   2.18,                  12.39,                   0.43,                   0.59
2007-01-15,25350,                  14.19,                   2.17,                  12.29,                   0.43,                   0.59
2007-01-16,25500,                  14.28,                   2.18,                  12.37,                   0.43,                   0.59
2007-01-17,25450,                  14.25,                   2.18,                  12.34,                   0.43,                   0.59
2007-01-18,24650,                  13.80,                   2.11,                  11.95,                   0.41,                   0.61
2007-01-19,23200,                  12.99,                   1.98,                  11.25,                   0.39,                   0.65
2007-01-22,21600,                  12.09,                   1.85,                  10.47,                   0.36,                   0.69
2007-01-23,21500,                  12.04,                   1.84,                  10.43,                   0.36,                   0.70
2007-01-24,22200,                  12.43,                   1.90,                  10.77,                   0.37,                   0.68
2007-01-25,23100,                  12.93,                   1.97,                  11.20,                   0.39,                   0.65
2007-01-26,24000,                  13.44,                   2.05,                  11.64,                   0.40,                   0.63
2007-01-29,24000,                  13.44,                   2.05,                  11.64,                   0.40,                   0.63
2007-01-30,24450,                  13.69,                   2.09,                  11.86,                   0.41,                   0.61
2007-01-31,24950,                  13.97,                   2.13,                  12.10,                   0.42,                   0.60
2007-02-01,25550,                  14.30,                   2.18,                  12.39,                   0.43,                   0.59
2007-02-02,27000,                  15.12,                   2.31,                  13.09,                   0.45,                   0.56
2007-02-05,26800,                  15.00,                   2.29,                  13.00,                   0.45,                   0.56
2007-02-06,25600,                  14.33,                   2.19,                  12.41,                   0.43,                   0.59
2007-02-07,26200,                  14.67,                   2.24,                  12.71,                   0.44,                   0.57
2007-02-08,26800,                  15.00,                   2.29,                  13.00,                   0.45,                   0.56
2007-02-09,26800,                  15.00,                   2.29,                  13.00,                   0.45,                   0.56
2007-02-12,25800,                  14.44,                   2.21,                  12.51,                   0.43,                   0.58
2007-02-13,26200,                  14.67,                   2.24,                  12.71,                   0.44,                   0.57
2007-02-14,26000,                  14.56,                   2.22,                  12.61,                   0.44,                   0.58
2007-02-15,25450,                  14.25,                   2.18,                  12.34,                   0.43,                   0.59
2007-02-16,25550,                  14.30,                   2.18,                  12.39,                   0.43,                   0.59
2007-02-20,25900,                  14.50,                   2.21,                  12.56,                   0.43,                   0.58
2007-02-21,25800,                  14.44,                   2.21,                  12.51,                   0.43,                   0.58
2007-02-22,26100,                  14.61,                   2.23,                  12.66,                   0.44,                   0.57
2007-02-23,26950,                  15.09,                   2.30,                  13.07,                   0.45,                   0.56
2007-02-26,27450,                  15.37,                   2.35,                  13.31,                   0.46,                   0.55
2007-02-27,27050,                  15.14,                   2.31,                  13.12,                   0.45,                   0.55
2007-02-28,26350,                  14.75,                   2.25,                  12.78,                   0.44,                   0.57
2007-03-02,26000,                  14.56,                   2.22,                  12.61,                   0.44,                   0.58
2007-03-05,25100,                  14.05,                   2.15,                  12.17,                   0.42,                   0.60
2007-03-06,25700,                  14.39,                   2.20,                  12.46,                   0.43,                   0.58
2007-03-07,25900,                  14.50,                   2.21,                  12.56,                   0.43,                   0.58
2007-03-08,26850,                  15.03,                   2.30,                  13.02,                   0.45,                   0.56
2007-03-09,27000,                  15.12,                   2.31,                  13.09,                   0.45,                   0.56
2007-03-12,27350,                  15.31,                   2.34,                  13.26,                   0.46,                   0.55
2007-03-13,27100,                  15.17,                   2.32,                  13.14,                   0.45,                   0.55
2007-03-14,26800,                  15.00,                   2.29,                  13.00,                   0.45,                   0.56
2007-03-15,27100,                  15.17,                   2.32,                  13.14,                   0.45,                   0.55
2007-03-16,27200,                  15.23,                   2.32,                  13.19,                   0.46,                   0.55
2007-03-19,27450,                  15.37,                   2.35,                  13.31,                   0.46,                   0.55
2007-03-20,27250,                  15.26,                   2.33,                  13.21,                   0.46,                   0.55
2007-03-21,26950,                  15.09,                   2.30,                  13.07,                   0.45,                   0.56
2007-03-22,26900,                  15.06,                   2.30,                  13.04,                   0.45,                   0.56
2007-03-23,26250,                  14.70,                   2.24,                  12.73,                   0.44,                   0.57
2007-03-26,26200,                  14.67,                   2.24,                  12.71,                   0.44,                   0.57
2007-03-27,26000,                  14.56,                   2.22,                  12.61,                   0.44,                   0.58
2007-03-28,27000,                  15.12,                   2.31,                  13.09,                   0.45,                   0.56
2007-03-29,28500,                  15.96,                   2.44,                  13.82,                   0.48,                   0.53
2007-03-30,28200,                  15.79,                   2.41,                  13.68,                   0.47,                   0.53
2007-04-02,29650,                  16.60,                   2.53,                  14.38,                   0.50,                   0.51
2007-04-03,31000,                  17.36,                   2.65,                  15.03,                   0.52,                   0.48
2007-04-04,31600,                  17.69,                   2.70,                  15.32,                   0.53,                   0.47
2007-04-05,30750,                  17.22,                   2.63,                  14.91,                   0.52,                   0.49
2007-04-06,30650,                  17.16,                   2.62,                  14.86,                   0.51,                   0.49
2007-04-09,30400,                  17.02,                   2.60,                  14.74,                   0.51,                   0.49
2007-04-10,30300,                  16.96,                   2.59,                  14.69,                   0.51,                   0.50
2007-04-11,30650,                  17.16,                   2.62,                  14.86,                   0.51,                   0.49
2007-04-12,30650,                  17.16,                   2.62,                  14.86,                   0.51,                   0.49
2007-04-13,30550,                  17.10,                   2.61,                  14.81,                   0.51,                   0.49
2007-04-16,30200,                  16.91,                   2.58,                  14.65,                   0.51,                   0.50
2007-04-17,29700,                  16.63,                   2.54,                  14.40,                   0.50,                   0.51
2007-04-18,29900,                  16.74,                   2.56,                  14.50,                   0.50,                   0.50
2007-04-19,28900,                  16.18,                   2.47,                  14.01,                   0.48,                   0.52
2007-04-20,28950,                  16.21,                   2.47,                  14.04,                   0.49,                   0.52
2007-04-23,28400,                  15.90,                   2.43,                  13.77,                   0.48,                   0.53
2007-04-24,28200,                  15.79,                   2.41,                  13.68,                   0.47,                   0.53
2007-04-25,27750,                  15.54,                   2.37,                  13.46,                   0.47,                   0.54
2007-04-26,28300,                  15.84,                   2.42,                  13.72,                   0.47,                   0.53
2007-04-27,27400,                  15.34,                   2.34,                  13.29,                   0.46,                   0.55
2007-04-30,27850,                  15.59,                   2.38,                  13.51,                   0.47,                   0.54
2007-05-02,28450,                  15.93,                   2.43,                  13.80,                   0.48,                   0.53
2007-05-03,28350,                  15.87,                   2.42,                  13.75,                   0.48,                   0.53
2007-05-04,28600,                  16.01,                   2.44,                  13.87,                   0.48,                   0.52
2007-05-07,28100,                  15.73,                   2.40,                  13.63,                   0.47,                   0.53
2007-05-08,27750,                  15.54,                   2.37,                  13.46,                   0.47,                   0.54
2007-05-09,27500,                  15.40,                   2.35,                  13.34,                   0.46,                   0.55
2007-05-10,29200,                  16.35,                   2.50,                  14.16,                   0.49,                   0.51
2007-05-11,33550,                  18.78,                   2.87,                  16.27,                   0.56,                   0.45
2007-05-14,38150,                  21.36,                   3.26,                  18.50,                   0.64,                   0.39
2007-05-15,35000,                  19.59,                   2.99,                  16.97,                   0.59,                   0.43
2007-05-16,36700,                  20.55,                   3.14,                  17.80,                   0.62,                   0.41
2007-05-17,37400,                  20.94,                   3.20,                  18.14,                   0.63,                   0.40
2007-05-18,39450,                  22.09,                   3.37,                  19.13,                   0.66,                   0.38
2007-05-21,40250,                  22.53,                   3.44,                  19.52,                   0.68,                   0.37
2007-05-22,40350,                  22.59,                   3.45,                  19.57,                   0.68,                   0.37
2007-05-23,43000,                  24.07,                   3.68,                  20.85,                   0.72,                   0.35
2007-05-25,46500,                  26.03,                   3.97,                  22.55,                   0.78,                   0.32
2007-05-28,47000,                  26.31,                   4.02,                  22.79,                   0.79,                   0.32
2007-05-29,45700,                  25.58,                   3.91,                  22.16,                   0.77,                   0.33
2007-05-30,48450,                  27.12,                   4.14,                  23.50,                   0.81,                   0.31
2007-05-31,48000,                  26.87,                   4.10,                  23.28,                   0.81,                   0.31
2007-06-01,44650,                  25.00,                   3.82,                  21.65,                   0.75,                   0.34
2007-06-04,43600,                  24.41,                   3.73,                  21.14,                   0.73,                   0.34
2007-06-05,44350,                  24.83,                   3.79,                  21.51,                   0.74,                   0.34
2007-06-07,44600,                  24.97,                   3.81,                  21.63,                   0.75,                   0.34
2007-06-08,43100,                  24.13,                   3.68,                  20.90,                   0.72,                   0.35
2007-06-11,45400,                  25.42,                   3.88,                  22.02,                   0.76,                   0.33
2007-06-12,45200,                  25.30,                   3.86,                  21.92,                   0.76,                   0.33
2007-06-13,43650,                  24.44,                   3.73,                  21.17,                   0.73,                   0.34
2007-06-14,43900,                  24.58,                   3.75,                  21.29,                   0.74,                   0.34
2007-06-15,43200,                  24.19,                   3.69,                  20.95,                   0.72,                   0.35
2007-06-18,42800,                  23.96,                   3.66,                  20.76,                   0.72,                   0.35
2007-06-19,41000,                  22.95,                   3.50,                  19.88,                   0.69,                   0.37
2007-06-20,43400,                  24.30,                   3.71,                  21.05,                   0.73,                   0.35
2007-06-21,43600,                  24.41,                   3.73,                  21.14,                   0.73,                   0.34
2007-06-22,42100,                  23.57,                   3.60,                  20.42,                   0.71,                   0.36
2007-06-25,41350,                  23.15,                   3.53,                  20.05,                   0.69,                   0.36
2007-06-26,40000,                  22.39,                   3.42,                  19.40,                   0.67,                   0.38
2007-06-27,40100,                  22.45,                   3.43,                  19.45,                   0.67,                   0.37
2007-06-28,41100,                  23.01,                   3.51,                  19.93,                   0.69,                   0.36
2007-06-29,41550,                  23.26,                   3.55,                  20.15,                   0.70,                   0.36
2007-07-02,45950,                  25.72,                   3.93,                  22.28,                   0.77,                   0.33
2007-07-03,48500,                  27.15,                   4.15,                  23.52,                   0.81,                   0.31
2007-07-04,49950,                  27.96,                   4.27,                  24.22,                   0.84,                   0.30
2007-07-05,49500,                  27.71,                   4.23,                  24.00,                   0.83,                   0.30
2007-07-06,56000,                  31.35,                   4.79,                  27.16,                   0.94,                   0.27
2007-07-09,58000,                  32.47,                   4.96,                  28.13,                   0.97,                   0.26
2007-07-10,57000,                  31.91,                   4.87,                  27.64,                   0.96,                   0.26
2007-07-11,56000,                  31.35,                   4.79,                  27.16,                   0.94,                   0.27
2007-07-12,58300,                  32.64,                   4.98,                  28.27,                   0.98,                   0.26
2007-07-13,58500,                  32.75,                   5.00,                  28.37,                   0.98,                   0.26
2007-07-16,58500,                  32.75,                   5.00,                  28.37,                   0.98,                   0.26
2007-07-18,59800,                  33.48,                   5.11,                  29.00,                   1.00,                   0.25
2007-07-19,60200,                  33.70,                   5.15,                  29.19,                   1.01,                   0.25
2007-07-20,61300,                  34.32,                   5.24,                  29.73,                   1.03,                   0.24
2007-07-23,61400,                  34.37,                   5.25,                  29.78,                   1.03,                   0.24
2007-07-24,61900,                  34.65,                   5.29,                  30.02,                   1.04,                   0.24
2007-07-25,61600,                  34.49,                   5.27,                  29.87,                   1.03,                   0.24
2007-07-26,61000,                  34.15,                   5.21,                  29.58,                   1.02,                   0.25
2007-07-27,58500,                  32.75,                   5.00,                  28.37,                   0.98,                   0.26
2007-07-30,58000,                  32.47,                   4.96,                  28.13,                   0.97,                   0.26
2007-07-31,61200,                  34.26,                   5.23,                  29.68,                   1.03,                   0.25
2007-08-01,59900,                  33.53,                   5.12,                  29.05,                   1.01,                   0.25
2007-08-02,62900,                  35.21,                   5.38,                  30.50,                   1.06,                   0.24
2007-08-03,63900,                  35.77,                   5.46,                  30.99,                   1.07,                   0.23
2007-08-06,64500,                  36.11,                   5.51,                  31.28,                   1.08,                   0.23
2007-08-07,65000,                  36.39,                   5.56,                  31.52,                   1.09,                   0.23
2007-08-08,65000,                  36.39,                   5.56,                  31.52,                   1.09,                   0.23
2007-08-09,64800,                  36.28,                   5.54,                  31.42,                   1.09,                   0.23
2007-08-10,63200,                  35.38,                   5.40,                  30.65,                   1.06,                   0.24
2007-08-13,61400,                  34.37,                   5.25,                  29.78,                   1.03,                   0.24
2007-08-14,60000,                  33.59,                   5.13,                  29.10,                   1.01,                   0.25
2007-08-16,51000,                  28.55,                   4.36,                  24.73,                   0.86,                   0.29
2007-08-17,48500,                  27.15,                   4.15,                  23.52,                   0.81,                   0.31
2007-08-20,54900,                  30.74,                   4.69,                  26.62,                   0.92,                   0.27
2007-08-21,55900,                  31.30,                   4.78,                  27.11,                   0.94,                   0.27
2007-08-22,57800,                  32.36,                   4.94,                  28.03,                   0.97,                   0.26
2007-08-23,59300,                  33.20,                   5.07,                  28.76,                   0.99,                   0.25
2007-08-24,58000,                  32.47,                   4.96,                  28.13,                   0.97,                   0.26
2007-08-27,58000,                  32.47,                   4.96,                  28.13,                   0.97,                   0.26
2007-08-28,58000,                  32.47,                   4.96,                  28.13,                   0.97,                   0.26
2007-08-29,58300,                  32.64,                   4.98,                  28.27,                   0.98,                   0.26
2007-08-30,58300,                  32.64,                   4.98,                  28.27,                   0.98,                   0.26
2007-08-31,58500,                  32.75,                   5.00,                  28.37,                   0.98,                   0.26
2007-09-03,57400,                  32.14,                   4.91,                  27.84,                   0.96,                   0.26
2007-09-04,56100,                  31.41,                   4.80,                  27.21,                   0.94,                   0.27
2007-09-05,56500,                  31.63,                   4.83,                  27.40,                   0.95,                   0.27
2007-09-06,58900,                  32.97,                   5.03,                  28.56,                   0.99,                   0.25
2007-09-07,57300,                  32.08,                   4.90,                  27.79,                   0.96,                   0.26
2007-09-10,54500,                  30.51,                   4.66,                  26.43,                   0.91,                   0.28
2007-09-11,52600,                  29.45,                   4.50,                  25.51,                   0.88,                   0.29
2007-09-12,52500,                  29.39,                   4.49,                  25.46,                   0.88,                   0.29
2007-09-13,53600,                  30.01,                   4.58,                  25.99,                   0.90,                   0.28
2007-09-14,54700,                  30.62,                   4.68,                  26.53,                   0.92,                   0.27
2007-09-17,55100,                  30.85,                   4.71,                  26.72,                   0.92,                   0.27
2007-09-18,57200,                  32.02,                   4.89,                  27.74,                   0.96,                   0.26
2007-09-19,58000,                  32.47,                   4.96,                  28.13,                   0.97,                   0.26
2007-09-20,56800,                  31.80,                   4.86,                  27.54,                   0.95,                   0.26
2007-09-21,58700,                  32.86,                   5.02,                  28.47,                   0.98,                   0.26
2007-09-27,58200,                  32.58,                   4.97,                  28.22,                   0.98,                   0.26
2007-09-28,60000,                  33.59,                   5.13,                  29.10,                   1.01,                   0.25
2007-10-01,62900,                  35.21,                   5.38,                  30.50,                   1.06,                   0.24
2007-10-02,63500,                  35.55,                   5.43,                  30.79,                   1.07,                   0.24
2007-10-04,64400,                  36.05,                   5.50,                  31.23,                   1.08,                   0.23
2007-10-05,63000,                  35.27,                   5.39,                  30.55,                   1.06,                   0.24
2007-10-08,61500,                  34.43,                   5.26,                  29.82,                   1.03,                   0.24
2007-10-09,61500,                  34.43,                   5.26,                  29.82,                   1.03,                   0.24
2007-10-10,60800,                  34.04,                   5.20,                  29.48,                   1.02,                   0.25
2007-10-11,65900,                  36.89,                   5.63,                  31.96,                   1.11,                   0.23
2007-10-12,67200,                  37.62,                   5.74,                  32.59,                   1.13,                   0.22
2007-10-15,69400,                  38.85,                   5.93,                  33.66,                   1.16,                   0.22
2007-10-16,70100,                  39.25,                   5.99,                  33.99,                   1.18,                   0.21
2007-10-17,74900,                  41.93,                   6.40,                  36.32,                   1.26,                   0.20
2007-10-18,77500,                  43.39,                   6.62,                  37.58,                   1.30,                   0.19
2007-10-19,76000,                  42.55,                   6.50,                  36.86,                   1.28,                   0.20
2007-10-22,71300,                  39.92,                   6.09,                  34.58,                   1.20,                   0.21
2007-10-23,73000,                  40.87,                   6.24,                  35.40,                   1.22,                   0.21
2007-10-24,72800,                  40.76,                   6.22,                  35.30,                   1.22,                   0.21
2007-10-25,76900,                  43.05,                   6.57,                  37.29,                   1.29,                   0.20
2007-10-26,80400,                  45.01,                   6.87,                  38.99,                   1.35,                   0.19
2007-10-29,80200,                  44.90,                   6.86,                  38.89,                   1.35,                   0.19
2007-10-30,78900,                  44.17,                   6.74,                  38.26,                   1.32,                   0.19
2007-10-31,78900,                  44.17,                   6.74,                  38.26,                   1.32,                   0.19
2007-11-01,75500,                  42.27,                   6.45,                  36.61,                   1.27,                   0.20
2007-11-02,75200,                  42.10,                   6.43,                  36.47,                   1.26,                   0.20
2007-11-05,75500,                  42.27,                   6.45,                  36.61,                   1.27,                   0.20
2007-11-06,78600,                  44.00,                   6.72,                  38.12,                   1.32,                   0.19
2007-11-07,77900,                  43.61,                   6.66,                  37.78,                   1.31,                   0.19
2007-11-08,74000,                  41.43,                   6.33,                  35.89,                   1.24,                   0.20
2007-11-09,70800,                  39.64,                   6.05,                  34.33,                   1.19,                   0.21
2007-11-12,66000,                  36.95,                   5.64,                  32.01,                   1.11,                   0.23
2007-11-13,67000,                  37.51,                   5.73,                  32.49,                   1.12,                   0.22
2007-11-14,66800,                  37.40,                   5.71,                  32.39,                   1.12,                   0.22
2007-11-15,66000,                  36.95,                   5.64,                  32.01,                   1.11,                   0.23
2007-11-16,65500,                  36.67,                   5.60,                  31.76,                   1.10,                   0.23
2007-11-19,66000,                  36.95,                   5.64,                  32.01,                   1.11,                   0.23
2007-11-20,65000,                  36.39,                   5.56,                  31.52,                   1.09,                   0.23
2007-11-21,63300,                  35.44,                   5.41,                  30.70,                   1.06,                   0.24
2007-11-22,60000,                  33.59,                   5.13,                  29.10,                   1.01,                   0.25
2007-11-23,57100,                  31.97,                   4.88,                  27.69,                   0.96,                   0.26
2007-11-26,60300,                  33.76,                   5.15,                  29.24,                   1.01,                   0.25
2007-11-27,60200,                  33.70,                   5.15,                  29.19,                   1.01,                   0.25
2007-11-28,59500,                  33.31,                   5.09,                  28.85,                   1.00,                   0.25
2007-11-29,59500,                  33.31,                   5.09,                  28.85,                   1.00,                   0.25
2007-11-30,63400,                  35.49,                   5.42,                  30.75,                   1.06,                   0.24
2007-12-03,63000,                  35.27,                   5.39,                  30.55,                   1.06,                   0.24
2007-12-04,62800,                  35.16,                   5.37,                  30.45,                   1.05,                   0.24
2007-12-05,63500,                  35.55,                   5.43,                  30.79,                   1.07,                   0.24
2007-12-06,64100,                  35.89,                   5.48,                  31.08,                   1.08,                   0.23
