,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2013-10-30,38750,                  28.27,                   2.22,                  16.18,                   0.79,
2013-10-31,36450,                  26.59,                   2.09,                  15.22,                   0.75,
2013-11-01,37350,                  27.25,                   2.14,                  15.60,                   0.77,
2013-11-04,36700,                  26.78,                   2.11,                  15.32,                   0.75,
2013-11-05,35050,                  25.57,                   2.01,                  14.64,                   0.72,
2013-11-06,35000,                  25.54,                   2.01,                  14.61,                   0.72,
2013-11-07,33800,                  24.66,                   1.94,                  14.11,                   0.69,
2013-11-08,34350,                  25.06,                   1.97,                  14.34,                   0.70,
2013-11-11,34450,                  25.13,                   1.98,                  14.39,                   0.71,
2013-11-12,35850,                  26.16,                   2.06,                  14.97,                   0.74,
2013-11-13,34200,                  24.95,                   1.96,                  14.28,                   0.70,
2013-11-14,33550,                  24.48,                   1.93,                  14.01,                   0.69,
2013-11-15,33500,                  24.44,                   1.92,                  13.99,                   0.69,
2013-11-18,34100,                  24.88,                   1.96,                  14.24,                   0.70,
2013-11-19,33800,                  24.66,                   1.94,                  14.11,                   0.69,
2013-11-20,33700,                  24.59,                   1.93,                  14.07,                   0.69,
2013-11-21,32750,                  23.89,                   1.88,                  13.68,                   0.67,
2013-11-22,31650,                  23.09,                   1.82,                  13.22,                   0.65,
2013-11-25,31800,                  23.20,                   1.83,                  13.28,                   0.65,
2013-11-26,32450,                  23.67,                   1.86,                  13.55,                   0.67,
2013-11-27,31700,                  23.13,                   1.82,                  13.24,                   0.65,
2013-11-28,33150,                  24.19,                   1.90,                  13.84,                   0.68,
2013-11-29,31950,                  23.31,                   1.83,                  13.34,                   0.66,
2013-12-02,31600,                  23.05,                   1.81,                  13.20,                   0.65,
2013-12-03,32500,                  23.71,                   1.87,                  13.57,                   0.67,
2013-12-04,32550,                  23.75,                   1.87,                  13.59,                   0.67,
2013-12-05,33050,                  24.11,                   1.90,                  13.80,                   0.68,
2013-12-06,33200,                  24.22,                   1.91,                  13.86,                   0.68,
2013-12-09,33100,                  24.15,                   1.90,                  13.82,                   0.68,
2013-12-10,32000,                  23.35,                   1.84,                  13.36,                   0.66,
2013-12-11,31400,                  22.91,                   1.80,                  13.11,                   0.64,
2013-12-12,31350,                  22.87,                   1.80,                  13.09,                   0.64,
2013-12-13,31200,                  22.76,                   1.79,                  13.03,                   0.64,
2013-12-16,29650,                  21.63,                   1.70,                  12.38,                   0.61,
2013-12-17,29200,                  21.30,                   1.68,                  12.19,                   0.60,
2013-12-18,29500,                  21.52,                   1.69,                  12.32,                   0.61,
2013-12-19,29900,                  21.81,                   1.72,                  12.49,                   0.61,
2013-12-20,30100,                  21.96,                   1.73,                  12.57,                   0.62,
2013-12-23,29800,                  21.74,                   1.71,                  12.44,                   0.61,
2013-12-24,29400,                  21.45,                   1.69,                  12.28,                   0.60,
2013-12-26,28650,                  20.90,                   1.64,                  11.96,                   0.59,
2013-12-27,28650,                  20.90,                   1.64,                  11.96,                   0.59,
2013-12-30,28800,                  21.01,                   1.65,                  12.03,                   0.59,
2014-01-02,30300,                  17.26,                   1.50,                  10.86,                   0.62,                   0.41
2014-01-03,30400,                  17.31,                   1.51,                  10.89,                   0.62,                   0.41
2014-01-06,29850,                  17.00,                   1.48,                  10.69,                   0.61,                   0.42
2014-01-07,30000,                  17.09,                   1.49,                  10.75,                   0.62,                   0.42
2014-01-08,30750,                  17.51,                   1.53,                  11.02,                   0.63,                   0.41
2014-01-09,30900,                  17.60,                   1.53,                  11.07,                   0.64,                   0.40
2014-01-10,30700,                  17.49,                   1.52,                  11.00,                   0.63,                   0.41
2014-01-13,30600,                  17.43,                   1.52,                  10.96,                   0.63,                   0.41
2014-01-14,30150,                  17.17,                   1.50,                  10.80,                   0.62,                   0.41
2014-01-15,29900,                  17.03,                   1.48,                  10.71,                   0.61,                   0.42
2014-01-16,29800,                  16.97,                   1.48,                  10.68,                   0.61,                   0.42
2014-01-17,29400,                  16.74,                   1.46,                  10.53,                   0.60,                   0.43
2014-01-20,29300,                  16.69,                   1.45,                  10.50,                   0.60,                   0.43
2014-01-21,30100,                  17.14,                   1.49,                  10.78,                   0.62,                   0.42
2014-01-22,30250,                  17.23,                   1.50,                  10.84,                   0.62,                   0.41
2014-01-23,29400,                  16.74,                   1.46,                  10.53,                   0.60,                   0.43
2014-01-24,29300,                  16.69,                   1.45,                  10.50,                   0.60,                   0.43
2014-01-27,28050,                  15.98,                   1.39,                  10.05,                   0.58,                   0.45
2014-01-28,27400,                  15.61,                   1.36,                   9.82,                   0.56,                   0.46
2014-01-29,28850,                  16.43,                   1.43,                  10.34,                   0.59,                   0.43
2014-02-03,28750,                  16.37,                   1.43,                  10.30,                   0.59,                   0.43
2014-02-04,28400,                  16.18,                   1.41,                  10.17,                   0.58,                   0.44
2014-02-05,28750,                  16.37,                   1.43,                  10.30,                   0.59,                   0.43
2014-02-06,30250,                  17.23,                   1.50,                  10.84,                   0.62,                   0.41
2014-02-07,30400,                  17.31,                   1.51,                  10.89,                   0.62,                   0.41
2014-02-10,30150,                  17.17,                   1.50,                  10.80,                   0.62,                   0.41
2014-02-11,30350,                  17.29,                   1.51,                  10.87,                   0.62,                   0.41
2014-02-12,30100,                  17.14,                   1.49,                  10.78,                   0.62,                   0.42
2014-02-13,29950,                  17.06,                   1.49,                  10.73,                   0.62,                   0.42
2014-02-14,26850,                  15.29,                   1.33,                   9.62,                   0.55,                   0.47
2014-02-17,28000,                  15.95,                   1.39,                  10.03,                   0.58,                   0.45
2014-02-18,28050,                  15.98,                   1.39,                  10.05,                   0.58,                   0.45
2014-02-19,28300,                  16.12,                   1.40,                  10.14,                   0.58,                   0.44
2014-02-20,28600,                  16.29,                   1.42,                  10.25,                   0.59,                   0.44
2014-02-21,28300,                  16.12,                   1.40,                  10.14,                   0.58,                   0.44
2014-02-24,28400,                  16.18,                   1.41,                  10.17,                   0.58,                   0.44
2014-02-25,29050,                  16.55,                   1.44,                  10.41,                   0.60,                   0.43
2014-02-26,28950,                  16.49,                   1.44,                  10.37,                   0.59,                   0.43
2014-02-27,29550,                  16.83,                   1.47,                  10.59,                   0.61,                   0.42
2014-02-28,29400,                  16.74,                   1.46,                  10.53,                   0.60,                   0.43
2014-03-03,29000,                  16.52,                   1.44,                  10.39,                   0.60,                   0.43
2014-03-04,28750,                  16.37,                   1.43,                  10.30,                   0.59,                   0.43
2014-03-05,29000,                  16.52,                   1.44,                  10.39,                   0.60,                   0.43
2014-03-06,28800,                  16.40,                   1.43,                  10.32,                   0.59,                   0.43
2014-03-07,27750,                  15.80,                   1.38,                   9.94,                   0.57,                   0.45
2014-03-10,27650,                  15.75,                   1.37,                   9.91,                   0.57,                   0.45
2014-03-11,27750,                  15.80,                   1.38,                   9.94,                   0.57,                   0.45
2014-03-12,27650,                  15.75,                   1.37,                   9.91,                   0.57,                   0.45
2014-03-13,28600,                  16.29,                   1.42,                  10.25,                   0.59,                   0.44
2014-03-14,29000,                  16.52,                   1.44,                  10.39,                   0.60,                   0.43
2014-03-17,28700,                  16.35,                   1.42,                  10.28,                   0.59,                   0.44
2014-03-18,29400,                  16.74,                   1.46,                  10.53,                   0.60,                   0.43
2014-03-19,29500,                  16.80,                   1.46,                  10.57,                   0.61,                   0.42
2014-03-20,29000,                  16.52,                   1.44,                  10.39,                   0.60,                   0.43
2014-03-21,29850,                  17.00,                   1.48,                  10.69,                   0.61,                   0.42
2014-03-24,30000,                  17.09,                   1.49,                  10.75,                   0.62,                   0.42
2014-03-25,29550,                  16.83,                   1.47,                  10.59,                   0.61,                   0.42
2014-03-26,29500,                  16.80,                   1.46,                  10.57,                   0.61,                   0.42
2014-03-27,29750,                  16.94,                   1.48,                  10.66,                   0.61,                   0.42
2014-03-28,29950,                  17.06,                   1.49,                  10.73,                   0.62,                   0.42
2014-03-31,29800,                  16.97,                   1.48,                  10.68,                   0.61,                   0.42
2014-04-01,29600,                  16.86,                   1.47,                  10.60,                   0.61,                   0.42
2014-04-02,28750,                  16.37,                   1.43,                  10.30,                   0.59,                   0.43
2014-04-03,28850,                  16.43,                   1.43,                  10.34,                   0.59,                   0.43
2014-04-04,28200,                  16.06,                   1.40,                  10.10,                   0.58,                   0.44
2014-04-07,28250,                  16.09,                   1.40,                  10.12,                   0.58,                   0.44
2014-04-08,28350,                  16.15,                   1.41,                  10.16,                   0.58,                   0.44
2014-04-09,28100,                  16.00,                   1.39,                  10.07,                   0.58,                   0.44
2014-04-10,28200,                  16.06,                   1.40,                  10.10,                   0.58,                   0.44
2014-04-11,28200,                  16.06,                   1.40,                  10.10,                   0.58,                   0.44
2014-04-14,28500,                  16.23,                   1.41,                  10.21,                   0.59,                   0.44
2014-04-15,28200,                  16.06,                   1.40,                  10.10,                   0.58,                   0.44
2014-04-16,28400,                  16.18,                   1.41,                  10.17,                   0.58,                   0.44
2014-04-17,28250,                  16.09,                   1.40,                  10.12,                   0.58,                   0.44
2014-04-18,28650,                  16.32,                   1.42,                  10.26,                   0.59,                   0.44
2014-04-21,28950,                  16.49,                   1.44,                  10.37,                   0.59,                   0.43
2014-04-22,28800,                  16.40,                   1.43,                  10.32,                   0.59,                   0.43
2014-04-23,28400,                  16.18,                   1.41,                  10.17,                   0.58,                   0.44
2014-04-24,28000,                  15.95,                   1.39,                  10.03,                   0.58,                   0.45
2014-04-25,27700,                  15.78,                   1.37,                   9.92,                   0.57,                   0.45
2014-04-28,27600,                  15.72,                   1.37,                   9.89,                   0.57,                   0.45
2014-04-29,27450,                  15.63,                   1.36,                   9.83,                   0.56,                   0.46
2014-04-30,28050,                  15.98,                   1.39,                  10.05,                   0.58,                   0.45
2014-05-02,27400,                  15.61,                   1.36,                   9.82,                   0.56,                   0.46
2014-05-07,27150,                  15.46,                   1.35,                   9.73,                   0.56,                   0.46
2014-05-08,26400,                  15.04,                   1.31,                   9.46,                   0.54,                   0.47
2014-05-09,26700,                  15.21,                   1.32,                   9.57,                   0.55,                   0.47
2014-05-12,26850,                  15.29,                   1.33,                   9.62,                   0.55,                   0.47
2014-05-13,27150,                  15.46,                   1.35,                   9.73,                   0.56,                   0.46
2014-05-14,27100,                  15.43,                   1.34,                   9.71,                   0.56,                   0.46
2014-05-15,26950,                  15.35,                   1.34,                   9.66,                   0.55,                   0.46
2014-05-16,26550,                  15.12,                   1.32,                   9.51,                   0.55,                   0.47
2014-05-19,27000,                  15.38,                   1.34,                   9.67,                   0.55,                   0.46
2014-05-20,26350,                  15.01,                   1.31,                   9.44,                   0.54,                   0.47
2014-05-21,26200,                  14.92,                   1.30,                   9.39,                   0.54,                   0.48
2014-05-22,26600,                  15.15,                   1.32,                   9.53,                   0.55,                   0.47
2014-05-23,26800,                  15.26,                   1.33,                   9.60,                   0.55,                   0.47
2014-05-26,26750,                  15.24,                   1.33,                   9.58,                   0.55,                   0.47
2014-05-27,26600,                  15.15,                   1.32,                   9.53,                   0.55,                   0.47
2014-05-28,27800,                  15.83,                   1.38,                   9.96,                   0.57,                   0.45
2014-05-29,27600,                  15.72,                   1.37,                   9.89,                   0.57,                   0.45
2014-05-30,27100,                  15.43,                   1.34,                   9.71,                   0.56,                   0.46
2014-06-02,27550,                  15.69,                   1.37,                   9.87,                   0.57,                   0.45
2014-06-03,26350,                  15.01,                   1.31,                   9.44,                   0.54,                   0.47
2014-06-05,25950,                  14.78,                   1.29,                   9.30,                   0.53,                   0.48
2014-06-09,25850,                  14.72,                   1.28,                   9.26,                   0.53,                   0.48
2014-06-10,26300,                  14.98,                   1.30,                   9.42,                   0.54,                   0.48
2014-06-11,26750,                  15.24,                   1.33,                   9.58,                   0.55,                   0.47
2014-06-12,26700,                  15.21,                   1.32,                   9.57,                   0.55,                   0.47
2014-06-13,27150,                  15.46,                   1.35,                   9.73,                   0.56,                   0.46
2014-06-16,27100,                  15.43,                   1.34,                   9.71,                   0.56,                   0.46
2014-06-17,26600,                  15.15,                   1.32,                   9.53,                   0.55,                   0.47
2014-06-18,26350,                  15.01,                   1.31,                   9.44,                   0.54,                   0.47
2014-06-19,27000,                  15.38,                   1.34,                   9.67,                   0.55,                   0.46
2014-06-20,27150,                  15.46,                   1.35,                   9.73,                   0.56,                   0.46
2014-06-23,26600,                  15.15,                   1.32,                   9.53,                   0.55,                   0.47
2014-06-24,26200,                  14.92,                   1.30,                   9.39,                   0.54,                   0.48
2014-06-25,26100,                  14.87,                   1.29,                   9.35,                   0.54,                   0.48
2014-06-26,26050,                  14.84,                   1.29,                   9.33,                   0.54,                   0.48
2014-06-27,26300,                  14.98,                   1.30,                   9.42,                   0.54,                   0.48
2014-06-30,26350,                  15.01,                   1.31,                   9.44,                   0.54,                   0.47
2014-07-01,26100,                  14.87,                   1.29,                   9.35,                   0.54,                   0.48
2014-07-02,26200,                  14.92,                   1.30,                   9.39,                   0.54,                   0.48
2014-07-03,26400,                  15.04,                   1.31,                   9.46,                   0.54,                   0.47
2014-07-04,26100,                  14.87,                   1.29,                   9.35,                   0.54,                   0.48
2014-07-07,25800,                  14.69,                   1.28,                   9.24,                   0.53,                   0.48
2014-07-08,26700,                  15.21,                   1.32,                   9.57,                   0.55,                   0.47
2014-07-09,26150,                  14.89,                   1.30,                   9.37,                   0.54,                   0.48
2014-07-10,26650,                  15.18,                   1.32,                   9.55,                   0.55,                   0.47
2014-07-11,26050,                  14.84,                   1.29,                   9.33,                   0.54,                   0.48
2014-07-14,25500,                  14.52,                   1.26,                   9.14,                   0.52,                   0.49
2014-07-15,25300,                  14.41,                   1.26,                   9.06,                   0.52,                   0.49
2014-07-16,25150,                  14.32,                   1.25,                   9.01,                   0.52,                   0.50
2014-07-17,24900,                  14.18,                   1.24,                   8.92,                   0.51,                   0.50
2014-07-18,24900,                  14.18,                   1.24,                   8.92,                   0.51,                   0.50
2014-07-21,24500,                  13.95,                   1.22,                   8.78,                   0.50,                   0.51
2014-07-22,24700,                  14.07,                   1.23,                   8.85,                   0.51,                   0.51
2014-07-23,24800,                  14.12,                   1.23,                   8.89,                   0.51,                   0.50
2014-07-24,24700,                  14.07,                   1.23,                   8.85,                   0.51,                   0.51
2014-07-25,24950,                  14.21,                   1.24,                   8.94,                   0.51,                   0.50
2014-07-28,24700,                  14.07,                   1.23,                   8.85,                   0.51,                   0.51
2014-07-29,25250,                  14.38,                   1.25,                   9.05,                   0.52,                   0.50
2014-07-30,25300,                  14.41,                   1.26,                   9.06,                   0.52,                   0.49
2014-07-31,24700,                  14.07,                   1.23,                   8.85,                   0.51,                   0.51
2014-08-01,24400,                  13.90,                   1.21,                   8.74,                   0.50,                   0.51
2014-08-04,22950,                  13.07,                   1.14,                   8.22,                   0.47,                   0.54
2014-08-05,22450,                  12.79,                   1.11,                   8.04,                   0.46,                   0.56
2014-08-06,21950,                  12.50,                   1.09,                   7.86,                   0.45,                   0.57
2014-08-07,21750,                  12.39,                   1.08,                   7.79,                   0.45,                   0.57
2014-08-08,21950,                  12.50,                   1.09,                   7.86,                   0.45,                   0.57
2014-08-11,22100,                  12.59,                   1.10,                   7.92,                   0.45,                   0.57
2014-08-12,21300,                  12.13,                   1.06,                   7.63,                   0.44,                   0.59
2014-08-13,21300,                  12.13,                   1.06,                   7.63,                   0.44,                   0.59
2014-08-14,21850,                  12.44,                   1.08,                   7.83,                   0.45,                   0.57
2014-08-18,22100,                  12.59,                   1.10,                   7.92,                   0.45,                   0.57
2014-08-19,21650,                  12.33,                   1.07,                   7.76,                   0.44,                   0.58
2014-08-20,20950,                  11.93,                   1.04,                   7.51,                   0.43,                   0.60
2014-08-21,20650,                  11.76,                   1.02,                   7.40,                   0.42,                   0.61
2014-08-22,20450,                  11.65,                   1.01,                   7.33,                   0.42,                   0.61
2014-08-25,20800,                  11.85,                   1.03,                   7.45,                   0.43,                   0.60
