,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2020-07-02,127000,,,,,
2020-07-03,165000,,,,                  86.60,
2020-07-06,214500,,,,                 112.57,
2020-07-07,216500,,,,                 113.62,
2020-07-08,217000,,,,                 113.89,
2020-07-09,205500,,,,                 107.85,
2020-07-10,205500,,,,                 107.85,
2020-07-13,199000,,,,                 104.44,
2020-07-14,188500,,,,                  98.93,
2020-07-15,177000,,,,                  92.89,
2020-07-16,183500,,,,                  96.30,
2020-07-17,191000,,,,                 100.24,
2020-07-20,187000,,,,                  98.14,
2020-07-21,185500,,,,                  97.35,
2020-07-22,188000,,,,                  98.67,
2020-07-23,186500,,,,                  97.88,
2020-07-24,189000,,,,                  99.19,
2020-07-27,191500,,,,                 100.50,
2020-07-28,190000,,,,                  99.72,
2020-07-29,186500,,,,                  97.88,
2020-07-30,185000,,,,                  97.09,
2020-07-31,182000,,,,                  95.52,
2020-08-03,175000,,,,                  91.84,
2020-08-04,175500,,,,                  92.11,
2020-08-05,179500,,,,                  94.20,
2020-08-06,179500,,,,                  94.20,
2020-08-07,179000,,,,                  93.94,
2020-08-10,192500,,,,                 101.03,
2020-08-11,191500,,,,                 100.50,
2020-08-12,191000,,,,                 100.24,
2020-08-13,186000,,,,                  97.62,
2020-08-14,178500,,,,                  93.68,
2020-08-18,171000,,,,                  89.74,
2020-08-19,172000,,,,                  90.27,
2020-08-20,167000,,,,                  87.64,
2020-08-21,162500,,,,                  85.28,
2020-08-24,168000,,,,                  88.17,
2020-08-25,172000,,,,                  90.27,
2020-08-26,172000,,,,                  90.27,
2020-08-27,167500,,,,                  87.91,
2020-08-28,167000,,,,                  87.64,
2020-08-31,163500,,,,                  85.81,
2020-09-01,171000,,,,                  89.74,
2020-09-02,181500,,,,                  95.25,
2020-09-03,182000,,,,                  95.52,
2020-09-04,190000,,,,                  99.72,
2020-09-07,191500,,,,                 100.50,
2020-09-08,188000,,,,                  98.67,
2020-09-09,191000,,,,                 100.24,
2020-09-10,184500,,,,                  96.83,
2020-09-11,175000,,,,                  91.84,
2020-09-14,170500,,,,                  89.48,
2020-09-15,171500,,,,                  90.01,
2020-09-16,170000,,,,                  89.22,
2020-09-17,170500,,,,                  89.48,
2020-09-18,171500,,,,                  90.01,
2020-09-21,167500,,,,                  87.91,
2020-09-22,164500,,,,                  86.33,
2020-09-23,162000,,,,                  85.02,
2020-09-24,159000,,,,                  83.45,
2020-09-25,158500,,,,                  83.18,
2020-09-28,155000,,,,                  81.35,
2020-09-29,156500,,,,                  82.13,
2020-10-05,140500,,,,                  73.74,
2020-10-06,141000,,,,                  74.00,
2020-10-07,143500,,,,                  75.31,
2020-10-08,147500,,,,                  77.41,
2020-10-12,150000,,,,                  78.72,
2020-10-13,147500,,,,                  77.41,
2020-10-14,153000,,,,                  80.30,
2020-10-15,152000,,,,                  79.77,
2020-10-16,153500,,,,                  80.56,
2020-10-19,154500,,,,                  81.08,
2020-10-20,155000,,,,                  81.35,
2020-10-21,161500,,,,                  84.76,
2020-10-22,162500,,,,                  85.28,
2020-10-23,161000,,,,                  84.50,
2020-10-26,156500,,,,                  82.13,
2020-10-27,156500,,,,                  82.13,
2020-10-28,157000,,,,                  82.40,
2020-10-29,155500,,,,                  81.61,
2020-10-30,159500,,,,                  83.71,
2020-11-02,158500,,,,                  83.18,
2020-11-03,159000,,,,                  83.45,
2020-11-04,169000,,,,                  88.69,
2020-11-05,169500,,,,                  88.96,
2020-11-06,168500,,,,                  88.43,
2020-11-09,169000,,,,                  88.69,
2020-11-10,169500,,,,                  88.96,
2020-11-11,167000,,,,                  87.64,
2020-11-12,163500,,,,                  85.81,
2020-11-13,166000,,,,                  87.12,
2020-11-16,168000,,,,                  88.17,
2020-11-17,166500,,,,                  87.38,
2020-11-18,168000,,,,                  88.17,
2020-11-19,170000,,,,                  89.22,
2020-11-20,170000,,,,                  89.22,
2020-11-23,170500,,,,                  89.48,
2020-11-24,174000,,,,                  91.32,
2020-11-25,174500,,,,                  91.58,
2020-11-26,179500,,,,                  94.20,
2020-11-27,188500,,,,                  98.93,
2020-11-30,187500,,,,                  98.40,
2020-12-01,177500,,,,                  93.16,
2020-12-02,177500,,,,                  93.16,
2020-12-03,175500,,,,                  92.11,
2020-12-04,176500,,,,                  92.63,
2020-12-07,174000,,,,                  91.32,
2020-12-08,171500,,,,                  90.01,
2020-12-09,172500,,,,                  90.53,
2020-12-10,178500,,,,                  93.68,
2020-12-11,174500,,,,                  91.58,
2020-12-14,171000,,,,                  89.74,
2020-12-15,171500,,,,                  90.01,
2020-12-16,174500,,,,                  91.58,
