,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2016-11-10,144000,                   3.69,                   2.83,                   3.62,                  77.10,
2016-11-11,161500,                   4.14,                   3.17,                   4.05,                  86.48,
2016-11-14,175500,                   4.50,                   3.45,                   4.41,                  93.97,
2016-11-15,166000,                   4.26,                   3.26,                   4.17,                  88.88,
2016-11-16,170000,                   4.36,                   3.34,                   4.27,                  91.03,
2016-11-17,167500,                   4.30,                   3.29,                   4.21,                  89.69,
2016-11-18,168000,                   4.31,                   3.30,                   4.22,                  89.96,
2016-11-21,169000,                   4.34,                   3.32,                   4.24,                  90.49,
2016-11-22,171000,                   4.39,                   3.36,                   4.29,                  91.56,
2016-11-23,166000,                   4.26,                   3.26,                   4.17,                  88.88,
2016-11-24,155500,                   3.99,                   3.05,                   3.90,                  83.26,
2016-11-25,162000,                   4.16,                   3.18,                   4.07,                  86.74,
2016-11-28,161500,                   4.14,                   3.17,                   4.05,                  86.48,
2016-11-29,157000,                   4.03,                   3.08,                   3.94,                  84.07,
2016-11-30,154000,                   3.95,                   3.02,                   3.87,                  82.46,
2016-12-01,144500,                   3.71,                   2.84,                   3.63,                  77.37,
2016-12-02,142000,                   3.64,                   2.79,                   3.57,                  76.03,
2016-12-05,142000,                   3.64,                   2.79,                   3.57,                  76.03,
2016-12-06,146000,                   3.75,                   2.87,                   3.67,                  78.18,
2016-12-07,150500,                   3.86,                   2.96,                   3.78,                  80.59,
2016-12-08,150500,                   3.86,                   2.96,                   3.78,                  80.59,
2016-12-09,145000,                   3.72,                   2.85,                   3.64,                  77.64,
2016-12-12,143000,                   3.67,                   2.81,                   3.59,                  76.57,
2016-12-13,145500,                   3.73,                   2.86,                   3.65,                  77.91,
2016-12-14,143500,                   3.68,                   2.82,                   3.60,                  76.84,
2016-12-15,142500,                   3.66,                   2.80,                   3.58,                  76.30,
2016-12-16,144500,                   3.71,                   2.84,                   3.63,                  77.37,
2016-12-19,150000,                   3.85,                   2.95,                   3.77,                  80.32,
2016-12-20,151500,                   3.89,                   2.98,                   3.80,                  81.12,
2016-12-21,148000,                   3.80,                   2.91,                   3.72,                  79.25,
