,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,38700,                  32.91,                   4.10,                  27.61,                   0.54,                   0.77
2007-01-03,38800,                  33.00,                   4.11,                  27.68,                   0.54,                   0.77
2007-01-04,39400,                  33.51,                   4.18,                  28.11,                   0.55,                   0.76
2007-01-05,40800,                  34.70,                   4.32,                  29.11,                   0.57,                   0.73
2007-01-08,39900,                  33.93,                   4.23,                  28.47,                   0.55,                   0.75
2007-01-09,39350,                  33.47,                   4.17,                  28.07,                   0.55,                   0.76
2007-01-10,38150,                  32.45,                   4.04,                  27.22,                   0.53,                   0.79
2007-01-11,38050,                  32.36,                   4.03,                  27.15,                   0.53,                   0.79
2007-01-12,38700,                  32.91,                   4.10,                  27.61,                   0.54,                   0.77
2007-01-15,37900,                  32.23,                   4.02,                  27.04,                   0.53,                   0.79
2007-01-16,38300,                  32.57,                   4.06,                  27.32,                   0.53,                   0.78
2007-01-17,37250,                  31.68,                   3.95,                  26.58,                   0.52,                   0.80
2007-01-18,36400,                  30.96,                   3.86,                  25.97,                   0.51,                   0.82
2007-01-19,34300,                  29.17,                   3.64,                  24.47,                   0.48,                   0.87
2007-01-22,33600,                  28.58,                   3.56,                  23.97,                   0.47,                   0.89
2007-01-23,33700,                  28.66,                   3.57,                  24.04,                   0.47,                   0.89
2007-01-24,35250,                  29.98,                   3.74,                  25.15,                   0.49,                   0.85
2007-01-25,35650,                  30.32,                   3.78,                  25.43,                   0.50,                   0.84
2007-01-26,35950,                  30.58,                   3.81,                  25.65,                   0.50,                   0.83
2007-01-29,35200,                  29.94,                   3.73,                  25.11,                   0.49,                   0.85
2007-01-30,35350,                  30.07,                   3.75,                  25.22,                   0.49,                   0.85
2007-01-31,35000,                  29.77,                   3.71,                  24.97,                   0.49,                   0.86
2007-02-01,35800,                  30.45,                   3.79,                  25.54,                   0.50,                   0.84
2007-02-02,37350,                  31.77,                   3.96,                  26.65,                   0.52,                   0.80
2007-02-05,37200,                  31.64,                   3.94,                  26.54,                   0.52,                   0.81
2007-02-06,37550,                  31.94,                   3.98,                  26.79,                   0.52,                   0.80
