,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,42050,                  12.28,                   3.01,                  11.13,                   0.70,                   2.42
2007-01-03,42400,                  12.38,                   3.03,                  11.23,                   0.71,                   2.40
2007-01-04,40800,                  11.91,                   2.92,                  10.80,                   0.68,                   2.50
2007-01-05,41450,                  12.10,                   2.96,                  10.97,                   0.69,                   2.46
2007-01-08,40800,                  11.91,                   2.92,                  10.80,                   0.68,                   2.50
2007-01-09,41050,                  11.98,                   2.93,                  10.87,                   0.69,                   2.48
2007-01-10,39950,                  11.66,                   2.86,                  10.58,                   0.67,                   2.55
2007-01-11,40800,                  11.91,                   2.92,                  10.80,                   0.68,                   2.50
2007-01-12,42650,                  12.45,                   3.05,                  11.29,                   0.71,                   2.39
2007-01-15,42650,                  12.45,                   3.05,                  11.29,                   0.71,                   2.39
2007-01-16,41550,                  12.13,                   2.97,                  11.00,                   0.70,                   2.45
2007-01-17,41400,                  12.09,                   2.96,                  10.96,                   0.69,                   2.46
2007-01-18,40950,                  11.95,                   2.93,                  10.84,                   0.69,                   2.49
2007-01-19,40100,                  11.71,                   2.87,                  10.62,                   0.67,                   2.54
2007-01-22,39250,                  11.46,                   2.81,                  10.39,                   0.66,                   2.59
2007-01-23,39250,                  11.46,                   2.81,                  10.39,                   0.66,                   2.59
2007-01-24,41000,                  11.97,                   2.93,                  10.86,                   0.69,                   2.48
2007-01-25,40950,                  11.95,                   2.93,                  10.84,                   0.69,                   2.49
2007-01-26,40550,                  11.84,                   2.90,                  10.74,                   0.68,                   2.51
2007-01-29,39900,                  11.65,                   2.85,                  10.56,                   0.67,                   2.55
2007-01-30,41400,                  12.09,                   2.96,                  10.96,                   0.69,                   2.46
2007-01-31,42600,                  12.44,                   3.05,                  11.28,                   0.71,                   2.39
2007-02-01,44900,                  13.11,                   3.21,                  11.89,                   0.75,                   2.27
2007-02-02,45700,                  13.34,                   3.27,                  12.10,                   0.77,                   2.23
2007-02-05,46000,                  13.43,                   3.29,                  12.18,                   0.77,                   2.21
2007-02-06,46000,                  13.43,                   3.29,                  12.18,                   0.77,                   2.21
2007-02-07,46500,                  13.58,                   3.32,                  12.31,                   0.78,                   2.19
2007-02-08,45450,                  13.27,                   3.25,                  12.03,                   0.76,                   2.24
2007-02-09,47050,                  13.74,                   3.36,                  12.46,                   0.79,                   2.16
2007-02-12,46800,                  13.66,                   3.35,                  12.39,                   0.78,                   2.18
2007-02-13,48500,                  14.16,                   3.47,                  12.84,                   0.81,                   2.10
2007-02-14,49200,                  14.36,                   3.52,                  13.03,                   0.82,                   2.07
2007-02-15,49400,                  14.42,                   3.53,                  13.08,                   0.83,                   2.06
2007-02-16,49950,                  14.58,                   3.57,                  13.23,                   0.84,                   2.04
2007-02-20,49400,                  14.42,                   3.53,                  13.08,                   0.83,                   2.06
2007-02-21,48300,                  14.10,                   3.45,                  12.79,                   0.81,                   2.11
2007-02-22,48500,                  14.16,                   3.47,                  12.84,                   0.81,                   2.10
2007-02-23,48800,                  14.25,                   3.49,                  12.92,                   0.82,                   2.09
2007-02-26,51500,                  15.04,                   3.68,                  13.64,                   0.86,                   1.98
2007-02-27,52400,                  15.30,                   3.75,                  13.87,                   0.88,                   1.94
2007-02-28,51400,                  15.01,                   3.67,                  13.61,                   0.86,                   1.98
2007-03-02,52400,                  15.30,                   3.75,                  13.87,                   0.88,                   1.94
2007-03-05,51900,                  15.15,                   3.71,                  13.74,                   0.87,                   1.96
2007-03-06,51200,                  14.95,                   3.66,                  13.56,                   0.86,                   1.99
2007-03-07,51200,                  14.95,                   3.66,                  13.56,                   0.86,                   1.99
2007-03-08,50800,                  14.83,                   3.63,                  13.45,                   0.85,                   2.00
2007-03-09,53300,                  15.56,                   3.81,                  14.11,                   0.89,                   1.91
2007-03-12,54500,                  15.91,                   3.90,                  14.43,                   0.91,                   1.87
2007-03-13,54500,                  15.91,                   3.90,                  14.43,                   0.91,                   1.87
2007-03-14,54200,                  15.82,                   3.87,                  14.35,                   0.91,                   1.88
2007-03-15,58000,                  16.93,                   4.15,                  15.36,                   0.97,                   1.76
2007-03-16,59000,                  17.22,                   4.22,                  15.62,                   0.99,                   1.73
2007-03-19,57000,                  16.64,                   4.07,                  15.09,                   0.95,                   1.79
2007-03-20,55600,                  16.23,                   3.97,                  14.72,                   0.93,                   1.83
2007-03-21,55100,                  16.09,                   3.94,                  14.59,                   0.92,                   1.85
2007-03-22,55800,                  16.29,                   3.99,                  14.77,                   0.93,                   1.83
2007-03-23,58700,                  17.14,                   4.20,                  15.54,                   0.98,                   1.74
2007-03-26,58700,                  17.14,                   4.20,                  15.54,                   0.98,                   1.74
2007-03-27,59500,                  17.37,                   4.25,                  15.75,                   1.00,                   1.71
2007-03-28,59000,                  17.22,                   4.22,                  15.62,                   0.99,                   1.73
2007-03-29,60000,                  17.52,                   4.29,                  15.89,                   1.00,                   1.70
2007-03-30,58600,                  17.11,                   4.19,                  15.52,                   0.98,                   1.74
2007-04-02,58700,                  17.14,                   4.20,                  15.54,                   0.98,                   1.74
2007-04-03,59000,                  17.22,                   4.22,                  15.62,                   0.99,                   1.73
2007-04-04,61100,                  17.84,                   4.37,                  16.18,                   1.02,                   1.67
2007-04-05,64100,                  18.71,                   4.58,                  16.97,                   1.07,                   1.59
2007-04-06,67500,                  19.71,                   4.83,                  17.87,                   1.13,                   1.51
2007-04-09,69700,                  20.35,                   4.98,                  18.45,                   1.17,                   1.46
2007-04-10,68800,                  20.09,                   4.92,                  18.22,                   1.15,                   1.48
2007-04-11,68300,                  19.94,                   4.88,                  18.08,                   1.14,                   1.49
2007-04-12,68600,                  20.03,                   4.90,                  18.16,                   1.15,                   1.48
2007-04-13,68700,                  20.06,                   4.91,                  18.19,                   1.15,                   1.48
2007-04-16,71500,                  20.87,                   5.11,                  18.93,                   1.20,                   1.42
2007-04-17,69700,                  20.35,                   4.98,                  18.45,                   1.17,                   1.46
2007-04-18,69900,                  20.41,                   5.00,                  18.51,                   1.17,                   1.46
2007-04-19,69800,                  20.38,                   4.99,                  18.48,                   1.17,                   1.46
2007-04-20,74200,                  21.66,                   5.30,                  19.65,                   1.24,                   1.37
2007-04-23,73000,                  21.31,                   5.22,                  19.33,                   1.22,                   1.40
2007-04-24,73600,                  21.49,                   5.26,                  19.49,                   1.23,                   1.38
2007-04-25,73700,                  21.52,                   5.27,                  19.51,                   1.23,                   1.38
2007-04-26,69500,                  20.29,                   4.97,                  18.40,                   1.16,                   1.47
2007-04-27,68500,                  20.00,                   4.90,                  18.14,                   1.15,                   1.49
2007-04-30,68900,                  20.12,                   4.93,                  18.24,                   1.15,                   1.48
2007-05-02,71700,                  20.93,                   5.13,                  18.98,                   1.20,                   1.42
2007-05-03,72300,                  21.11,                   5.17,                  19.14,                   1.21,                   1.41
2007-05-04,73700,                  21.52,                   5.27,                  19.51,                   1.23,                   1.38
2007-05-07,73100,                  21.34,                   5.23,                  19.35,                   1.22,                   1.39
2007-05-08,72000,                  21.02,                   5.15,                  19.06,                   1.21,                   1.41
2007-05-09,70800,                  20.67,                   5.06,                  18.75,                   1.19,                   1.44
2007-05-10,71000,                  20.73,                   5.08,                  18.80,                   1.19,                   1.43
2007-05-11,69500,                  20.29,                   4.97,                  18.40,                   1.16,                   1.47
2007-05-14,70800,                  20.67,                   5.06,                  18.75,                   1.19,                   1.44
2007-05-15,71000,                  20.73,                   5.08,                  18.80,                   1.19,                   1.43
2007-05-16,72600,                  21.20,                   5.19,                  19.22,                   1.22,                   1.40
2007-05-17,73000,                  21.31,                   5.22,                  19.33,                   1.22,                   1.40
2007-05-18,73000,                  21.31,                   5.22,                  19.33,                   1.22,                   1.40
2007-05-21,72800,                  21.25,                   5.20,                  19.28,                   1.22,                   1.40
2007-05-22,77300,                  22.57,                   5.53,                  20.47,                   1.29,                   1.32
2007-05-23,79600,                  23.24,                   5.69,                  21.08,                   1.33,                   1.28
2007-05-25,76800,                  22.42,                   5.49,                  20.33,                   1.29,                   1.33
2007-05-28,79100,                  23.09,                   5.65,                  20.94,                   1.32,                   1.29
2007-05-29,79000,                  23.06,                   5.65,                  20.92,                   1.32,                   1.29
2007-05-30,85000,                  24.82,                   6.08,                  22.51,                   1.42,                   1.20
2007-05-31,96000,                  28.03,                   6.86,                  25.42,                   1.61,                   1.06
2007-06-01,96000,                  28.03,                   6.86,                  25.42,                   1.61,                   1.06
2007-06-04,93700,                  27.35,                   6.70,                  24.81,                   1.57,                   1.09
2007-06-05,93000,                  27.15,                   6.65,                  24.62,                   1.56,                   1.10
2007-06-07,93700,                  27.35,                   6.70,                  24.81,                   1.57,                   1.09
2007-06-08,93900,                  27.41,                   6.71,                  24.86,                   1.57,                   1.08
2007-06-11,94000,                  27.44,                   6.72,                  24.89,                   1.57,                   1.08
2007-06-12,96200,                  28.09,                   6.88,                  25.47,                   1.61,                   1.06
2007-06-13,101000,                  29.49,                   7.22,                  26.74,                   1.69,                   1.01
2007-06-14,102000,                  29.78,                   7.29,                  27.01,                   1.71,                   1.00
2007-06-15,102000,                  29.78,                   7.29,                  27.01,                   1.71,                   1.00
2007-06-18,103500,                  30.22,                   7.40,                  27.40,                   1.73,                   0.98
2007-06-19,103500,                  30.22,                   7.40,                  27.40,                   1.73,                   0.98
2007-06-20,105000,                  30.65,                   7.51,                  27.80,                   1.76,                   0.97
2007-06-21,103000,                  30.07,                   7.36,                  27.27,                   1.73,                   0.99
2007-06-22,102500,                  29.92,                   7.33,                  27.14,                   1.72,                   0.99
2007-06-25,104500,                  30.51,                   7.47,                  27.67,                   1.75,                   0.97
2007-06-26,103500,                  30.22,                   7.40,                  27.40,                   1.73,                   0.98
2007-06-27,98100,                  28.64,                   7.01,                  25.97,                   1.64,                   1.04
2007-06-28,99300,                  28.99,                   7.10,                  26.29,                   1.66,                   1.03
