,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,15300,                   5.94,                   0.71,                   4.00,                   0.32,                   5.22
2007-01-03,14950,                   5.80,                   0.69,                   3.91,                   0.31,                   5.34
2007-01-04,14800,                   5.74,                   0.68,                   3.87,                   0.31,                   5.40
2007-01-05,14950,                   5.80,                   0.69,                   3.91,                   0.31,                   5.34
2007-01-08,14600,                   5.66,                   0.67,                   3.82,                   0.30,                   5.47
2007-01-09,14600,                   5.66,                   0.67,                   3.82,                   0.30,                   5.47
2007-01-10,14400,                   5.59,                   0.66,                   3.77,                   0.30,                   5.54
2007-01-11,14750,                   5.72,                   0.68,                   3.86,                   0.30,                   5.42
2007-01-12,15250,                   5.92,                   0.70,                   3.99,                   0.31,                   5.24
2007-01-15,15150,                   5.88,                   0.70,                   3.97,                   0.31,                   5.27
2007-01-16,15200,                   5.90,                   0.70,                   3.98,                   0.31,                   5.25
2007-01-17,15000,                   5.82,                   0.69,                   3.93,                   0.31,                   5.32
2007-01-18,15050,                   5.84,                   0.69,                   3.94,                   0.31,                   5.30
2007-01-19,14700,                   5.71,                   0.68,                   3.85,                   0.30,                   5.43
2007-01-22,14950,                   5.80,                   0.69,                   3.91,                   0.31,                   5.34
2007-01-23,14700,                   5.71,                   0.68,                   3.85,                   0.30,                   5.43
2007-01-24,14950,                   5.80,                   0.69,                   3.91,                   0.31,                   5.34
2007-01-25,15000,                   5.82,                   0.69,                   3.93,                   0.31,                   5.32
2007-01-26,14800,                   5.74,                   0.68,                   3.87,                   0.31,                   5.40
2007-01-29,14800,                   5.74,                   0.68,                   3.87,                   0.31,                   5.40
2007-01-30,14850,                   5.76,                   0.68,                   3.89,                   0.31,                   5.38
2007-01-31,15000,                   5.82,                   0.69,                   3.93,                   0.31,                   5.32
2007-02-01,15050,                   5.84,                   0.69,                   3.94,                   0.31,                   5.30
2007-02-02,15150,                   5.88,                   0.70,                   3.97,                   0.31,                   5.27
2007-02-05,15000,                   5.82,                   0.69,                   3.93,                   0.31,                   5.32
2007-02-06,15000,                   5.82,                   0.69,                   3.93,                   0.31,                   5.32
2007-02-07,14950,                   5.80,                   0.69,                   3.91,                   0.31,                   5.34
2007-02-08,14950,                   5.80,                   0.69,                   3.91,                   0.31,                   5.34
2007-02-09,15000,                   5.82,                   0.69,                   3.93,                   0.31,                   5.32
2007-02-12,15000,                   5.82,                   0.69,                   3.93,                   0.31,                   5.32
2007-02-13,15100,                   5.86,                   0.70,                   3.95,                   0.31,                   5.29
2007-02-14,15000,                   5.82,                   0.69,                   3.93,                   0.31,                   5.32
2007-02-15,14850,                   5.76,                   0.68,                   3.89,                   0.31,                   5.38
2007-02-16,14900,                   5.78,                   0.69,                   3.90,                   0.31,                   5.36
2007-02-20,14950,                   5.80,                   0.69,                   3.91,                   0.31,                   5.34
2007-02-21,14850,                   5.76,                   0.68,                   3.89,                   0.31,                   5.38
2007-02-22,14900,                   5.78,                   0.69,                   3.90,                   0.31,                   5.36
2007-02-23,15250,                   5.92,                   0.70,                   3.99,                   0.31,                   5.24
2007-02-26,15150,                   5.88,                   0.70,                   3.97,                   0.31,                   5.27
2007-02-27,15200,                   5.90,                   0.70,                   3.98,                   0.31,                   5.25
2007-02-28,15050,                   5.84,                   0.69,                   3.94,                   0.31,                   5.30
2007-03-02,15200,                   5.90,                   0.70,                   3.98,                   0.31,                   5.25
2007-03-05,15200,                   5.90,                   0.70,                   3.98,                   0.31,                   5.25
2007-03-06,16250,                   6.30,                   0.75,                   4.25,                   0.34,                   4.91
2007-03-07,15950,                   6.19,                   0.74,                   4.17,                   0.33,                   5.01
2007-03-08,15950,                   6.19,                   0.74,                   4.17,                   0.33,                   5.01
2007-03-09,15600,                   6.05,                   0.72,                   4.08,                   0.32,                   5.12
2007-03-12,16000,                   6.21,                   0.74,                   4.19,                   0.33,                   4.99
2007-03-13,15900,                   6.17,                   0.73,                   4.16,                   0.33,                   5.02
2007-03-14,15800,                   6.13,                   0.73,                   4.14,                   0.33,                   5.05
2007-03-15,15850,                   6.15,                   0.73,                   4.15,                   0.33,                   5.04
2007-03-16,15750,                   6.11,                   0.73,                   4.12,                   0.32,                   5.07
2007-03-19,16000,                   6.21,                   0.74,                   4.19,                   0.33,                   4.99
2007-03-20,16000,                   6.21,                   0.74,                   4.19,                   0.33,                   4.99
2007-03-21,15800,                   6.13,                   0.73,                   4.14,                   0.33,                   5.05
2007-03-22,15850,                   6.15,                   0.73,                   4.15,                   0.33,                   5.04
2007-03-23,15900,                   6.17,                   0.73,                   4.16,                   0.33,                   5.02
2007-03-26,16000,                   6.21,                   0.74,                   4.19,                   0.33,                   4.99
2007-03-27,16150,                   6.27,                   0.74,                   4.23,                   0.33,                   4.94
2007-03-28,16150,                   6.27,                   0.74,                   4.23,                   0.33,                   4.94
2007-03-29,16300,                   6.33,                   0.75,                   4.27,                   0.34,                   4.90
2007-03-30,16150,                   6.27,                   0.74,                   4.23,                   0.33,                   4.94
2007-04-02,16150,                   6.27,                   0.74,                   4.23,                   0.33,                   4.94
2007-04-03,16150,                   6.27,                   0.74,                   4.23,                   0.33,                   4.94
2007-04-04,16250,                   6.30,                   0.75,                   4.25,                   0.34,                   4.91
2007-04-05,16300,                   6.33,                   0.75,                   4.27,                   0.34,                   4.90
2007-04-06,16400,                   6.36,                   0.76,                   4.29,                   0.34,                   4.87
2007-04-09,16700,                   6.48,                   0.77,                   4.37,                   0.34,                   4.78
2007-04-10,16800,                   6.52,                   0.77,                   4.40,                   0.35,                   4.75
2007-04-11,16900,                   6.56,                   0.78,                   4.42,                   0.35,                   4.73
2007-04-12,17450,                   6.77,                   0.80,                   4.57,                   0.36,                   4.58
2007-04-13,17100,                   6.64,                   0.79,                   4.48,                   0.35,                   4.67
2007-04-16,17300,                   6.71,                   0.80,                   4.53,                   0.36,                   4.62
2007-04-17,17300,                   6.71,                   0.80,                   4.53,                   0.36,                   4.62
2007-04-18,16950,                   6.58,                   0.78,                   4.44,                   0.35,                   4.71
2007-04-19,16750,                   6.50,                   0.77,                   4.38,                   0.35,                   4.77
2007-04-20,17150,                   6.66,                   0.79,                   4.49,                   0.35,                   4.66
2007-04-23,17600,                   6.83,                   0.81,                   4.61,                   0.36,                   4.54
2007-04-24,17550,                   6.81,                   0.81,                   4.59,                   0.36,                   4.55
2007-04-25,17450,                   6.77,                   0.80,                   4.57,                   0.36,                   4.58
2007-04-26,17400,                   6.75,                   0.80,                   4.55,                   0.36,                   4.59
2007-04-27,17500,                   6.79,                   0.81,                   4.58,                   0.36,                   4.56
2007-04-30,17600,                   6.83,                   0.81,                   4.61,                   0.36,                   4.54
2007-05-02,18000,                   6.99,                   0.83,                   4.71,                   0.37,                   4.44
2007-05-03,17950,                   6.97,                   0.83,                   4.70,                   0.37,                   4.45
2007-05-04,17950,                   6.97,                   0.83,                   4.70,                   0.37,                   4.45
2007-05-07,18700,                   7.25,                   0.86,                   4.89,                   0.39,                   4.27
2007-05-08,18800,                   7.30,                   0.87,                   4.92,                   0.39,                   4.25
2007-05-09,18750,                   7.28,                   0.86,                   4.91,                   0.39,                   4.26
2007-05-10,19100,                   7.41,                   0.88,                   5.00,                   0.39,                   4.18
2007-05-11,18800,                   7.30,                   0.87,                   4.92,                   0.39,                   4.25
2007-05-14,18600,                   7.22,                   0.86,                   4.87,                   0.38,                   4.29
2007-05-15,18500,                   7.18,                   0.85,                   4.84,                   0.38,                   4.32
2007-05-16,18450,                   7.16,                   0.85,                   4.83,                   0.38,                   4.33
2007-05-17,18450,                   7.16,                   0.85,                   4.83,                   0.38,                   4.33
2007-05-18,18500,                   7.18,                   0.85,                   4.84,                   0.38,                   4.32
2007-05-21,18650,                   7.24,                   0.86,                   4.88,                   0.38,                   4.28
2007-05-22,19000,                   7.37,                   0.88,                   4.97,                   0.39,                   4.20
2007-05-23,18800,                   7.30,                   0.87,                   4.92,                   0.39,                   4.25
2007-05-25,19000,                   7.37,                   0.88,                   4.97,                   0.39,                   4.20
2007-05-28,18750,                   7.28,                   0.86,                   4.91,                   0.39,                   4.26
2007-05-29,19000,                   7.37,                   0.88,                   4.97,                   0.39,                   4.20
2007-05-30,19100,                   7.41,                   0.88,                   5.00,                   0.39,                   4.18
2007-05-31,19750,                   7.66,                   0.91,                   5.17,                   0.41,                   4.04
2007-06-01,20350,                   7.90,                   0.94,                   5.33,                   0.42,                   3.92
2007-06-04,20300,                   7.88,                   0.94,                   5.31,                   0.42,                   3.93
2007-06-05,20700,                   8.03,                   0.95,                   5.42,                   0.43,                   3.86
2007-06-07,23800,                   9.24,                   1.10,                   6.23,                   0.49,                   3.35
2007-06-08,24600,                   9.55,                   1.13,                   6.44,                   0.51,                   3.25
2007-06-11,24900,                   9.66,                   1.15,                   6.52,                   0.51,                   3.21
2007-06-12,24300,                   9.43,                   1.12,                   6.36,                   0.50,                   3.29
2007-06-13,26550,                  10.30,                   1.22,                   6.95,                   0.55,                   3.01
2007-06-14,26450,                  10.26,                   1.22,                   6.92,                   0.55,                   3.02
2007-06-15,26550,                  10.30,                   1.22,                   6.95,                   0.55,                   3.01
2007-06-18,28000,                  10.87,                   1.29,                   7.33,                   0.58,                   2.85
2007-06-19,27900,                  10.83,                   1.29,                   7.30,                   0.58,                   2.86
2007-06-20,27000,                  10.48,                   1.24,                   7.07,                   0.56,                   2.96
2007-06-21,27300,                  10.59,                   1.26,                   7.14,                   0.56,                   2.93
2007-06-22,26700,                  10.36,                   1.23,                   6.99,                   0.55,                   2.99
2007-06-25,25500,                   9.90,                   1.18,                   6.67,                   0.53,                   3.13
2007-06-26,24700,                   9.59,                   1.14,                   6.46,                   0.51,                   3.23
2007-06-27,23300,                   9.04,                   1.07,                   6.10,                   0.48,                   3.43
2007-06-28,24300,                   9.43,                   1.12,                   6.36,                   0.50,                   3.29
2007-06-29,24800,                   9.62,                   1.14,                   6.49,                   0.51,                   3.22
2007-07-02,24800,                   9.62,                   1.14,                   6.49,                   0.51,                   3.22
2007-07-03,25300,                   9.82,                   1.17,                   6.62,                   0.52,                   3.16
2007-07-04,25250,                   9.80,                   1.16,                   6.61,                   0.52,                   3.16
2007-07-05,25050,                   9.72,                   1.15,                   6.56,                   0.52,                   3.19
2007-07-06,26750,                  10.38,                   1.23,                   7.00,                   0.55,                   2.98
2007-07-09,29000,                  11.25,                   1.34,                   7.59,                   0.60,                   2.75
2007-07-10,28550,                  11.08,                   1.32,                   7.47,                   0.59,                   2.80
2007-07-11,31000,                  12.03,                   1.43,                   8.11,                   0.64,                   2.58
2007-07-12,33700,                  13.08,                   1.55,                   8.82,                   0.70,                   2.37
2007-07-13,35400,                  13.74,                   1.63,                   9.27,                   0.73,                   2.26
2007-07-16,32800,                  12.73,                   1.51,                   8.59,                   0.68,                   2.43
2007-07-18,33050,                  12.82,                   1.52,                   8.65,                   0.68,                   2.42
2007-07-19,33850,                  13.14,                   1.56,                   8.86,                   0.70,                   2.36
2007-07-20,34800,                  13.51,                   1.60,                   9.11,                   0.72,                   2.29
2007-07-23,36200,                  14.05,                   1.67,                   9.47,                   0.75,                   2.21
2007-07-24,37700,                  14.63,                   1.74,                   9.87,                   0.78,                   2.12
2007-07-25,38950,                  15.12,                   1.80,                  10.20,                   0.80,                   2.05
2007-07-26,38600,                  14.98,                   1.78,                  10.10,                   0.80,                   2.07
2007-07-27,37500,                  14.55,                   1.73,                   9.81,                   0.77,                   2.13
2007-07-30,38000,                  14.75,                   1.75,                   9.95,                   0.78,                   2.10
2007-07-31,38800,                  15.06,                   1.79,                  10.15,                   0.80,                   2.06
2007-08-01,38000,                  14.75,                   1.75,                   9.95,                   0.78,                   2.10
2007-08-02,38600,                  14.98,                   1.78,                  10.10,                   0.80,                   2.07
2007-08-03,39300,                  15.25,                   1.81,                  10.29,                   0.81,                   2.03
2007-08-06,37800,                  14.67,                   1.74,                   9.89,                   0.78,                   2.11
2007-08-07,36950,                  14.34,                   1.70,                   9.67,                   0.76,                   2.16
2007-08-08,37000,                  14.36,                   1.71,                   9.68,                   0.76,                   2.16
2007-08-09,36900,                  14.32,                   1.70,                   9.66,                   0.76,                   2.16
2007-08-10,35250,                  13.68,                   1.63,                   9.23,                   0.73,                   2.27
2007-08-13,34100,                  13.23,                   1.57,                   8.93,                   0.70,                   2.34
2007-08-14,34700,                  13.46,                   1.60,                   9.08,                   0.72,                   2.30
2007-08-16,32500,                  12.61,                   1.50,                   8.51,                   0.67,                   2.46
2007-08-17,33300,                  12.92,                   1.54,                   8.72,                   0.69,                   2.40
2007-08-20,36500,                  14.16,                   1.68,                   9.55,                   0.75,                   2.19
2007-08-21,35600,                  13.82,                   1.64,                   9.32,                   0.73,                   2.24
2007-08-22,35800,                  13.89,                   1.65,                   9.37,                   0.74,                   2.23
2007-08-23,37900,                  14.71,                   1.75,                   9.92,                   0.78,                   2.11
2007-08-24,37900,                  14.71,                   1.75,                   9.92,                   0.78,                   2.11
2007-08-27,39000,                  15.13,                   1.80,                  10.21,                   0.80,                   2.05
2007-08-28,39000,                  15.13,                   1.80,                  10.21,                   0.80,                   2.05
2007-08-29,38800,                  15.06,                   1.79,                  10.15,                   0.80,                   2.06
2007-08-30,39000,                  15.13,                   1.80,                  10.21,                   0.80,                   2.05
2007-08-31,39500,                  15.33,                   1.82,                  10.34,                   0.81,                   2.02
2007-09-03,39550,                  15.35,                   1.82,                  10.35,                   0.82,                   2.02
2007-09-04,41900,                  16.26,                   1.93,                  10.97,                   0.86,                   1.91
2007-09-05,42500,                  16.49,                   1.96,                  11.12,                   0.88,                   1.88
2007-09-06,43000,                  16.69,                   1.98,                  11.25,                   0.89,                   1.86
2007-09-07,43000,                  16.69,                   1.98,                  11.25,                   0.89,                   1.86
2007-09-10,40800,                  15.83,                   1.88,                  10.68,                   0.84,                   1.96
2007-09-11,42350,                  16.44,                   1.95,                  11.08,                   0.87,                   1.89
2007-09-12,42100,                  16.34,                   1.94,                  11.02,                   0.87,                   1.90
2007-09-13,42750,                  16.59,                   1.97,                  11.19,                   0.88,                   1.87
2007-09-14,42700,                  16.57,                   1.97,                  11.18,                   0.88,                   1.87
2007-09-17,41850,                  16.24,                   1.93,                  10.95,                   0.86,                   1.91
2007-09-18,41900,                  16.26,                   1.93,                  10.97,                   0.86,                   1.91
2007-09-19,42500,                  16.49,                   1.96,                  11.12,                   0.88,                   1.88
2007-09-20,45450,                  17.64,                   2.10,                  11.90,                   0.94,                   1.76
2007-09-21,47650,                  18.49,                   2.20,                  12.47,                   0.98,                   1.68
2007-09-27,46600,                  18.08,                   2.15,                  12.20,                   0.96,                   1.71
2007-09-28,47300,                  18.36,                   2.18,                  12.38,                   0.98,                   1.69
2007-10-01,47700,                  18.51,                   2.20,                  12.48,                   0.98,                   1.67
2007-10-02,49000,                  19.02,                   2.26,                  12.83,                   1.01,                   1.63
2007-10-04,50800,                  19.72,                   2.34,                  13.30,                   1.05,                   1.57
2007-10-05,52500,                  20.37,                   2.42,                  13.74,                   1.08,                   1.52
2007-10-08,52800,                  20.49,                   2.43,                  13.82,                   1.09,                   1.51
2007-10-09,57500,                  22.31,                   2.65,                  15.05,                   1.19,                   1.39
2007-10-10,58600,                  22.74,                   2.70,                  15.34,                   1.21,                   1.36
2007-10-11,57500,                  22.31,                   2.65,                  15.05,                   1.19,                   1.39
2007-10-12,56200,                  21.81,                   2.59,                  14.71,                   1.16,                   1.42
2007-10-15,55100,                  21.38,                   2.54,                  14.42,                   1.14,                   1.45
2007-10-16,53000,                  20.57,                   2.44,                  13.87,                   1.09,                   1.51
2007-10-17,48900,                  18.98,                   2.25,                  12.80,                   1.01,                   1.63
2007-10-18,52000,                  20.18,                   2.40,                  13.61,                   1.07,                   1.54
2007-10-19,50200,                  19.48,                   2.31,                  13.14,                   1.04,                   1.59
2007-10-22,47000,                  18.24,                   2.17,                  12.30,                   0.97,                   1.70
2007-10-23,47900,                  18.59,                   2.21,                  12.54,                   0.99,                   1.67
2007-10-24,49400,                  19.17,                   2.28,                  12.93,                   1.02,                   1.62
2007-10-25,50000,                  19.40,                   2.31,                  13.09,                   1.03,                   1.60
2007-10-26,50000,                  19.40,                   2.31,                  13.09,                   1.03,                   1.60
2007-10-29,48900,                  18.98,                   2.25,                  12.80,                   1.01,                   1.63
2007-10-30,46600,                  18.08,                   2.15,                  12.20,                   0.96,                   1.71
2007-10-31,45400,                  17.62,                   2.09,                  11.88,                   0.94,                   1.76
2007-11-01,45800,                  17.77,                   2.11,                  11.99,                   0.94,                   1.74
2007-11-02,44100,                  17.11,                   2.03,                  11.54,                   0.91,                   1.81
2007-11-05,42900,                  16.65,                   1.98,                  11.23,                   0.89,                   1.86
2007-11-06,45000,                  17.46,                   2.07,                  11.78,                   0.93,                   1.77
2007-11-07,43500,                  16.88,                   2.01,                  11.39,                   0.90,                   1.84
2007-11-08,41850,                  16.24,                   1.93,                  10.95,                   0.86,                   1.91
2007-11-09,39200,                  15.21,                   1.81,                  10.26,                   0.81,                   2.04
2007-11-12,37100,                  14.40,                   1.71,                   9.71,                   0.77,                   2.15
2007-11-13,42650,                  16.55,                   1.97,                  11.16,                   0.88,                   1.87
2007-11-14,44200,                  17.15,                   2.04,                  11.57,                   0.91,                   1.81
2007-11-15,44050,                  17.10,                   2.03,                  11.53,                   0.91,                   1.81
2007-11-16,45000,                  17.46,                   2.07,                  11.78,                   0.93,                   1.77
2007-11-19,45000,                  17.46,                   2.07,                  11.78,                   0.93,                   1.77
2007-11-20,45200,                  17.54,                   2.08,                  11.83,                   0.93,                   1.77
2007-11-21,45300,                  17.58,                   2.09,                  11.86,                   0.93,                   1.76
2007-11-22,44150,                  17.13,                   2.04,                  11.56,                   0.91,                   1.81
2007-11-23,43400,                  16.84,                   2.00,                  11.36,                   0.90,                   1.84
2007-11-26,43400,                  16.84,                   2.00,                  11.36,                   0.90,                   1.84
2007-11-27,43500,                  16.88,                   2.01,                  11.39,                   0.90,                   1.84
