,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,13000,,                   1.34,                   7.23,                   0.32,
2007-01-03,12550,,                   1.29,                   6.98,                   0.31,
2007-01-04,12300,,                   1.26,                   6.84,                   0.30,
2007-01-05,12600,,                   1.30,                   7.01,                   0.31,
2007-01-08,12400,,                   1.27,                   6.90,                   0.31,
2007-01-09,12200,,                   1.25,                   6.78,                   0.30,
2007-01-10,11850,,                   1.22,                   6.59,                   0.29,
2007-01-11,11950,,                   1.23,                   6.65,                   0.29,
2007-01-12,12300,,                   1.26,                   6.84,                   0.30,
2007-01-15,12250,,                   1.26,                   6.81,                   0.30,
2007-01-16,12150,,                   1.25,                   6.76,                   0.30,
2007-01-17,11750,,                   1.21,                   6.53,                   0.29,
2007-01-18,11600,,                   1.19,                   6.45,                   0.29,
2007-01-19,11250,,                   1.16,                   6.26,                   0.28,
2007-01-22,10900,,                   1.12,                   6.06,                   0.27,
2007-01-23,10650,,                   1.09,                   5.92,                   0.26,
2007-01-24,11050,,                   1.14,                   6.15,                   0.27,
2007-01-25,10900,,                   1.12,                   6.06,                   0.27,
2007-01-26,10850,,                   1.12,                   6.03,                   0.27,
2007-01-29,11000,,                   1.13,                   6.12,                   0.27,
2007-01-30,11050,,                   1.14,                   6.15,                   0.27,
2007-01-31,10850,,                   1.12,                   6.03,                   0.27,
2007-02-01,10950,,                   1.13,                   6.09,                   0.27,
2007-02-02,11350,,                   1.17,                   6.31,                   0.28,
2007-02-05,11800,,                   1.21,                   6.56,                   0.29,
2007-02-06,12000,,                   1.23,                   6.67,                   0.30,
2007-02-07,12000,,                   1.23,                   6.67,                   0.30,
2007-02-08,11800,,                   1.21,                   6.56,                   0.29,
2007-02-09,10900,,                   1.12,                   6.06,                   0.27,
2007-02-12,10700,,                   1.10,                   5.95,                   0.26,
2007-02-13,10750,,                   1.11,                   5.98,                   0.26,
2007-02-14,10800,,                   1.11,                   6.01,                   0.27,
2007-02-15,10800,,                   1.11,                   6.01,                   0.27,
2007-02-16,10600,,                   1.09,                   5.90,                   0.26,
2007-02-20,10750,,                   1.11,                   5.98,                   0.26,
2007-02-21,10900,,                   1.12,                   6.06,                   0.27,
2007-02-22,10900,,                   1.12,                   6.06,                   0.27,
2007-02-23,10750,,                   1.11,                   5.98,                   0.26,
2007-02-26,10850,,                   1.12,                   6.03,                   0.27,
2007-02-27,10600,,                   1.09,                   5.90,                   0.26,
2007-02-28,10200,,                   1.05,                   5.67,                   0.25,
2007-03-02,10150,,                   1.04,                   5.65,                   0.25,
2007-03-05,9960,,                   1.02,                   5.54,                   0.25,
2007-03-06,10600,,                   1.09,                   5.90,                   0.26,
2007-03-07,10700,,                   1.10,                   5.95,                   0.26,
2007-03-08,10700,,                   1.10,                   5.95,                   0.26,
2007-03-09,11250,,                   1.16,                   6.26,                   0.28,
2007-03-12,11250,,                   1.16,                   6.26,                   0.28,
2007-03-13,11050,,                   1.14,                   6.15,                   0.27,
2007-03-14,11000,,                   1.13,                   6.12,                   0.27,
2007-03-15,11100,,                   1.14,                   6.17,                   0.27,
2007-03-16,11250,,                   1.16,                   6.26,                   0.28,
2007-03-19,11200,,                   1.15,                   6.23,                   0.28,
2007-03-20,11200,,                   1.15,                   6.23,                   0.28,
2007-03-21,11000,,                   1.13,                   6.12,                   0.27,
2007-03-22,11600,,                   1.19,                   6.45,                   0.29,
2007-03-23,11800,,                   1.21,                   6.56,                   0.29,
2007-03-26,12700,,                   1.31,                   7.06,                   0.31,
2007-03-27,12150,,                   1.37,                   7.43,                   0.33,
2007-03-28,12150,,                   1.37,                   7.43,                   0.33,
2007-03-29,12450,,                   1.41,                   7.61,                   0.34,
2007-03-30,12200,,                   1.38,                   7.46,                   0.33,
2007-04-02,12200,,                   1.38,                   7.46,                   0.33,
2007-04-03,11850,,                   1.34,                   7.25,                   0.32,
2007-04-04,11900,,                   1.35,                   7.28,                   0.32,
2007-04-05,12000,,                   1.36,                   7.34,                   0.33,
2007-04-06,11600,,                   1.31,                   7.09,                   0.31,
2007-04-09,11800,,                   1.33,                   7.22,                   0.32,
2007-04-10,11650,,                   1.32,                   7.12,                   0.32,
2007-04-11,11600,,                   1.31,                   7.09,                   0.31,
2007-04-12,11850,,                   1.34,                   7.25,                   0.32,
2007-04-13,12150,,                   1.37,                   7.43,                   0.33,
2007-04-16,12200,,                   1.38,                   7.46,                   0.33,
2007-04-17,12050,,                   1.36,                   7.37,                   0.33,
2007-04-18,11650,,                   1.32,                   7.12,                   0.32,
2007-04-19,11400,,                   1.29,                   6.97,                   0.31,
