,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,73000,                  10.43,                   1.01,                   8.77,                   0.43,                   2.05
2007-01-03,70000,                  10.00,                   0.97,                   8.41,                   0.42,                   2.13
2007-01-04,67500,                   9.64,                   0.93,                   8.11,                   0.40,                   2.21
2007-01-05,68600,                   9.80,                   0.95,                   8.24,                   0.41,                   2.18
2007-01-08,67000,                   9.57,                   0.93,                   8.05,                   0.40,                   2.23
2007-01-09,70500,                  10.07,                   0.98,                   8.47,                   0.42,                   2.12
2007-01-10,70500,                  10.07,                   0.98,                   8.47,                   0.42,                   2.12
2007-01-11,71600,                  10.23,                   0.99,                   8.60,                   0.43,                   2.09
2007-01-12,73900,                  10.56,                   1.02,                   8.88,                   0.44,                   2.02
2007-01-15,71100,                  10.16,                   0.98,                   8.54,                   0.42,                   2.10
2007-01-16,72900,                  10.42,                   1.01,                   8.76,                   0.43,                   2.05
2007-01-17,72700,                  10.39,                   1.01,                   8.73,                   0.43,                   2.06
2007-01-18,72700,                  10.39,                   1.01,                   8.73,                   0.43,                   2.06
2007-01-19,72700,                  10.39,                   1.01,                   8.73,                   0.43,                   2.06
2007-01-22,71100,                  10.16,                   0.98,                   8.54,                   0.42,                   2.10
2007-01-23,72000,                  10.29,                   1.00,                   8.65,                   0.43,                   2.08
2007-01-24,74100,                  10.59,                   1.03,                   8.90,                   0.44,                   2.02
2007-01-25,74500,                  10.64,                   1.03,                   8.95,                   0.44,                   2.01
2007-01-26,74500,                  10.64,                   1.03,                   8.95,                   0.44,                   2.01
2007-01-29,74300,                  10.62,                   1.03,                   8.93,                   0.44,                   2.01
2007-01-30,75400,                  10.77,                   1.04,                   9.06,                   0.45,                   1.98
2007-01-31,76600,                  10.94,                   1.06,                   9.20,                   0.46,                   1.95
2007-02-01,77700,                  11.10,                   1.08,                   9.33,                   0.46,                   1.92
2007-02-02,78900,                  11.27,                   1.09,                   9.48,                   0.47,                   1.89
2007-02-05,78000,                  11.14,                   1.08,                   9.37,                   0.46,                   1.92
2007-02-06,78000,                  11.14,                   1.08,                   9.37,                   0.46,                   1.92
2007-02-07,77400,                  11.06,                   1.07,                   9.30,                   0.46,                   1.93
2007-02-08,75600,                  10.80,                   1.05,                   9.08,                   0.45,                   1.98
2007-02-09,76500,                  10.93,                   1.06,                   9.19,                   0.46,                   1.95
2007-02-12,76200,                  10.89,                   1.05,                   9.15,                   0.45,                   1.96
2007-02-13,78000,                  11.14,                   1.08,                   9.37,                   0.46,                   1.92
2007-02-14,79800,                  11.40,                   1.10,                   9.59,                   0.48,                   1.87
2007-02-15,79900,                  11.42,                   1.11,                   9.60,                   0.48,                   1.87
2007-02-16,79800,                  11.40,                   1.10,                   9.59,                   0.48,                   1.87
2007-02-20,80600,                  11.52,                   1.12,                   9.68,                   0.48,                   1.85
2007-02-21,82000,                  11.72,                   1.13,                   9.85,                   0.49,                   1.82
2007-02-22,82900,                  11.84,                   1.15,                   9.96,                   0.49,                   1.80
2007-02-23,85000,                  12.14,                   1.18,                  10.21,                   0.51,                   1.76
2007-02-26,85000,                  12.14,                   1.18,                  10.21,                   0.51,                   1.76
2007-02-27,83500,                  11.93,                   1.16,                  10.03,                   0.50,                   1.79
2007-02-28,80500,                  11.50,                   1.11,                   9.67,                   0.48,                   1.86
2007-03-02,78700,                  11.24,                   1.09,                   9.45,                   0.47,                   1.90
2007-03-05,79000,                  11.29,                   1.09,                   9.49,                   0.47,                   1.89
2007-03-06,79800,                  11.40,                   1.10,                   9.59,                   0.48,                   1.87
2007-03-07,80900,                  11.56,                   1.12,                   9.72,                   0.48,                   1.85
2007-03-08,80600,                  11.52,                   1.12,                   9.68,                   0.48,                   1.85
2007-03-09,79400,                  11.34,                   1.10,                   9.54,                   0.47,                   1.88
2007-03-12,79000,                  11.29,                   1.09,                   9.49,                   0.47,                   1.89
2007-03-13,79100,                  11.30,                   1.09,                   9.50,                   0.47,                   1.89
2007-03-14,76000,                  10.86,                   1.05,                   9.13,                   0.45,                   1.97
2007-03-15,77400,                  11.06,                   1.07,                   9.30,                   0.46,                   1.93
2007-03-16,80000,                  11.43,                   1.11,                   9.61,                   0.48,                   1.87
2007-03-19,83000,                  11.86,                   1.15,                   9.97,                   0.49,                   1.80
2007-03-20,83000,                  11.86,                   1.15,                   9.97,                   0.49,                   1.80
2007-03-21,83000,                  11.86,                   1.15,                   9.97,                   0.49,                   1.80
2007-03-22,83700,                  11.96,                   1.16,                  10.06,                   0.50,                   1.78
2007-03-23,84200,                  12.03,                   1.17,                  10.12,                   0.50,                   1.77
2007-03-26,84000,                  12.00,                   1.16,                  10.09,                   0.50,                   1.78
2007-03-27,84200,                  12.03,                   1.17,                  10.12,                   0.50,                   1.77
2007-03-28,86500,                  12.36,                   1.20,                  10.39,                   0.52,                   1.73
2007-03-29,87200,                  12.46,                   1.21,                  10.48,                   0.52,                   1.71
2007-03-30,90100,                  12.87,                   1.25,                  10.82,                   0.54,                   1.66
2007-04-02,90000,                  12.86,                   1.25,                  10.81,                   0.54,                   1.66
2007-04-03,87200,                  12.46,                   1.21,                  10.48,                   0.52,                   1.71
2007-04-04,91600,                  13.09,                   1.27,                  11.00,                   0.55,                   1.63
2007-04-05,95500,                  13.64,                   1.32,                  11.47,                   0.57,                   1.56
2007-04-06,96000,                  13.72,                   1.33,                  11.53,                   0.57,                   1.56
2007-04-09,99400,                  14.20,                   1.38,                  11.94,                   0.59,                   1.50
2007-04-10,101000,                  14.43,                   1.40,                  12.13,                   0.60,                   1.48
2007-04-11,101500,                  14.50,                   1.40,                  12.19,                   0.60,                   1.47
2007-04-12,98900,                  14.13,                   1.37,                  11.88,                   0.59,                   1.51
2007-04-13,97900,                  13.99,                   1.35,                  11.76,                   0.58,                   1.53
2007-04-16,99900,                  14.27,                   1.38,                  12.00,                   0.59,                   1.50
2007-04-17,100000,                  14.29,                   1.38,                  12.01,                   0.60,                   1.49
2007-04-18,99100,                  14.16,                   1.37,                  11.91,                   0.59,                   1.51
2007-04-19,100000,                  14.29,                   1.38,                  12.01,                   0.60,                   1.49
2007-04-20,100000,                  14.29,                   1.38,                  12.01,                   0.60,                   1.49
2007-04-23,105500,                  15.07,                   1.46,                  12.67,                   0.63,                   1.42
2007-04-24,108000,                  15.43,                   1.49,                  12.97,                   0.64,                   1.38
2007-04-25,110500,                  15.79,                   1.53,                  13.28,                   0.66,                   1.35
2007-04-26,109500,                  15.64,                   1.52,                  13.16,                   0.65,                   1.36
2007-04-27,106500,                  15.22,                   1.47,                  12.79,                   0.63,                   1.40
2007-04-30,109500,                  15.64,                   1.52,                  13.16,                   0.65,                   1.36
2007-05-02,109000,                  15.57,                   1.51,                  13.10,                   0.65,                   1.37
2007-05-03,113000,                  16.14,                   1.56,                  13.58,                   0.67,                   1.32
2007-05-04,117500,                  16.79,                   1.63,                  14.12,                   0.70,                   1.27
2007-05-07,114500,                  16.36,                   1.58,                  13.76,                   0.68,                   1.30
2007-05-08,115000,                  16.43,                   1.59,                  13.82,                   0.68,                   1.30
2007-05-09,115000,                  16.43,                   1.59,                  13.82,                   0.68,                   1.30
2007-05-10,112000,                  16.00,                   1.55,                  13.46,                   0.67,                   1.33
2007-05-11,112000,                  16.00,                   1.55,                  13.46,                   0.67,                   1.33
2007-05-14,104500,                  14.93,                   1.45,                  12.55,                   0.62,                   1.43
2007-05-15,107000,                  15.29,                   1.48,                  12.85,                   0.64,                   1.40
2007-05-16,106000,                  15.14,                   1.47,                  12.73,                   0.63,                   1.41
2007-05-17,115500,                  16.50,                   1.60,                  13.88,                   0.69,                   1.29
2007-05-18,118500,                  16.93,                   1.64,                  14.24,                   0.71,                   1.26
2007-05-21,122500,                  17.50,                   1.70,                  14.72,                   0.73,                   1.22
2007-05-22,122000,                  17.43,                   1.69,                  14.66,                   0.73,                   1.22
2007-05-23,126500,                  18.07,                   1.75,                  15.20,                   0.75,                   1.18
2007-05-25,128000,                  18.29,                   1.77,                  15.38,                   0.76,                   1.17
2007-05-28,127000,                  18.15,                   1.76,                  15.26,                   0.76,                   1.18
2007-05-29,123000,                  17.57,                   1.70,                  14.78,                   0.73,                   1.21
2007-05-30,124500,                  17.79,                   1.72,                  14.96,                   0.74,                   1.20
2007-05-31,140000,                  20.00,                   1.94,                  16.82,                   0.83,                   1.07
2007-06-01,138000,                  19.72,                   1.91,                  16.58,                   0.82,                   1.08
2007-06-04,142500,                  20.36,                   1.97,                  17.12,                   0.85,                   1.05
2007-06-05,140500,                  20.07,                   1.94,                  16.88,                   0.84,                   1.06
2007-06-07,141000,                  20.15,                   1.95,                  16.94,                   0.84,                   1.06
2007-06-08,134000,                  19.15,                   1.85,                  16.10,                   0.80,                   1.11
2007-06-11,128000,                  18.29,                   1.77,                  15.38,                   0.76,                   1.17
2007-06-12,132000,                  18.86,                   1.83,                  15.86,                   0.79,                   1.13
2007-06-13,132000,                  18.86,                   1.83,                  15.86,                   0.79,                   1.13
2007-06-14,139000,                  19.86,                   1.92,                  16.70,                   0.83,                   1.07
2007-06-15,140000,                  20.00,                   1.94,                  16.82,                   0.83,                   1.07
