,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,43800,                  14.11,                   1.72,                   4.53,                   0.40,                   1.61
2007-01-03,44800,                  14.44,                   1.76,                   4.64,                   0.41,                   1.57
2007-01-04,44850,                  14.45,                   1.76,                   4.64,                   0.41,                   1.57
2007-01-05,44900,                  14.47,                   1.76,                   4.65,                   0.41,                   1.57
2007-01-08,44500,                  14.34,                   1.75,                   4.61,                   0.40,                   1.58
2007-01-09,43550,                  14.03,                   1.71,                   4.51,                   0.40,                   1.61
2007-01-10,44200,                  14.24,                   1.74,                   4.58,                   0.40,                   1.59
2007-01-11,44350,                  14.29,                   1.74,                   4.59,                   0.40,                   1.59
2007-01-12,45350,                  14.61,                   1.78,                   4.70,                   0.41,                   1.55
2007-01-15,45400,                  14.63,                   1.78,                   4.70,                   0.41,                   1.55
2007-01-16,46000,                  14.82,                   1.81,                   4.76,                   0.42,                   1.53
2007-01-17,46500,                  14.98,                   1.83,                   4.81,                   0.42,                   1.51
2007-01-18,45000,                  14.50,                   1.77,                   4.66,                   0.41,                   1.56
2007-01-19,44000,                  14.18,                   1.73,                   4.56,                   0.40,                   1.60
2007-01-22,45200,                  14.56,                   1.78,                   4.68,                   0.41,                   1.56
2007-01-23,43500,                  14.02,                   1.71,                   4.50,                   0.40,                   1.62
2007-01-24,43000,                  13.86,                   1.69,                   4.45,                   0.39,                   1.64
2007-01-25,43500,                  14.02,                   1.71,                   4.50,                   0.40,                   1.62
2007-01-26,43350,                  13.97,                   1.70,                   4.49,                   0.39,                   1.62
2007-01-29,43000,                  13.86,                   1.69,                   4.45,                   0.39,                   1.64
2007-01-30,43650,                  14.06,                   1.71,                   4.52,                   0.40,                   1.61
2007-01-31,43900,                  14.15,                   1.72,                   4.54,                   0.40,                   1.60
2007-02-01,44900,                  14.47,                   1.76,                   4.65,                   0.41,                   1.57
2007-02-02,44950,                  14.48,                   1.77,                   4.65,                   0.41,                   1.56
2007-02-05,45000,                  14.50,                   1.77,                   4.66,                   0.41,                   1.56
2007-02-06,45000,                  14.50,                   1.77,                   4.66,                   0.41,                   1.56
2007-02-07,45600,                  14.69,                   1.79,                   4.72,                   0.41,                   1.54
2007-02-08,45400,                  14.63,                   1.78,                   4.70,                   0.41,                   1.55
2007-02-09,44550,                  14.35,                   1.75,                   4.61,                   0.41,                   1.58
2007-02-12,44450,                  14.32,                   1.75,                   4.60,                   0.40,                   1.58
2007-02-13,43900,                  14.15,                   1.72,                   4.54,                   0.40,                   1.60
2007-02-14,45700,                  14.73,                   1.80,                   4.73,                   0.42,                   1.54
2007-02-15,46050,                  14.84,                   1.81,                   4.77,                   0.42,                   1.53
2007-02-16,45400,                  14.63,                   1.78,                   4.70,                   0.41,                   1.55
2007-02-20,45000,                  14.50,                   1.77,                   4.66,                   0.41,                   1.56
2007-02-21,43900,                  14.15,                   1.72,                   4.54,                   0.40,                   1.60
2007-02-22,45000,                  14.50,                   1.77,                   4.66,                   0.41,                   1.56
2007-02-23,44400,                  14.31,                   1.74,                   4.60,                   0.40,                   1.58
2007-02-26,45150,                  14.55,                   1.77,                   4.67,                   0.41,                   1.56
2007-02-27,43500,                  14.02,                   1.71,                   4.50,                   0.40,                   1.62
2007-02-28,43500,                  14.02,                   1.71,                   4.50,                   0.40,                   1.62
2007-03-02,43500,                  14.02,                   1.71,                   4.50,                   0.40,                   1.62
2007-03-05,41700,                  13.44,                   1.64,                   4.32,                   0.38,                   1.69
2007-03-06,42700,                  13.76,                   1.68,                   4.42,                   0.39,                   1.65
2007-03-07,42800,                  13.79,                   1.68,                   4.43,                   0.39,                   1.64
2007-03-08,43350,                  13.97,                   1.70,                   4.49,                   0.39,                   1.62
2007-03-09,45300,                  14.60,                   1.78,                   4.69,                   0.41,                   1.55
2007-03-12,47400,                  15.27,                   1.86,                   4.91,                   0.43,                   1.48
2007-03-13,46700,                  15.05,                   1.83,                   4.83,                   0.42,                   1.51
2007-03-14,46500,                  14.98,                   1.83,                   4.81,                   0.42,                   1.51
2007-03-15,48050,                  15.48,                   1.89,                   4.97,                   0.44,                   1.46
2007-03-16,48300,                  15.56,                   1.90,                   5.00,                   0.44,                   1.46
2007-03-19,48500,                  15.63,                   1.91,                   5.02,                   0.44,                   1.45
2007-03-20,48200,                  15.53,                   1.89,                   4.99,                   0.44,                   1.46
2007-03-21,46800,                  15.08,                   1.84,                   4.85,                   0.43,                   1.50
2007-03-22,46500,                  14.98,                   1.83,                   4.81,                   0.42,                   1.51
2007-03-23,48500,                  15.63,                   1.91,                   5.02,                   0.44,                   1.45
2007-03-26,48650,                  15.68,                   1.91,                   5.04,                   0.44,                   1.45
2007-03-27,48700,                  15.69,                   1.91,                   5.04,                   0.44,                   1.44
2007-03-28,47000,                  15.14,                   1.85,                   4.87,                   0.43,                   1.50
2007-03-29,48400,                  15.60,                   1.90,                   5.01,                   0.44,                   1.45
2007-03-30,47350,                  15.26,                   1.86,                   4.90,                   0.43,                   1.48
2007-04-02,48900,                  15.76,                   1.92,                   5.06,                   0.44,                   1.44
2007-04-03,50000,                  16.11,                   1.96,                   5.18,                   0.45,                   1.41
2007-04-04,51100,                  16.47,                   2.01,                   5.29,                   0.46,                   1.38
2007-04-05,50700,                  16.34,                   1.99,                   5.25,                   0.46,                   1.39
