,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2014-11-04,348500,                  81.35,                   7.14,                  35.59,                   3.61,
2014-11-05,370500,                  86.49,                   7.59,                  37.84,                   3.83,
2014-11-06,370500,                  86.49,                   7.59,                  37.84,                   3.83,
2014-11-07,355500,                  82.99,                   7.28,                  36.31,                   3.68,
2014-11-10,355000,                  82.87,                   7.27,                  36.26,                   3.67,
2014-11-11,365000,                  85.20,                   7.47,                  37.28,                   3.78,
2014-11-12,361500,                  84.39,                   7.40,                  36.92,                   3.74,
2014-11-13,377500,                  88.12,                   7.73,                  38.56,                   3.91,
2014-11-14,327500,                  75.95,                   6.66,                  33.23,                   3.37,
2014-11-17,338500,                  78.50,                   6.88,                  34.35,                   3.48,
2014-11-18,366000,                  84.88,                   7.44,                  37.14,                   3.76,
2014-11-19,371000,                  86.03,                   7.55,                  37.64,                   3.81,
2014-11-20,398000,                  92.30,                   8.10,                  40.38,                   4.09,
2014-11-21,400000,                  92.76,                   8.14,                  40.59,                   4.11,
2014-11-24,404000,                  93.69,                   8.22,                  40.99,                   4.15,
2014-11-25,428000,                  99.25,                   8.71,                  43.43,                   4.40,
2014-11-26,410500,                  95.20,                   8.35,                  41.65,                   4.22,
2014-11-27,378000,                  87.66,                   7.69,                  38.35,                   3.89,
2014-11-28,347000,                  80.47,                   7.06,                  35.21,                   3.57,
2014-12-01,343500,                  79.66,                   6.99,                  34.85,                   3.53,
2014-12-02,353000,                  81.86,                   7.18,                  35.82,                   3.63,
2014-12-03,357000,                  82.79,                   7.26,                  36.22,                   3.67,
2014-12-04,355500,                  82.44,                   7.23,                  36.07,                   3.65,
2014-12-05,349500,                  81.05,                   7.11,                  35.46,                   3.59,
2014-12-08,334000,                  77.45,                   6.79,                  33.89,                   3.43,
2014-12-09,321000,                  74.44,                   6.53,                  32.57,                   3.30,
2014-12-10,325500,                  75.48,                   6.62,                  33.03,                   3.35,
