,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,31550,                   9.52,                   2.58,                   6.46,                   0.76,                   2.38
2007-01-03,31050,                   9.37,                   2.53,                   6.35,                   0.75,                   2.42
2007-01-04,30000,                   9.05,                   2.45,                   6.14,                   0.72,                   2.50
2007-01-05,29250,                   8.83,                   2.39,                   5.98,                   0.70,                   2.56
2007-01-08,28000,                   8.45,                   2.29,                   5.73,                   0.67,                   2.68
2007-01-09,28050,                   8.47,                   2.29,                   5.74,                   0.68,                   2.67
2007-01-10,27300,                   8.24,                   2.23,                   5.59,                   0.66,                   2.75
2007-01-11,27950,                   8.44,                   2.28,                   5.72,                   0.67,                   2.68
2007-01-12,29150,                   8.80,                   2.38,                   5.96,                   0.70,                   2.57
2007-01-15,29500,                   8.90,                   2.41,                   6.04,                   0.71,                   2.54
2007-01-16,28900,                   8.72,                   2.36,                   5.91,                   0.70,                   2.60
2007-01-17,29600,                   8.93,                   2.42,                   6.06,                   0.71,                   2.53
2007-01-18,30200,                   9.11,                   2.46,                   6.18,                   0.73,                   2.48
2007-01-19,30200,                   9.11,                   2.46,                   6.18,                   0.73,                   2.48
2007-01-22,30800,                   9.30,                   2.51,                   6.30,                   0.74,                   2.44
2007-01-23,31300,                   9.45,                   2.55,                   6.40,                   0.75,                   2.40
2007-01-24,31450,                   9.49,                   2.57,                   6.43,                   0.76,                   2.38
2007-01-25,31200,                   9.42,                   2.55,                   6.38,                   0.75,                   2.40
2007-01-26,31200,                   9.42,                   2.55,                   6.38,                   0.75,                   2.40
2007-01-29,31200,                   9.42,                   2.55,                   6.38,                   0.75,                   2.40
2007-01-30,31100,                   9.39,                   2.54,                   6.36,                   0.75,                   2.41
2007-01-31,30500,                   9.21,                   2.49,                   6.24,                   0.73,                   2.46
2007-02-01,30900,                   9.33,                   2.52,                   6.32,                   0.74,                   2.43
2007-02-02,32400,                   9.78,                   2.64,                   6.63,                   0.78,                   2.31
2007-02-05,32650,                   9.85,                   2.66,                   6.68,                   0.79,                   2.30
2007-02-06,31850,                   9.61,                   2.60,                   6.52,                   0.77,                   2.35
2007-02-07,31700,                   9.57,                   2.59,                   6.49,                   0.76,                   2.37
2007-02-08,31450,                   9.49,                   2.57,                   6.43,                   0.76,                   2.38
2007-02-09,31250,                   9.43,                   2.55,                   6.39,                   0.75,                   2.40
2007-02-12,30600,                   9.24,                   2.50,                   6.26,                   0.74,                   2.45
2007-02-13,30150,                   9.10,                   2.46,                   6.17,                   0.73,                   2.49
2007-02-14,30300,                   9.14,                   2.47,                   6.20,                   0.73,                   2.48
2007-02-15,30300,                   9.14,                   2.47,                   6.20,                   0.73,                   2.48
2007-02-16,30300,                   9.14,                   2.47,                   6.20,                   0.73,                   2.48
2007-02-20,30650,                   9.25,                   2.50,                   6.27,                   0.74,                   2.45
2007-02-21,30900,                   9.33,                   2.52,                   6.32,                   0.74,                   2.43
2007-02-22,30800,                   9.30,                   2.51,                   6.30,                   0.74,                   2.44
2007-02-23,29400,                   8.87,                   2.40,                   6.02,                   0.71,                   2.55
2007-02-26,29000,                   8.75,                   2.37,                   5.93,                   0.70,                   2.59
2007-02-27,29400,                   8.87,                   2.40,                   6.02,                   0.71,                   2.55
2007-02-28,28950,                   8.74,                   2.36,                   5.92,                   0.70,                   2.59
2007-03-02,29550,                   8.92,                   2.41,                   6.05,                   0.71,                   2.54
2007-03-05,29300,                   8.84,                   2.39,                   5.99,                   0.71,                   2.56
2007-03-06,30250,                   9.13,                   2.47,                   6.19,                   0.73,                   2.48
2007-03-07,31600,                   9.54,                   2.58,                   6.47,                   0.76,                   2.37
2007-03-08,31800,                   9.60,                   2.60,                   6.51,                   0.77,                   2.36
2007-03-09,32400,                   9.78,                   2.64,                   6.63,                   0.78,                   2.31
2007-03-12,32300,                   9.75,                   2.64,                   6.61,                   0.78,                   2.32
2007-03-13,32050,                   9.67,                   2.62,                   6.56,                   0.77,                   2.34
2007-03-14,31650,                   9.55,                   2.58,                   6.48,                   0.76,                   2.37
2007-03-15,32200,                   9.72,                   2.63,                   6.59,                   0.77,                   2.33
2007-03-16,32550,                   9.82,                   2.66,                   6.66,                   0.78,                   2.30
2007-03-19,33000,                   9.96,                   2.69,                   6.75,                   0.79,                   2.27
2007-03-20,33200,                  10.02,                   2.71,                   6.79,                   0.80,                   2.26
2007-03-21,33500,                  10.11,                   2.73,                   6.85,                   0.81,                   2.24
2007-03-22,34400,                  10.38,                   2.81,                   7.04,                   0.83,                   2.18
2007-03-23,33550,                  10.13,                   2.74,                   6.86,                   0.81,                   2.24
2007-03-26,35000,                  10.56,                   2.86,                   7.16,                   0.84,                   2.14
2007-03-27,34850,                  10.52,                   2.84,                   7.13,                   0.84,                   2.15
2007-03-28,34700,                  10.47,                   2.83,                   7.10,                   0.84,                   2.16
2007-03-29,34900,                  10.53,                   2.85,                   7.14,                   0.84,                   2.15
2007-03-30,34900,                  10.53,                   2.85,                   7.14,                   0.84,                   2.15
2007-04-02,35000,                  10.56,                   2.86,                   7.16,                   0.84,                   2.14
2007-04-03,34900,                  10.53,                   2.85,                   7.14,                   0.84,                   2.15
2007-04-04,34550,                  10.43,                   2.82,                   7.07,                   0.83,                   2.17
2007-04-05,35400,                  10.68,                   2.89,                   7.24,                   0.85,                   2.12
2007-04-06,35400,                  10.68,                   2.89,                   7.24,                   0.85,                   2.12
2007-04-09,36000,                  10.87,                   2.94,                   7.37,                   0.87,                   2.08
2007-04-10,35700,                  10.77,                   2.91,                   7.30,                   0.86,                   2.10
2007-04-11,35200,                  10.62,                   2.87,                   7.20,                   0.85,                   2.13
2007-04-12,34500,                  10.41,                   2.82,                   7.06,                   0.83,                   2.17
2007-04-13,34800,                  10.50,                   2.84,                   7.12,                   0.84,                   2.16
2007-04-16,36600,                  11.05,                   2.99,                   7.49,                   0.88,                   2.05
2007-04-17,35650,                  10.76,                   2.91,                   7.29,                   0.86,                   2.10
2007-04-18,35700,                  10.77,                   2.91,                   7.30,                   0.86,                   2.10
2007-04-19,34850,                  10.52,                   2.84,                   7.13,                   0.84,                   2.15
2007-04-20,35700,                  10.77,                   2.91,                   7.30,                   0.86,                   2.10
2007-04-23,37200,                  11.23,                   3.04,                   7.61,                   0.90,                   2.02
2007-04-24,38750,                  11.70,                   3.16,                   7.93,                   0.93,                   1.94
2007-04-25,39500,                  11.92,                   3.22,                   8.08,                   0.95,                   1.90
2007-04-26,38950,                  11.76,                   3.18,                   7.97,                   0.94,                   1.93
2007-04-27,39700,                  11.98,                   3.24,                   8.12,                   0.96,                   1.89
2007-04-30,39000,                  11.77,                   3.18,                   7.98,                   0.94,                   1.92
2007-05-02,38500,                  11.62,                   3.14,                   7.88,                   0.93,                   1.95
2007-05-03,37400,                  11.29,                   3.05,                   7.65,                   0.90,                   2.01
2007-05-04,37350,                  11.27,                   3.05,                   7.64,                   0.90,                   2.01
2007-05-07,37350,                  11.27,                   3.05,                   7.64,                   0.90,                   2.01
2007-05-08,38000,                  11.47,                   3.10,                   7.77,                   0.91,                   1.97
2007-05-09,38500,                  11.62,                   3.14,                   7.88,                   0.93,                   1.95
2007-05-10,38300,                  11.56,                   3.13,                   7.84,                   0.92,                   1.96
2007-05-11,37300,                  11.26,                   3.04,                   7.63,                   0.90,                   2.01
2007-05-14,36950,                  11.15,                   3.02,                   7.56,                   0.89,                   2.03
2007-05-15,35900,                  10.84,                   2.93,                   7.35,                   0.86,                   2.09
2007-05-16,36350,                  10.97,                   2.97,                   7.44,                   0.87,                   2.06
2007-05-17,37150,                  11.21,                   3.03,                   7.60,                   0.89,                   2.02
2007-05-18,36650,                  11.06,                   2.99,                   7.50,                   0.88,                   2.05
2007-05-21,36700,                  11.08,                   3.00,                   7.51,                   0.88,                   2.04
2007-05-22,37700,                  11.38,                   3.08,                   7.71,                   0.91,                   1.99
2007-05-23,37600,                  11.35,                   3.07,                   7.69,                   0.90,                   1.99
2007-05-25,37000,                  11.17,                   3.02,                   7.57,                   0.89,                   2.03
2007-05-28,37450,                  11.30,                   3.06,                   7.66,                   0.90,                   2.00
2007-05-29,37700,                  11.38,                   3.08,                   7.71,                   0.91,                   1.99
2007-05-30,38000,                  11.47,                   3.10,                   7.77,                   0.91,                   1.97
2007-05-31,41800,                  12.62,                   3.41,                   8.55,                   1.01,                   1.79
2007-06-01,42000,                  12.68,                   3.43,                   8.59,                   1.01,                   1.79
2007-06-04,41600,                  12.56,                   3.40,                   8.51,                   1.00,                   1.80
2007-06-05,41200,                  12.43,                   3.36,                   8.43,                   0.99,                   1.82
2007-06-07,42900,                  12.95,                   3.50,                   8.78,                   1.03,                   1.75
2007-06-08,41250,                  12.45,                   3.37,                   8.44,                   0.99,                   1.82
2007-06-11,40000,                  12.07,                   3.26,                   8.18,                   0.96,                   1.88
2007-06-12,40500,                  12.22,                   3.31,                   8.29,                   0.97,                   1.85
2007-06-13,39800,                  12.01,                   3.25,                   8.14,                   0.96,                   1.88
2007-06-14,42350,                  12.78,                   3.46,                   8.66,                   1.02,                   1.77
2007-06-15,41200,                  12.43,                   3.36,                   8.43,                   0.99,                   1.82
2007-06-18,42000,                  12.68,                   3.43,                   8.59,                   1.01,                   1.79
2007-06-19,41900,                  12.65,                   3.42,                   8.57,                   1.01,                   1.79
2007-06-20,41300,                  12.46,                   3.37,                   8.45,                   0.99,                   1.82
2007-06-21,41250,                  12.45,                   3.37,                   8.44,                   0.99,                   1.82
2007-06-22,40600,                  12.25,                   3.31,                   8.31,                   0.98,                   1.85
2007-06-25,39600,                  11.95,                   3.23,                   8.10,                   0.95,                   1.89
2007-06-26,38550,                  11.63,                   3.15,                   7.89,                   0.93,                   1.95
2007-06-27,38950,                  11.76,                   3.18,                   7.97,                   0.94,                   1.93
2007-06-28,39600,                  11.95,                   3.23,                   8.10,                   0.95,                   1.89
2007-06-29,39050,                  11.79,                   3.19,                   7.99,                   0.94,                   1.92
2007-07-02,38200,                  11.53,                   3.12,                   7.82,                   0.92,                   1.96
2007-07-03,39600,                  11.95,                   3.23,                   8.10,                   0.95,                   1.89
2007-07-04,40950,                  12.36,                   3.34,                   8.38,                   0.99,                   1.83
2007-07-05,40950,                  12.36,                   3.34,                   8.38,                   0.99,                   1.83
2007-07-06,40800,                  12.31,                   3.33,                   8.35,                   0.98,                   1.84
2007-07-09,40800,                  12.31,                   3.33,                   8.35,                   0.98,                   1.84
2007-07-10,39350,                  11.88,                   3.21,                   8.05,                   0.95,                   1.91
2007-07-11,39850,                  12.03,                   3.25,                   8.15,                   0.96,                   1.88
2007-07-12,42600,                  12.86,                   3.48,                   8.72,                   1.03,                   1.76
2007-07-13,43000,                  12.98,                   3.51,                   8.80,                   1.03,                   1.74
2007-07-16,42100,                  12.71,                   3.44,                   8.61,                   1.01,                   1.78
2007-07-18,45000,                  13.58,                   3.67,                   9.21,                   1.08,                   1.67
2007-07-19,44450,                  13.42,                   3.63,                   9.09,                   1.07,                   1.69
2007-07-20,48200,                  14.55,                   3.93,                   9.86,                   1.16,                   1.56
2007-07-23,50000,                  15.09,                   4.08,                  10.23,                   1.20,                   1.50
2007-07-24,49200,                  14.85,                   4.02,                  10.07,                   1.18,                   1.52
2007-07-25,50400,                  15.21,                   4.11,                  10.31,                   1.21,                   1.49
2007-07-26,49000,                  14.79,                   4.00,                  10.03,                   1.18,                   1.53
2007-07-27,46100,                  13.91,                   3.76,                   9.43,                   1.11,                   1.63
2007-07-30,48900,                  14.76,                   3.99,                  10.01,                   1.18,                   1.53
2007-07-31,52500,                  15.85,                   4.28,                  10.74,                   1.26,                   1.43
2007-08-01,52900,                  15.97,                   4.32,                  10.82,                   1.27,                   1.42
2007-08-02,51800,                  15.63,                   4.23,                  10.60,                   1.25,                   1.45
2007-08-03,53000,                  16.00,                   4.33,                  10.84,                   1.28,                   1.42
2007-08-06,54100,                  16.33,                   4.42,                  11.07,                   1.30,                   1.39
2007-08-07,54800,                  16.54,                   4.47,                  11.21,                   1.32,                   1.37
2007-08-08,54800,                  16.54,                   4.47,                  11.21,                   1.32,                   1.37
2007-08-09,55700,                  16.81,                   4.55,                  11.40,                   1.34,                   1.35
2007-08-10,54000,                  16.30,                   4.41,                  11.05,                   1.30,                   1.39
2007-08-13,51400,                  15.51,                   4.20,                  10.52,                   1.24,                   1.46
2007-08-14,48000,                  14.49,                   3.92,                   9.82,                   1.16,                   1.56
2007-08-16,44150,                  13.33,                   3.60,                   9.03,                   1.06,                   1.70
2007-08-17,41700,                  12.59,                   3.40,                   8.53,                   1.00,                   1.80
2007-08-20,45300,                  13.67,                   3.70,                   9.27,                   1.09,                   1.66
2007-08-21,47050,                  14.20,                   3.84,                   9.63,                   1.13,                   1.59
2007-08-22,48050,                  14.50,                   3.92,                   9.83,                   1.16,                   1.56
2007-08-23,49450,                  14.92,                   4.04,                  10.12,                   1.19,                   1.52
2007-08-24,49200,                  14.85,                   4.02,                  10.07,                   1.18,                   1.52
2007-08-27,49100,                  14.82,                   4.01,                  10.05,                   1.18,                   1.53
2007-08-28,51400,                  15.51,                   4.20,                  10.52,                   1.24,                   1.46
2007-08-29,52500,                  15.85,                   4.28,                  10.74,                   1.26,                   1.43
2007-08-30,54400,                  16.42,                   4.44,                  11.13,                   1.31,                   1.38
2007-08-31,53700,                  16.21,                   4.38,                  10.99,                   1.29,                   1.40
2007-09-03,54000,                  16.30,                   4.41,                  11.05,                   1.30,                   1.39
