,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,116000,                  14.15,                   1.09,                   3.89,                   0.31,                   2.58
2007-01-03,114500,                  13.97,                   1.07,                   3.84,                   0.31,                   2.61
2007-01-04,115000,                  14.03,                   1.08,                   3.85,                   0.31,                   2.60
2007-01-05,115000,                  14.03,                   1.08,                   3.85,                   0.31,                   2.60
2007-01-08,113500,                  13.85,                   1.07,                   3.80,                   0.30,                   2.63
2007-01-09,112500,                  13.73,                   1.06,                   3.77,                   0.30,                   2.66
2007-01-10,113000,                  13.79,                   1.06,                   3.79,                   0.30,                   2.64
2007-01-11,112500,                  13.73,                   1.06,                   3.77,                   0.30,                   2.66
2007-01-12,109000,                  13.30,                   1.02,                   3.65,                   0.29,                   2.74
2007-01-15,109000,                  13.30,                   1.02,                   3.65,                   0.29,                   2.74
2007-01-16,108000,                  13.18,                   1.01,                   3.62,                   0.29,                   2.77
2007-01-17,105500,                  12.87,                   0.99,                   3.54,                   0.28,                   2.83
2007-01-18,106500,                  13.00,                   1.00,                   3.57,                   0.29,                   2.81
2007-01-19,103500,                  12.63,                   0.97,                   3.47,                   0.28,                   2.89
2007-01-22,103000,                  12.57,                   0.97,                   3.45,                   0.28,                   2.90
2007-01-23,104500,                  12.75,                   0.98,                   3.50,                   0.28,                   2.86
2007-01-24,106000,                  12.93,                   1.00,                   3.55,                   0.28,                   2.82
2007-01-25,106000,                  12.93,                   1.00,                   3.55,                   0.28,                   2.82
2007-01-26,106500,                  13.00,                   1.00,                   3.57,                   0.29,                   2.81
2007-01-29,103000,                  12.57,                   0.97,                   3.45,                   0.28,                   2.90
2007-01-30,99700,                  12.17,                   0.94,                   3.34,                   0.27,                   3.00
2007-01-31,102000,                  12.45,                   0.96,                   3.42,                   0.27,                   2.93
2007-02-01,100500,                  12.26,                   0.94,                   3.37,                   0.27,                   2.97
2007-02-02,102000,                  12.45,                   0.96,                   3.42,                   0.27,                   2.93
2007-02-05,101000,                  12.32,                   0.95,                   3.38,                   0.27,                   2.96
2007-02-06,101000,                  12.32,                   0.95,                   3.38,                   0.27,                   2.96
2007-02-07,100000,                  12.20,                   0.94,                   3.35,                   0.27,                   2.99
2007-02-08,101500,                  12.39,                   0.95,                   3.40,                   0.27,                   2.94
2007-02-09,103000,                  12.57,                   0.97,                   3.45,                   0.28,                   2.90
2007-02-12,99800,                  12.18,                   0.94,                   3.34,                   0.27,                   2.99
