,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,22900,                   7.83,                   1.39,                   3.99,                   0.44,                   1.31
2007-01-03,21900,                   7.49,                   1.32,                   3.82,                   0.42,                   1.37
2007-01-04,21200,                   7.25,                   1.28,                   3.70,                   0.41,                   1.42
2007-01-05,20700,                   7.08,                   1.25,                   3.61,                   0.40,                   1.45
2007-01-08,20400,                   6.98,                   1.23,                   3.56,                   0.39,                   1.47
2007-01-09,20800,                   7.11,                   1.26,                   3.63,                   0.40,                   1.44
2007-01-10,20400,                   6.98,                   1.23,                   3.56,                   0.39,                   1.47
2007-01-11,20700,                   7.08,                   1.25,                   3.61,                   0.40,                   1.45
2007-01-12,20400,                   6.98,                   1.23,                   3.56,                   0.39,                   1.47
2007-01-15,19850,                   6.79,                   1.20,                   3.46,                   0.38,                   1.51
2007-01-16,19900,                   6.80,                   1.20,                   3.47,                   0.38,                   1.51
2007-01-17,20000,                   6.84,                   1.21,                   3.49,                   0.39,                   1.50
2007-01-18,20100,                   6.87,                   1.22,                   3.50,                   0.39,                   1.49
2007-01-19,19000,                   6.50,                   1.15,                   3.31,                   0.37,                   1.58
2007-01-22,18750,                   6.41,                   1.13,                   3.27,                   0.36,                   1.60
2007-01-23,18200,                   6.22,                   1.10,                   3.17,                   0.35,                   1.65
2007-01-24,18900,                   6.46,                   1.14,                   3.29,                   0.37,                   1.59
2007-01-25,18850,                   6.45,                   1.14,                   3.29,                   0.36,                   1.59
2007-01-26,18750,                   6.41,                   1.13,                   3.27,                   0.36,                   1.60
2007-01-29,18850,                   6.45,                   1.14,                   3.29,                   0.36,                   1.59
2007-01-30,18950,                   6.48,                   1.15,                   3.30,                   0.37,                   1.58
2007-01-31,18150,                   6.21,                   1.10,                   3.16,                   0.35,                   1.65
2007-02-01,18350,                   6.27,                   1.11,                   3.20,                   0.35,                   1.63
2007-02-02,19000,                   6.50,                   1.15,                   3.31,                   0.37,                   1.58
2007-02-05,18900,                   6.46,                   1.14,                   3.29,                   0.37,                   1.59
2007-02-06,20200,                   6.91,                   1.22,                   3.52,                   0.39,                   1.49
2007-02-07,20300,                   6.94,                   1.23,                   3.54,                   0.39,                   1.48
2007-02-08,20000,                   6.84,                   1.21,                   3.49,                   0.39,                   1.50
2007-02-09,19500,                   6.67,                   1.18,                   3.40,                   0.38,                   1.54
2007-02-12,20050,                   6.86,                   1.21,                   3.49,                   0.39,                   1.50
2007-02-13,20800,                   7.11,                   1.26,                   3.63,                   0.40,                   1.44
2007-02-14,20850,                   7.13,                   1.26,                   3.63,                   0.40,                   1.44
2007-02-15,20600,                   7.04,                   1.25,                   3.59,                   0.40,                   1.46
2007-02-16,20250,                   6.92,                   1.23,                   3.53,                   0.39,                   1.48
2007-02-20,21100,                   7.22,                   1.28,                   3.68,                   0.41,                   1.42
2007-02-21,21000,                   7.18,                   1.27,                   3.66,                   0.41,                   1.43
2007-02-22,21250,                   7.27,                   1.29,                   3.70,                   0.41,                   1.41
2007-02-23,21100,                   7.22,                   1.28,                   3.68,                   0.41,                   1.42
2007-02-26,20850,                   7.13,                   1.26,                   3.63,                   0.40,                   1.44
2007-02-27,20550,                   7.03,                   1.24,                   3.58,                   0.40,                   1.46
2007-02-28,19800,                   6.77,                   1.20,                   3.45,                   0.38,                   1.52
2007-03-02,20600,                   7.04,                   1.25,                   3.59,                   0.40,                   1.46
2007-03-05,19900,                   6.80,                   1.20,                   3.47,                   0.38,                   1.51
2007-03-06,20250,                   6.92,                   1.23,                   3.53,                   0.39,                   1.48
2007-03-07,20150,                   6.89,                   1.22,                   3.51,                   0.39,                   1.49
2007-03-08,20500,                   7.01,                   1.24,                   3.57,                   0.40,                   1.46
2007-03-09,20150,                   6.89,                   1.22,                   3.51,                   0.39,                   1.49
2007-03-12,19900,                   6.80,                   1.20,                   3.47,                   0.38,                   1.51
2007-03-13,19600,                   6.70,                   1.19,                   3.42,                   0.38,                   1.53
2007-03-14,19150,                   6.55,                   1.16,                   3.34,                   0.37,                   1.57
2007-03-15,18950,                   6.48,                   1.15,                   3.30,                   0.37,                   1.58
2007-03-16,19050,                   6.51,                   1.15,                   3.32,                   0.37,                   1.57
2007-03-19,19600,                   6.70,                   1.19,                   3.42,                   0.38,                   1.53
2007-03-20,19450,                   6.65,                   1.18,                   3.39,                   0.38,                   1.54
2007-03-21,19300,                   6.60,                   1.17,                   3.36,                   0.37,                   1.55
2007-03-22,19650,                   6.72,                   1.19,                   3.43,                   0.38,                   1.53
2007-03-23,19200,                   6.57,                   1.16,                   3.35,                   0.37,                   1.56
2007-03-26,19050,                   6.51,                   1.15,                   3.32,                   0.37,                   1.57
2007-03-27,19400,                   6.63,                   1.17,                   3.38,                   0.38,                   1.55
2007-03-28,19800,                   6.77,                   1.20,                   3.45,                   0.38,                   1.52
2007-03-29,20650,                   7.06,                   1.25,                   3.60,                   0.40,                   1.45
2007-03-30,20600,                   7.04,                   1.25,                   3.59,                   0.40,                   1.46
2007-04-02,20350,                   6.96,                   1.23,                   3.55,                   0.39,                   1.47
2007-04-03,19800,                   6.77,                   1.20,                   3.45,                   0.38,                   1.52
2007-04-04,19500,                   6.67,                   1.18,                   3.40,                   0.38,                   1.54
2007-04-05,20600,                   7.04,                   1.25,                   3.59,                   0.40,                   1.46
2007-04-06,21600,                   7.39,                   1.31,                   3.76,                   0.42,                   1.39
2007-04-09,22400,                   7.66,                   1.36,                   3.90,                   0.43,                   1.34
2007-04-10,22450,                   7.68,                   1.36,                   3.91,                   0.43,                   1.34
2007-04-11,22550,                   7.71,                   1.36,                   3.93,                   0.44,                   1.33
2007-04-12,23450,                   8.02,                   1.42,                   4.09,                   0.45,                   1.28
2007-04-13,23150,                   7.92,                   1.40,                   4.04,                   0.45,                   1.30
2007-04-16,23450,                   8.02,                   1.42,                   4.09,                   0.45,                   1.28
2007-04-17,22300,                   7.63,                   1.35,                   3.89,                   0.43,                   1.35
2007-04-18,22500,                   7.69,                   1.36,                   3.92,                   0.44,                   1.33
2007-04-19,22150,                   7.57,                   1.34,                   3.86,                   0.43,                   1.35
2007-04-20,23000,                   7.86,                   1.39,                   4.01,                   0.44,                   1.30
2007-04-23,22950,                   7.85,                   1.39,                   4.00,                   0.44,                   1.31
2007-04-24,23850,                   8.16,                   1.44,                   4.16,                   0.46,                   1.26
2007-04-25,23800,                   8.14,                   1.44,                   4.15,                   0.46,                   1.26
2007-04-26,23700,                   8.10,                   1.43,                   4.13,                   0.46,                   1.27
2007-04-27,22900,                   7.83,                   1.39,                   3.99,                   0.44,                   1.31
2007-04-30,22200,                   7.59,                   1.34,                   3.87,                   0.43,                   1.35
2007-05-02,22150,                   7.57,                   1.34,                   3.86,                   0.43,                   1.35
2007-05-03,22050,                   7.54,                   1.33,                   3.84,                   0.43,                   1.36
2007-05-04,22250,                   7.61,                   1.35,                   3.88,                   0.43,                   1.35
2007-05-07,21900,                   7.49,                   1.32,                   3.82,                   0.42,                   1.37
2007-05-08,21750,                   7.44,                   1.32,                   3.79,                   0.42,                   1.38
2007-05-09,22450,                   7.68,                   1.36,                   3.91,                   0.43,                   1.34
2007-05-10,22750,                   7.78,                   1.38,                   3.97,                   0.44,                   1.32
2007-05-11,23450,                   8.02,                   1.42,                   4.09,                   0.45,                   1.28
2007-05-14,22450,                   7.68,                   1.36,                   3.91,                   0.43,                   1.34
2007-05-15,21450,                   7.33,                   1.30,                   3.74,                   0.41,                   1.40
2007-05-16,21750,                   7.44,                   1.32,                   3.79,                   0.42,                   1.38
2007-05-17,21800,                   7.45,                   1.32,                   3.80,                   0.42,                   1.38
2007-05-18,21800,                   7.45,                   1.32,                   3.80,                   0.42,                   1.38
2007-05-21,22850,                   7.81,                   1.38,                   3.98,                   0.44,                   1.31
2007-05-22,22700,                   7.76,                   1.37,                   3.96,                   0.44,                   1.32
2007-05-23,22400,                   7.66,                   1.36,                   3.90,                   0.43,                   1.34
2007-05-25,21950,                   7.51,                   1.33,                   3.83,                   0.42,                   1.37
2007-05-28,22550,                   7.71,                   1.36,                   3.93,                   0.44,                   1.33
2007-05-29,22900,                   7.83,                   1.39,                   3.99,                   0.44,                   1.31
2007-05-30,24500,                   8.38,                   1.48,                   4.27,                   0.47,                   1.22
2007-05-31,24800,                   8.48,                   1.50,                   4.32,                   0.48,                   1.21
2007-06-01,24700,                   8.45,                   1.49,                   4.31,                   0.48,                   1.21
2007-06-04,24500,                   8.38,                   1.48,                   4.27,                   0.47,                   1.22
2007-06-05,25600,                   8.75,                   1.55,                   4.46,                   0.50,                   1.17
2007-06-07,28150,                   9.63,                   1.70,                   4.91,                   0.54,                   1.07
2007-06-08,27650,                   9.46,                   1.67,                   4.82,                   0.53,                   1.08
2007-06-11,27150,                   9.28,                   1.64,                   4.73,                   0.53,                   1.10
2007-06-12,27600,                   9.44,                   1.67,                   4.81,                   0.53,                   1.09
2007-06-13,27000,                   9.23,                   1.63,                   4.71,                   0.52,                   1.11
2007-06-14,28450,                   9.73,                   1.72,                   4.96,                   0.55,                   1.05
2007-06-15,28400,                   9.71,                   1.72,                   4.95,                   0.55,                   1.06
2007-06-18,28550,                   9.76,                   1.73,                   4.98,                   0.55,                   1.05
2007-06-19,28100,                   9.61,                   1.70,                   4.90,                   0.54,                   1.07
2007-06-20,26300,                   8.99,                   1.59,                   4.58,                   0.51,                   1.14
2007-06-21,26750,                   9.15,                   1.62,                   4.66,                   0.52,                   1.12
2007-06-22,26150,                   8.94,                   1.58,                   4.56,                   0.51,                   1.15
