,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,13700,,                   1.08,                  11.91,                   0.89,
2007-01-03,13700,,                   1.08,                  11.91,                   0.89,
2007-01-04,13550,,                   1.07,                  11.78,                   0.88,
2007-01-05,12900,,                   1.02,                  11.21,                   0.84,
2007-01-08,12500,,                   0.98,                  10.86,                   0.81,
2007-01-09,12400,,                   0.98,                  10.78,                   0.80,
2007-01-10,11850,,                   0.93,                  10.30,                   0.77,
2007-01-11,11800,,                   0.93,                  10.25,                   0.77,
2007-01-12,11950,,                   0.94,                  10.39,                   0.78,
2007-01-15,11950,,                   0.94,                  10.39,                   0.78,
2007-01-16,11650,,                   0.92,                  10.13,                   0.76,
2007-01-17,11550,,                   0.91,                  10.04,                   0.75,
2007-01-18,11700,,                   0.92,                  10.17,                   0.76,
2007-01-19,11250,,                   0.89,                   9.78,                   0.73,
2007-01-22,11500,,                   0.91,                   9.99,                   0.75,
2007-01-23,11200,,                   0.88,                   9.73,                   0.73,
2007-01-24,11650,,                   0.92,                  10.13,                   0.76,
2007-01-25,12000,,                   0.95,                  10.43,                   0.78,
2007-01-26,11750,,                   0.93,                  10.21,                   0.76,
2007-01-29,11600,,                   0.91,                  10.08,                   0.75,
2007-01-30,11600,,                   0.91,                  10.08,                   0.75,
2007-01-31,11400,,                   0.90,                   9.91,                   0.74,
2007-02-01,11700,,                   0.92,                  10.17,                   0.76,
2007-02-02,12000,,                   0.95,                  10.43,                   0.78,
2007-02-05,12250,,                   0.97,                  10.65,                   0.79,
2007-02-06,12350,,                   0.97,                  10.74,                   0.80,
2007-02-07,12300,,                   0.97,                  10.69,                   0.80,
2007-02-08,12450,,                   0.98,                  10.82,                   0.81,
2007-02-09,12300,,                   0.97,                  10.69,                   0.80,
2007-02-12,11850,,                   0.93,                  10.30,                   0.77,
2007-02-13,12050,,                   0.95,                  10.48,                   0.78,
2007-02-14,12450,,                   0.98,                  10.82,                   0.81,
2007-02-15,12250,,                   0.97,                  10.65,                   0.79,
2007-02-16,12300,,                   0.97,                  10.69,                   0.80,
2007-02-20,12250,,                   0.97,                  10.65,                   0.79,
2007-02-21,12400,,                   0.98,                  10.78,                   0.80,
2007-02-22,12800,,                   1.01,                  11.12,                   0.83,
2007-02-23,13000,,                   1.02,                  11.30,                   0.84,
2007-02-26,13200,,                   1.04,                  11.47,                   0.86,
2007-02-27,12900,,                   1.02,                  11.21,                   0.84,
2007-02-28,12150,,                   0.96,                  10.56,                   0.79,
2007-03-02,12100,,                   0.95,                  10.52,                   0.78,
2007-03-05,11600,,                   0.91,                  10.08,                   0.75,
2007-03-06,11800,,                   0.93,                  10.25,                   0.77,
2007-03-07,11650,,                   0.92,                  10.13,                   0.76,
2007-03-08,11800,,                   0.93,                  10.25,                   0.77,
2007-03-09,11650,,                   0.92,                  10.13,                   0.76,
2007-03-12,11700,,                   0.92,                  10.17,                   0.76,
2007-03-13,11550,,                   0.91,                  10.04,                   0.75,
2007-03-14,11400,,                   0.90,                   9.91,                   0.74,
2007-03-15,11650,,                   0.92,                  10.13,                   0.76,
2007-03-16,11600,,                   0.91,                  10.08,                   0.75,
2007-03-19,12050,,                   0.95,                  10.48,                   0.78,
2007-03-20,11950,,                   0.94,                  10.39,                   0.78,
2007-03-21,11750,,                   0.93,                  10.21,                   0.76,
2007-03-22,11700,,                   0.92,                  10.17,                   0.76,
2007-03-23,11950,,                   0.94,                  10.39,                   0.78,
2007-03-26,12100,,                   0.95,                  10.52,                   0.78,
2007-03-27,12800,,                   1.01,                  11.12,                   0.83,
2007-03-28,12350,,                   0.97,                  10.74,                   0.80,
2007-03-29,12700,,                   1.00,                  11.04,                   0.82,
2007-03-30,12550,,                   0.99,                  10.91,                   0.81,
2007-04-02,12600,,                   0.99,                  10.95,                   0.82,
2007-04-03,12300,,                   0.97,                  10.69,                   0.80,
2007-04-04,12250,,                   0.97,                  10.65,                   0.79,
2007-04-05,12150,,                   0.96,                  10.56,                   0.79,
2007-04-06,12100,,                   0.95,                  10.52,                   0.78,
2007-04-09,12550,,                   0.99,                  10.91,                   0.81,
2007-04-10,12650,,                   1.00,                  11.00,                   0.82,
2007-04-11,12600,,                   0.99,                  10.95,                   0.82,
2007-04-12,13350,,                   1.05,                  11.60,                   0.87,
2007-04-13,13050,,                   1.03,                  11.34,                   0.85,
2007-04-16,12850,,                   1.01,                  11.17,                   0.83,
2007-04-17,12750,,                   1.00,                  11.08,                   0.83,
2007-04-18,13400,,                   1.06,                  11.65,                   0.87,
2007-04-19,13350,,                   1.05,                  11.60,                   0.87,
2007-04-20,13250,,                   1.04,                  11.52,                   0.86,
2007-04-23,13400,,                   1.06,                  11.65,                   0.87,
2007-04-24,13000,,                   1.02,                  11.30,                   0.84,
2007-04-25,13250,,                   1.04,                  11.52,                   0.86,
2007-04-26,12950,,                   1.02,                  11.26,                   0.84,
2007-04-27,12700,,                   1.00,                  11.04,                   0.82,
2007-04-30,12750,,                   1.00,                  11.08,                   0.83,
2007-05-02,12950,,                   1.02,                  11.26,                   0.84,
2007-05-03,12850,,                   1.01,                  11.17,                   0.83,
2007-05-04,12600,,                   0.99,                  10.95,                   0.82,
2007-05-07,12900,,                   1.02,                  11.21,                   0.84,
2007-05-08,12450,,                   0.98,                  10.82,                   0.81,
2007-05-09,12500,,                   0.98,                  10.86,                   0.81,
2007-05-10,12600,,                   0.99,                  10.95,                   0.82,
2007-05-11,12250,,                   0.97,                  10.65,                   0.79,
