,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,46500,                  10.16,                   1.06,                   2.67,                   0.74,                   4.30
2007-01-03,46200,                  10.09,                   1.05,                   2.65,                   0.73,                   4.33
2007-01-04,48000,                  10.48,                   1.10,                   2.76,                   0.76,                   4.17
2007-01-05,46800,                  10.22,                   1.07,                   2.69,                   0.74,                   4.27
2007-01-08,46900,                  10.24,                   1.07,                   2.70,                   0.74,                   4.26
2007-01-09,45950,                  10.04,                   1.05,                   2.64,                   0.73,                   4.35
2007-01-10,44800,                   9.78,                   1.02,                   2.57,                   0.71,                   4.46
2007-01-11,45900,                  10.02,                   1.05,                   2.64,                   0.73,                   4.36
2007-01-12,46350,                  10.12,                   1.06,                   2.66,                   0.73,                   4.31
2007-01-15,45950,                  10.04,                   1.05,                   2.64,                   0.73,                   4.35
2007-01-16,46150,                  10.08,                   1.05,                   2.65,                   0.73,                   4.33
2007-01-17,46250,                  10.10,                   1.06,                   2.66,                   0.73,                   4.32
2007-01-18,47050,                  10.28,                   1.07,                   2.70,                   0.74,                   4.25
2007-01-19,46850,                  10.23,                   1.07,                   2.69,                   0.74,                   4.27
2007-01-22,46100,                  10.07,                   1.05,                   2.65,                   0.73,                   4.34
2007-01-23,46350,                  10.12,                   1.06,                   2.66,                   0.73,                   4.31
2007-01-24,47200,                  10.31,                   1.08,                   2.71,                   0.75,                   4.24
2007-01-25,45400,                   9.92,                   1.04,                   2.61,                   0.72,                   4.41
2007-01-26,46100,                  10.07,                   1.05,                   2.65,                   0.73,                   4.34
2007-01-29,43450,                   9.49,                   0.99,                   2.50,                   0.69,                   4.60
2007-01-30,44250,                   9.66,                   1.01,                   2.54,                   0.70,                   4.52
2007-01-31,42900,                   9.37,                   0.98,                   2.47,                   0.68,                   4.66
2007-02-01,43350,                   9.47,                   0.99,                   2.49,                   0.69,                   4.61
2007-02-02,43300,                   9.46,                   0.99,                   2.49,                   0.69,                   4.62
2007-02-05,43450,                   9.49,                   0.99,                   2.50,                   0.69,                   4.60
2007-02-06,43800,                   9.57,                   1.00,                   2.52,                   0.69,                   4.57
2007-02-07,44600,                   9.74,                   1.02,                   2.56,                   0.71,                   4.48
2007-02-08,44300,                   9.68,                   1.01,                   2.55,                   0.70,                   4.51
2007-02-09,43500,                   9.50,                   0.99,                   2.50,                   0.69,                   4.60
2007-02-12,43000,                   9.39,                   0.98,                   2.47,                   0.68,                   4.65
2007-02-13,43100,                   9.41,                   0.98,                   2.48,                   0.68,                   4.64
2007-02-14,43450,                   9.49,                   0.99,                   2.50,                   0.69,                   4.60
2007-02-15,43300,                   9.46,                   0.99,                   2.49,                   0.69,                   4.62
2007-02-16,42500,                   9.28,                   0.97,                   2.44,                   0.67,                   4.71
2007-02-20,42750,                   9.34,                   0.98,                   2.46,                   0.68,                   4.68
2007-02-21,42050,                   9.18,                   0.96,                   2.42,                   0.67,                   4.76
2007-02-22,43200,                   9.43,                   0.99,                   2.48,                   0.68,                   4.63
2007-02-23,43300,                   9.46,                   0.99,                   2.49,                   0.69,                   4.62
2007-02-26,42600,                   9.30,                   0.97,                   2.45,                   0.67,                   4.69
2007-02-27,43100,                   9.41,                   0.98,                   2.48,                   0.68,                   4.64
2007-02-28,42100,                   9.19,                   0.96,                   2.42,                   0.67,                   4.75
2007-03-02,42600,                   9.30,                   0.97,                   2.45,                   0.67,                   4.69
2007-03-05,42550,                   9.29,                   0.97,                   2.45,                   0.67,                   4.70
2007-03-06,43800,                   9.57,                   1.00,                   2.52,                   0.69,                   4.57
2007-03-07,43400,                   9.48,                   0.99,                   2.49,                   0.69,                   4.61
2007-03-08,42850,                   9.36,                   0.98,                   2.46,                   0.68,                   4.67
2007-03-09,42900,                   9.37,                   0.98,                   2.47,                   0.68,                   4.66
2007-03-12,43000,                   9.39,                   0.98,                   2.47,                   0.68,                   4.65
2007-03-13,43550,                   9.51,                   0.99,                   2.50,                   0.69,                   4.59
2007-03-14,42900,                   9.37,                   0.98,                   2.47,                   0.68,                   4.66
2007-03-15,42900,                   9.37,                   0.98,                   2.47,                   0.68,                   4.66
2007-03-16,42400,                   9.26,                   0.97,                   2.44,                   0.67,                   4.72
2007-03-19,42700,                   9.33,                   0.97,                   2.45,                   0.68,                   4.68
2007-03-20,42800,                   9.35,                   0.98,                   2.46,                   0.68,                   4.67
2007-03-21,42700,                   9.33,                   0.97,                   2.45,                   0.68,                   4.68
2007-03-22,42250,                   9.23,                   0.96,                   2.43,                   0.67,                   4.73
2007-03-23,42450,                   9.27,                   0.97,                   2.44,                   0.67,                   4.71
2007-03-26,42350,                   9.25,                   0.97,                   2.43,                   0.67,                   4.72
2007-03-27,42550,                   9.29,                   0.97,                   2.45,                   0.67,                   4.70
2007-03-28,42100,                   9.19,                   0.96,                   2.42,                   0.67,                   4.75
2007-03-29,42100,                   9.19,                   0.96,                   2.42,                   0.67,                   4.75
2007-03-30,42200,                   9.22,                   0.96,                   2.43,                   0.67,                   4.74
2007-04-02,41350,                   9.03,                   0.94,                   2.38,                   0.65,                   4.84
2007-04-03,40150,                   8.77,                   0.92,                   2.31,                   0.64,                   4.98
2007-04-04,40700,                   8.89,                   0.93,                   2.34,                   0.64,                   4.91
2007-04-05,41700,                   9.11,                   0.95,                   2.40,                   0.66,                   4.80
2007-04-06,41550,                   9.07,                   0.95,                   2.39,                   0.66,                   4.81
2007-04-09,41500,                   9.06,                   0.95,                   2.38,                   0.66,                   4.82
2007-04-10,40850,                   8.92,                   0.93,                   2.35,                   0.65,                   4.90
2007-04-11,40650,                   8.88,                   0.93,                   2.34,                   0.64,                   4.92
2007-04-12,41250,                   9.01,                   0.94,                   2.37,                   0.65,                   4.85
2007-04-13,41600,                   9.09,                   0.95,                   2.39,                   0.66,                   4.81
2007-04-16,41400,                   9.04,                   0.94,                   2.38,                   0.66,                   4.83
2007-04-17,41400,                   9.04,                   0.94,                   2.38,                   0.66,                   4.83
2007-04-18,41450,                   9.05,                   0.95,                   2.38,                   0.66,                   4.83
2007-04-19,41050,                   8.97,                   0.94,                   2.36,                   0.65,                   4.87
2007-04-20,40800,                   8.91,                   0.93,                   2.34,                   0.65,                   4.90
2007-04-23,41050,                   8.97,                   0.94,                   2.36,                   0.65,                   4.87
2007-04-24,40600,                   8.87,                   0.93,                   2.33,                   0.64,                   4.93
2007-04-25,40300,                   8.80,                   0.92,                   2.32,                   0.64,                   4.96
2007-04-26,40650,                   8.88,                   0.93,                   2.34,                   0.64,                   4.92
2007-04-27,41250,                   9.01,                   0.94,                   2.37,                   0.65,                   4.85
2007-04-30,41950,                   9.16,                   0.96,                   2.41,                   0.66,                   4.77
2007-05-02,41600,                   9.09,                   0.95,                   2.39,                   0.66,                   4.81
2007-05-03,42500,                   9.28,                   0.97,                   2.44,                   0.67,                   4.71
2007-05-04,42650,                   9.31,                   0.97,                   2.45,                   0.68,                   4.69
2007-05-07,43200,                   9.43,                   0.99,                   2.48,                   0.68,                   4.63
2007-05-08,43150,                   9.42,                   0.98,                   2.48,                   0.68,                   4.63
2007-05-09,43350,                   9.47,                   0.99,                   2.49,                   0.69,                   4.61
2007-05-10,42500,                   9.28,                   0.97,                   2.44,                   0.67,                   4.71
2007-05-11,42000,                   9.17,                   0.96,                   2.41,                   0.66,                   4.76
2007-05-14,42350,                   9.25,                   0.97,                   2.43,                   0.67,                   4.72
2007-05-15,43100,                   9.41,                   0.98,                   2.48,                   0.68,                   4.64
2007-05-16,44450,                   9.71,                   1.01,                   2.55,                   0.70,                   4.50
2007-05-17,44600,                   9.74,                   1.02,                   2.56,                   0.71,                   4.48
2007-05-18,45200,                   9.87,                   1.03,                   2.60,                   0.72,                   4.42
2007-05-21,44800,                   9.78,                   1.02,                   2.57,                   0.71,                   4.46
2007-05-22,43700,                   9.54,                   1.00,                   2.51,                   0.69,                   4.58
2007-05-23,44050,                   9.62,                   1.00,                   2.53,                   0.70,                   4.54
2007-05-25,43900,                   9.59,                   1.00,                   2.52,                   0.69,                   4.56
2007-05-28,45200,                   9.87,                   1.03,                   2.60,                   0.72,                   4.42
2007-05-29,44500,                   9.72,                   1.02,                   2.56,                   0.70,                   4.49
2007-05-30,43700,                   9.54,                   1.00,                   2.51,                   0.69,                   4.58
2007-05-31,44300,                   9.68,                   1.01,                   2.55,                   0.70,                   4.51
2007-06-01,44400,                   9.70,                   1.01,                   2.55,                   0.70,                   4.50
2007-06-04,44950,                   9.82,                   1.03,                   2.58,                   0.71,                   4.45
2007-06-05,44050,                   9.62,                   1.00,                   2.53,                   0.70,                   4.54
2007-06-07,43650,                   9.53,                   1.00,                   2.51,                   0.69,                   4.58
2007-06-08,42950,                   9.38,                   0.98,                   2.47,                   0.68,                   4.66
2007-06-11,43700,                   9.54,                   1.00,                   2.51,                   0.69,                   4.58
2007-06-12,45300,                   9.89,                   1.03,                   2.60,                   0.72,                   4.42
2007-06-13,46000,                  10.05,                   1.05,                   2.64,                   0.73,                   4.35
2007-06-14,46450,                  10.14,                   1.06,                   2.67,                   0.74,                   4.31
2007-06-15,46150,                  10.08,                   1.05,                   2.65,                   0.73,                   4.33
2007-06-18,45900,                  10.02,                   1.05,                   2.64,                   0.73,                   4.36
2007-06-19,45200,                   9.87,                   1.03,                   2.60,                   0.72,                   4.42
2007-06-20,44700,                   9.76,                   1.02,                   2.57,                   0.71,                   4.47
2007-06-21,44350,                   9.69,                   1.01,                   2.55,                   0.70,                   4.51
2007-06-22,43650,                   9.53,                   1.00,                   2.51,                   0.69,                   4.58
2007-06-25,44150,                   9.64,                   1.01,                   2.54,                   0.70,                   4.53
2007-06-26,43800,                   9.57,                   1.00,                   2.52,                   0.69,                   4.57
2007-06-27,43150,                   9.42,                   0.98,                   2.48,                   0.68,                   4.63
2007-06-28,42700,                   9.33,                   0.97,                   2.45,                   0.68,                   4.68
2007-06-29,43200,                   9.43,                   0.99,                   2.48,                   0.68,                   4.63
2007-07-02,43050,                   9.40,                   0.98,                   2.47,                   0.68,                   4.65
2007-07-03,44500,                   9.72,                   1.02,                   2.56,                   0.70,                   4.49
2007-07-04,43600,                   9.52,                   0.99,                   2.51,                   0.69,                   4.59
2007-07-05,43600,                   9.52,                   0.99,                   2.51,                   0.69,                   4.59
2007-07-06,43200,                   9.43,                   0.99,                   2.48,                   0.68,                   4.63
2007-07-09,44200,                   9.65,                   1.01,                   2.54,                   0.70,                   4.52
