,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2021-08-10,454000,,,,,
2021-08-11,407000,                  29.69,                  14.34,                  27.50,                   9.89,
2021-08-12,406000,                  29.61,                  14.31,                  27.44,                   9.86,
2021-08-13,437000,                  31.88,                  15.40,                  29.53,                  10.61,
2021-08-17,451500,                  32.93,                  15.91,                  30.51,                  10.97,
2021-08-18,469000,                  34.21,                  16.53,                  31.69,                  11.39,
2021-08-19,492500,                  35.92,                  17.36,                  33.28,                  11.96,
2021-08-20,491500,                  35.85,                  17.32,                  33.21,                  11.94,
2021-08-23,484500,                  35.34,                  17.07,                  32.74,                  11.77,
2021-08-24,460000,                  33.55,                  16.21,                  31.09,                  11.17,
2021-08-25,451000,                  32.90,                  15.89,                  30.48,                  10.95,
2021-08-26,469500,                  34.25,                  16.55,                  31.73,                  11.40,
2021-08-27,497000,                  36.25,                  17.51,                  33.59,                  12.07,
2021-08-30,497000,                  36.25,                  17.51,                  33.59,                  12.07,
2021-08-31,491500,                  35.85,                  17.32,                  33.21,                  11.94,
2021-09-01,507000,                  36.98,                  17.87,                  34.26,                  12.32,
2021-09-02,491500,                  35.85,                  17.32,                  33.21,                  11.94,
2021-09-03,509000,                  37.13,                  17.94,                  34.40,                  12.36,
2021-09-06,482500,                  35.19,                  17.00,                  32.61,                  11.72,
2021-09-07,464500,                  33.88,                  16.37,                  31.39,                  11.28,
2021-09-08,483500,                  35.27,                  17.04,                  32.67,                  11.74,
2021-09-09,475000,                  34.65,                  16.74,                  32.10,                  11.54,
2021-09-10,447000,                  32.60,                  15.75,                  30.21,                  10.86,
2021-09-13,451500,                  32.93,                  15.91,                  30.51,                  10.97,
2021-09-14,478000,                  34.87,                  16.85,                  32.30,                  11.61,
2021-09-15,493500,                  36.00,                  17.39,                  33.35,                  11.99,
2021-09-16,492000,                  35.89,                  17.34,                  33.25,                  11.95,
2021-09-17,493500,                  36.00,                  17.39,                  33.35,                  11.99,
2021-09-23,500000,                  36.47,                  17.62,                  33.79,                  12.15,
2021-09-24,493000,                  35.96,                  17.37,                  33.32,                  11.98,
2021-09-27,498000,                  36.32,                  17.55,                  33.65,                  12.10,
2021-09-28,500000,                  36.47,                  17.62,                  33.79,                  12.15,
2021-09-29,500000,                  36.47,                  17.62,                  33.79,                  12.15,
2021-09-30,502000,                  36.62,                  17.69,                  33.92,                  12.19,
2021-10-01,498000,                  36.32,                  17.55,                  33.65,                  12.10,
2021-10-05,463000,                  33.77,                  16.32,                  31.29,                  11.25,
2021-10-06,454000,                  33.12,                  16.00,                  30.68,                  11.03,
2021-10-07,474000,                  34.57,                  16.70,                  32.03,                  11.51,
2021-10-08,470000,                  34.28,                  16.56,                  31.76,                  11.42,
2021-10-12,484000,                  35.30,                  17.06,                  32.71,                  11.76,
2021-10-13,488000,                  35.60,                  17.20,                  32.98,                  11.85,
2021-10-14,478500,                  34.90,                  16.86,                  32.34,                  11.62,
2021-10-15,472500,                  34.46,                  16.65,                  31.93,                  11.48,
2021-10-18,486000,                  35.45,                  17.13,                  32.84,                  11.81,
2021-10-19,493500,                  36.00,                  17.39,                  33.35,                  11.99,
2021-10-20,487000,                  35.52,                  17.16,                  32.91,                  11.83,
2021-10-21,493000,                  35.96,                  17.37,                  33.32,                  11.98,
2021-10-22,488000,                  35.60,                  17.20,                  32.98,                  11.85,
2021-10-25,488000,                  35.60,                  17.20,                  32.98,                  11.85,
2021-10-26,498000,                  36.32,                  17.55,                  33.65,                  12.10,
2021-10-27,489500,                  35.70,                  17.25,                  33.08,                  11.89,
2021-10-28,475000,                  34.65,                  16.74,                  32.10,                  11.54,
2021-10-29,469500,                  34.25,                  16.55,                  31.73,                  11.40,
2021-11-01,478000,                  34.87,                  16.85,                  32.30,                  11.61,
2021-11-02,483500,                  35.27,                  17.04,                  32.67,                  11.74,
2021-11-03,472000,                  34.43,                  16.63,                  31.90,                  11.46,
