,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,23200,                  18.62,                   0.85,                   6.15,                   0.80,                   2.59
2007-01-03,23000,                  18.46,                   0.84,                   6.10,                   0.80,                   2.61
2007-01-04,22700,                  18.21,                   0.83,                   6.02,                   0.79,                   2.64
2007-01-05,22600,                  18.13,                   0.83,                   5.99,                   0.78,                   2.65
2007-01-08,22600,                  18.13,                   0.83,                   5.99,                   0.78,                   2.65
2007-01-09,22700,                  18.21,                   0.83,                   6.02,                   0.79,                   2.64
2007-01-10,22400,                  17.97,                   0.82,                   5.94,                   0.77,                   2.68
2007-01-11,23000,                  18.46,                   0.84,                   6.10,                   0.80,                   2.61
2007-01-12,23300,                  18.70,                   0.85,                   6.18,                   0.81,                   2.58
2007-01-15,23550,                  18.90,                   0.86,                   6.24,                   0.81,                   2.55
2007-01-16,23700,                  19.02,                   0.87,                   6.28,                   0.82,                   2.53
2007-01-17,23300,                  18.70,                   0.85,                   6.18,                   0.81,                   2.58
2007-01-18,23800,                  19.10,                   0.87,                   6.31,                   0.82,                   2.52
2007-01-19,23500,                  18.86,                   0.86,                   6.23,                   0.81,                   2.55
2007-01-22,24550,                  19.70,                   0.90,                   6.51,                   0.85,                   2.44
2007-01-23,24500,                  19.66,                   0.90,                   6.50,                   0.85,                   2.45
2007-01-24,24900,                  19.98,                   0.91,                   6.60,                   0.86,                   2.41
2007-01-25,25000,                  20.06,                   0.91,                   6.63,                   0.86,                   2.40
2007-01-26,25100,                  20.14,                   0.92,                   6.66,                   0.87,                   2.39
2007-01-29,25100,                  20.14,                   0.92,                   6.66,                   0.87,                   2.39
2007-01-30,24950,                  20.02,                   0.91,                   6.62,                   0.86,                   2.40
2007-01-31,25200,                  20.22,                   0.92,                   6.68,                   0.87,                   2.38
2007-02-01,26300,                  21.10,                   0.96,                   6.97,                   0.91,                   2.28
2007-02-02,26700,                  21.42,                   0.98,                   7.08,                   0.92,                   2.25
2007-02-05,26900,                  21.58,                   0.98,                   7.13,                   0.93,                   2.23
2007-02-06,26900,                  21.58,                   0.98,                   7.13,                   0.93,                   2.23
2007-02-07,26400,                  21.18,                   0.97,                   7.00,                   0.91,                   2.27
2007-02-08,26650,                  21.38,                   0.98,                   7.07,                   0.92,                   2.25
2007-02-09,26700,                  21.42,                   0.98,                   7.08,                   0.92,                   2.25
2007-02-12,26400,                  21.18,                   0.97,                   7.00,                   0.91,                   2.27
2007-02-13,27200,                  21.83,                   1.00,                   7.21,                   0.94,                   2.21
2007-02-14,27100,                  21.75,                   0.99,                   7.19,                   0.94,                   2.21
2007-02-15,26950,                  21.62,                   0.99,                   7.15,                   0.93,                   2.23
2007-02-16,27100,                  21.75,                   0.99,                   7.19,                   0.94,                   2.21
2007-02-20,27300,                  21.91,                   1.00,                   7.24,                   0.94,                   2.20
2007-02-21,27000,                  21.66,                   0.99,                   7.16,                   0.93,                   2.22
2007-02-22,26800,                  21.50,                   0.98,                   7.11,                   0.93,                   2.24
2007-02-23,27100,                  21.75,                   0.99,                   7.19,                   0.94,                   2.21
2007-02-26,26700,                  21.42,                   0.98,                   7.08,                   0.92,                   2.25
2007-02-27,25550,                  20.50,                   0.93,                   6.78,                   0.88,                   2.35
2007-02-28,25100,                  20.14,                   0.92,                   6.66,                   0.87,                   2.39
2007-03-02,25550,                  20.50,                   0.93,                   6.78,                   0.88,                   2.35
2007-03-05,24600,                  19.74,                   0.90,                   6.52,                   0.85,                   2.44
2007-03-06,24950,                  20.02,                   0.91,                   6.62,                   0.86,                   2.40
2007-03-07,24450,                  19.62,                   0.89,                   6.48,                   0.85,                   2.45
2007-03-08,25200,                  20.22,                   0.92,                   6.68,                   0.87,                   2.38
2007-03-09,25150,                  20.18,                   0.92,                   6.67,                   0.87,                   2.39
2007-03-12,25500,                  20.46,                   0.93,                   6.76,                   0.88,                   2.35
2007-03-13,25100,                  20.14,                   0.92,                   6.66,                   0.87,                   2.39
2007-03-14,24500,                  19.66,                   0.90,                   6.50,                   0.85,                   2.45
2007-03-15,25150,                  20.18,                   0.92,                   6.67,                   0.87,                   2.39
2007-03-16,25300,                  20.30,                   0.93,                   6.71,                   0.88,                   2.37
2007-03-19,25600,                  20.54,                   0.94,                   6.79,                   0.89,                   2.34
2007-03-20,25800,                  20.70,                   0.94,                   6.84,                   0.89,                   2.33
2007-03-21,25900,                  20.78,                   0.95,                   6.87,                   0.90,                   2.32
2007-03-22,26050,                  20.90,                   0.95,                   6.91,                   0.90,                   2.30
2007-03-23,25600,                  20.54,                   0.94,                   6.79,                   0.89,                   2.34
2007-03-26,25650,                  20.58,                   0.94,                   6.80,                   0.89,                   2.34
2007-03-27,26300,                  21.10,                   0.96,                   6.97,                   0.91,                   2.28
2007-03-28,26750,                  21.46,                   0.98,                   7.09,                   0.93,                   2.24
2007-03-29,27750,                  22.27,                   1.02,                   7.36,                   0.96,                   2.16
2007-03-30,27300,                  21.91,                   1.00,                   7.24,                   0.94,                   2.20
2007-04-02,27000,                  21.66,                   0.99,                   7.16,                   0.93,                   2.22
2007-04-03,27100,                  21.75,                   0.99,                   7.19,                   0.94,                   2.21
2007-04-04,27200,                  21.83,                   1.00,                   7.21,                   0.94,                   2.21
2007-04-05,27100,                  21.75,                   0.99,                   7.19,                   0.94,                   2.21
2007-04-06,28900,                  23.19,                   1.06,                   7.66,                   1.00,                   2.08
2007-04-09,29200,                  23.43,                   1.07,                   7.74,                   1.01,                   2.05
2007-04-10,28550,                  22.91,                   1.04,                   7.57,                   0.99,                   2.10
2007-04-11,29200,                  23.43,                   1.07,                   7.74,                   1.01,                   2.05
2007-04-12,29700,                  23.83,                   1.09,                   7.88,                   1.03,                   2.02
2007-04-13,29400,                  23.59,                   1.08,                   7.80,                   1.02,                   2.04
2007-04-16,30000,                  24.07,                   1.10,                   7.96,                   1.04,                   2.00
2007-04-17,29300,                  23.51,                   1.07,                   7.77,                   1.01,                   2.05
2007-04-18,29600,                  23.75,                   1.08,                   7.85,                   1.02,                   2.03
2007-04-19,29000,                  23.27,                   1.06,                   7.69,                   1.00,                   2.07
2007-04-20,30500,                  24.47,                   1.12,                   8.09,                   1.06,                   1.97
2007-04-23,30550,                  24.51,                   1.12,                   8.10,                   1.06,                   1.96
2007-04-24,31400,                  25.20,                   1.15,                   8.33,                   1.09,                   1.91
2007-04-25,30700,                  24.63,                   1.12,                   8.14,                   1.06,                   1.95
2007-04-26,29650,                  23.79,                   1.08,                   7.86,                   1.03,                   2.02
2007-04-27,28600,                  22.95,                   1.05,                   7.58,                   0.99,                   2.10
2007-04-30,28850,                  23.15,                   1.06,                   7.65,                   1.00,                   2.08
2007-05-02,30500,                  24.47,                   1.12,                   8.09,                   1.06,                   1.97
2007-05-03,30600,                  24.55,                   1.12,                   8.11,                   1.06,                   1.96
2007-05-04,30950,                  24.83,                   1.13,                   8.21,                   1.07,                   1.94
2007-05-07,31300,                  25.12,                   1.15,                   8.30,                   1.08,                   1.92
2007-05-08,30150,                  24.19,                   1.10,                   7.99,                   1.04,                   1.99
2007-05-09,29700,                  23.83,                   1.09,                   7.88,                   1.03,                   2.02
2007-05-10,29850,                  23.95,                   1.09,                   7.92,                   1.03,                   2.01
2007-05-11,29000,                  23.27,                   1.06,                   7.69,                   1.00,                   2.07
2007-05-14,31000,                  24.87,                   1.13,                   8.22,                   1.07,                   1.94
2007-05-15,29900,                  23.99,                   1.09,                   7.93,                   1.03,                   2.01
2007-05-16,30400,                  24.39,                   1.11,                   8.06,                   1.05,                   1.97
2007-05-17,32500,                  26.08,                   1.19,                   8.62,                   1.12,                   1.85
2007-05-18,32950,                  26.44,                   1.21,                   8.74,                   1.14,                   1.82
2007-05-21,32950,                  26.44,                   1.21,                   8.74,                   1.14,                   1.82
2007-05-22,33200,                  26.64,                   1.21,                   8.80,                   1.15,                   1.81
2007-05-23,32650,                  26.20,                   1.19,                   8.66,                   1.13,                   1.84
2007-05-25,34700,                  27.84,                   1.27,                   9.20,                   1.20,                   1.73
2007-05-28,35100,                  28.16,                   1.28,                   9.31,                   1.21,                   1.71
2007-05-29,34750,                  27.88,                   1.27,                   9.21,                   1.20,                   1.73
2007-05-30,34750,                  27.88,                   1.27,                   9.21,                   1.20,                   1.73
2007-05-31,35150,                  28.20,                   1.29,                   9.32,                   1.22,                   1.71
2007-06-01,33500,                  26.88,                   1.23,                   8.88,                   1.16,                   1.79
2007-06-04,33600,                  26.96,                   1.23,                   8.91,                   1.16,                   1.79
2007-06-05,34450,                  27.64,                   1.26,                   9.14,                   1.19,                   1.74
2007-06-07,33700,                  27.04,                   1.23,                   8.94,                   1.17,                   1.78
2007-06-08,33400,                  26.80,                   1.22,                   8.86,                   1.16,                   1.80
2007-06-11,34300,                  27.52,                   1.25,                   9.10,                   1.19,                   1.75
2007-06-12,35100,                  28.16,                   1.28,                   9.31,                   1.21,                   1.71
2007-06-13,35050,                  28.12,                   1.28,                   9.29,                   1.21,                   1.71
2007-06-14,35500,                  28.49,                   1.30,                   9.41,                   1.23,                   1.69
2007-06-15,36700,                  29.45,                   1.34,                   9.73,                   1.27,                   1.63
2007-06-18,37500,                  30.09,                   1.37,                   9.94,                   1.30,                   1.60
2007-06-19,36600,                  29.37,                   1.34,                   9.71,                   1.27,                   1.64
2007-06-20,34850,                  27.96,                   1.28,                   9.24,                   1.21,                   1.72
2007-06-21,35300,                  28.32,                   1.29,                   9.36,                   1.22,                   1.70
2007-06-22,35600,                  28.57,                   1.30,                   9.44,                   1.23,                   1.69
2007-06-25,34500,                  27.68,                   1.26,                   9.15,                   1.19,                   1.74
2007-06-26,33750,                  27.08,                   1.23,                   8.95,                   1.17,                   1.78
2007-06-27,34600,                  27.76,                   1.27,                   9.17,                   1.20,                   1.73
2007-06-28,35500,                  28.49,                   1.30,                   9.41,                   1.23,                   1.69
2007-06-29,35900,                  28.81,                   1.31,                   9.52,                   1.24,                   1.67
2007-07-02,37500,                  30.09,                   1.37,                   9.94,                   1.30,                   1.60
2007-07-03,40450,                  32.46,                   1.48,                  10.73,                   1.40,                   1.48
2007-07-04,46500,                  37.31,                   1.70,                  12.33,                   1.61,                   1.29
2007-07-05,47800,                  38.36,                   1.75,                  12.68,                   1.65,                   1.26
2007-07-06,50000,                  40.12,                   1.83,                  13.26,                   1.73,                   1.20
2007-07-09,49000,                  39.32,                   1.79,                  12.99,                   1.69,                   1.22
2007-07-10,47050,                  37.75,                   1.72,                  12.48,                   1.63,                   1.28
2007-07-11,54100,                  43.41,                   1.98,                  14.35,                   1.87,                   1.11
2007-07-12,58100,                  46.62,                   2.13,                  15.41,                   2.01,                   1.03
2007-07-13,58600,                  47.02,                   2.14,                  15.54,                   2.03,                   1.02
2007-07-16,56200,                  45.10,                   2.06,                  14.90,                   1.94,                   1.07
2007-07-18,55900,                  44.85,                   2.05,                  14.82,                   1.93,                   1.07
2007-07-19,51800,                  41.56,                   1.90,                  13.74,                   1.79,                   1.16
2007-07-20,52500,                  42.13,                   1.92,                  13.92,                   1.82,                   1.14
2007-07-23,53000,                  42.53,                   1.94,                  14.05,                   1.83,                   1.13
2007-07-24,55600,                  44.61,                   2.03,                  14.74,                   1.92,                   1.08
2007-07-25,54700,                  43.89,                   2.00,                  14.50,                   1.89,                   1.10
2007-07-26,52200,                  41.89,                   1.91,                  13.84,                   1.81,                   1.15
2007-07-27,51200,                  41.08,                   1.87,                  13.58,                   1.77,                   1.17
2007-07-30,51800,                  41.56,                   1.90,                  13.74,                   1.79,                   1.16
2007-07-31,53700,                  43.09,                   1.96,                  14.24,                   1.86,                   1.12
2007-08-01,51100,                  41.00,                   1.87,                  13.55,                   1.77,                   1.17
2007-08-02,51600,                  41.40,                   1.89,                  13.68,                   1.78,                   1.16
2007-08-03,53000,                  42.53,                   1.94,                  14.05,                   1.83,                   1.13
2007-08-06,53000,                  42.53,                   1.94,                  14.05,                   1.83,                   1.13
2007-08-07,54900,                  44.05,                   2.01,                  14.56,                   1.90,                   1.09
2007-08-08,55000,                  44.13,                   2.01,                  14.58,                   1.90,                   1.09
2007-08-09,54500,                  43.73,                   1.99,                  14.45,                   1.89,                   1.10
2007-08-10,51200,                  41.08,                   1.87,                  13.58,                   1.77,                   1.17
2007-08-13,50600,                  40.60,                   1.85,                  13.42,                   1.75,                   1.19
2007-08-14,48000,                  38.52,                   1.76,                  12.73,                   1.66,                   1.25
2007-08-16,40800,                  32.74,                   1.49,                  10.82,                   1.41,                   1.47
2007-08-17,42850,                  34.38,                   1.57,                  11.36,                   1.48,                   1.40
2007-08-20,48350,                  38.80,                   1.77,                  12.82,                   1.67,                   1.24
2007-08-21,48700,                  39.08,                   1.78,                  12.91,                   1.68,                   1.23
2007-08-22,49200,                  39.48,                   1.80,                  13.05,                   1.70,                   1.22
2007-08-23,48650,                  39.04,                   1.78,                  12.90,                   1.68,                   1.23
2007-08-24,49100,                  39.40,                   1.80,                  13.02,                   1.70,                   1.22
2007-08-27,49000,                  39.32,                   1.79,                  12.99,                   1.69,                   1.22
2007-08-28,51500,                  41.32,                   1.88,                  13.66,                   1.78,                   1.17
2007-08-29,51900,                  41.64,                   1.90,                  13.76,                   1.80,                   1.16
2007-08-30,52600,                  42.21,                   1.92,                  13.95,                   1.82,                   1.14
2007-08-31,53000,                  42.53,                   1.94,                  14.05,                   1.83,                   1.13
2007-09-03,52900,                  42.45,                   1.94,                  14.03,                   1.83,                   1.13
2007-09-04,52000,                  41.73,                   1.90,                  13.79,                   1.80,                   1.15
2007-09-05,52600,                  42.21,                   1.92,                  13.95,                   1.82,                   1.14
2007-09-06,54900,                  44.05,                   2.01,                  14.56,                   1.90,                   1.09
2007-09-07,54500,                  43.73,                   1.99,                  14.45,                   1.89,                   1.10
2007-09-10,52800,                  42.37,                   1.93,                  14.00,                   1.83,                   1.14
