,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,29900,                  11.32,                   1.17,                   0.81,                   0.08,                   1.77
2007-01-03,29850,                  11.30,                   1.17,                   0.80,                   0.08,                   1.77
2007-01-04,29850,                  11.30,                   1.17,                   0.80,                   0.08,                   1.77
2007-01-05,29600,                  11.21,                   1.16,                   0.80,                   0.07,                   1.79
2007-01-08,29250,                  11.08,                   1.14,                   0.79,                   0.07,                   1.81
2007-01-09,29700,                  11.25,                   1.16,                   0.80,                   0.08,                   1.78
2007-01-10,29350,                  11.11,                   1.15,                   0.79,                   0.07,                   1.80
2007-01-11,29350,                  11.11,                   1.15,                   0.79,                   0.07,                   1.80
2007-01-12,29500,                  11.17,                   1.15,                   0.80,                   0.07,                   1.79
2007-01-15,29200,                  11.06,                   1.14,                   0.79,                   0.07,                   1.81
2007-01-16,29500,                  11.17,                   1.15,                   0.80,                   0.07,                   1.79
2007-01-17,29250,                  11.08,                   1.14,                   0.79,                   0.07,                   1.81
2007-01-18,28950,                  10.96,                   1.13,                   0.78,                   0.07,                   1.83
2007-01-19,28600,                  10.83,                   1.12,                   0.77,                   0.07,                   1.85
2007-01-22,28800,                  10.91,                   1.13,                   0.78,                   0.07,                   1.84
2007-01-23,28500,                  10.79,                   1.12,                   0.77,                   0.07,                   1.86
2007-01-24,28400,                  10.75,                   1.11,                   0.77,                   0.07,                   1.86
2007-01-25,28950,                  10.96,                   1.13,                   0.78,                   0.07,                   1.83
2007-01-26,28700,                  10.87,                   1.12,                   0.77,                   0.07,                   1.84
2007-01-29,28500,                  10.79,                   1.12,                   0.77,                   0.07,                   1.86
2007-01-30,28900,                  10.94,                   1.13,                   0.78,                   0.07,                   1.83
2007-01-31,28650,                  10.85,                   1.12,                   0.77,                   0.07,                   1.85
2007-02-01,29000,                  10.98,                   1.13,                   0.78,                   0.07,                   1.83
2007-02-02,29100,                  11.02,                   1.14,                   0.78,                   0.07,                   1.82
2007-02-05,29250,                  11.08,                   1.14,                   0.79,                   0.07,                   1.81
2007-02-06,29800,                  11.28,                   1.17,                   0.80,                   0.08,                   1.78
2007-02-07,30300,                  11.47,                   1.19,                   0.82,                   0.08,                   1.75
2007-02-08,30700,                  11.63,                   1.20,                   0.83,                   0.08,                   1.72
2007-02-09,31250,                  11.83,                   1.22,                   0.84,                   0.08,                   1.69
2007-02-12,31200,                  11.82,                   1.22,                   0.84,                   0.08,                   1.70
2007-02-13,31100,                  11.78,                   1.22,                   0.84,                   0.08,                   1.70
