,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2009-12-14,31050,                  43.21,                   4.84,                  36.90,                   3.42,                   0.69
2009-12-15,31700,                  44.12,                   4.94,                  37.67,                   3.49,                   0.68
2009-12-16,31950,                  44.47,                   4.98,                  37.97,                   3.52,                   0.67
2009-12-17,32450,                  45.16,                   5.06,                  38.56,                   3.57,                   0.66
2009-12-18,33500,                  46.62,                   5.22,                  39.81,                   3.69,                   0.64
2009-12-21,36150,                  50.31,                   5.63,                  42.96,                   3.98,                   0.60
2009-12-22,41550,                  57.83,                   6.48,                  49.38,                   4.57,                   0.52
2009-12-23,47750,                  66.45,                   7.44,                  56.75,                   5.25,                   0.45
2009-12-24,49250,                  68.54,                   7.68,                  58.53,                   5.42,                   0.44
2009-12-28,56600,                  78.77,                   8.82,                  67.26,                   6.23,                   0.38
2009-12-29,62300,                  86.70,                   9.71,                  74.04,                   6.86,                   0.35
2009-12-30,57100,                  79.47,                   8.90,                  67.86,                   6.28,                   0.38
2010-01-04,59400,                  27.47,                   7.10,                  25.41,                   5.13,                   1.82
2010-01-05,56600,                  26.17,                   6.77,                  24.22,                   4.89,                   1.91
2010-01-06,60900,                  28.16,                   7.28,                  26.06,                   5.26,                   1.78
2010-01-07,58600,                  27.10,                   7.01,                  25.07,                   5.06,                   1.84
2010-01-08,67300,                  31.12,                   8.05,                  28.79,                   5.82,                   1.61
2010-01-11,74300,                  34.36,                   8.88,                  31.79,                   6.42,                   1.45
2010-01-12,72500,                  33.53,                   8.67,                  31.02,                   6.26,                   1.49
2010-01-13,75500,                  34.91,                   9.03,                  32.30,                   6.52,                   1.43
2010-01-14,78300,                  36.21,                   9.36,                  33.50,                   6.77,                   1.38
2010-01-15,76100,                  35.19,                   9.10,                  32.56,                   6.58,                   1.42
2010-01-18,87500,                  40.46,                  10.46,                  37.44,                   7.56,                   1.24
2010-01-19,86000,                  39.77,                  10.28,                  36.80,                   7.43,                   1.26
2010-01-20,89300,                  41.30,                  10.68,                  38.21,                   7.72,                   1.21
2010-01-21,84500,                  39.08,                  10.10,                  36.15,                   7.30,                   1.28
2010-01-22,85400,                  39.49,                  10.21,                  36.54,                   7.38,                   1.27
2010-01-25,75500,                  34.91,                   9.03,                  32.30,                   6.52,                   1.43
2010-01-26,65800,                  30.43,                   7.87,                  28.15,                   5.69,                   1.64
2010-01-27,69100,                  31.95,                   8.26,                  29.56,                   5.97,                   1.56
