,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,33000,                   5.95,                   0.80,                   4.02,                   0.46,                   1.52
2007-01-03,32650,                   5.88,                   0.79,                   3.98,                   0.45,                   1.53
2007-01-04,32600,                   5.87,                   0.79,                   3.98,                   0.45,                   1.53
2007-01-05,32500,                   5.86,                   0.79,                   3.96,                   0.45,                   1.54
2007-01-08,32050,                   5.77,                   0.78,                   3.91,                   0.44,                   1.56
2007-01-09,31900,                   5.75,                   0.77,                   3.89,                   0.44,                   1.57
2007-01-10,31900,                   5.75,                   0.77,                   3.89,                   0.44,                   1.57
2007-01-11,32050,                   5.77,                   0.78,                   3.91,                   0.44,                   1.56
2007-01-12,31800,                   5.73,                   0.77,                   3.88,                   0.44,                   1.57
2007-01-15,31500,                   5.68,                   0.76,                   3.84,                   0.44,                   1.59
2007-01-16,31200,                   5.62,                   0.76,                   3.80,                   0.43,                   1.60
2007-01-17,31050,                   5.59,                   0.75,                   3.79,                   0.43,                   1.61
2007-01-18,31150,                   5.61,                   0.76,                   3.80,                   0.43,                   1.61
2007-01-19,30450,                   5.49,                   0.74,                   3.71,                   0.42,                   1.64
2007-01-22,30100,                   5.42,                   0.73,                   3.67,                   0.42,                   1.66
2007-01-23,29850,                   5.38,                   0.72,                   3.64,                   0.41,                   1.68
2007-01-24,30650,                   5.52,                   0.74,                   3.74,                   0.43,                   1.63
2007-01-25,31600,                   5.69,                   0.77,                   3.85,                   0.44,                   1.58
2007-01-26,31900,                   5.75,                   0.77,                   3.89,                   0.44,                   1.57
2007-01-29,32400,                   5.84,                   0.79,                   3.95,                   0.45,                   1.54
2007-01-30,32500,                   5.86,                   0.79,                   3.96,                   0.45,                   1.54
2007-01-31,32900,                   5.93,                   0.80,                   4.01,                   0.46,                   1.52
2007-02-01,32950,                   5.94,                   0.80,                   4.02,                   0.46,                   1.52
2007-02-02,32950,                   5.94,                   0.80,                   4.02,                   0.46,                   1.52
2007-02-05,33000,                   5.95,                   0.80,                   4.02,                   0.46,                   1.52
2007-02-06,33700,                   6.07,                   0.82,                   4.11,                   0.47,                   1.48
2007-02-07,34900,                   6.29,                   0.85,                   4.26,                   0.48,                   1.43
2007-02-08,35400,                   6.38,                   0.86,                   4.32,                   0.49,                   1.41
2007-02-09,34950,                   6.30,                   0.85,                   4.26,                   0.49,                   1.43
2007-02-12,35150,                   6.33,                   0.85,                   4.29,                   0.49,                   1.42
2007-02-13,35600,                   6.41,                   0.86,                   4.34,                   0.49,                   1.40
2007-02-14,36700,                   6.61,                   0.89,                   4.47,                   0.51,                   1.36
2007-02-15,35850,                   6.46,                   0.87,                   4.37,                   0.50,                   1.39
2007-02-16,36500,                   6.58,                   0.89,                   4.45,                   0.51,                   1.37
2007-02-20,36600,                   6.59,                   0.89,                   4.46,                   0.51,                   1.37
2007-02-21,35100,                   6.32,                   0.85,                   4.28,                   0.49,                   1.42
2007-02-22,34700,                   6.25,                   0.84,                   4.23,                   0.48,                   1.44
2007-02-23,33900,                   6.11,                   0.82,                   4.13,                   0.47,                   1.47
2007-02-26,34200,                   6.16,                   0.83,                   4.17,                   0.47,                   1.46
