,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,7250,                   8.53,                   0.63,                   4.15,                   0.32,                   2.07
2007-01-03,7190,                   8.46,                   0.62,                   4.12,                   0.32,                   2.09
2007-01-04,7210,                   8.48,                   0.62,                   4.13,                   0.32,                   2.08
2007-01-05,7100,                   8.35,                   0.61,                   4.06,                   0.31,                   2.11
2007-01-08,6940,                   8.16,                   0.60,                   3.97,                   0.30,                   2.16
2007-01-09,6960,                   8.19,                   0.60,                   3.98,                   0.30,                   2.16
2007-01-10,7210,                   8.48,                   0.62,                   4.13,                   0.32,                   2.08
2007-01-11,7100,                   8.35,                   0.61,                   4.06,                   0.31,                   2.11
2007-01-12,7070,                   8.32,                   0.61,                   4.05,                   0.31,                   2.12
2007-01-15,7010,                   8.24,                   0.61,                   4.01,                   0.31,                   2.14
2007-01-16,6910,                   8.13,                   0.60,                   3.96,                   0.30,                   2.17
2007-01-17,6830,                   8.03,                   0.59,                   3.91,                   0.30,                   2.20
2007-01-18,6710,                   7.89,                   0.58,                   3.84,                   0.29,                   2.24
2007-01-19,6500,                   7.65,                   0.56,                   3.72,                   0.28,                   2.31
2007-01-22,6450,                   7.59,                   0.56,                   3.69,                   0.28,                   2.33
2007-01-23,6200,                   7.29,                   0.54,                   3.55,                   0.27,                   2.42
2007-01-24,6390,                   7.52,                   0.55,                   3.66,                   0.28,                   2.35
2007-01-25,6500,                   7.65,                   0.56,                   3.72,                   0.28,                   2.31
2007-01-26,6370,                   7.49,                   0.55,                   3.65,                   0.28,                   2.35
2007-01-29,6270,                   7.37,                   0.54,                   3.59,                   0.27,                   2.39
2007-01-30,6270,                   7.37,                   0.54,                   3.59,                   0.27,                   2.39
2007-01-31,6310,                   7.42,                   0.54,                   3.61,                   0.28,                   2.38
2007-02-01,6500,                   7.65,                   0.56,                   3.72,                   0.28,                   2.31
2007-02-02,6890,                   8.10,                   0.59,                   3.94,                   0.30,                   2.18
2007-02-05,6880,                   8.09,                   0.59,                   3.94,                   0.30,                   2.18
2007-02-06,6940,                   8.16,                   0.60,                   3.97,                   0.30,                   2.16
2007-02-07,6930,                   8.15,                   0.60,                   3.97,                   0.30,                   2.16
2007-02-08,6750,                   7.94,                   0.58,                   3.86,                   0.30,                   2.22
2007-02-09,6870,                   8.08,                   0.59,                   3.93,                   0.30,                   2.18
2007-02-12,6800,                   8.00,                   0.59,                   3.89,                   0.30,                   2.21
2007-02-13,6590,                   7.75,                   0.57,                   3.77,                   0.29,                   2.28
2007-02-14,6540,                   7.69,                   0.56,                   3.74,                   0.29,                   2.29
2007-02-15,6580,                   7.74,                   0.57,                   3.77,                   0.29,                   2.28
2007-02-16,6740,                   7.93,                   0.58,                   3.86,                   0.30,                   2.23
2007-02-20,6500,                   7.65,                   0.56,                   3.72,                   0.28,                   2.31
2007-02-21,6600,                   7.76,                   0.57,                   3.78,                   0.29,                   2.27
2007-02-22,6600,                   7.76,                   0.57,                   3.78,                   0.29,                   2.27
2007-02-23,6670,                   7.85,                   0.58,                   3.82,                   0.29,                   2.25
