,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2021-09-01,89100,,,,,
2021-09-02,91600,                 170.81,                  50.00,                 141.04,                  23.44,
2021-09-03,89400,                 166.71,                  48.80,                 137.65,                  22.88,
2021-09-06,83100,                 154.96,                  45.36,                 127.95,                  21.26,
2021-09-07,85200,                 158.88,                  46.51,                 131.19,                  21.80,
2021-09-08,80000,                 149.18,                  43.67,                 123.18,                  20.47,
2021-09-09,78600,                 146.57,                  42.91,                 121.02,                  20.11,
2021-09-10,78900,                 147.13,                  43.07,                 121.49,                  20.19,
2021-09-13,85000,                 158.50,                  46.40,                 130.88,                  21.75,
2021-09-14,84200,                 157.01,                  45.96,                 129.65,                  21.55,
2021-09-15,81600,                 152.16,                  44.54,                 125.64,                  20.88,
2021-09-16,78200,                 145.82,                  42.69,                 120.41,                  20.01,
2021-09-17,75200,                 140.23,                  41.05,                 115.79,                  19.24,
2021-09-23,75600,                 140.97,                  41.27,                 116.40,                  19.35,
2021-09-24,74700,                 139.30,                  40.78,                 115.02,                  19.12,
2021-09-27,72500,                 135.19,                  39.58,                 111.63,                  18.55,
2021-09-28,74300,                 138.55,                  40.56,                 114.40,                  19.01,
2021-09-29,75100,                 140.04,                  41.00,                 115.63,                  19.22,
2021-09-30,73000,                 136.13,                  39.85,                 112.40,                  18.68,
2021-10-01,68900,                 128.48,                  37.61,                 106.09,                  17.63,
2021-10-05,63000,                 117.48,                  34.39,                  97.00,                  16.12,
2021-10-06,59600,                 111.14,                  32.53,                  91.77,                  15.25,
2021-10-07,61100,                 113.94,                  33.35,                  94.08,                  15.64,
2021-10-08,70500,                 131.46,                  38.48,                 108.55,                  18.04,
2021-10-12,71600,                 133.51,                  39.08,                 110.25,                  18.32,
2021-10-13,72700,                 135.57,                  39.69,                 111.94,                  18.60,
2021-10-14,72200,                 134.63,                  39.41,                 111.17,                  18.48,
2021-10-15,71300,                 132.96,                  38.92,                 109.78,                  18.25,
2021-10-18,70200,                 130.90,                  38.32,                 108.09,                  17.96,
2021-10-19,74700,                 139.30,                  40.78,                 115.02,                  19.12,
2021-10-20,76500,                 142.65,                  41.76,                 117.79,                  19.58,
2021-10-21,74100,                 138.18,                  40.45,                 114.09,                  18.96,
2021-10-22,73200,                 136.50,                  39.96,                 112.71,                  18.73,
2021-10-25,74100,                 138.18,                  40.45,                 114.09,                  18.96,
2021-10-26,74000,                 137.99,                  40.39,                 113.94,                  18.94,
