,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,44150,                  12.73,                   0.65,                   3.55,                   1.03,                   2.27
2007-01-03,42000,                  12.11,                   0.61,                   3.38,                   0.98,                   2.38
2007-01-04,42100,                  12.14,                   0.62,                   3.39,                   0.99,                   2.38
2007-01-05,42600,                  12.28,                   0.62,                   3.43,                   1.00,                   2.35
2007-01-08,41500,                  11.96,                   0.61,                   3.34,                   0.97,                   2.41
2007-01-09,41500,                  11.96,                   0.61,                   3.34,                   0.97,                   2.41
2007-01-10,41100,                  11.85,                   0.60,                   3.31,                   0.96,                   2.43
2007-01-11,41550,                  11.98,                   0.61,                   3.34,                   0.97,                   2.41
2007-01-12,42200,                  12.17,                   0.62,                   3.40,                   0.99,                   2.37
2007-01-15,42100,                  12.14,                   0.62,                   3.39,                   0.99,                   2.38
2007-01-16,42350,                  12.21,                   0.62,                   3.41,                   0.99,                   2.36
2007-01-17,42250,                  12.18,                   0.62,                   3.40,                   0.99,                   2.37
2007-01-18,43500,                  12.54,                   0.64,                   3.50,                   1.02,                   2.30
2007-01-19,43600,                  12.57,                   0.64,                   3.51,                   1.02,                   2.29
2007-01-22,44800,                  12.91,                   0.65,                   3.61,                   1.05,                   2.23
2007-01-23,44750,                  12.90,                   0.65,                   3.60,                   1.05,                   2.23
2007-01-24,43700,                  12.60,                   0.64,                   3.52,                   1.02,                   2.29
2007-01-25,43750,                  12.61,                   0.64,                   3.52,                   1.02,                   2.29
2007-01-26,44500,                  12.83,                   0.65,                   3.58,                   1.04,                   2.25
2007-01-29,44250,                  12.76,                   0.65,                   3.56,                   1.04,                   2.26
2007-01-30,43750,                  12.61,                   0.64,                   3.52,                   1.02,                   2.29
2007-01-31,42400,                  12.22,                   0.62,                   3.41,                   0.99,                   2.36
2007-02-01,42600,                  12.28,                   0.62,                   3.43,                   1.00,                   2.35
2007-02-02,42700,                  12.31,                   0.62,                   3.44,                   1.00,                   2.34
2007-02-05,43250,                  12.47,                   0.63,                   3.48,                   1.01,                   2.31
2007-02-06,43300,                  12.48,                   0.63,                   3.49,                   1.01,                   2.31
2007-02-07,42500,                  12.25,                   0.62,                   3.42,                   0.99,                   2.35
2007-02-08,41650,                  12.01,                   0.61,                   3.35,                   0.97,                   2.40
2007-02-09,42100,                  12.14,                   0.62,                   3.39,                   0.99,                   2.38
2007-02-12,41400,                  11.93,                   0.61,                   3.33,                   0.97,                   2.42
2007-02-13,40800,                  11.76,                   0.60,                   3.28,                   0.96,                   2.45
2007-02-14,40800,                  11.76,                   0.60,                   3.28,                   0.96,                   2.45
2007-02-15,40700,                  11.73,                   0.60,                   3.28,                   0.95,                   2.46
2007-02-16,40800,                  11.76,                   0.60,                   3.28,                   0.96,                   2.45
2007-02-20,40550,                  11.69,                   0.59,                   3.26,                   0.95,                   2.47
2007-02-21,40200,                  11.59,                   0.59,                   3.24,                   0.94,                   2.49
2007-02-22,40650,                  11.72,                   0.59,                   3.27,                   0.95,                   2.46
2007-02-23,40550,                  11.69,                   0.59,                   3.26,                   0.95,                   2.47
2007-02-26,39800,                  11.47,                   0.58,                   3.20,                   0.93,                   2.51
2007-02-27,40200,                  11.59,                   0.59,                   3.24,                   0.94,                   2.49
2007-02-28,39600,                  11.42,                   0.58,                   3.19,                   0.93,                   2.53
2007-03-02,39150,                  11.29,                   0.57,                   3.15,                   0.92,                   2.55
2007-03-05,38350,                  11.06,                   0.56,                   3.09,                   0.90,                   2.61
2007-03-06,38400,                  11.07,                   0.56,                   3.09,                   0.90,                   2.60
2007-03-07,37800,                  10.90,                   0.55,                   3.04,                   0.88,                   2.65
2007-03-08,37800,                  10.90,                   0.55,                   3.04,                   0.88,                   2.65
2007-03-09,37500,                  10.81,                   0.55,                   3.02,                   0.88,                   2.67
2007-03-12,37500,                  10.81,                   0.55,                   3.02,                   0.88,                   2.67
2007-03-13,38450,                  11.08,                   0.56,                   3.10,                   0.90,                   2.60
2007-03-14,38500,                  11.10,                   0.56,                   3.10,                   0.90,                   2.60
2007-03-15,38900,                  11.21,                   0.57,                   3.13,                   0.91,                   2.57
2007-03-16,38750,                  11.17,                   0.57,                   3.12,                   0.91,                   2.58
2007-03-19,38650,                  11.14,                   0.57,                   3.11,                   0.90,                   2.59
2007-03-20,38600,                  11.13,                   0.56,                   3.11,                   0.90,                   2.59
2007-03-21,38100,                  10.98,                   0.56,                   3.07,                   0.89,                   2.62
2007-03-22,38000,                  10.95,                   0.56,                   3.06,                   0.89,                   2.63
2007-03-23,37600,                  10.84,                   0.55,                   3.03,                   0.88,                   2.66
2007-03-26,37650,                  10.85,                   0.55,                   3.03,                   0.88,                   2.66
2007-03-27,37950,                  10.94,                   0.55,                   3.05,                   0.89,                   2.64
2007-03-28,37900,                  10.93,                   0.55,                   3.05,                   0.89,                   2.64
2007-03-29,37750,                  10.88,                   0.55,                   3.04,                   0.88,                   2.65
2007-03-30,37550,                  10.82,                   0.55,                   3.02,                   0.88,                   2.66
2007-04-02,37700,                  10.87,                   0.55,                   3.03,                   0.88,                   2.65
2007-04-03,37500,                  10.81,                   0.55,                   3.02,                   0.88,                   2.67
2007-04-04,38300,                  11.04,                   0.56,                   3.08,                   0.90,                   2.61
2007-04-05,39050,                  11.26,                   0.57,                   3.14,                   0.91,                   2.56
2007-04-06,39100,                  11.27,                   0.57,                   3.15,                   0.92,                   2.56
2007-04-09,38800,                  11.18,                   0.57,                   3.12,                   0.91,                   2.58
2007-04-10,38700,                  11.16,                   0.57,                   3.12,                   0.91,                   2.58
2007-04-11,39450,                  11.37,                   0.58,                   3.18,                   0.92,                   2.53
2007-04-12,39550,                  11.40,                   0.58,                   3.18,                   0.93,                   2.53
2007-04-13,39500,                  11.39,                   0.58,                   3.18,                   0.92,                   2.53
2007-04-16,39150,                  11.29,                   0.57,                   3.15,                   0.92,                   2.55
2007-04-17,38750,                  11.17,                   0.57,                   3.12,                   0.91,                   2.58
2007-04-18,38600,                  11.13,                   0.56,                   3.11,                   0.90,                   2.59
2007-04-19,38450,                  11.08,                   0.56,                   3.10,                   0.90,                   2.60
2007-04-20,38400,                  11.07,                   0.56,                   3.09,                   0.90,                   2.60
2007-04-23,38550,                  11.11,                   0.56,                   3.10,                   0.90,                   2.59
2007-04-24,38050,                  10.97,                   0.56,                   3.06,                   0.89,                   2.63
2007-04-25,38000,                  10.95,                   0.56,                   3.06,                   0.89,                   2.63
2007-04-26,38000,                  10.95,                   0.56,                   3.06,                   0.89,                   2.63
2007-04-27,38200,                  11.01,                   0.56,                   3.08,                   0.89,                   2.62
2007-04-30,37950,                  10.94,                   0.55,                   3.05,                   0.89,                   2.64
2007-05-02,39250,                  11.31,                   0.57,                   3.16,                   0.92,                   2.55
2007-05-03,39950,                  11.52,                   0.58,                   3.22,                   0.94,                   2.50
2007-05-04,39500,                  11.39,                   0.58,                   3.18,                   0.92,                   2.53
2007-05-07,39800,                  11.47,                   0.58,                   3.20,                   0.93,                   2.51
2007-05-08,39450,                  11.37,                   0.58,                   3.18,                   0.92,                   2.53
2007-05-09,39350,                  11.34,                   0.58,                   3.17,                   0.92,                   2.54
2007-05-10,39100,                  11.27,                   0.57,                   3.15,                   0.92,                   2.56
2007-05-11,38950,                  11.23,                   0.57,                   3.14,                   0.91,                   2.57
2007-05-14,39650,                  11.43,                   0.58,                   3.19,                   0.93,                   2.52
2007-05-15,40700,                  11.73,                   0.60,                   3.28,                   0.95,                   2.46
2007-05-16,42300,                  12.19,                   0.62,                   3.41,                   0.99,                   2.36
2007-05-17,42250,                  12.18,                   0.62,                   3.40,                   0.99,                   2.37
2007-05-18,41900,                  12.08,                   0.61,                   3.37,                   0.98,                   2.39
2007-05-21,41400,                  11.93,                   0.61,                   3.33,                   0.97,                   2.42
2007-05-22,41550,                  11.98,                   0.61,                   3.34,                   0.97,                   2.41
2007-05-23,40950,                  11.80,                   0.60,                   3.30,                   0.96,                   2.44
2007-05-25,40750,                  11.75,                   0.60,                   3.28,                   0.95,                   2.45
2007-05-28,40700,                  11.73,                   0.60,                   3.28,                   0.95,                   2.46
2007-05-29,40500,                  11.68,                   0.59,                   3.26,                   0.95,                   2.47
2007-05-30,40600,                  11.70,                   0.59,                   3.27,                   0.95,                   2.46
