,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2016-11-18,35900,                  26.21,                   1.15,                  14.63,                   0.89,
2016-11-21,34500,                  25.18,                   1.11,                  14.06,                   0.85,
2016-11-22,36900,                  26.94,                   1.19,                  15.04,                   0.91,
2016-11-23,35350,                  25.80,                   1.14,                  14.40,                   0.87,
2016-11-24,35400,                  25.84,                   1.14,                  14.42,                   0.88,
2016-11-25,34900,                  25.48,                   1.12,                  14.22,                   0.86,
2016-11-28,35000,                  25.55,                   1.13,                  14.26,                   0.87,
2016-11-29,34850,                  25.44,                   1.12,                  14.20,                   0.86,
2016-11-30,33450,                  24.42,                   1.08,                  13.63,                   0.83,
2016-12-01,34100,                  24.89,                   1.10,                  13.89,                   0.84,
2016-12-02,33400,                  24.38,                   1.07,                  13.61,                   0.83,
2016-12-05,34800,                  25.40,                   1.12,                  14.18,                   0.86,
2016-12-06,34900,                  25.48,                   1.12,                  14.22,                   0.86,
2016-12-07,34800,                  25.40,                   1.12,                  14.18,                   0.86,
2016-12-08,35600,                  25.99,                   1.15,                  14.51,                   0.88,
2016-12-09,36400,                  26.57,                   1.17,                  14.83,                   0.90,
2016-12-12,37050,                  27.05,                   1.19,                  15.10,                   0.92,
2016-12-13,36000,                  26.28,                   1.16,                  14.67,                   0.89,
2016-12-14,35550,                  25.95,                   1.14,                  14.49,                   0.88,
2016-12-15,35550,                  25.95,                   1.14,                  14.49,                   0.88,
2016-12-16,35900,                  26.21,                   1.15,                  14.63,                   0.89,
2016-12-19,35000,                  25.55,                   1.13,                  14.26,                   0.87,
2016-12-20,34800,                  25.40,                   1.12,                  14.18,                   0.86,
2016-12-21,34050,                  24.86,                   1.10,                  13.87,                   0.84,
2016-12-22,35000,                  25.55,                   1.13,                  14.26,                   0.87,
2016-12-23,35300,                  25.77,                   1.14,                  14.38,                   0.87,
2016-12-26,35000,                  25.55,                   1.13,                  14.26,                   0.87,
2016-12-27,35050,                  25.59,                   1.13,                  14.28,                   0.87,
2016-12-28,35600,                  25.99,                   1.15,                  14.51,                   0.88,
2016-12-29,35850,                  26.17,                   1.15,                  14.61,                   0.89,
2017-01-02,35400,                  19.90,                   1.06,                  11.95,                   0.85,                   1.98
2017-01-03,34950,                  19.65,                   1.05,                  11.80,                   0.84,                   2.00
2017-01-04,35600,                  20.01,                   1.06,                  12.01,                   0.86,                   1.97
2017-01-05,36000,                  20.24,                   1.08,                  12.15,                   0.87,                   1.94
2017-01-06,36450,                  20.49,                   1.09,                  12.30,                   0.88,                   1.92
2017-01-09,36850,                  20.71,                   1.10,                  12.44,                   0.89,                   1.90
2017-01-10,37000,                  20.80,                   1.11,                  12.49,                   0.89,                   1.89
2017-01-11,36900,                  20.74,                   1.10,                  12.45,                   0.89,                   1.90
2017-01-12,36050,                  20.27,                   1.08,                  12.17,                   0.87,                   1.94
2017-01-13,36200,                  20.35,                   1.08,                  12.22,                   0.87,                   1.93
2017-01-16,36550,                  20.55,                   1.09,                  12.34,                   0.88,                   1.92
2017-01-17,36100,                  20.29,                   1.08,                  12.18,                   0.87,                   1.94
2017-01-18,35250,                  19.82,                   1.05,                  11.90,                   0.85,                   1.99
2017-01-19,34900,                  19.62,                   1.04,                  11.78,                   0.84,                   2.01
2017-01-20,35650,                  20.04,                   1.07,                  12.03,                   0.86,                   1.96
2017-01-23,34650,                  19.48,                   1.04,                  11.69,                   0.83,                   2.02
2017-01-24,34400,                  19.34,                   1.03,                  11.61,                   0.83,                   2.03
2017-01-25,34700,                  19.51,                   1.04,                  11.71,                   0.83,                   2.02
2017-01-26,37450,                  21.05,                   1.12,                  12.64,                   0.90,                   1.87
2017-01-31,37000,                  20.80,                   1.11,                  12.49,                   0.89,                   1.89
2017-02-01,36750,                  20.66,                   1.10,                  12.40,                   0.88,                   1.90
2017-02-02,36200,                  20.35,                   1.08,                  12.22,                   0.87,                   1.93
2017-02-03,37250,                  20.94,                   1.11,                  12.57,                   0.90,                   1.88
2017-02-06,37650,                  21.16,                   1.13,                  12.71,                   0.91,                   1.86
2017-02-07,37900,                  21.31,                   1.13,                  12.79,                   0.91,                   1.85
2017-02-08,37500,                  21.08,                   1.12,                  12.66,                   0.90,                   1.87
2017-02-09,35850,                  20.15,                   1.07,                  12.10,                   0.86,                   1.95
2017-02-10,36100,                  20.29,                   1.08,                  12.18,                   0.87,                   1.94
2017-02-13,35500,                  19.96,                   1.06,                  11.98,                   0.85,                   1.97
2017-02-14,35900,                  20.18,                   1.07,                  12.12,                   0.86,                   1.95
2017-02-15,36850,                  20.71,                   1.10,                  12.44,                   0.89,                   1.90
2017-02-16,35400,                  19.90,                   1.06,                  11.95,                   0.85,                   1.98
2017-02-17,35650,                  20.04,                   1.07,                  12.03,                   0.86,                   1.96
2017-02-20,35200,                  19.79,                   1.05,                  11.88,                   0.85,                   1.99
2017-02-21,35250,                  19.82,                   1.05,                  11.90,                   0.85,                   1.99
2017-02-22,35850,                  20.15,                   1.07,                  12.10,                   0.86,                   1.95
2017-02-23,35650,                  20.04,                   1.07,                  12.03,                   0.86,                   1.96
2017-02-24,35300,                  19.84,                   1.06,                  11.91,                   0.85,                   1.98
2017-02-27,35900,                  20.18,                   1.07,                  12.12,                   0.86,                   1.95
2017-02-28,36900,                  20.74,                   1.10,                  12.45,                   0.89,                   1.90
2017-03-02,36300,                  20.41,                   1.09,                  12.25,                   0.87,                   1.93
2017-03-03,35950,                  20.21,                   1.08,                  12.13,                   0.86,                   1.95
2017-03-06,36050,                  20.27,                   1.08,                  12.17,                   0.87,                   1.94
2017-03-07,36900,                  20.74,                   1.10,                  12.45,                   0.89,                   1.90
2017-03-08,36500,                  20.52,                   1.09,                  12.32,                   0.88,                   1.92
2017-03-09,36250,                  20.38,                   1.08,                  12.23,                   0.87,                   1.93
2017-03-10,36650,                  20.60,                   1.10,                  12.37,                   0.88,                   1.91
2017-03-13,36900,                  20.74,                   1.10,                  12.45,                   0.89,                   1.90
2017-03-14,37150,                  20.88,                   1.11,                  12.54,                   0.89,                   1.88
2017-03-15,37500,                  21.08,                   1.12,                  12.66,                   0.90,                   1.87
2017-03-16,38600,                  21.70,                   1.15,                  13.03,                   0.93,                   1.81
2017-03-17,40200,                  22.60,                   1.20,                  13.57,                   0.97,                   1.74
2017-03-20,39850,                  22.40,                   1.19,                  13.45,                   0.96,                   1.76
2017-03-21,38600,                  21.70,                   1.15,                  13.03,                   0.93,                   1.81
2017-03-22,38000,                  21.36,                   1.14,                  12.82,                   0.91,                   1.84
2017-03-23,38050,                  21.39,                   1.14,                  12.84,                   0.91,                   1.84
2017-03-24,37650,                  21.16,                   1.13,                  12.71,                   0.91,                   1.86
2017-03-27,36200,                  20.35,                   1.08,                  12.22,                   0.87,                   1.93
2017-03-28,36350,                  20.43,                   1.09,                  12.27,                   0.87,                   1.93
2017-03-29,36850,                  20.71,                   1.10,                  12.44,                   0.89,                   1.90
2017-03-30,37100,                  20.86,                   1.11,                  12.52,                   0.89,                   1.89
2017-03-31,36700,                  20.63,                   1.10,                  12.39,                   0.88,                   1.91
2017-04-03,36350,                  20.43,                   1.09,                  12.27,                   0.87,                   1.93
2017-04-04,35800,                  20.12,                   1.07,                  12.08,                   0.86,                   1.96
2017-04-05,36850,                  20.71,                   1.10,                  12.44,                   0.89,                   1.90
2017-04-06,37250,                  20.94,                   1.11,                  12.57,                   0.90,                   1.88
2017-04-07,37450,                  21.05,                   1.12,                  12.64,                   0.90,                   1.87
2017-04-10,36850,                  20.71,                   1.10,                  12.44,                   0.89,                   1.90
2017-04-11,37700,                  21.19,                   1.13,                  12.72,                   0.91,                   1.86
2017-04-12,37350,                  21.00,                   1.12,                  12.61,                   0.90,                   1.87
2017-04-13,37450,                  21.05,                   1.12,                  12.64,                   0.90,                   1.87
2017-04-14,36400,                  20.46,                   1.09,                  12.28,                   0.88,                   1.92
2017-04-17,36350,                  20.43,                   1.09,                  12.27,                   0.87,                   1.93
2017-04-18,36950,                  20.77,                   1.11,                  12.47,                   0.89,                   1.89
2017-04-19,36150,                  20.32,                   1.08,                  12.20,                   0.87,                   1.94
2017-04-20,37000,                  20.80,                   1.11,                  12.49,                   0.89,                   1.89
2017-04-21,37450,                  21.05,                   1.12,                  12.64,                   0.90,                   1.87
