,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,36800,                   5.12,                   0.96,                   3.58,                   0.38,                   8.15
2007-01-03,36900,                   5.13,                   0.96,                   3.59,                   0.38,                   8.13
2007-01-04,37000,                   5.14,                   0.96,                   3.60,                   0.38,                   8.11
2007-01-05,36900,                   5.13,                   0.96,                   3.59,                   0.38,                   8.13
2007-01-08,36850,                   5.12,                   0.96,                   3.58,                   0.38,                   8.14
2007-01-09,35050,                   4.87,                   0.91,                   3.41,                   0.36,                   8.56
2007-01-10,34700,                   4.82,                   0.90,                   3.37,                   0.36,                   8.65
2007-01-11,36700,                   5.10,                   0.95,                   3.57,                   0.38,                   8.17
2007-01-12,36800,                   5.12,                   0.96,                   3.58,                   0.38,                   8.15
2007-01-15,37450,                   5.21,                   0.97,                   3.64,                   0.38,                   8.01
2007-01-16,37800,                   5.25,                   0.98,                   3.67,                   0.39,                   7.94
2007-01-17,37950,                   5.28,                   0.99,                   3.69,                   0.39,                   7.91
2007-01-18,38000,                   5.28,                   0.99,                   3.69,                   0.39,                   7.89
2007-01-19,37650,                   5.23,                   0.98,                   3.66,                   0.39,                   7.97
2007-01-22,37550,                   5.22,                   0.98,                   3.65,                   0.38,                   7.99
2007-01-23,37050,                   5.15,                   0.96,                   3.60,                   0.38,                   8.10
2007-01-24,38000,                   5.28,                   0.99,                   3.69,                   0.39,                   7.89
2007-01-25,38500,                   5.35,                   1.00,                   3.74,                   0.39,                   7.79
2007-01-26,38800,                   5.39,                   1.01,                   3.77,                   0.40,                   7.73
2007-01-29,39350,                   5.47,                   1.02,                   3.82,                   0.40,                   7.62
2007-01-30,39900,                   5.55,                   1.04,                   3.88,                   0.41,                   7.52
2007-01-31,40000,                   5.56,                   1.04,                   3.89,                   0.41,                   7.50
2007-02-01,41500,                   5.77,                   1.08,                   4.03,                   0.43,                   7.23
2007-02-02,41500,                   5.77,                   1.08,                   4.03,                   0.43,                   7.23
2007-02-05,41300,                   5.74,                   1.07,                   4.01,                   0.42,                   7.26
2007-02-06,42500,                   5.91,                   1.10,                   4.13,                   0.44,                   7.06
2007-02-07,42000,                   5.84,                   1.09,                   4.08,                   0.43,                   7.14
2007-02-08,42100,                   5.85,                   1.09,                   4.09,                   0.43,                   7.13
2007-02-09,42600,                   5.92,                   1.11,                   4.14,                   0.44,                   7.04
2007-02-12,42300,                   5.88,                   1.10,                   4.11,                   0.43,                   7.09
2007-02-13,41950,                   5.83,                   1.09,                   4.08,                   0.43,                   7.15
2007-02-14,42000,                   5.84,                   1.09,                   4.08,                   0.43,                   7.14
2007-02-15,41950,                   5.83,                   1.09,                   4.08,                   0.43,                   7.15
2007-02-16,41500,                   5.77,                   1.08,                   4.03,                   0.43,                   7.23
2007-02-20,42000,                   5.84,                   1.09,                   4.08,                   0.43,                   7.14
2007-02-21,41950,                   5.83,                   1.09,                   4.08,                   0.43,                   7.15
2007-02-22,41750,                   5.80,                   1.08,                   4.06,                   0.43,                   7.19
2007-02-23,41000,                   5.70,                   1.06,                   3.98,                   0.42,                   7.32
2007-02-26,39700,                   5.52,                   1.03,                   3.86,                   0.41,                   7.56
2007-02-27,39950,                   5.55,                   1.04,                   3.88,                   0.41,                   7.51
2007-02-28,38800,                   5.39,                   1.01,                   3.77,                   0.40,                   7.73
2007-03-02,40000,                   5.56,                   1.04,                   3.89,                   0.41,                   7.50
2007-03-05,41450,                   5.76,                   1.08,                   4.03,                   0.42,                   7.24
2007-03-06,41900,                   5.82,                   1.09,                   4.07,                   0.43,                   7.16
2007-03-07,41250,                   5.73,                   1.07,                   4.01,                   0.42,                   7.27
2007-03-08,40550,                   5.64,                   1.05,                   3.94,                   0.42,                   7.40
2007-03-09,41400,                   5.76,                   1.08,                   4.02,                   0.42,                   7.25
2007-03-12,40850,                   5.68,                   1.06,                   3.97,                   0.42,                   7.34
2007-03-13,40850,                   5.68,                   1.06,                   3.97,                   0.42,                   7.34
2007-03-14,39900,                   5.55,                   1.04,                   3.88,                   0.41,                   7.52
2007-03-15,39600,                   5.51,                   1.03,                   3.85,                   0.41,                   7.58
2007-03-16,38800,                   5.39,                   1.01,                   3.77,                   0.40,                   7.73
2007-03-19,38800,                   5.39,                   1.01,                   3.77,                   0.40,                   7.73
2007-03-20,40000,                   5.56,                   1.04,                   3.89,                   0.41,                   7.50
2007-03-21,39950,                   5.55,                   1.04,                   3.88,                   0.41,                   7.51
2007-03-22,39500,                   5.49,                   1.03,                   3.84,                   0.40,                   7.59
2007-03-23,40900,                   5.69,                   1.06,                   3.97,                   0.42,                   7.33
2007-03-26,40900,                   5.69,                   1.06,                   3.97,                   0.42,                   7.33
2007-03-27,41250,                   5.73,                   1.07,                   4.01,                   0.42,                   7.27
2007-03-28,40950,                   5.69,                   1.06,                   3.98,                   0.42,                   7.33
2007-03-29,42000,                   5.84,                   1.09,                   4.08,                   0.43,                   7.14
2007-03-30,43450,                   6.04,                   1.13,                   4.22,                   0.45,                   6.90
2007-04-02,42000,                   5.84,                   1.09,                   4.08,                   0.43,                   7.14
2007-04-03,43000,                   5.98,                   1.12,                   4.18,                   0.44,                   6.98
2007-04-04,42150,                   5.86,                   1.09,                   4.10,                   0.43,                   7.12
2007-04-05,42000,                   5.84,                   1.09,                   4.08,                   0.43,                   7.14
2007-04-06,41700,                   5.80,                   1.08,                   4.05,                   0.43,                   7.19
2007-04-09,41000,                   5.70,                   1.06,                   3.98,                   0.42,                   7.32
2007-04-10,41900,                   5.82,                   1.09,                   4.07,                   0.43,                   7.16
2007-04-11,43000,                   5.98,                   1.12,                   4.18,                   0.44,                   6.98
2007-04-12,43000,                   5.98,                   1.12,                   4.18,                   0.44,                   6.98
2007-04-13,44900,                   6.24,                   1.17,                   4.36,                   0.46,                   6.68
2007-04-16,45400,                   6.31,                   1.18,                   4.41,                   0.47,                   6.61
2007-04-17,46000,                   6.39,                   1.19,                   4.47,                   0.47,                   6.52
2007-04-18,45100,                   6.27,                   1.17,                   4.38,                   0.46,                   6.65
2007-04-19,46000,                   6.39,                   1.19,                   4.47,                   0.47,                   6.52
2007-04-20,45350,                   6.30,                   1.18,                   4.41,                   0.46,                   6.62
2007-04-23,49000,                   6.81,                   1.27,                   4.76,                   0.50,                   6.12
2007-04-24,55300,                   7.69,                   1.44,                   5.37,                   0.57,                   5.42
2007-04-25,55300,                   7.69,                   1.44,                   5.37,                   0.57,                   5.42
2007-04-26,55300,                   7.69,                   1.44,                   5.37,                   0.57,                   5.42
2007-04-27,54000,                   7.51,                   1.40,                   5.25,                   0.55,                   5.56
2007-04-30,51200,                   7.12,                   1.33,                   4.98,                   0.52,                   5.86
2007-05-02,54000,                   7.51,                   1.40,                   5.25,                   0.55,                   5.56
2007-05-03,54200,                   7.53,                   1.41,                   5.27,                   0.56,                   5.54
2007-05-04,56800,                   7.90,                   1.47,                   5.52,                   0.58,                   5.28
2007-05-07,58300,                   8.10,                   1.51,                   5.66,                   0.60,                   5.15
2007-05-08,58300,                   8.10,                   1.51,                   5.66,                   0.60,                   5.15
2007-05-09,60000,                   8.34,                   1.56,                   5.83,                   0.61,                   5.00
2007-05-10,58900,                   8.19,                   1.53,                   5.72,                   0.60,                   5.09
2007-05-11,58200,                   8.09,                   1.51,                   5.66,                   0.60,                   5.15
2007-05-14,58200,                   8.09,                   1.51,                   5.66,                   0.60,                   5.15
2007-05-15,60900,                   8.47,                   1.58,                   5.92,                   0.62,                   4.93
2007-05-16,61300,                   8.52,                   1.59,                   5.96,                   0.63,                   4.89
2007-05-17,65000,                   9.04,                   1.69,                   6.32,                   0.67,                   4.62
2007-05-18,66000,                   9.18,                   1.71,                   6.41,                   0.68,                   4.55
2007-05-21,63200,                   8.79,                   1.64,                   6.14,                   0.65,                   4.75
2007-05-22,64000,                   8.90,                   1.66,                   6.22,                   0.66,                   4.69
2007-05-23,61200,                   8.51,                   1.59,                   5.95,                   0.63,                   4.90
2007-05-25,64000,                   8.90,                   1.66,                   6.22,                   0.66,                   4.69
2007-05-28,65600,                   9.12,                   1.70,                   6.37,                   0.67,                   4.57
2007-05-29,64000,                   8.90,                   1.66,                   6.22,                   0.66,                   4.69
2007-05-30,63400,                   8.81,                   1.65,                   6.16,                   0.65,                   4.73
2007-05-31,65500,                   9.11,                   1.70,                   6.36,                   0.67,                   4.58
2007-06-01,66500,                   9.24,                   1.73,                   6.46,                   0.68,                   4.51
2007-06-04,67300,                   9.36,                   1.75,                   6.54,                   0.69,                   4.46
2007-06-05,66000,                   9.18,                   1.71,                   6.41,                   0.68,                   4.55
2007-06-07,65600,                   9.12,                   1.70,                   6.37,                   0.67,                   4.57
2007-06-08,67000,                   9.31,                   1.74,                   6.51,                   0.69,                   4.48
2007-06-11,66500,                   9.24,                   1.73,                   6.46,                   0.68,                   4.51
2007-06-12,66500,                   9.24,                   1.73,                   6.46,                   0.68,                   4.51
2007-06-13,66000,                   9.18,                   1.71,                   6.41,                   0.68,                   4.55
2007-06-14,63900,                   8.88,                   1.66,                   6.21,                   0.65,                   4.69
2007-06-15,64300,                   8.94,                   1.67,                   6.25,                   0.66,                   4.67
2007-06-18,64300,                   8.94,                   1.67,                   6.25,                   0.66,                   4.67
2007-06-19,63000,                   8.76,                   1.64,                   6.12,                   0.65,                   4.76
2007-06-20,62000,                   8.62,                   1.61,                   6.02,                   0.64,                   4.84
