,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2021-01-25,127500,,,,,
2021-01-26,126500,,,,,
2021-01-27,117500,,,,,
2021-01-28,120000,,,,,
2021-01-29,111500,,,,,
2021-02-01,118000,,,,,
2021-02-02,121000,,,,,
2021-02-03,125000,,,,,
2021-02-04,122500,,,,,
2021-02-05,120000,,,,,
2021-02-08,120500,,,,,
2021-02-09,117500,,,,,
2021-02-10,116500,,,,,
2021-02-15,114500,,,,,
2021-02-16,115500,,,,,
2021-02-17,113500,,,,,
2021-02-18,112500,,,,,
2021-02-19,113500,,,,,
2021-02-22,111000,,,,,
2021-02-23,110500,,,,,
2021-02-24,104000,,,,,
2021-02-25,116500,,,,,
2021-02-26,111000,,,,,
2021-03-02,109000,,,,,
2021-03-03,111000,,,,,
2021-03-04,111500,,,,,
2021-03-05,109500,,,,,
2021-03-08,107000,,,,,
2021-03-09,112500,,,,,
2021-03-10,112000,,,,,
2021-03-11,115000,,,,,
2021-03-12,118500,,,,,
2021-03-15,121000,,,,,
2021-03-16,121000,,,,,
2021-03-17,123000,,,,,
2021-03-18,120000,,,,,
2021-03-19,119000,,,,,
2021-03-22,120500,,,,,
2021-03-23,121000,,,,,
2021-03-24,122500,,,,,
2021-03-25,124000,,,,,
2021-03-26,124500,,,,,
2021-03-29,124000,,,,,
2021-03-30,121000,,,,,
2021-03-31,120500,,,,,
2021-04-01,119500,,,,,
2021-04-02,120000,,,,,
2021-04-05,120500,,,,,
2021-04-06,122000,,,,,
2021-04-07,123000,,,,,
2021-04-08,127000,,,,,
2021-04-09,127000,,,,,
2021-04-12,127500,,,,,
2021-04-13,127000,,,,,
2021-04-14,130000,,,,,
2021-04-15,134000,,,,,
2021-04-16,134500,,,,,
2021-04-19,136500,,,,,
2021-04-20,136500,,,,,
2021-04-21,134000,,,,,
2021-04-22,134500,,,,,
2021-04-23,132000,,,,,
2021-04-26,132500,,,,,
2021-04-27,138000,,,,,
2021-04-28,134000,,,,,
2021-04-29,135500,,,,,
2021-04-30,133000,,,,,
2021-05-03,133500,,,,,
2021-05-04,134000,,,,,
2021-05-06,136500,,,,,
2021-05-07,141000,,,,,
2021-05-10,141000,,,,,
2021-05-11,142000,,,,,
2021-05-12,139000,,,,,
2021-05-13,139500,,,,,
2021-05-14,139500,,,,,
2021-05-17,133000,,,,,
2021-05-18,136500,,,,,
2021-05-20,138000,,,,,
2021-05-21,135500,,,,,
2021-05-24,135500,,,,,
2021-05-25,133500,,,,,
2021-05-26,133500,,,,,
2021-05-27,134000,,,,,
2021-05-28,134000,,,,,
2021-05-31,134500,,,,,
2021-06-01,135000,,,,,
2021-06-02,138000,,,,,
2021-06-03,139000,,,,,
2021-06-04,139500,,,,,
2021-06-07,140500,,,,,
2021-06-08,140500,,,,,
2021-06-09,137500,,,,,
2021-06-10,135500,,,,,
2021-06-11,138500,,,,,
2021-06-14,140000,,,,,
2021-06-15,138000,,,,,
2021-06-16,138000,,,,,
2021-06-17,136000,,,,,
2021-06-18,135500,,,,,
2021-06-21,132500,,,,,
2021-06-22,135000,,,,,
2021-06-23,132500,,,,,
2021-06-24,135500,,,,,
2021-06-25,137000,,,,,
2021-06-28,138500,,,,,
2021-06-29,139000,,,,,
2021-06-30,142000,,,,,
2021-07-01,143500,,,,,
2021-07-02,152000,,,,,
2021-07-05,153500,,,,,
2021-07-06,153000,,,,,
2021-07-07,153500,,,,,
2021-07-08,152000,,,,,
2021-07-09,151000,,,,,
2021-07-12,151500,,,,,
2021-07-13,153000,,,,,
2021-07-14,150000,,,,,
2021-07-15,149500,,,,,
2021-07-16,148500,,,,,
2021-07-19,149000,,,,,
2021-07-20,148000,,,,,
2021-07-21,149500,,,,,
2021-07-22,150500,,,,,
2021-07-23,150000,,,,,
2021-07-26,145500,,,,,
2021-07-27,146500,,,,,
2021-07-28,144500,,,,,
2021-07-29,146000,,,,,
2021-07-30,146500,,,,,
2021-08-02,144500,,,,,
2021-08-03,145500,,,,,
2021-08-04,145000,,,,,
2021-08-05,145000,,,,,
2021-08-06,145000,,,,,
2021-08-09,142500,,,,,
2021-08-10,140000,,,,,
2021-08-11,137500,,,,,
2021-08-12,139000,,,,,
2021-08-13,137000,,,,,
2021-08-17,133000,,,,,
2021-08-18,134000,,,,,
2021-08-19,128500,,,,,
2021-08-20,124000,,,,,
2021-08-23,128000,,,,,
2021-08-24,131500,,,,,
2021-08-25,132000,,,,,
2021-08-26,131000,,,,,
2021-08-27,133000,,,,,
2021-08-30,139000,,,,,
2021-08-31,141000,,,,,
2021-09-01,139000,,,,,
2021-09-02,138000,,,,,
2021-09-03,140000,,,,,
2021-09-06,144000,,,,,
2021-09-07,143500,,,,,
2021-09-08,142000,,,,,
2021-09-09,142000,,,,,
2021-09-10,142000,,,,,
2021-09-13,138500,,,,,
2021-09-14,140000,,,,,
2021-09-15,140500,,,,,
2021-09-16,141500,,,,,
2021-09-17,139500,,,,,
2021-09-23,140000,,,,,
2021-09-24,138000,,,,,
2021-09-27,137000,,,,,
2021-09-28,134500,,,,,
2021-09-29,133000,,,,,
2021-09-30,134000,,,,,
2021-10-01,131500,,,,,
2021-10-05,133500,,,,,
2021-10-06,128000,,,,,
2021-10-07,133000,,,,,
2021-10-08,134500,,,,,
2021-10-12,131000,,,,,
2021-10-13,132500,,,,,
2021-10-14,134500,,,,,
2021-10-15,137500,,,,,
2021-10-18,136500,,,,,
2021-10-19,135500,,,,,
2021-10-20,133500,,,,,
2021-10-21,133500,,,,,
2021-10-22,133500,,,,,
2021-10-25,135000,,,,,
2021-10-26,136500,,,,,
2021-10-27,135000,,,,,
2021-10-28,132500,,,,,
2021-10-29,135000,,,,,
2021-11-01,136500,,,,,
2021-11-02,138500,,,,,
2021-11-03,136500,,,,,
2021-11-04,133000,,,,,
2021-11-05,131500,,,,,
2021-11-08,133000,,,,,
2021-11-09,132500,,,,,
2021-11-10,129500,,,,,
2021-11-11,127000,,,,,
2021-11-12,129000,,,,,
2021-11-15,129500,,,,,
2021-11-16,127500,,,,,
2021-11-17,124000,,,,,
2021-11-18,123500,,,,,
2021-11-19,121000,,,,,
2021-11-22,122000,,,,,
2021-11-23,119500,,,,,
2021-11-24,120000,,,,,
2021-11-25,119000,,,,,
2021-11-26,115000,,,,,
2021-11-29,113500,,,,,
2021-11-30,110500,,,,,
2021-12-01,117000,,,,,
2021-12-02,119500,,,,,
2021-12-03,121000,,,,,
2021-12-06,121000,,,,,
2021-12-07,123500,,,,,
2021-12-08,123000,,,,,
2021-12-09,122500,,,,,
2021-12-10,124500,,,,,
2021-12-13,124000,,,,,
2021-12-14,124000,,,,,
2021-12-15,122000,,,,,
2021-12-16,122000,,,,,
2021-12-17,125000,,,,,
2021-12-20,123500,,,,,
2021-12-21,123500,,,,,
2021-12-22,124000,,,,,
2021-12-23,123000,,,,,
2021-12-24,124000,,,,,
2021-12-27,122500,,,,,
2021-12-28,122500,,,,,
2021-12-29,120000,,,,,
2021-12-30,119000,,,,,
2022-01-03,122500,                   2.28,                   0.32,                   2.00,                   0.17,                   4.40
2022-01-04,125500,                   2.34,                   0.32,                   2.05,                   0.18,                   4.30
2022-01-05,126000,                   2.35,                   0.32,                   2.06,                   0.18,                   4.28
2022-01-06,130500,                   2.43,                   0.34,                   2.14,                   0.18,                   4.13
2022-01-07,132000,                   2.46,                   0.34,                   2.16,                   0.19,                   4.08
2022-01-10,133000,                   2.48,                   0.34,                   2.18,                   0.19,                   4.05
2022-01-11,130000,                   2.42,                   0.34,                   2.13,                   0.18,                   4.15
2022-01-12,130000,                   2.42,                   0.34,                   2.13,                   0.18,                   4.15
2022-01-13,128000,                   2.38,                   0.33,                   2.09,                   0.18,                   4.21
2022-01-14,127500,                   2.37,                   0.33,                   2.09,                   0.18,                   4.23
2022-01-17,126000,                   2.35,                   0.32,                   2.06,                   0.18,                   4.28
2022-01-18,122500,                   2.28,                   0.32,                   2.00,                   0.17,                   4.40
2022-01-19,124500,                   2.32,                   0.32,                   2.04,                   0.18,                   4.33
2022-01-20,123500,                   2.30,                   0.32,                   2.02,                   0.17,                   4.37
2022-01-21,114000,                   2.12,                   0.29,                   1.87,                   0.16,                   4.73
2022-01-24,115000,                   2.14,                   0.30,                   1.88,                   0.16,                   4.69
2022-01-25,113500,                   2.11,                   0.29,                   1.86,                   0.16,                   4.75
2022-01-26,112000,                   2.09,                   0.29,                   1.83,                   0.16,                   4.81
2022-01-27,108000,                   2.01,                   0.28,                   1.77,                   0.15,                   4.99
2022-01-28,116500,                   2.17,                   0.30,                   1.91,                   0.16,                   4.63
2022-02-03,115500,                   2.15,                   0.30,                   1.89,                   0.16,                   4.67
2022-02-04,117500,                   2.19,                   0.30,                   1.92,                   0.17,                   4.59
2022-02-07,116500,                   2.17,                   0.30,                   1.91,                   0.16,                   4.63
2022-02-08,114500,                   2.13,                   0.30,                   1.87,                   0.16,                   4.71
2022-02-09,116500,                   2.17,                   0.30,                   1.91,                   0.16,                   4.63
2022-02-10,117000,                   2.18,                   0.30,                   1.91,                   0.16,                   4.61
2022-02-11,114500,                   2.13,                   0.30,                   1.87,                   0.16,                   4.71
2022-02-14,112500,                   2.09,                   0.29,                   1.84,                   0.16,                   4.79
2022-02-15,111500,                   2.08,                   0.29,                   1.82,                   0.16,                   4.84
2022-02-16,113500,                   2.11,                   0.29,                   1.86,                   0.16,                   4.75
2022-02-17,116000,                   2.16,                   0.30,                   1.90,                   0.16,                   4.65
2022-02-18,119500,                   2.23,                   0.31,                   1.96,                   0.17,                   4.51
2022-02-21,124000,                   2.31,                   0.32,                   2.03,                   0.17,                   4.35
2022-02-22,122000,                   2.27,                   0.31,                   2.00,                   0.17,                   4.42
2022-02-23,123500,                   2.30,                   0.32,                   2.02,                   0.17,                   4.37
2022-02-24,122000,                   2.27,                   0.31,                   2.00,                   0.17,                   4.42
2022-02-25,123500,                   2.30,                   0.32,                   2.02,                   0.17,                   4.37
2022-02-28,128500,                   2.39,                   0.33,                   2.10,                   0.18,                   4.20
2022-03-02,128500,                   2.39,                   0.33,                   2.10,                   0.18,                   4.20
2022-03-03,131500,                   2.45,                   0.34,                   2.15,                   0.19,                   4.10
2022-03-04,131000,                   2.44,                   0.34,                   2.14,                   0.18,                   4.12
2022-03-07,131000,                   2.44,                   0.34,                   2.14,                   0.18,                   4.12
2022-03-08,128500,                   2.39,                   0.33,                   2.10,                   0.18,                   4.20
2022-03-10,133000,                   2.48,                   0.34,                   2.18,                   0.19,                   4.05
2022-03-11,134000,                   2.50,                   0.35,                   2.19,                   0.19,                   4.02
2022-03-14,136000,                   2.53,                   0.35,                   2.23,                   0.19,                   3.96
2022-03-15,129500,                   2.41,                   0.33,                   2.12,                   0.18,                   4.16
2022-03-16,130500,                   2.43,                   0.34,                   2.14,                   0.18,                   4.13
2022-03-17,128500,                   2.39,                   0.33,                   2.10,                   0.18,                   4.20
2022-03-18,128000,                   2.38,                   0.33,                   2.09,                   0.18,                   4.21
2022-03-21,125500,                   2.34,                   0.32,                   2.05,                   0.18,                   4.30
2022-03-22,129500,                   2.41,                   0.33,                   2.12,                   0.18,                   4.16
2022-03-23,130500,                   2.43,                   0.34,                   2.14,                   0.18,                   4.13
2022-03-24,130500,                   2.43,                   0.34,                   2.14,                   0.18,                   4.13
2022-03-25,134000,                   2.50,                   0.35,                   2.19,                   0.19,                   4.02
2022-03-28,135000,                   2.51,                   0.35,                   2.21,                   0.19,                   3.99
2022-03-29,131000,                   2.44,                   0.34,                   2.14,                   0.18,                   4.12
2022-03-30,132000,                   2.46,                   0.34,                   2.16,                   0.19,                   4.08
2022-03-31,132500,                   2.47,                   0.34,                   2.17,                   0.19,                   4.07
2022-04-01,133500,                   2.49,                   0.34,                   2.18,                   0.19,                   4.04
2022-04-04,132500,                   2.47,                   0.34,                   2.17,                   0.19,                   4.07
2022-04-05,131000,                   2.44,                   0.34,                   2.14,                   0.18,                   4.12
2022-04-06,130000,                   2.42,                   0.34,                   2.13,                   0.18,                   4.15
2022-04-07,129000,                   2.40,                   0.33,                   2.11,                   0.18,                   4.18
2022-04-08,63000,                   2.34,                   0.32,                   2.06,                   0.18,                   4.29
2022-04-11,62000,                   2.31,                   0.32,                   2.03,                   0.17,                   4.35
2022-04-12,60900,                   4.53,                   0.63,                   3.98,                   0.34,                   2.22
2022-04-13,61100,                   4.54,                   0.63,                   3.99,                   0.34,                   2.21
2022-04-14,60100,                   4.47,                   0.62,                   3.92,                   0.34,                   2.25
2022-04-15,59300,                   4.41,                   0.61,                   3.87,                   0.33,                   2.28
2022-04-18,59300,                   4.41,                   0.61,                   3.87,                   0.33,                   2.28
2022-04-19,59600,                   4.43,                   0.61,                   3.89,                   0.33,                   2.27
2022-04-20,59100,                   4.39,                   0.61,                   3.86,                   0.33,                   2.28
2022-04-21,60100,                   4.47,                   0.62,                   3.92,                   0.34,                   2.25
2022-04-22,60900,                   4.53,                   0.63,                   3.98,                   0.34,                   2.22
2022-04-25,59200,                   4.40,                   0.61,                   3.87,                   0.33,                   2.28
2022-04-26,59700,                   4.44,                   0.61,                   3.90,                   0.34,                   2.26
2022-04-27,58900,                   4.16,                   0.58,                   3.66,                   0.31,                   2.29
2022-04-28,61000,                   4.31,                   0.60,                   3.79,                   0.33,                   2.21
2022-04-29,60300,                   4.26,                   0.59,                   3.75,                   0.32,                   2.24
2022-05-02,59600,                   4.21,                   0.58,                   3.70,                   0.32,                   2.27
2022-05-03,55400,                   3.92,                   0.54,                   3.44,                   0.30,                   2.44
2022-05-04,55700,                   3.94,                   0.54,                   3.46,                   0.30,                   2.42
2022-05-06,54500,                   3.85,                   0.53,                   3.39,                   0.29,                   2.48
2022-05-09,53100,                   3.75,                   0.52,                   3.30,                   0.28,                   2.54
2022-05-10,52700,                   3.73,                   0.52,                   3.27,                   0.28,                   2.56
2022-05-11,52500,                   3.71,                   0.51,                   3.26,                   0.28,                   2.57
2022-05-12,51400,                   3.63,                   0.50,                   3.19,                   0.27,                   2.63
2022-05-13,52600,                   3.72,                   0.51,                   3.27,                   0.28,                   2.57
2022-05-16,51400,                   3.63,                   0.50,                   3.19,                   0.27,                   2.63
2022-05-17,51400,                   3.63,                   0.50,                   3.19,                   0.27,                   2.63
2022-05-18,50100,                   3.54,                   0.49,                   3.11,                   0.27,                   2.69
2022-05-19,49500,                   3.50,                   0.48,                   3.07,                   0.26,                   2.73
2022-05-20,49650,                   3.51,                   0.49,                   3.08,                   0.27,                   2.72
2022-05-23,49450,                   3.50,                   0.48,                   3.07,                   0.26,                   2.73
2022-05-24,49500,                   3.50,                   0.48,                   3.07,                   0.26,                   2.73
2022-05-25,51000,                   3.61,                   0.50,                   3.17,                   0.27,                   2.65
2022-05-26,50600,                   3.58,                   0.50,                   3.14,                   0.27,                   2.67
2022-05-27,50900,                   3.60,                   0.50,                   3.16,                   0.27,                   2.65
2022-05-30,51700,                   3.65,                   0.51,                   3.21,                   0.28,                   2.61
2022-05-31,52300,                   3.70,                   0.51,                   3.25,                   0.28,                   2.58
2022-06-02,50600,                   3.58,                   0.50,                   3.14,                   0.27,                   2.67
2022-06-03,51000,                   3.61,                   0.50,                   3.17,                   0.27,                   2.65
2022-06-07,50200,                   3.55,                   0.49,                   3.12,                   0.27,                   2.69
2022-06-08,50300,                   3.56,                   0.49,                   3.12,                   0.27,                   2.68
2022-06-09,50000,                   3.53,                   0.49,                   3.11,                   0.27,                   2.70
2022-06-10,50900,                   3.60,                   0.50,                   3.16,                   0.27,                   2.65
2022-06-13,47400,                   3.35,                   0.46,                   2.94,                   0.25,                   2.85
2022-06-14,46800,                   3.31,                   0.46,                   2.91,                   0.25,                   2.88
2022-06-15,45850,                   3.24,                   0.45,                   2.85,                   0.25,                   2.94
2022-06-16,44950,                   3.18,                   0.44,                   2.79,                   0.24,                   3.00
2022-06-17,44450,                   3.14,                   0.43,                   2.76,                   0.24,                   3.04
2022-06-20,42000,                   2.97,                   0.41,                   2.61,                   0.22,                   3.21
2022-06-21,42400,                   3.00,                   0.41,                   2.63,                   0.23,                   3.18
2022-06-22,39800,                   2.81,                   0.39,                   2.47,                   0.21,                   3.39
2022-06-23,38250,                   2.70,                   0.37,                   2.38,                   0.20,                   3.53
2022-06-24,40000,                   2.83,                   0.39,                   2.48,                   0.21,                   3.38
2022-06-27,40800,                   2.88,                   0.40,                   2.53,                   0.22,                   3.31
2022-06-28,41800,                   2.95,                   0.41,                   2.60,                   0.22,                   3.23
2022-06-29,41000,                   2.90,                   0.40,                   2.55,                   0.22,                   3.29
2022-06-30,41450,                   2.93,                   0.41,                   2.57,                   0.22,                   3.26
2022-07-01,42150,                   2.98,                   0.41,                   2.62,                   0.23,                   3.20
2022-07-04,39200,                   2.77,                   0.38,                   2.44,                   0.21,                   3.44
2022-07-05,40300,                   2.85,                   0.39,                   2.50,                   0.22,                   3.35
2022-07-06,38500,                   2.72,                   0.38,                   2.39,                   0.21,                   3.51
2022-07-07,40150,                   2.84,                   0.39,                   2.49,                   0.21,                   3.36
2022-07-08,40250,                   2.85,                   0.39,                   2.50,                   0.22,                   3.35
2022-07-11,39300,                   2.78,                   0.38,                   2.44,                   0.21,                   3.44
2022-07-12,38300,                   2.71,                   0.37,                   2.38,                   0.20,                   3.52
2022-07-13,38650,                   2.73,                   0.38,                   2.40,                   0.21,                   3.49
2022-07-14,38450,                   2.72,                   0.38,                   2.39,                   0.21,                   3.51
2022-07-15,37800,                   2.67,                   0.37,                   2.35,                   0.20,                   3.57
2022-07-18,39300,                   2.78,                   0.38,                   2.44,                   0.21,                   3.44
2022-07-19,39350,                   2.78,                   0.38,                   2.44,                   0.21,                   3.43
2022-07-20,40250,                   2.85,                   0.39,                   2.50,                   0.22,                   3.35
2022-07-21,40050,                   2.83,                   0.39,                   2.49,                   0.21,                   3.37
2022-07-22,40000,                   2.83,                   0.39,                   2.48,                   0.21,                   3.38
2022-07-25,40100,                   2.83,                   0.39,                   2.49,                   0.21,                   3.37
2022-07-26,40150,                   2.84,                   0.39,                   2.49,                   0.21,                   3.36
2022-07-27,40500,                   2.86,                   0.40,                   2.52,                   0.22,                   3.33
2022-07-28,39800,                   2.81,                   0.39,                   2.47,                   0.21,                   3.39
2022-07-29,40550,                   2.87,                   0.40,                   2.52,                   0.22,                   3.33
2022-08-01,41300,                   2.92,                   0.40,                   2.57,                   0.22,                   3.27
2022-08-02,40850,                   2.89,                   0.40,                   2.54,                   0.22,                   3.30
2022-08-03,40950,                   2.89,                   0.40,                   2.54,                   0.22,                   3.30
2022-08-04,40950,                   2.89,                   0.40,                   2.54,                   0.22,                   3.30
2022-08-05,41900,                   2.96,                   0.41,                   2.60,                   0.22,                   3.22
2022-08-08,42400,                   3.00,                   0.41,                   2.63,                   0.23,                   3.18
2022-08-09,42650,                   3.01,                   0.42,                   2.65,                   0.23,                   3.17
2022-08-10,43450,                   3.07,                   0.43,                   2.70,                   0.23,                   3.11
2022-08-11,43400,                   3.07,                   0.42,                   2.70,                   0.23,                   3.11
2022-08-12,45500,                   3.22,                   0.45,                   2.83,                   0.24,                   2.97
2022-08-16,44300,                   3.13,                   0.43,                   2.75,                   0.24,                   3.05
2022-08-17,43400,                   3.07,                   0.42,                   2.70,                   0.23,                   3.11
2022-08-18,43050,                   3.04,                   0.42,                   2.67,                   0.23,                   3.14
2022-08-19,42450,                   3.00,                   0.42,                   2.64,                   0.23,                   3.18
2022-08-22,41300,                   2.92,                   0.40,                   2.57,                   0.22,                   3.27
2022-08-23,40300,                   2.85,                   0.39,                   2.50,                   0.22,                   3.35
2022-08-24,41050,                   2.90,                   0.40,                   2.55,                   0.22,                   3.29
2022-08-25,41400,                   2.93,                   0.41,                   2.57,                   0.22,                   3.26
2022-08-26,42050,                   2.97,                   0.41,                   2.61,                   0.22,                   3.21
2022-08-29,40200,                   2.84,                   0.39,                   2.50,                   0.21,                   3.36
2022-08-30,41100,                   2.91,                   0.40,                   2.55,                   0.22,                   3.28
2022-08-31,40950,                   2.89,                   0.40,                   2.54,                   0.22,                   3.30
2022-09-01,40900,                   2.89,                   0.40,                   2.54,                   0.22,                   3.30
2022-09-02,42450,                   3.00,                   0.42,                   2.64,                   0.23,                   3.18
2022-09-05,41900,                   2.96,                   0.41,                   2.60,                   0.22,                   3.22
2022-09-06,42350,                   2.99,                   0.41,                   2.63,                   0.23,                   3.19
2022-09-07,43150,                   3.05,                   0.42,                   2.68,                   0.23,                   3.13
2022-09-08,42150,                   2.98,                   0.41,                   2.62,                   0.23,                   3.20
2022-09-13,42950,                   3.04,                   0.42,                   2.67,                   0.23,                   3.14
2022-09-14,41100,                   2.91,                   0.40,                   2.55,                   0.22,                   3.28
2022-09-15,41500,                   2.93,                   0.41,                   2.58,                   0.22,                   3.25
2022-09-16,41500,                   2.93,                   0.41,                   2.58,                   0.22,                   3.25
2022-09-19,39850,                   2.82,                   0.39,                   2.48,                   0.21,                   3.39
2022-09-20,41100,                   2.91,                   0.40,                   2.55,                   0.22,                   3.28
2022-09-21,40450,                   2.86,                   0.40,                   2.51,                   0.22,                   3.34
2022-09-22,39450,                   2.79,                   0.39,                   2.45,                   0.21,                   3.42
2022-09-23,38250,                   2.70,                   0.37,                   2.38,                   0.20,                   3.53
2022-09-26,36450,                   2.58,                   0.36,                   2.26,                   0.19,                   3.70
2022-09-27,36950,                   2.61,                   0.36,                   2.30,                   0.20,                   3.65
2022-09-28,35100,                   2.48,                   0.34,                   2.18,                   0.19,                   3.85
2022-09-29,34800,                   2.46,                   0.34,                   2.16,                   0.19,                   3.88
2022-09-30,34300,                   2.42,                   0.34,                   2.13,                   0.18,                   3.94
2022-10-04,35800,                   2.53,                   0.35,                   2.22,                   0.19,                   3.77
2022-10-05,35600,                   2.52,                   0.35,                   2.21,                   0.19,                   3.79
2022-10-06,35800,                   2.53,                   0.35,                   2.22,                   0.19,                   3.77
2022-10-07,36000,                   2.54,                   0.35,                   2.24,                   0.19,                   3.75
2022-10-11,34700,                   2.45,                   0.34,                   2.16,                   0.19,                   3.89
2022-10-12,35450,                   2.51,                   0.35,                   2.20,                   0.19,                   3.81
2022-10-13,34050,                   2.41,                   0.33,                   2.12,                   0.18,                   3.96
2022-10-14,36100,                   2.55,                   0.35,                   2.24,                   0.19,                   3.74
2022-10-17,35600,                   2.52,                   0.35,                   2.21,                   0.19,                   3.79
2022-10-18,37650,                   2.66,                   0.37,                   2.34,                   0.20,                   3.59
2022-10-19,36000,                   2.54,                   0.35,                   2.24,                   0.19,                   3.75
2022-10-20,36100,                   2.55,                   0.35,                   2.24,                   0.19,                   3.74
2022-10-21,34550,                   2.44,                   0.34,                   2.15,                   0.18,                   3.91
2022-10-24,36450,                   2.58,                   0.36,                   2.26,                   0.19,                   3.70
2022-10-25,36050,                   2.55,                   0.35,                   2.24,                   0.19,                   3.74
2022-10-26,35500,                   2.51,                   0.35,                   2.21,                   0.19,                   3.80
2022-10-27,36850,                   2.60,                   0.36,                   2.29,                   0.20,                   3.66
2022-10-28,35650,                   2.52,                   0.35,                   2.21,                   0.19,                   3.79
2022-10-31,34450,                   2.44,                   0.34,                   2.14,                   0.18,                   3.92
