,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,66900,                   7.47,                   0.80,                   6.88,                   0.66,                   1.09
2007-01-03,66400,                   7.41,                   0.79,                   6.83,                   0.65,                   1.09
2007-01-04,66400,                   7.41,                   0.79,                   6.83,                   0.65,                   1.09
2007-01-05,66300,                   7.40,                   0.79,                   6.82,                   0.65,                   1.10
2007-01-08,66400,                   7.41,                   0.79,                   6.83,                   0.65,                   1.09
2007-01-09,66900,                   7.47,                   0.80,                   6.88,                   0.66,                   1.09
2007-01-10,65700,                   7.33,                   0.78,                   6.76,                   0.65,                   1.11
2007-01-11,65000,                   7.25,                   0.77,                   6.69,                   0.64,                   1.12
2007-01-12,66200,                   7.39,                   0.79,                   6.81,                   0.65,                   1.10
2007-01-15,64700,                   7.22,                   0.77,                   6.66,                   0.64,                   1.12
2007-01-16,64900,                   7.24,                   0.77,                   6.68,                   0.64,                   1.12
2007-01-17,64400,                   7.19,                   0.77,                   6.62,                   0.63,                   1.13
2007-01-18,64800,                   7.23,                   0.77,                   6.67,                   0.64,                   1.12
2007-01-19,64300,                   7.18,                   0.76,                   6.61,                   0.63,                   1.13
2007-01-22,65000,                   7.25,                   0.77,                   6.69,                   0.64,                   1.12
2007-01-23,64900,                   7.24,                   0.77,                   6.68,                   0.64,                   1.12
2007-01-24,64900,                   7.24,                   0.77,                   6.68,                   0.64,                   1.12
2007-01-25,64100,                   7.15,                   0.76,                   6.59,                   0.63,                   1.13
2007-01-26,63100,                   7.04,                   0.75,                   6.49,                   0.62,                   1.15
2007-01-29,62600,                   6.99,                   0.74,                   6.44,                   0.62,                   1.16
2007-01-30,62300,                   6.95,                   0.74,                   6.41,                   0.61,                   1.17
2007-01-31,62100,                   6.93,                   0.74,                   6.39,                   0.61,                   1.17
2007-02-01,62800,                   7.01,                   0.75,                   6.46,                   0.62,                   1.16
2007-02-02,63400,                   7.08,                   0.75,                   6.52,                   0.62,                   1.15
2007-02-05,63700,                   7.11,                   0.76,                   6.55,                   0.63,                   1.14
2007-02-06,64500,                   7.20,                   0.77,                   6.64,                   0.64,                   1.13
2007-02-07,68500,                   7.64,                   0.81,                   7.05,                   0.68,                   1.06
2007-02-08,70000,                   7.81,                   0.83,                   7.20,                   0.69,                   1.04
2007-02-09,68000,                   7.59,                   0.81,                   7.00,                   0.67,                   1.07
2007-02-12,68100,                   7.60,                   0.81,                   7.01,                   0.67,                   1.07
2007-02-13,70500,                   7.87,                   0.84,                   7.25,                   0.69,                   1.03
2007-02-14,70900,                   7.91,                   0.84,                   7.29,                   0.70,                   1.02
2007-02-15,69800,                   7.79,                   0.83,                   7.18,                   0.69,                   1.04
2007-02-16,70700,                   7.89,                   0.84,                   7.27,                   0.70,                   1.03
2007-02-20,71000,                   7.92,                   0.84,                   7.30,                   0.70,                   1.02
2007-02-21,71700,                   8.00,                   0.85,                   7.38,                   0.71,                   1.01
2007-02-22,71600,                   7.99,                   0.85,                   7.37,                   0.71,                   1.01
2007-02-23,71000,                   7.92,                   0.84,                   7.30,                   0.70,                   1.02
2007-02-26,70700,                   7.89,                   0.84,                   7.27,                   0.70,                   1.03
2007-02-27,70400,                   7.86,                   0.84,                   7.24,                   0.69,                   1.03
2007-02-28,68000,                   7.59,                   0.81,                   7.00,                   0.67,                   1.07
2007-03-02,68500,                   7.64,                   0.81,                   7.05,                   0.68,                   1.06
2007-03-05,66500,                   7.42,                   0.79,                   6.84,                   0.66,                   1.09
2007-03-06,66500,                   7.42,                   0.79,                   6.84,                   0.66,                   1.09
2007-03-07,65600,                   7.32,                   0.78,                   6.75,                   0.65,                   1.11
2007-03-08,66600,                   7.43,                   0.79,                   6.85,                   0.66,                   1.09
2007-03-09,65500,                   7.31,                   0.78,                   6.74,                   0.65,                   1.11
