,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2019-11-13,11100,                  17.84,                   1.23,                   8.12,                   0.65,
2019-11-14,11650,                  18.73,                   1.29,                   8.52,                   0.68,
2019-11-15,12200,                  19.61,                   1.36,                   8.93,                   0.72,
2019-11-18,12200,                  19.61,                   1.36,                   8.93,                   0.72,
2019-11-19,11900,                  19.13,                   1.32,                   8.71,                   0.70,
2019-11-20,11250,                  18.08,                   1.25,                   8.23,                   0.66,
2019-11-21,10800,                  17.36,                   1.20,                   7.90,                   0.63,
2019-11-22,10850,                  17.44,                   1.21,                   7.94,                   0.64,
2019-11-25,11000,                  17.68,                   1.22,                   8.05,                   0.65,
2019-11-26,10700,                  17.20,                   1.19,                   7.83,                   0.63,
2019-11-27,10300,                  16.56,                   1.14,                   7.54,                   0.60,
2019-11-28,10350,                  16.64,                   1.15,                   7.57,                   0.61,
2019-11-29,10100,                  16.24,                   1.12,                   7.39,                   0.59,
2019-12-02,10250,                  16.48,                   1.14,                   7.50,                   0.60,
2019-12-03,10350,                  16.64,                   1.15,                   7.57,                   0.61,
2019-12-04,10400,                  16.72,                   1.16,                   7.61,                   0.61,
2019-12-05,10750,                  17.28,                   1.20,                   7.87,                   0.63,
2019-12-06,10950,                  17.60,                   1.22,                   8.01,                   0.64,
2019-12-09,10800,                  17.36,                   1.20,                   7.90,                   0.63,
2019-12-10,10950,                  17.60,                   1.22,                   8.01,                   0.64,
2019-12-11,10900,                  17.52,                   1.21,                   7.97,                   0.64,
2019-12-12,10900,                  17.52,                   1.21,                   7.97,                   0.64,
2019-12-13,10750,                  17.28,                   1.20,                   7.87,                   0.63,
2019-12-16,10600,                  17.04,                   1.18,                   7.76,                   0.62,
2019-12-17,10550,                  16.96,                   1.17,                   7.72,                   0.62,
2019-12-18,10250,                  16.48,                   1.14,                   7.50,                   0.60,
2019-12-19,10100,                  16.24,                   1.12,                   7.39,                   0.59,
2019-12-20,10300,                  16.56,                   1.14,                   7.54,                   0.60,
2019-12-23,10300,                  16.56,                   1.14,                   7.54,                   0.60,
2019-12-24,10150,                  16.32,                   1.13,                   7.43,                   0.60,
2019-12-26,10250,                  16.48,                   1.14,                   7.50,                   0.60,
2019-12-27,10200,                  16.40,                   1.13,                   7.46,                   0.60,
2019-12-30,10350,                  16.64,                   1.15,                   7.57,                   0.61,
2020-01-02,10400,                  13.17,                   1.06,                   5.96,                   0.62,                   3.33
2020-01-03,10250,                  12.98,                   1.04,                   5.87,                   0.61,                   3.38
2020-01-06,10050,                  12.73,                   1.02,                   5.76,                   0.60,                   3.45
2020-01-07,10150,                  12.86,                   1.03,                   5.81,                   0.61,                   3.42
2020-01-08,10850,                  13.74,                   1.10,                   6.22,                   0.65,                   3.20
2020-01-09,10100,                  12.79,                   1.03,                   5.79,                   0.60,                   3.43
2020-01-10,9970,                  12.63,                   1.01,                   5.71,                   0.60,                   3.48
2020-01-13,9770,                  12.38,                   0.99,                   5.60,                   0.58,                   3.55
2020-01-14,9900,                  12.54,                   1.01,                   5.67,                   0.59,                   3.50
2020-01-15,9840,                  12.46,                   1.00,                   5.64,                   0.59,                   3.52
2020-01-16,9860,                  12.49,                   1.00,                   5.65,                   0.59,                   3.52
2020-01-17,9780,                  12.39,                   1.00,                   5.60,                   0.58,                   3.55
2020-01-20,9630,                  12.20,                   0.98,                   5.52,                   0.58,                   3.60
2020-01-21,9300,                  11.78,                   0.95,                   5.33,                   0.56,                   3.73
2020-01-22,9320,                  11.81,                   0.95,                   5.34,                   0.56,                   3.72
2020-01-23,9200,                  11.65,                   0.94,                   5.27,                   0.55,                   3.77
2020-01-28,8900,                  11.27,                   0.91,                   5.10,                   0.53,                   3.90
2020-01-29,9060,                  11.48,                   0.92,                   5.19,                   0.54,                   3.83
2020-01-30,9200,                  11.65,                   0.94,                   5.27,                   0.55,                   3.77
2020-01-31,9220,                  11.68,                   0.94,                   5.28,                   0.55,                   3.76
2020-02-03,9320,                  11.81,                   0.95,                   5.34,                   0.56,                   3.72
2020-02-04,9250,                  11.72,                   0.94,                   5.30,                   0.55,                   3.75
2020-02-05,9200,                  11.65,                   0.94,                   5.27,                   0.55,                   3.77
2020-02-06,9330,                  11.82,                   0.95,                   5.34,                   0.56,                   3.72
2020-02-07,9570,                  12.12,                   0.97,                   5.48,                   0.57,                   3.62
2020-02-10,9530,                  12.07,                   0.97,                   5.46,                   0.57,                   3.64
2020-02-11,9370,                  11.87,                   0.95,                   5.37,                   0.56,                   3.70
2020-02-12,9360,                  11.86,                   0.95,                   5.36,                   0.56,                   3.70
2020-02-13,9200,                  11.65,                   0.94,                   5.27,                   0.55,                   3.77
2020-02-14,9220,                  11.68,                   0.94,                   5.28,                   0.55,                   3.76
2020-02-17,9270,                  11.74,                   0.94,                   5.31,                   0.55,                   3.74
2020-02-18,9270,                  11.74,                   0.94,                   5.31,                   0.55,                   3.74
2020-02-19,9610,                  12.17,                   0.98,                   5.50,                   0.57,                   3.61
2020-02-20,9610,                  12.17,                   0.98,                   5.50,                   0.57,                   3.61
2020-02-21,9510,                  12.05,                   0.97,                   5.45,                   0.57,                   3.65
2020-02-24,8900,                  11.27,                   0.91,                   5.10,                   0.53,                   3.90
2020-02-25,8800,                  11.15,                   0.90,                   5.04,                   0.53,                   3.94
2020-02-26,8630,                  10.93,                   0.88,                   4.94,                   0.52,                   4.02
2020-02-27,8300,                  10.51,                   0.84,                   4.75,                   0.50,                   4.18
2020-02-28,8180,                  10.36,                   0.83,                   4.69,                   0.49,                   4.24
2020-03-02,8100,                  10.26,                   0.82,                   4.64,                   0.48,                   4.28
2020-03-03,8030,                  10.17,                   0.82,                   4.60,                   0.48,                   4.32
2020-03-04,8090,                  10.25,                   0.82,                   4.63,                   0.48,                   4.29
2020-03-05,8200,                  10.39,                   0.83,                   4.70,                   0.49,                   4.23
2020-03-06,8060,                  10.21,                   0.82,                   4.62,                   0.48,                   4.30
2020-03-09,7520,                   9.53,                   0.77,                   4.31,                   0.45,                   4.61
2020-03-10,7560,                   9.58,                   0.77,                   4.33,                   0.45,                   4.59
2020-03-11,7270,                   9.21,                   0.74,                   4.16,                   0.43,                   4.77
2020-03-12,6820,                   8.64,                   0.69,                   3.91,                   0.41,                   5.08
2020-03-13,6380,                   8.08,                   0.65,                   3.65,                   0.38,                   5.43
2020-03-16,6340,                   8.03,                   0.65,                   3.63,                   0.38,                   5.47
2020-03-17,6130,                   7.77,                   0.62,                   3.51,                   0.37,                   5.66
2020-03-18,5740,                   7.27,                   0.58,                   3.29,                   0.34,                   6.04
2020-03-19,4845,                   6.14,                   0.49,                   2.78,                   0.29,                   7.16
2020-03-20,5150,                   6.52,                   0.52,                   2.95,                   0.31,                   6.73
2020-03-23,4730,                   5.99,                   0.48,                   2.71,                   0.28,                   7.33
2020-03-24,5120,                   6.49,                   0.52,                   2.93,                   0.31,                   6.77
2020-03-25,5930,                   7.51,                   0.60,                   3.40,                   0.35,                   5.85
2020-03-26,6170,                   7.82,                   0.63,                   3.53,                   0.37,                   5.62
2020-03-27,6300,                   7.98,                   0.64,                   3.61,                   0.38,                   5.50
2020-03-30,6470,                   8.20,                   0.66,                   3.71,                   0.39,                   5.36
2020-03-31,7080,                   8.97,                   0.72,                   4.06,                   0.42,                   4.90
2020-04-01,7510,                   9.51,                   0.76,                   4.30,                   0.45,                   4.62
2020-04-02,7530,                   9.54,                   0.77,                   4.31,                   0.45,                   4.60
2020-04-03,7400,                   9.37,                   0.75,                   4.24,                   0.44,                   4.69
2020-04-06,7450,                   9.44,                   0.76,                   4.27,                   0.44,                   4.65
2020-04-07,7600,                   9.63,                   0.77,                   4.35,                   0.45,                   4.56
2020-04-08,7600,                   9.63,                   0.77,                   4.35,                   0.45,                   4.56
2020-04-09,7600,                   9.63,                   0.77,                   4.35,                   0.45,                   4.56
2020-04-10,7640,                   9.68,                   0.78,                   4.38,                   0.46,                   4.54
2020-04-13,7250,                   9.18,                   0.74,                   4.15,                   0.43,                   4.78
2020-04-14,7380,                   9.35,                   0.75,                   4.23,                   0.44,                   4.70
2020-04-16,7550,                   9.56,                   0.77,                   4.33,                   0.45,                   4.59
2020-04-17,7710,                   9.77,                   0.78,                   4.42,                   0.46,                   4.50
2020-04-20,8160,                  10.34,                   0.83,                   4.67,                   0.49,                   4.25
2020-04-21,8290,                  10.50,                   0.84,                   4.75,                   0.50,                   4.18
2020-04-22,8130,                  10.30,                   0.83,                   4.66,                   0.49,                   4.26
2020-04-23,8250,                  10.45,                   0.84,                   4.73,                   0.49,                   4.20
2020-04-24,8770,                  11.11,                   0.89,                   5.02,                   0.52,                   3.95
2020-04-27,8710,                  11.03,                   0.89,                   4.99,                   0.52,                   3.98
2020-04-28,8770,                  11.11,                   0.89,                   5.02,                   0.52,                   3.95
2020-04-29,8720,                  11.05,                   0.89,                   5.00,                   0.52,                   3.98
2020-05-04,8060,                  10.21,                   0.82,                   4.62,                   0.48,                   4.30
2020-05-06,8140,                  10.31,                   0.83,                   4.66,                   0.49,                   4.26
