,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,1345,                 118.22,                   2.62,                 118.22,                   1.43,
2007-01-03,1405,                 123.52,                   2.74,                 123.52,                   1.49,
2007-01-04,1470,                 129.26,                   2.87,                 129.26,                   1.56,
2007-01-05,1455,                 127.92,                   2.84,                 127.92,                   1.54,
2007-01-08,1440,                 126.57,                   2.81,                 126.57,                   1.53,
2007-01-09,1415,                 124.42,                   2.76,                 124.42,                   1.50,
2007-01-10,1370,                 120.47,                   2.67,                 120.47,                   1.45,
2007-01-11,1360,                 119.57,                   2.65,                 119.57,                   1.44,
2007-01-12,1410,                 123.97,                   2.75,                 123.97,                   1.50,
2007-01-15,1525,                 134.02,                   2.97,                 134.02,                   1.62,
2007-01-16,1470,                 129.26,                   2.87,                 129.26,                   1.56,
2007-01-17,1545,                 135.82,                   3.01,                 135.82,                   1.64,
2007-01-18,1615,                 142.01,                   3.15,                 142.01,                   1.71,
2007-01-19,1675,                 147.22,                   3.27,                 147.22,                   1.78,
2007-01-22,1770,                 155.57,                   3.45,                 155.57,                   1.88,
2007-01-23,1735,                 152.51,                   3.38,                 152.51,                   1.84,
2007-01-24,1630,                 143.27,                   3.18,                 143.27,                   1.73,
2007-01-25,1650,                 145.06,                   3.22,                 145.06,                   1.75,
2007-01-26,1670,                 146.77,                   3.26,                 146.77,                   1.77,
2007-01-29,1720,                 151.17,                   3.35,                 151.17,                   1.82,
2007-01-30,1700,                 149.46,                   3.32,                 149.46,                   1.80,
2007-01-31,1730,                 152.06,                   3.37,                 152.06,                   1.83,
2007-02-01,1660,                 145.96,                   3.24,                 145.96,                   1.76,
2007-02-02,1710,                 150.36,                   3.33,                 150.36,                   1.81,
2007-02-05,1810,                 159.07,                   3.53,                 159.07,                   1.92,
2007-02-06,1810,                 159.07,                   3.53,                 159.07,                   1.92,
2007-02-07,1810,                 159.07,                   3.53,                 159.07,                   1.92,
2007-02-08,2000,                 175.85,                   3.90,                 175.85,                   2.12,
2007-02-09,2050,                 180.16,                   4.00,                 180.16,                   2.17,
2007-02-12,2175,                 191.20,                   4.24,                 191.20,                   2.31,
2007-02-13,2165,                 190.31,                   4.22,                 190.31,                   2.30,
2007-02-14,2220,                 195.15,                   4.33,                 195.15,                   2.35,
2007-02-15,2155,                 189.41,                   4.20,                 189.41,                   2.29,
2007-02-16,2165,                 190.31,                   4.22,                 190.31,                   2.30,
2007-02-20,2300,                 202.15,                   4.48,                 202.15,                   2.44,
2007-02-21,2280,                 200.45,                   4.45,                 200.45,                   2.42,
2007-02-22,2200,                 193.36,                   4.29,                 193.36,                   2.33,
2007-02-23,2120,                 186.36,                   4.13,                 186.36,                   2.25,
2007-02-26,2120,                 186.36,                   4.13,                 186.36,                   2.25,
2007-02-27,2140,                 188.15,                   4.17,                 188.15,                   2.27,
2007-02-28,2240,                 196.95,                   4.37,                 196.95,                   2.38,
2007-03-02,2280,                 200.45,                   4.45,                 200.45,                   2.42,
2007-03-05,2405,                 211.40,                   4.69,                 211.40,                   2.55,
2007-03-06,2765,                 243.09,                   5.39,                 243.09,                   2.93,
2007-03-07,2860,                 251.44,                   5.58,                 251.44,                   3.03,
2007-03-08,3100,                 272.53,                   6.04,                 272.53,                   3.29,
2007-03-09,3565,                 313.38,                   6.95,                 313.38,                   3.78,
2007-03-12,3935,                 345.87,                   7.67,                 345.87,                   4.17,
2007-03-13,4005,                 352.06,                   7.81,                 352.06,                   4.25,
2007-03-14,4380,                 385.01,                   8.54,                 385.01,                   4.65,
2007-03-15,5030,                 442.19,                   9.81,                 442.19,                   5.34,
2007-03-16,5780,                 508.08,                  11.27,                 508.08,                   6.13,
2007-03-19,6640,                 583.66,                  12.95,                 583.66,                   7.04,
2007-03-20,6700,                 588.96,                  13.06,                 588.96,                   7.11,
2007-03-21,5700,                 501.08,                  11.11,                 501.08,                   6.05,
2007-03-22,4850,                 426.30,                   9.46,                 426.30,                   5.14,
2007-03-23,4125,                 362.57,                   8.04,                 362.57,                   4.37,
2007-03-26,3870,                 340.22,                   7.55,                 340.22,                   4.11,
2007-03-27,3290,                 289.23,                   6.42,                 289.23,                   3.49,
2007-03-28,3380,                 297.13,                   6.59,                 297.13,                   3.59,
2007-03-29,3375,                 296.68,                   6.58,                 296.68,                   3.58,
2007-03-30,3525,                 309.87,                   6.87,                 309.87,                   3.74,
2007-04-02,3345,                 294.08,                   6.52,                 294.08,                   3.55,
2007-04-03,3680,                 323.52,                   7.18,                 323.52,                   3.90,
