,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2007-01-02,222000,                  10.81,                   1.37,                   4.98,                   1.42,                   4.18
2007-01-03,218000,                  10.62,                   1.35,                   4.89,                   1.40,                   4.25
2007-01-04,220500,                  10.74,                   1.36,                   4.95,                   1.41,                   4.21
2007-01-05,222500,                  10.84,                   1.38,                   4.99,                   1.43,                   4.17
2007-01-08,223000,                  10.86,                   1.38,                   5.00,                   1.43,                   4.16
2007-01-09,219000,                  10.67,                   1.35,                   4.91,                   1.40,                   4.23
2007-01-10,211000,                  10.28,                   1.30,                   4.74,                   1.35,                   4.40
2007-01-11,214000,                  10.42,                   1.32,                   4.80,                   1.37,                   4.33
2007-01-12,212500,                  10.35,                   1.31,                   4.77,                   1.36,                   4.36
2007-01-15,211000,                  10.28,                   1.30,                   4.74,                   1.35,                   4.40
2007-01-16,212000,                  10.32,                   1.31,                   4.76,                   1.36,                   4.37
2007-01-17,211500,                  10.30,                   1.31,                   4.75,                   1.36,                   4.38
2007-01-18,215000,                  10.47,                   1.33,                   4.82,                   1.38,                   4.31
2007-01-19,215000,                  10.47,                   1.33,                   4.82,                   1.38,                   4.31
2007-01-22,216000,                  10.52,                   1.34,                   4.85,                   1.38,                   4.29
2007-01-23,208000,                  10.13,                   1.29,                   4.67,                   1.33,                   4.46
2007-01-24,204000,                   9.93,                   1.26,                   4.58,                   1.31,                   4.55
2007-01-25,197500,                   9.62,                   1.22,                   4.43,                   1.27,                   4.70
2007-01-26,197000,                   9.59,                   1.22,                   4.42,                   1.26,                   4.71
2007-01-29,196500,                   9.57,                   1.22,                   4.41,                   1.26,                   4.72
2007-01-30,199000,                   9.69,                   1.23,                   4.47,                   1.28,                   4.66
2007-01-31,200000,                   9.74,                   1.24,                   4.49,                   1.28,                   4.64
2007-02-01,202500,                   9.86,                   1.25,                   4.54,                   1.30,                   4.58
2007-02-02,204500,                   9.96,                   1.26,                   4.59,                   1.31,                   4.53
2007-02-05,205500,                  10.01,                   1.27,                   4.61,                   1.32,                   4.51
2007-02-06,201500,                   9.81,                   1.25,                   4.52,                   1.29,                   4.60
2007-02-07,200000,                   9.74,                   1.24,                   4.49,                   1.28,                   4.64
2007-02-08,201000,                   9.79,                   1.24,                   4.51,                   1.29,                   4.61
2007-02-09,198000,                   9.64,                   1.22,                   4.44,                   1.27,                   4.68
2007-02-12,197500,                   9.62,                   1.22,                   4.43,                   1.27,                   4.70
2007-02-13,197500,                   9.62,                   1.22,                   4.43,                   1.27,                   4.70
2007-02-14,201500,                   9.81,                   1.25,                   4.52,                   1.29,                   4.60
2007-02-15,203000,                   9.89,                   1.26,                   4.56,                   1.30,                   4.57
2007-02-16,202000,                   9.84,                   1.25,                   4.53,                   1.29,                   4.59
2007-02-20,201500,                   9.81,                   1.25,                   4.52,                   1.29,                   4.60
2007-02-21,200500,                   9.76,                   1.24,                   4.50,                   1.29,                   4.63
2007-02-22,199500,                   9.72,                   1.23,                   4.48,                   1.28,                   4.65
2007-02-23,195000,                   9.50,                   1.21,                   4.38,                   1.25,                   4.76
2007-02-26,193500,                   9.42,                   1.20,                   4.34,                   1.24,                   4.79
2007-02-27,196500,                   9.57,                   1.22,                   4.41,                   1.26,                   4.72
2007-02-28,196500,                   9.57,                   1.22,                   4.41,                   1.26,                   4.72
2007-03-02,194500,                   9.47,                   1.20,                   4.36,                   1.25,                   4.77
2007-03-05,191500,                   9.33,                   1.18,                   4.30,                   1.23,                   4.84
2007-03-06,193000,                   9.40,                   1.19,                   4.33,                   1.24,                   4.80
2007-03-07,192000,                   9.35,                   1.19,                   4.31,                   1.23,                   4.83
2007-03-08,192000,                   9.35,                   1.19,                   4.31,                   1.23,                   4.83
2007-03-09,193500,                   9.42,                   1.20,                   4.34,                   1.24,                   4.79
2007-03-12,194500,                   9.47,                   1.20,                   4.36,                   1.25,                   4.77
