,종가(원),PER,PBR,PCR,PSR,배당수익률(%)
2016-10-04,14950,,                   2.47,,,
2016-10-05,15100,,                   2.49,,,
2016-10-06,15300,,                   2.52,,,
2016-10-07,14500,,                   2.39,,,
2016-10-10,14500,,                   2.39,,,
2016-10-11,15000,,                   2.48,,,
2016-10-12,15300,,                   2.52,,,
2016-10-13,15150,,                   2.50,,,
2016-10-14,15500,,                   2.56,,,
2016-10-17,14550,,                   2.40,,,
2016-10-18,14700,,                   2.43,,,
2016-10-19,14500,,                   2.39,,,
2016-10-20,14700,,                   2.43,,,
2016-10-21,15400,,                   2.54,,,
2016-10-24,15550,,                   2.57,,,
2016-10-25,15100,,                   2.49,,,
2016-10-26,15350,,                   2.53,,,
2016-10-27,15500,,                   2.56,,,
2016-10-28,15400,,                   2.54,,,
2016-10-31,15000,,                   2.48,,,
2016-11-01,15450,,                   2.55,,,
2016-11-02,15150,,                   2.50,,,
2016-11-03,15050,,                   2.48,,,
2016-11-04,14700,,                   2.43,,,
2016-11-07,14650,,                   2.42,,,
2016-11-08,14900,,                   2.46,,,
2016-11-09,14800,,                   2.44,,,
2016-11-10,13600,,                   2.24,,,
2016-11-11,13050,,                   2.15,,,
2016-11-14,13500,,                   2.23,,,
2016-11-15,14300,,                   2.36,,,
2016-11-16,14750,,                   2.43,,,
2016-11-17,14800,,                   2.44,,,
2016-11-18,14500,,                   2.39,,,
2016-11-21,14700,,                   2.43,,,
2016-11-22,14450,,                   2.38,,,
2016-11-23,14250,,                   2.35,,,
2016-11-24,14250,,                   2.35,,,
2016-11-25,14400,,                   2.38,,,
2016-11-28,14900,,                   2.46,,,
2016-11-29,14650,,                   2.42,,,
2016-11-30,15000,,                   2.48,,,
2016-12-01,14900,,                   2.46,,,
2016-12-02,14450,,                   2.38,,,
2016-12-05,14700,,                   2.43,,,
2016-12-06,14550,,                   2.40,,,
2016-12-07,14700,,                   2.43,,,
2016-12-08,14850,,                   2.45,,,
2016-12-09,15250,,                   2.52,,,
2016-12-12,15450,,                   2.55,,,
2016-12-13,15400,,                   2.54,,,
2016-12-14,15100,,                   2.49,,,
2016-12-15,14700,,                   2.43,,,
2016-12-16,14750,,                   2.43,,,
2016-12-19,14800,,                   2.44,,,
2016-12-20,14700,,                   2.43,,,
2016-12-21,14850,,                   2.45,,,
2016-12-22,14950,,                   2.47,,,
2016-12-23,14900,,                   2.46,,,
2016-12-26,15200,,                   2.51,,,
2016-12-27,15050,,                   2.48,,,
2016-12-28,15150,,                   2.50,,,
2016-12-29,15300,,                   2.52,,,
2017-01-02,15200,                   4.90,                   1.06,                   3.21,                   0.27,                   0.46
2017-01-03,15300,                   4.93,                   1.07,                   3.23,                   0.27,                   0.46
