,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,12.520161290322582,1.1175806451612902,1.191129032258065,0.1782258064516128,2.3243548387096773,480.4187301,-384.741207,,,246.27286060000003,6.41808209,0.0854871970808736,0.3733566103975683
2007-09-01,18.83564516129033,1.6816129032258065,1.791451612903226,0.267741935483871,1.575483870967742,-480.4187301,384.741207,,3194.0,-33.732860609999996,1.19191791,0.08237139259174776,-1.4262835129261031
2007-12-01,28.934166666666663,2.583333333333334,2.752666666666668,0.4103333333333335,1.0066666666666666,8.484367989999999,7.790419377,-0.088689191,-3194.0,-0.96732258199999,0.624755356,0.08241837032266718,-0.6168837365623379
2008-03-01,29.53258064516129,2.6361290322580646,2.809193548387097,0.4201612903225806,1.0043548387096772,-8.484367989999999,-7.790419377,0.088689191,6405.0,200.9173226,-2.374755356,0.08495718057960244,-0.05408755197249047
2008-06-01,10.75065573770492,1.5772131147540982,3.2459016393442623,0.2493442622950819,1.566393442622951,-75.21316365,-70.63450122,-84.87069927,378.0,265.3138718,8.1972524,0.08482478779053448,-0.009622958865334328
2008-09-01,10.984666666666667,1.6110000000000002,3.317,0.2546666666666667,1.5101666666666669,173.3831636,100.5945012,128.5106993,3773.0,-15.75387182,2.2927475999999998,0.08740900702814731,1.4564201292935728
2008-12-01,7.8278125,1.148125,2.36375,0.181875,2.1421875,20.31422405,18.93051808,15.93684953,4486.0,8.605302852999989,0.897216587,0.091287998769506,-0.5982387026262954
2009-03-01,4.792063492063491,0.7025396825396826,1.4469841269841266,0.111111111111111,3.64,-102.424224,-48.89051808,-36.98684953,-11356.0,220.5546971,-5.837216587,0.09173824034386174,-0.20679684172295096
2009-06-01,,0.5145901639344262,1.3234426229508198,0.080655737704918,3.7032786885245903,-98.37618958,-59.105799739999995,-87.71775354,-6956.0,243.18895129999999,0.33940547099999996,0.08835930511329652,-0.7879776261552611
2009-09-01,,0.7828571428571428,2.0103174603174603,0.1236507936507936,2.428095238095237,35.16618958,59.105799739999995,72.45775354,-648.0,10.89104874,4.2205945289999995,0.08823548643863754,-1.2466551361507523
2009-12-01,,0.7990909090909091,2.0533333333333337,0.1259090909090909,2.3668181818181817,-32.8681971,209.4973242,13.03585914,-2004.0,17.56886124,0.124110177,0.09020298089085228,-0.4373990314397684
2010-03-01,,0.6184126984126985,1.5893650793650795,0.0974603174603174,3.0626984126984125,23.7081971,-209.4973242,-1.875859139,-21835.0,,-3.084110177,0.091615924103802,-0.03823098570737557
2010-06-01,,1.196229508196721,,0.0875409836065573,,295.9931814,-110.3128313,-81.87709059,4243.0,446.9499293,7.327041777,0.08683004260979177,0.5611827285644823
2010-09-01,,2.189838709677419,,0.1591935483870968,,-109.2331814,110.3128313,130.2370906,2793.0,-83.68992933,1.472958223,0.08368480612216599,0.13976238043472025
2010-12-01,,3.333174603174603,,0.2426984126984126,,-7.8582859460000005,72.49239574,3.783871566,4818.0,-47.85610576,0.07851734499999999,0.08169272653751947,1.2236820830182362
2011-03-01,,4.4809230769230775,,0.3266153846153846,,238.48828590000002,-72.49239574,-80.27387157,3921.0,45.99610576,2.641482655,0.07832565003071755,0.07326114156678991
2011-06-01,12.051666666666666,4.399666666666667,8.183666666666669,0.7675000000000001,0.7576666666666668,-9.566488044,86.95412695,-23.54358883,,327.9809054,17.89900665,0.07553603567511934,0.037489294776155
2011-09-01,19.436935483870965,7.097741935483872,13.200806451612904,1.2391935483870966,0.4704838709677419,9.566488044,-86.95412695,23.54358883,18919.0,-41.75090538,-0.8990066499999999,0.07607986173578893,-0.5045343907513647
2011-12-01,17.80984126984127,6.502380952380954,12.094761904761905,1.1353968253968254,0.5147619047619048,-20.59502875,-50.33924665,-2.772813395,-18919.0,6.827837453000001,-1.265369794,0.07651834148310195,1.6899980938378931
2012-03-01,16.139365079365078,5.892857142857144,10.96095238095238,1.0284126984126982,0.5603174603174604,68.08502875,110.33924659999998,33.0428134,24723.0,-90.29783745,-2.69463020599999,0.07620539486045773,0.3704992709899808
2012-06-01,10.638548387096774,3.615806451612903,8.148064516129033,0.833548387096774,1.251290322580645,113.9375989,100.7944706,8.954246766,,217.18542520000003,7.968458362,0.07797378467866596,0.16964776948980195
