,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,,회계연도
0,(주)BNK금융지주,138930,2011,,,,,,,,2011-03
1,(주)BNK금융지주,138930,2012,,,,,,,,2012-03
2,(주)BNK금융지주,138930,2013,,,,,,,,2013-03
3,(주)BNK금융지주,138930,2014,,,,,,,,2014-03
4,(주)BNK금융지주,138930,2015,,,,,,,,2015-03
5,(주)BNK금융지주,138930,2016,,,,,,,,2016-03
6,(주)BNK금융지주,138930,2017,,,,,,,,2017-03
7,(주)BNK금융지주,138930,2018,,,,,,,,2018-03
8,(주)BNK금융지주,138930,2019,,,,,,,,2019-03
9,(주)BNK금융지주,138930,2020,,,,,,,,2020-03
10,(주)BNK금융지주,138930,2021,,,,,,,,2021-03
11,(주)BNK금융지주,138930,2022,,,,,,,,2022-03
12,(주)DB하이텍,990,2007,,,,0,205.2328394,8.891757513,,2007-03
13,(주)DB하이텍,990,2008,-103.3807419,400.2229343,-10.28434978,-520,272.7471636,0.449344107,,2008-03
14,(주)DB하이텍,990,2009,-246.9357837,-70.95698087,-56.55096668,-2617,312.0469633,-13.28987578,,2009-03
15,(주)DB하이텍,990,2010,-98.6378892,-113.7770875,5.219956246,57,310.8671388,-0.268082126,,2010-03
16,(주)DB하이텍,990,2011,-101.812025,-98.25793758,-190.7382301,-58,275.3342117,4.583374441,,2011-03
17,(주)DB하이텍,990,2012,-87.92843985,-63.20215454,7.632529477,-421,328.9801865,-2.904768077,,2012-03
18,(주)DB하이텍,990,2013,-64.35252244,38.53644927,-13.83926521,-729,337.0496786,-6.106832953,,2013-03
19,(주)DB하이텍,990,2014,-105.2269897,-44.57656003,11.3768029,-578,473.2308736,0.70004451,,2014-03
20,(주)DB하이텍,990,2015,-16.99952882,-426.0893588,-7.642001667,1516,438.6430495,12.65053561,,2015-03
21,(주)DB하이텍,990,2016,35.04577027,205.1832543,1.302575716,629,259.7397426,22.13851656,,2016-03
22,(주)DB하이텍,990,2017,24.04430611,126.7809957,-5.241774331,649,175.5086488,27.16241776,,2017-03
23,(주)DB하이텍,990,2018,-4.99150066,-95.43205249,-8.12826131,48,116.802652,9.15656542,,2018-03
24,(주)DB하이텍,990,2019,-13.29618319,-8.358688062,-7.775063076,0,93.80706086,14.01956182,,2019-03
25,(주)DB하이텍,990,2020,35.32733077,340.3957232,6.494965832,1268,67.54995293,28.6724684,,2020-03
26,(주)DB하이텍,990,2021,99.29051279,252.4308901,6.98685086,1100,44.39064929,24.85914803,,2021-03
27,(주)DB하이텍,990,2022,31.41445895,35.19772703,7.385887521,3651,35.37156927,45.95784372,,2022-03
28,(주)JB금융지주,175330,2014,-100,-100,-100,,,,,2014-03
29,(주)JB금융지주,175330,2015,,,,,,,,2015-03
30,(주)JB금융지주,175330,2016,,,,,,,,2016-03
31,(주)JB금융지주,175330,2017,,,,,,,,2017-03
32,(주)JB금융지주,175330,2018,,,,,,,,2018-03
33,(주)JB금융지주,175330,2019,,,,,,,,2019-03
34,(주)JB금융지주,175330,2020,,,,,,,,2020-03
35,(주)JB금융지주,175330,2021,,,,,,,,2021-03
36,(주)JB금융지주,175330,2022,,,,,,,,2022-03
37,(주)KB금융지주,105560,2009,,,,,,,,2009-03
38,(주)KB금융지주,105560,2010,,,,,,,,2010-03
39,(주)KB금융지주,105560,2011,,,,,,,,2011-03
40,(주)KB금융지주,105560,2012,,,,,,,,2012-03
41,(주)KB금융지주,105560,2013,,,,,,,,2013-03
42,(주)KB금융지주,105560,2014,,,,,,,,2014-03
43,(주)KB금융지주,105560,2015,,,,,,,,2015-03
44,(주)KB금융지주,105560,2016,,,,,,,,2016-03
45,(주)KB금융지주,105560,2017,,,,,,,,2017-03
46,(주)KB금융지주,105560,2018,,,,,,,,2018-03
47,(주)KB금융지주,105560,2019,,,,,,,,2019-03
48,(주)KB금융지주,105560,2020,,,,,,,,2020-03
49,(주)KB금융지주,105560,2021,,,,,,,,2021-03
50,(주)KB금융지주,105560,2022,,,,,,,,2022-03
51,(주)강원랜드,35250,2007,,,,0,37.15958076,39.37477781,,2007-03
52,(주)강원랜드,35250,2008,20.74518504,104.8002376,12.6306373,421,41.70655577,40.10918999,,2008-03
53,(주)강원랜드,35250,2009,31.19892076,228.3974487,15.59836267,458,39.82750155,44.15434117,,2009-03
54,(주)강원랜드,35250,2010,122.6843617,64.41336321,11.31000633,550,37.3548241,45.89063074,,2010-03
55,(주)강원랜드,35250,2011,64.75453516,38.33681949,6.490920323,503,36.16880228,43.58354201,,2011-03
56,(주)강원랜드,35250,2012,29.1673557,17.33083023,12.17028619,0,34.46411632,35.69722643,,2012-03
57,(주)강원랜드,35250,2013,61.74221635,76.66645002,10.03705072,438,29.31666895,34.59846984,,2013-03
58,(주)강원랜드,35250,2014,232.1696701,279.969417,11.22374246,523,27.58539557,36.86510173,,2014-03
59,(주)강원랜드,35250,2015,42.13846134,179.4832386,13.86919121,0,31.5680124,39.82791521,,2015-03
60,(주)강원랜드,35250,2016,47.99315262,53.61025978,7.56027711,0,32.26747874,40.74336196,,2016-03
61,(주)강원랜드,35250,2017,36.66969202,103.720568,3.156736144,0,26.87082126,38.39629818,,2017-03
62,(주)강원랜드,35250,2018,32.07660752,15.47493512,-5.264635399,0,26.69911709,33.29778138,,2018-03
63,(주)강원랜드,35250,2019,90.19834809,440.1037748,7.269574719,0,23.56154825,33.14253433,,2019-03
64,(주)강원랜드,35250,2020,-391.5036342,-396.6830201,-36.699909,0,29.46108872,-79.13931179,,2020-03
65,(주)강원랜드,35250,2021,-21.67880923,22.65406891,-25.80497241,0,12.30413088,-61.18757943,,2021-03
66,(주)강원랜드,35250,2022,-152.5142899,-46.87618647,-6.313114614,0,17.06067053,4.641378901,,2022-03
67,(주)녹십자,6280,2007,-28.96001348,9.675548702,-70.57357242,0,80.68750373,13.25097389,,2007-03
68,(주)녹십자,6280,2008,23.81806715,191.3565731,1.385522967,1176,85.18021573,10.62482035,,2008-03
69,(주)녹십자,6280,2009,-20.38297679,-22.11284893,-15.68825332,869,114.6947361,10.90683702,,2009-03
70,(주)녹십자,6280,2010,35.03578324,51.14143007,27.27950898,7237,65.30301707,30.82853037,,2010-03
71,(주)녹십자,6280,2011,110.6826724,328.5384217,1.707653843,0,41.2620671,10.81529177,,2011-03
72,(주)녹십자,6280,2012,93.35572826,-3621.252887,-9.426581134,0,33.2733715,12.0201698,,2012-03
73,(주)녹십자,6280,2013,-271.0329514,-458.6326761,-7.81798076,0,40.51922181,6.616809221,,2013-03
74,(주)녹십자,6280,2014,153.2790936,1640.970492,-17.80659643,0,35.79828432,6.964855328,,2014-03
75,(주)녹십자,6280,2015,5.430368912,-1227.345193,-16.91496028,0,49.59925544,5.923456076,,2015-03
76,(주)녹십자,6280,2016,1800.763384,-230.1530989,-8.976450432,0,46.78396855,4.42160292,,2016-03
77,(주)녹십자,6280,2017,52.7302887,-63.14899418,-14.20774623,0,46.91457536,4.967687448,,2017-03
78,(주)녹십자,6280,2018,12324.66129,-433.2488577,-9.879792432,0,53.42484369,4.917778056,,2018-03
79,(주)녹십자,6280,2019,-124.5204531,-281.7420163,-17.26225951,0,57.74002954,0.480319793,,2019-03
80,(주)녹십자,6280,2020,-135.3500512,-83.60255223,-12.95356871,0,67.4529953,1.988889105,,2020-03
81,(주)녹십자,6280,2021,-122.3556751,9.344058267,-32.27472849,0,74.91304553,1.761219244,,2021-03
82,(주)녹십자,6280,2022,-400.4876545,-66.52649075,3.64292586,0,66.45490987,10.03685381,,2022-03
83,(주)녹십자홀딩스,5250,2007,-121.7504047,-266.5825239,-97.15246474,0,93.00780383,41.60565894,,2007-03
84,(주)녹십자홀딩스,5250,2008,-96.13494077,-98.90112608,-99.1174515,266,88.18054665,17.33977046,,2008-03
85,(주)녹십자홀딩스,5250,2009,-93.65191233,-99.50339622,-99.21501111,98,91.01255024,31.01664425,,2009-03
86,(주)녹십자홀딩스,5250,2010,-65.33677141,-39.59646198,-97.15758392,10198,63.08116329,91.05646999,,2010-03
87,(주)녹십자홀딩스,5250,2011,-61.66772061,-60.28387907,-38.25529355,0,399.6059794,7.529480883,,2011-03
88,(주)녹십자홀딩스,5250,2012,2934.758219,-1328.619143,-131.6601319,0,42.16097229,12.42435256,,2012-03
89,(주)녹십자홀딩스,5250,2013,4118.131216,-147.9833101,-7.990935366,0,49.04339138,8.31779099,,2013-03
90,(주)녹십자홀딩스,5250,2014,105.9811199,808.6183537,-13.7875683,0,50.93928532,9.140826392,,2014-03
91,(주)녹십자홀딩스,5250,2015,10.7773471,400.6996401,-13.79153605,0,56.03347327,6.57024254,,2015-03
92,(주)녹십자홀딩스,5250,2016,199.213102,-678.2212549,-9.057229074,0,62.12424884,4.957222287,,2016-03
93,(주)녹십자홀딩스,5250,2017,-22.02170341,-70.60174225,-17.41696195,0,64.51689125,5.862311802,,2017-03
94,(주)녹십자홀딩스,5250,2018,293.9685446,1783.410026,-6.46247445,0,79.0208884,5.012808456,,2018-03
95,(주)녹십자홀딩스,5250,2019,-118.3251097,-130.9536418,-11.93228843,0,79.4714581,0.641870465,,2019-03
96,(주)녹십자홀딩스,5250,2020,-127.7268896,-49.73757049,-4.801766529,0,89.28464353,1.568505378,,2020-03
97,(주)녹십자홀딩스,5250,2021,-190.6329097,-78.27133637,-31.70404697,0,96.70091284,3.811187085,,2021-03
98,(주)녹십자홀딩스,5250,2022,-380.4288714,-76.95739243,-0.921797669,0,83.75963913,9.787147669,,2022-03
99,(주)농심,4370,2007,-202.1442427,11.29541742,-20.4831564,0,59.71911026,8.328559376,,2007-03
100,(주)농심,4370,2008,12.82252399,16.91534509,3.980502365,5383,59.80126195,8.246975308,,2008-03
101,(주)농심,4370,2009,-21.27770711,9.533625662,-12.98624415,5254,56.32788921,7.363380745,,2009-03
102,(주)농심,4370,2010,23.89383362,135.0271043,-22.23317245,7366,52.5939002,7.966802743,,2010-03
103,(주)농심,4370,2011,-57.89456014,-38.7374819,-25.86670716,5479,49.21745771,7.522357957,,2011-03
104,(주)농심,4370,2012,31.34397148,-1686.095444,-28.2491123,-13938,58.95143586,6.302987828,,2012-03
105,(주)농심,4370,2013,149.1306466,5.164977439,-25.04804749,0,51.09000594,5.713298979,,2013-03
106,(주)농심,4370,2014,6.36332012,6.405969471,-1.49563311,0,47.74170172,6.13301231,,2014-03
107,(주)농심,4370,2015,83.40080197,184.3787782,3.63784681,0,47.20118709,5.127452624,,2015-03
108,(주)농심,4370,2016,12.22624615,407.7306552,0.336796493,0,43.17883923,5.704799166,,2016-03
109,(주)농심,4370,2017,46.80052976,69.59018967,-3.234604901,0,37.55657289,5.845236037,,2017-03
110,(주)농심,4370,2018,139.9113717,100.0902023,3.331272646,0,34.7061886,6.11048742,,2018-03
111,(주)농심,4370,2019,21.70097467,16.41899149,2.437735333,0,36.93943917,5.370458878,,2019-03
112,(주)농심,4370,2020,211.017448,130.8153617,15.12910386,0,39.65196067,9.24480768,,2020-03
113,(주)농심,4370,2021,8.800049994,-15.10737938,0.284140571,0,35.60117963,4.462162173,,2021-03
114,(주)농심,4370,2022,9.172851662,22.12533617,4.048624348,0,32.94227686,4.66139962,,2022-03
115,(주)대우건설,47040,2007,174.3486325,354.8176645,66.47165464,0,123.2078353,9.264152526,,2007-03
116,(주)대우건설,47040,2008,-56.00384873,-91.46037049,-24.42552834,161,182.0816984,4.581278218,,2008-03
117,(주)대우건설,47040,2009,-16.22424413,11.01228404,-24.23873011,36,206.8141368,3.503968297,,2009-03
118,(주)대우건설,47040,2010,-28.65843145,-103.4578745,-18.78454521,9,199.7335166,3.555805741,,2010-03
119,(주)대우건설,47040,2011,-107.6321366,-108.5240013,-10.08501048,0,195.6438572,4.5903051,,2011-03
120,(주)대우건설,47040,2012,344.6206681,136.5713468,-22.99444958,0,176.0656516,3.056636279,,2012-03
121,(주)대우건설,47040,2013,15.43720237,-4.673227309,5.344448884,0,188.3597401,5.069647,,2013-03
122,(주)대우건설,47040,2014,-122.9174443,-108.2479473,-0.046187041,0,284.5457713,6.020284742,,2014-03
123,(주)대우건설,47040,2015,-34.59520532,357.3615301,-18.06518347,0,282.2192788,2.65438313,,2015-03
124,(주)대우건설,47040,2016,-0.616551924,-185.5416536,-1.120693445,0,274.2206816,2.35554305,,2016-03
125,(주)대우건설,47040,2017,-130.2314417,-123.5370649,-1.849499295,0,346.4858487,8.374879606,,2017-03
126,(주)대우건설,47040,2018,-220.1350013,-172.3608508,-8.981571857,0,334.8639421,6.861576329,,2018-03
127,(주)대우건설,47040,2019,5.328397394,56.70745441,-10.14877349,0,311.7148663,4.851881828,,2019-03
128,(주)대우건설,47040,2020,170.1060505,185.1770045,-14.00716883,0,284.597113,6.090542396,,2020-03
129,(주)대우건설,47040,2021,-9.436833984,31.66910305,-15.38095244,0,243.5556369,11.82949116,,2021-03
130,(주)대우건설,47040,2022,8.287286775,59.84360989,-7.760217301,0,213.6411307,9.837248384,,2022-03
131,(주)대웅,3090,2012,-93.85120296,-86.74352033,-99.57661031,1809,8.100663376,111.7051374,,2012-03
132,(주)대웅,3090,2013,2.860801583,-35.34266311,-28.49128351,0,30.9104123,10.95383592,,2013-03
133,(주)대웅,3090,2014,91.18792712,118.3919616,-4.824831079,0,29.43474042,10.71876931,,2014-03
134,(주)대웅,3090,2015,73.01356504,475.2187087,2.851214566,0,45.08970541,9.294690774,,2015-03
135,(주)대웅,3090,2016,-23.77793133,-73.07144708,-4.338052821,0,50.98102472,4.232663194,,2016-03
136,(주)대웅,3090,2017,-26.22890764,-42.65295149,-2.894505841,0,69.79012918,5.701089799,,2017-03
137,(주)대웅,3090,2018,-1.829210637,-50.38038371,2.537495453,0,66.00286453,6.460178937,,2018-03
138,(주)대웅,3090,2019,42.15991103,-193.2235398,-2.304579366,0,67.21545333,8.10717644,,2019-03
139,(주)대웅,3090,2020,23.14258098,44.70697728,-6.809288155,0,63.20406966,7.354818548,,2020-03
140,(주)대웅,3090,2021,61.15748463,-109.858477,1.057553935,0,72.17942211,12.70710747,,2021-03
141,(주)대웅,3090,2022,0.49876033,-35.4092747,-1.858002535,0,67.34842916,11.85128062,,2022-03
142,(주)대웅제약,69620,2012,-70.23521868,968.3541895,-61.28432222,1188,34.44361645,7.335859602,,2012-03
143,(주)대웅제약,69620,2013,109.0061507,8.947597406,10.44034076,0,29.682069,9.982016867,,2013-03
144,(주)대웅제약,69620,2014,66.17756816,23.41827693,-8.264549469,0,31.54604177,8.478193483,,2014-03
145,(주)대웅제약,69620,2015,175.0500272,11.2135135,3.197437211,0,55.74644049,6.77825622,,2015-03
146,(주)대웅제약,69620,2016,29.58961678,-28.5107295,-1.759722067,0,63.71808872,2.080087878,,2016-03
147,(주)대웅제약,69620,2017,-47.29616095,-87.72151951,-4.361631687,0,90.71779582,2.606809268,,2017-03
148,(주)대웅제약,69620,2018,-36.32330773,-75.45412131,1.077811675,0,93.0042478,2.237472356,,2018-03
149,(주)대웅제약,69620,2019,267.0382018,-125.9667069,-3.205008076,0,98.88980054,4.78974325,,2019-03
150,(주)대웅제약,69620,2020,79.65350617,-38.7913483,-10.51434964,0,91.99604194,2.163108475,,2020-03
151,(주)대웅제약,69620,2021,158.7289686,-197.7332577,0.888349064,0,106.1663186,8.366243525,,2021-03
152,(주)대웅제약,69620,2022,-7.550862642,-56.63007119,-1.538390423,0,103.7970373,7.725178962,,2022-03
153,(주)대한항공,3490,2007,1099.672438,-1250.118981,519.5862407,0,215.636318,7.453601632,,2007-03
154,(주)대한항공,3490,2008,-91.04070395,3615.831616,-11.47574617,-4822,266.5569822,0.865238677,,2008-03
155,(주)대한항공,3490,2009,-91.50831023,-14.96478817,-24.10740439,-7793,596.480031,0.291421148,,2009-03
156,(주)대한항공,3490,2010,12.57959435,114.4626145,-8.639532914,2540,426.5730903,8.471267081,,2010-03
157,(주)대한항공,3490,2011,-46.66052446,20.31644406,-8.34895757,0,464.6630948,5.773329069,,2011-03
158,(주)대한항공,3490,2012,-228.3629034,-244.2248004,-6.025978903,0,747.1441023,-3.297668758,,2012-03
159,(주)대한항공,3490,2013,475.8956256,-316.3959622,-4.348748658,0,797.2200619,-4.196757266,,2013-03
160,(주)대한항공,3490,2014,18.76596879,173.8565344,-2.838322079,0,804.6584035,0.7303992,,2014-03
161,(주)대한항공,3490,2015,24.19681896,-51.06310942,-2.676642325,0,756.9395067,6.615029452,,2015-03
162,(주)대한항공,3490,2016,-20.43808198,-175.3249174,-1.648835739,0,917.6396771,11.27525937,,2016-03
163,(주)대한항공,3490,2017,7.3840717,-187.1076045,-2.158799423,0,744.4702772,6.682180445,,2017-03
164,(주)대한항공,3490,2018,-24.38061608,-102.6311707,-0.162798852,0,595.0014921,5.362378674,,2018-03
165,(주)대한항공,3490,2019,-1384.016954,-56.19896369,-4.476761371,0,819.0677912,4.478691788,,2019-03
166,(주)대한항공,3490,2020,-169.507,-949.7575613,-20.17040018,0,1222.564337,-3.410873976,,2020-03
167,(주)대한항공,3490,2021,-15.80794518,-113.2945834,-5.841811132,0,307.6774109,5.667270936,,2021-03
168,(주)대한항공,3490,2022,9.853597179,28.97203836,-0.799822178,0,267.4031615,26.80386043,,2022-03
169,(주)더블유게임즈,192080,2016,-98.84674998,-98.38422592,-99.03140693,357,3.924915226,15.85069933,,2016-03
170,(주)더블유게임즈,192080,2017,2.903716211,-46.95146481,-2.001427921,0,17.52747329,40.53812311,,2017-03
171,(주)더블유게임즈,192080,2018,-10.33209603,325.2132451,3.223314578,850,146.0769461,22.83793022,,2018-03
172,(주)더블유게임즈,192080,2019,4.412499261,55.91310158,-1.029892927,0,89.71477961,29.90033836,,2019-03
173,(주)더블유게임즈,192080,2020,-1.691229711,41.62150735,7.269996248,1909,58.74672409,27.92711868,,2020-03
174,(주)더블유게임즈,192080,2021,7.010306193,17.6890165,3.194704816,0,11.11032276,30.72216271,,2021-03
175,(주)더블유게임즈,192080,2022,-0.557156483,-2.726869443,-0.63671842,0,17.30474526,28.4559296,,2022-03
176,(주)동서,26960,2007,-87.06852309,-109.9732412,-63.97319291,0,18.98435915,11.7279937,,2007-03
177,(주)동서,26960,2008,-39.43903366,33.75469756,-23.87047153,973,18.28074168,11.58880376,,2008-03
178,(주)동서,26960,2009,-34.47150226,29.69131554,-27.10511819,1041,15.68458779,13.76409499,,2009-03
179,(주)동서,26960,2010,-37.67620558,43.97988575,-22.63519343,1206,13.4342492,13.13830187,,2010-03
180,(주)동서,26960,2011,-35.941028,68.04127467,-22.72204057,2070,11.86829898,12.19968195,,2011-03
181,(주)동서,26960,2012,-30.44849616,304.4230882,-24.85856053,2214,12.99345639,11.61667276,,2012-03
182,(주)동서,26960,2013,-11.98998192,3.397646502,-18.58659134,0,13.51675278,12.59195967,,2013-03
183,(주)동서,26960,2014,24.19748681,101.2683276,-3.53050469,0,11.93309991,12.02144941,,2014-03
184,(주)동서,26960,2015,16.66902821,66.72334743,-2.354914383,0,11.96662549,11.46604374,,2015-03
185,(주)동서,26960,2016,-2.146233284,50.50174877,-5.907815216,0,11.4052446,9.689253132,,2016-03
186,(주)동서,26960,2017,-0.759515941,116.2159395,-2.853612452,0,11.77738359,8.730529935,,2017-03
187,(주)동서,26960,2018,11.15094711,119.6206113,-1.674639499,0,12.22901455,8.408827868,,2018-03
188,(주)동서,26960,2019,5.755786645,98.94137867,-13.02673091,0,12.89633538,8.940564583,,2019-03
189,(주)동서,26960,2020,3.40220551,-8.351157908,-2.982346736,0,9.897548583,9.019836599,,2020-03
190,(주)동서,26960,2021,-31.0333438,68.38414424,-3.041303263,0,9.319870485,8.418725944,,2021-03
191,(주)동서,26960,2022,14.11900555,29.95178198,-2.071914419,0,9.773623425,8.452205,,2022-03
192,(주)두산,150,2007,38.54229107,-92.88095833,245.7053229,0,289.1866174,2.922505266,,2007-03
193,(주)두산,150,2008,-98.93394361,-104.060749,-96.99804625,-830,214.9599033,2.841541752,,2008-03
194,(주)두산,150,2009,-109.4176467,-169.9391294,-98.75973326,8839,62.01027712,-37.32809282,,2009-03
195,(주)두산,150,2010,-89.94745615,-111.907354,-98.19132885,2309,50.96141309,17.82861916,,2010-03
196,(주)두산,150,2011,-82.74151518,-83.89040758,-70.62581196,0,72.11777305,15.29014784,,2011-03
197,(주)두산,150,2012,-16.80771507,-44.51549199,-23.58772893,0,84.09774153,9.127818183,,2012-03
198,(주)두산,150,2013,-628.8520274,-184.2609071,476.9548901,0,353.4623135,4.748972995,,2013-03
199,(주)두산,150,2014,-15.00949232,-61.01166802,-16.9491912,0,253.4935674,5.021359531,,2014-03
200,(주)두산,150,2015,-20.03337158,-11.14073033,-15.78124326,0,275.7121653,4.060431243,,2015-03
201,(주)두산,150,2016,-175.5323457,-119.7495873,-21.37314261,0,277.2089436,6.65982562,,2016-03
202,(주)두산,150,2017,54.31142127,-110.5944767,-14.91245152,0,280.0961279,6.504847104,,2017-03
203,(주)두산,150,2018,35.00933428,-180.6782951,-7.012114404,0,295.8076452,8.143248057,,2018-03
204,(주)두산,150,2019,114.2176874,-110.4638351,-5.521305771,0,321.949529,7.681041366,,2019-03
205,(주)두산,150,2020,-69.99543213,-240.1542864,-7.574494998,0,365.5065218,2.052862286,,2020-03
206,(주)두산,150,2021,-1061.409602,-229.3739106,9.209453378,0,281.400273,8.804590197,,2021-03
207,(주)두산,150,2022,64.79941814,-73.5793472,31.29064809,0,167.8807765,5.492590514,,2022-03
208,(주)메리츠금융지주,138040,2015,-100,-100,-100,,,,,2015-03
209,(주)메리츠금융지주,138040,2016,,,,,,,,2016-03
210,(주)메리츠금융지주,138040,2017,,,,,,,,2017-03
211,(주)메리츠금융지주,138040,2018,,,,,,,,2018-03
212,(주)메리츠금융지주,138040,2019,,,,,,,,2019-03
213,(주)메리츠금융지주,138040,2020,,,,,,,,2020-03
214,(주)메리츠금융지주,138040,2021,,,,,,,,2021-03
215,(주)메리츠금융지주,138040,2022,,,,,,,,2022-03
216,(주)보령,3850,2007,,,,0,53.45889816,4.73890128,,2007-03
217,(주)보령,3850,2008,72.16356368,750.9722786,-2.321313331,862,45.00383482,5.807188009,,2008-03
218,(주)보령,3850,2009,60.48500407,-232.6086862,11.57595155,621,41.86126017,4.403885483,,2009-03
219,(주)보령,3850,2010,-617.1745513,-562.9996482,13.42188091,494,60.17615679,4.967330404,,2010-03
220,(주)보령,3850,2011,136.9767867,-1140.652506,5.28557937,597,79.87198283,7.717552946,,2011-03
221,(주)보령,3850,2012,-278.3128923,1893.279536,11.32089402,303,94.65845568,2.379613883,,2012-03
222,(주)보령,3850,2013,-118.7064122,-67.61862642,-13.01485405,136,83.4692267,0.801595734,,2013-03
223,(주)보령,3850,2014,-24.31986547,24.2576873,-11.06519642,792,65.11389267,6.833307852,,2014-03
224,(주)보령,3850,2015,-25.1440714,-17.08967218,-3.07122076,690,60.67552846,6.846406403,,2015-03
225,(주)보령,3850,2016,-50.57370153,-22.35223926,-12.60543377,391,68.99312928,4.858207518,,2016-03
226,(주)보령,3850,2017,321.5548187,-127.3648858,2.208540964,306,114.9798669,4.871417709,,2017-03
227,(주)보령,3850,2018,-250.3337998,-87.35418007,19.00156169,152,66.08896283,7.9013955,,2018-03
228,(주)보령,3850,2019,92.87197389,46.20567829,5.37511356,0,83.51362818,7.937290166,,2019-03
229,(주)보령,3850,2020,110.063873,55.96477517,-3.406025828,198,72.19607168,9.980395142,,2020-03
230,(주)보령,3850,2021,132.2013351,350.2638732,4.019140388,0,88.88656245,7.469190902,,2021-03
231,(주)보령,3850,2022,225.612005,98.1054718,7.822822066,0,78.91980612,9.513117204,,2022-03
232,(주)비지에프리테일,282330,2018,183.8503897,-447.9845507,553.5217815,1280,228.0497435,1.979614779,,2018-03
233,(주)비지에프리테일,282330,2019,-36.39693722,-37.89704954,-6.347901825,0,314.710625,1.95126668,,2019-03
234,(주)비지에프리테일,282330,2020,-58.48286522,-64.99424367,-6.943099954,695,270.7425089,1.326497431,,2020-03
235,(주)비지에프리테일,282330,2021,-39.15831792,-39.33795475,-3.53696456,919,260.7472451,1.440903515,,2021-03
236,(주)비지에프리테일,282330,2022,-23.98804274,-27.13533344,-2.910424704,1504,242.7438528,2.231091693,,2022-03
237,(주)셀트리온,68270,2007,-98.46687995,-98.45000338,-99.40471453,0,74.42827371,6.910724266,,2007-03
238,(주)셀트리온,68270,2008,-185.9992319,-42.4981606,-51.46582011,31,105.4361225,4.02761867,,2008-03
239,(주)셀트리온,68270,2009,327.8999204,7575.228846,112.953194,115,129.7763293,44.2090654,,2009-03
240,(주)셀트리온,68270,2010,31.41113461,2.758932372,36.6856767,179,91.28807674,64.09821571,,2010-03
241,(주)셀트리온,68270,2011,85.92017471,29.31379668,16.12485105,345,47.78868298,65.44445004,,2011-03
242,(주)셀트리온,68270,2012,-12.79524871,-6.126693214,2.717061031,360,59.6737784,54.4108598,,2012-03
243,(주)셀트리온,68270,2013,-30.47560761,-38.33134734,-26.13260694,336,93.9046169,53.88913034,,2013-03
244,(주)셀트리온,68270,2014,-268.9294541,-534.832713,3059.926491,147,81.10488574,41.0365166,,2014-03
245,(주)셀트리온,68270,2015,28.48506667,-208.712475,-2.234032526,0,79.29254209,41.90487092,,2015-03
246,(주)셀트리온,68270,2016,-57.7084074,-76.9006561,-35.54909127,0,38.15179166,24.8795256,,2016-03
247,(주)셀트리온,68270,2017,107.1497303,245.742136,-5.860880964,0,37.54204156,45.47489244,,2017-03
248,(주)셀트리온,68270,2018,-11.60522794,2.241190138,-10.677386,0,33.49834298,47.54050837,,2018-03
249,(주)셀트리온,68270,2019,172.053661,196.5048934,-8.594945394,0,32.4819095,34.89156696,,2019-03
250,(주)셀트리온,68270,2020,2.188892864,6.857422328,-2.581402036,0,37.25517452,32.2495225,,2020-03
251,(주)셀트리온,68270,2021,21.28028027,86.0943516,-8.367613739,0,43.70461698,45.44207599,,2021-03
252,(주)셀트리온,68270,2022,-35.91387289,-5.707503416,-11.46606719,0,45.27690343,25.84120848,,2022-03
253,(주)신세계,4170,2007,64.6504203,42.34638448,303.3231479,0,163.3500665,8.044658408,,2007-03
254,(주)신세계,4170,2008,-22.2604335,-13.86722151,-45.21710166,6971,150.6564614,8.946439473,,2008-03
255,(주)신세계,4170,2009,-27.15370586,-15.45160977,-42.63477231,6791,162.7640811,8.451191185,,2009-03
256,(주)신세계,4170,2010,-12.0114994,-14.22481472,-31.39906745,8324,134.3026493,8.68315518,,2010-03
257,(주)신세계,4170,2011,-113.2314587,-4.81236256,-108.5266564,0,-1466.703884,12.40735853,,2011-03
258,(주)신세계,4170,2012,-24.07665974,-22.87421866,0.067685311,0,82.50720152,12.34956853,,2012-03
259,(주)신세계,4170,2013,2.148822318,-24.53817623,-10.64814718,0,124.7722462,11.21510757,,2013-03
260,(주)신세계,4170,2014,-39.64816312,-26.36935081,-11.09726281,0,125.666996,11.41290978,,2014-03
261,(주)신세계,4170,2015,-26.15831988,-16.9606623,-12.32642627,0,124.5478347,11.301594,,2015-03
262,(주)신세계,4170,2016,-39.84213087,-40.51371041,-12.06222453,0,99.80987903,9.653235402,,2016-03
263,(주)신세계,4170,2017,-26.46246314,-663.5642351,4.621667596,0,110.5746423,8.470396833,,2017-03
264,(주)신세계,4170,2018,-25.71046905,-5.262584292,0.21211023,0,111.963763,10.33981568,,2018-03
265,(주)신세계,4170,2019,-18.26228853,520.0046205,-1.576728092,0,145.5595036,7.228442801,,2019-03
266,(주)신세계,4170,2020,-98.30715917,-100.9496448,-32.32953251,0,143.4935613,0.274675082,,2020-03
267,(주)신세계,4170,2021,19.7885885,184.0795074,-1.759377786,0,151.6812299,9.362533627,,2021-03
268,(주)신세계,4170,2022,-16.1593869,60.34939132,-8.659484449,0,140.9577839,9.263587457,,2022-03
