,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,,회계연도
134,(주)대웅,3090,2015,-26.75355855,-32.72423957,8.824999034,-2724,8.437079347,-0.991246915,,2015-09
135,(주)대웅,3090,2016,34.45524055,-11505.82231,4.182177588,505,-0.85178282,0.705949237,,2016-09
136,(주)대웅,3090,2017,7.521632469,15.269374,2.750161808,-579,-0.771100516,0.60989168,,2017-09
137,(주)대웅,3090,2018,-5.250675901,1.893415738,0.113397077,-629,-0.672421856,0.128737553,,2018-09
138,(주)대웅,3090,2019,-47.90147395,-33.6272462,-7.231886319,-969,-1.263081625,-1.142653246,,2019-09
139,(주)대웅,3090,2020,39.99577057,48.09318813,7.335128645,-611,5.293372152,0.364380884,,2020-09
140,(주)대웅,3090,2021,11.02059832,22.29830904,-1.369986474,-513,-0.530618933,0.270314167,,2021-09
141,(주)대웅,3090,2022,-1.380537822,23.37976197,2.544810972,-1334,-1.508054154,0.184979236,,2022-09
142,(주)대웅제약,69620,2012,1304.411179,862.4519647,1.233807935,991,-2.339671032,1.610702677,,2012-09
143,(주)대웅제약,69620,2013,15.4178123,17.77716894,8.305411525,-2793,-0.741424514,0.919148735,,2013-09
144,(주)대웅제약,69620,2014,-13.54196982,-140.9556879,5.344540364,-2628,6.140856634,-0.425639926,,2014-09
145,(주)대웅제약,69620,2015,-33.47008495,-39.83188132,11.10789461,-2341,10.89771248,-0.948872489,,2015-09
146,(주)대웅제약,69620,2016,-16.49700412,-42.25254023,2.115846636,-702,-0.852532968,-0.077516274,,2016-09
147,(주)대웅제약,69620,2017,22.23619491,-4.735155869,2.842662523,-1427,0.504711772,0.622108786,,2017-09
148,(주)대웅제약,69620,2018,-16.0122274,-31.10381801,-1.390377637,-818,-0.700449523,0.003221214,,2018-09
149,(주)대웅제약,69620,2019,-72.6966762,-50.14836257,-7.937317564,-1675,0.078707779,-1.323789115,,2019-09
150,(주)대웅제약,69620,2020,-283.4904915,-193.7050371,9.01538371,682,10.23066407,0.588161097,,2020-09
151,(주)대웅제약,69620,2021,21.44790055,33.56535246,0.330305032,1553,0.982041737,0.146386885,,2021-09
152,(주)대웅제약,69620,2022,0.224950446,30.56695281,3.053763019,-2808,0.354625186,0.174473839,,2022-09
153,(주)대한항공,3490,2007,273.0110959,-160.466183,12.54989894,1240,-6.636348081,2.326329754,,2007-09
154,(주)대한항공,3490,2008,-78.47429126,136.7820606,11.44650659,-10133,103.7248196,0.414574848,,2008-09
155,(주)대한항공,3490,2009,-178.5999473,236.2264422,19.38241395,3910,-68.83973454,2.476976429,,2009-09
156,(주)대한항공,3490,2010,1.707344456,-297.4881085,10.2175015,5905,415.5918895,10.86690744,,2010-09
157,(주)대한항공,3490,2011,-1316.289216,-2635.8531,12.5111283,-3932,128.6294673,1.740262701,,2011-09
158,(주)대한항공,3490,2012,149.2442871,-309.6073001,4.757351264,3454,-142.9664244,3.095218713,,2012-09
159,(주)대한항공,3490,2013,-316.2990097,-193.5066928,16.071986,9841,-137.2917955,3.048471862,,2013-09
160,(주)대한항공,3490,2014,-1320.600396,-208.3416278,9.237667955,-3178,112.2618107,2.682347062,,2014-09
161,(주)대한항공,3490,2015,-11257.67036,191.2479037,6.700531456,4420,252.2082878,2.214942109,,2015-09
162,(주)대한항공,3490,2016,188.9218555,-303.6502815,10.65521661,5821,-172.0725883,2.216669429,,2016-09
163,(주)대한항공,3490,2017,105.709541,-130.7670761,10.62556466,-4064,-6.319607511,1.701114484,,2017-09
164,(주)대한항공,3490,2018,502.4707562,-184.4262723,13.26947659,3279,-46.68993699,2.777791771,,2018-09
165,(주)대한항공,3490,2019,-197.746666,-36.57637091,8.390134606,4800,38.07911402,0.764853317,,2019-09
166,(주)대한항공,3490,2020,-135.5108575,-127.5625516,-10.50988366,6347,-406.528471,-0.865874281,,2020-09
167,(주)대한항공,3490,2021,116.5219597,-9.031407674,14.49282161,-172,1.812340481,3.930690948,,2021-09
168,(주)대한항공,3490,2022,8.158860009,-16.70427458,14.30229213,-2785,-6.676683764,-1.349254407,,2022-09
169,(주)더블유게임즈,192080,2016,-18.68127856,-34.55192038,-1.696993874,-1127,-0.04528657,0.889172769,,2016-09
170,(주)더블유게임즈,192080,2017,262.9321899,137.9627668,77.52783852,-1084,-5.415730297,0.92478985,,2017-09
171,(주)더블유게임즈,192080,2018,13.78056231,-28.16652533,3.951145229,1412,-14.27658959,2.011851284,,2018-09
172,(주)더블유게임즈,192080,2019,-6.666859908,2.735775783,0.161686971,1818,-9.174026501,-0.519393782,,2019-09
173,(주)더블유게임즈,192080,2020,-16.62200636,72.92396875,-8.257061502,-3051,-1.278736302,-0.485861702,,2020-09
174,(주)더블유게임즈,192080,2021,-1.813066372,10.27000451,-4.899956912,-3838,-1.379319608,0.354277892,,2021-09
175,(주)더블유게임즈,192080,2022,14.61406751,-83.26137907,6.895207604,-154,4.985708088,0.604196467,,2022-09
176,(주)동서,26960,2007,-33.80344634,-18.74573549,-13.4258548,-1399,-1.05672582,-0.881339451,,2007-09
177,(주)동서,26960,2008,-19.96849946,-27.71243163,-0.936501577,579,-0.408686205,-0.792957016,,2008-09
178,(주)동서,26960,2009,-28.52453534,-13.78707857,-8.297744482,875,-1.681217864,-0.831568779,,2009-09
179,(주)동서,26960,2010,-24.40050362,-25.26444659,-9.75356323,822,-1.740631034,-0.668577832,,2010-09
180,(주)동서,26960,2011,-41.29623203,-31.83347656,-18.53799467,316,-3.059929214,-0.986155661,,2011-09
181,(주)동서,26960,2012,-20.34326403,-14.7297002,-7.523679523,351,-0.313459587,-0.540826755,,2012-09
182,(주)동서,26960,2013,-32.72667628,-12.90235219,-5.765343547,-1241,-1.498434491,-1.171803492,,2013-09
183,(주)동서,26960,2014,-26.9592862,-24.89372117,0.186870485,-786,-0.596802107,-1.071829078,,2014-09
184,(주)동서,26960,2015,-17.8497538,-11.1387501,1.534847749,-672,-0.651721722,-0.913869582,,2015-09
185,(주)동서,26960,2016,-27.32475361,-15.91741854,-5.903892955,-746,-0.262840814,-0.700195563,,2016-09
186,(주)동서,26960,2017,5.397637707,9.029455927,2.689799786,-714,1.145867962,0.10632936,,2017-09
187,(주)동서,26960,2018,-8.676450321,8.411213959,-1.739243666,-675,0.092375398,-0.285904646,,2018-09
188,(주)동서,26960,2019,-1.925116892,-22.4994373,-14.68346051,-715,-1.444982605,-0.136299786,,2019-09
189,(주)동서,26960,2020,5.676192158,-22.82248455,0.720981627,-721,0.078559969,-0.136150191,,2020-09
190,(주)동서,26960,2021,-8.082900946,-13.33671058,-4.455950698,-631,-0.812502655,-0.371817859,,2021-09
191,(주)동서,26960,2022,-28.28645535,-37.54207442,-6.44146959,-659,-0.378025993,-0.755612025,,2022-09
192,(주)두산,150,2007,-0.057286144,-26.80410768,2.003658797,-1646,-6.967310476,0.539043903,,2007-09
193,(주)두산,150,2008,-1.082053427,68.94929097,-1.727572155,2912,-37.69435028,0.248792495,,2008-09
194,(주)두산,150,2009,-226.1093496,-461.6950109,13.11197739,-1249,-0.058464039,4.138840667,,2009-09
195,(주)두산,150,2010,-64.4376694,-27.60519116,-35.31115706,8668,50.16673715,18.95433306,,2010-09
196,(주)두산,150,2011,-77.69969794,-89.74361788,10.40918674,-10177,-2.007663909,-5.185787616,,2011-09
197,(주)두산,150,2012,-61.27172926,-68.63803268,-10.35423469,-5518,-0.571987598,-1.73308133,,2012-09
198,(주)두산,150,2013,-35.93271176,-144.5792825,-11.71246687,-4572,16.37250576,-0.298669054,,2013-09
199,(주)두산,150,2014,-37.05386397,132.1323001,-6.71980733,-1103,0.611932494,-0.478836185,,2014-09
200,(주)두산,150,2015,-63.01119982,-1767.991453,-7.535514272,-328,-3.504771491,-0.864831528,,2015-09
201,(주)두산,150,2016,-37.40138279,-49.25643377,-10.39346217,-12366,-1.793417418,-0.592227447,,2016-09
202,(주)두산,150,2017,-31.81459503,2.190589079,-6.763001036,-1448,4.395606564,-0.446516451,,2017-09
203,(주)두산,150,2018,-40.4130085,-38.2437222,-10.88979075,-308,-12.80768296,-0.81343946,,2018-09
204,(주)두산,150,2019,-67.67461081,-143.466403,-17.02832758,-1288,55.76703268,-1.473590748,,2019-09
205,(주)두산,150,2020,2654.657288,-84.85631335,-0.362046881,17923,-10.93274986,1.32599388,,2020-09
206,(주)두산,150,2021,48.71101732,-100.9047509,65.4687163,-12426,-23.66789398,-0.561012875,,2021-09
207,(주)두산,150,2022,-7.090269197,-162.0887192,2.439681821,5444,-14.28792141,0.202530408,,2022-09
208,(주)메리츠금융지주,138040,2015,,,,,,,,2015-09
209,(주)메리츠금융지주,138040,2016,,,,,,,,2016-09
210,(주)메리츠금융지주,138040,2017,,,,,,,,2017-09
211,(주)메리츠금융지주,138040,2018,,,,,,,,2018-09
212,(주)메리츠금융지주,138040,2019,,,,,,,,2019-09
213,(주)메리츠금융지주,138040,2020,,,,,,,,2020-09
214,(주)메리츠금융지주,138040,2021,,,,,,,,2021-09
215,(주)메리츠금융지주,138040,2022,,,,,,,,2022-09
216,(주)보령,3850,2007,55.63795196,56.67534329,3.452620163,-1552,0.577083134,1.921438608,,2007-09
217,(주)보령,3850,2008,-63.01675978,-66.40357352,-4.003711196,355,4.044588717,-1.114971906,,2008-09
218,(주)보령,3850,2009,-72.27588543,-77.23637422,-4.09499207,251,7.459503391,-1.403780474,,2009-09
219,(주)보령,3850,2010,-9.93379568,-14.24122606,-3.969249759,866,2.259335923,0.562414453,,2010-09
220,(주)보령,3850,2011,-21.51461175,-36.85737166,2.5607912,131,11.00310016,-1.00009311,,2011-09
221,(주)보령,3850,2012,89.79307335,-6.45702085,8.01746278,312,7.816183954,0.454893794,,2012-09
222,(주)보령,3850,2013,-60.80889349,-111.4709471,9.117040048,-154,9.408944944,-0.889220227,,2013-09
223,(주)보령,3850,2014,62.07287029,85.01534796,15.36282792,810,6.214722066,0.379992942,,2014-09
224,(주)보령,3850,2015,-16.65750546,2.946218646,11.22929702,705,9.346480541,-0.630610573,,2015-09
225,(주)보령,3850,2016,-35.00085226,-62.58862725,11.38081287,398,10.39382586,-0.692149378,,2016-09
226,(주)보령,3850,2017,60.23353289,333.1503386,10.20408038,-386,10.40355336,-0.604684921,,2017-09
227,(주)보령,3850,2018,68.23436176,55.45214063,6.192514933,114,14.02894681,0.011662331,,2018-09
228,(주)보령,3850,2019,4.13927416,-22.49406144,9.472662573,187,1.140040678,0.023037604,,2019-09
229,(주)보령,3850,2020,26.39842966,19.41514736,15.079253,-345,11.69975612,-0.241203339,,2020-09
230,(주)보령,3850,2021,191.3678239,-786.0002052,11.43545914,-283,-21.6571373,1.978273701,,2021-09
231,(주)보령,3850,2022,20.35212279,45.52710566,8.466455802,-399,0.702771374,-0.047046611,,2022-09
232,(주)비지에프리테일,282330,2018,,,,,,,,2018-09
233,(주)비지에프리테일,282330,2019,6.342161235,9.214307277,4.367395985,2904,-23.40527364,0.369009934,,2019-09
234,(주)비지에프리테일,282330,2020,42.75219533,55.84956671,8.618618881,2981,2.148254253,0.598400837,,2020-09
235,(주)비지에프리테일,282330,2021,18.49169358,5.378516081,8.006321302,2855,-18.59446641,0.462718426,,2021-09
236,(주)비지에프리테일,282330,2022,29.31999161,20.71145625,7.148215372,4011,-8.434272499,0.52131853,,2022-09
237,(주)셀트리온,68270,2007,68.21552254,67.60897722,21.92786293,-183,-2.250665353,0.309719073,,2007-09
238,(주)셀트리온,68270,2008,-5790.258961,-1021.484634,221.3294214,395,79.62387903,41.07691042,,2008-09
239,(주)셀트리온,68270,2009,-23.25651918,-24.44957338,-15.02165696,122,-5.995949242,-0.797533278,,2009-09
240,(주)셀트리온,68270,2010,6.989135268,5.39743047,19.970379,268,3.485701768,-1.970071112,,2010-09
241,(주)셀트리온,68270,2011,8.303186564,1.023985146,6.022289678,361,6.269015991,0.104501964,,2011-09
242,(주)셀트리온,68270,2012,2.544980005,-6.587134338,0.937254543,220,10.30564702,0.405762547,,2012-09
243,(주)셀트리온,68270,2013,17.34556978,2.061286879,30.81325819,373,-2.173890663,-1.383756736,,2013-09
244,(주)셀트리온,68270,2014,-63.21943615,-79.12551807,-41.31682944,-850,-3.970008265,-4.521181848,,2014-09
245,(주)셀트리온,68270,2015,-9.828384084,8.268297772,0.83149185,-400,-2.386370045,-1.081590375,,2015-09
246,(주)셀트리온,68270,2016,-4.02116907,-1.651182311,-9.05982079,-607,-0.913552199,3.107051824,,2016-09
247,(주)셀트리온,68270,2017,1.284733574,-1.110522016,-5.712107073,-1489,-1.197035406,3.068276248,,2017-09
248,(주)셀트리온,68270,2018,-35.3065851,-39.72906428,-12.27407694,-1343,0.222608402,-4.340391073,,2018-09
249,(주)셀트리온,68270,2019,23.73692949,-21.32529481,23.01539062,-1111,0.616143913,0.193524873,,2019-09
250,(주)셀트리온,68270,2020,34.88275394,26.84740508,27.97864612,-1819,0.860770146,2.85245025,,2020-09
251,(주)셀트리온,68270,2021,0.468978625,8.410119647,-7.136186794,-2339,1.361801777,-0.259612721,,2021-09
252,(주)셀트리온,68270,2022,3.195337085,-9.321151434,5.133646803,-2181,-1.670427497,1.061798485,,2022-09
253,(주)신세계,4170,2007,15.38459224,16.30652339,14.5565535,-11883,-1.486906709,0.271266082,,2007-09
254,(주)신세계,4170,2008,9.632125899,1.348261973,11.81827138,7472,4.24616583,0.022680471,,2008-09
255,(주)신세계,4170,2009,3.40699393,-1.541639232,7.90940163,7140,-9.202473782,0.008699821,,2009-09
256,(주)신세계,4170,2010,-0.834462043,-71.51115918,12.27094363,9137,-1.592176762,-0.18590847,,2010-09
257,(주)신세계,4170,2011,-51.31958189,-99.36067598,-4.054240754,-120246,-5.812117911,-1.976001982,,2011-09
258,(주)신세계,4170,2012,-34.80122046,-53.55408091,-0.564011914,-9855,0.716983223,-1.444532443,,2012-09
259,(주)신세계,4170,2013,-47.98673936,-46.55618581,-1.123224221,-8813,2.757386665,-1.723242081,,2013-09
260,(주)신세계,4170,2014,-15.51764181,-39.4676114,4.735991818,-7766,-0.567761056,-0.871165733,,2014-09
261,(주)신세계,4170,2015,-23.12562454,-87.98561511,-0.062217757,-32240,-5.506254989,-1.13807457,,2015-09
