,정상영업이익증가율,1주당순이익,매출액증가율,외국인 순매수 강도,종목코드,수익률
2009-09-01,120.3874681842,1430.9099999999999,104.71396974999999,0.284608304742889,000120,0.1650602409638554
2009-12-01,43.387076415799996,1511.6399999999999,12.448598636500002,-0.13096088428149258,000120,0.19115549215406563
2010-06-01,-72.9135673386,558.0899999999999,-16.615314508,-0.00580935644096041,000120,0.07854984894259819
2011-03-01,19.3271471458,3993.2099999999996,6.8399146465000005,-0.04672434100293518,000120,-0.12179487179487179
2013-12-01,-145.95705582,-768.6899999999999,0.5546438807,0.5932366535455259,000120,-0.05042016806722689
2014-09-01,197.93343305800002,446.94,31.112709004000003,0.14727342445268182,000120,-0.40756302521008403
2014-12-01,6.655594699019999,1057.6799999999998,1.8339506666,0.3601099814553233,000120,-0.17365269461077845
2015-09-01,70.8211023336,517.14,20.213905868,-0.5928200957834354,000120,-0.061170212765957445
2015-12-01,18.8761523078,-517.14,0.36717707000000005,0.0797428329599785,000120,0.06372549019607843
2017-09-01,9.1645326644,1730.4299999999998,18.139868708,0.32139634453083066,000120,0.10410958904109589
2017-12-01,1.52319208688,-1730.4299999999998,12.588070055600001,-0.08504450172295272,000120,0.15915915915915915
2018-03-01,2.21000791312,2089.62,-5.724070055599987,0.00278106029047626,000120,0.04513888888888889
2019-03-01,24.152443517000002,3293.5499999999997,-7.758906883,0.5090642454887329,000120,0.006006006006006006
2019-09-01,76.23992234859999,-383.76,24.930764572999987,-0.2271702111242026,000120,-0.0625
2019-12-01,28.7774296498,383.76,4.4597935889,0.22760814811421737,000120,-0.08771929824561403
2020-03-01,-13.8812296498,1578.33,-8.2687935889,0.29867221975365127,000120,0.10819672131147541
2020-09-01,77.890957767,2589.21,19.452918979,0.2223544244518258,000120,-0.12698412698412698
2021-09-01,54.4321622446,-2817.3599999999997,13.705004664,0.17538150294467114,000120,0.15934065934065933
2021-12-01,19.892190365399998,2817.3599999999997,4.696742605100001,-0.2045092655327964,000120,0.16279069767441862
2022-09-01,76.2403620976,4665.96,21.76698732,-0.0746234875027616,000120,0.20701754385964913
2022-12-01,-8.902645811300001,-4665.96,-0.9744075042000001,-0.2543388494671913,000120,-0.01847826086956522
2023-03-01,-13.703954194799987,9582.3,-3.2505924958,-0.4924531623001454,000120,0.12197802197802197
2007-12-01,-0.06988909568,-1925.82,2.6047564361,-1.2733390692249216,000150,0.06683804627249357
2008-09-01,90.7850112042,2233.5299999999997,123.536460125,0.040806079879263144,000150,0.2994011976047904
2008-12-01,-1.32010518094,3407.04,-2.2458438015,-1.0044072143284366,000150,0.14977973568281938
2009-09-01,133.489528974,409.5,78.519653238,1.7051342366520907,000150,0.016574585635359115
2009-12-01,-275.853406512,-1461.33,17.045570607,0.4512632413894301,000150,-0.09278350515463918
2010-06-01,-109.73589650299999,2701.5299999999997,-127.64872750500001,1.774945958318981,000150,0.12549019607843137
2011-03-01,162.366956668,37080.81,-60.305495822000005,-0.0111488053277367,000150,0.09206349206349207
2011-09-01,100.9446485196,11907.09,91.813555548,-0.34489282276821515,000150,-0.06666666666666667
2013-12-01,-43.837908347199985,-5349.24,-15.226206931,0.02044491076355195,000150,0.057432432432432436
2014-09-01,6.47758063284,1290.51,10.5289485665,0.07370633839985039,000150,0.16194331983805668
2014-12-01,-45.2057140434,-1290.51,-8.735749529,-0.6994727910415649,000150,0.014285714285714285
2015-09-01,8.58071333248,383.76,13.131616238000001,-0.3338974899568151,000150,-0.02304147465437788
2015-12-01,-76.8736637804,-383.76,-9.796168553600001,-0.3890361832796795,000150,0.18055555555555555
2017-09-01,-45.0563339494,1694.1599999999999,31.047186976000003,-0.22942311559880701,000150,-0.18333333333333332
2017-12-01,-38.8138059366,-1694.1599999999999,-8.791901346800001,0.0025288718123682,000150,0.20701754385964913
2018-03-01,52.551005936599985,2233.5299999999997,6.4389013468,0.3292730919607362,000150,0.06167400881057269
2019-03-01,28.01487037,-6967.349999999999,12.8177279802,0.3746191813353193,000150,0.11387559808612441
2019-09-01,-135.905178628,1506.9599999999998,15.120697501000002,-0.2748935097325245,000150,-0.06532663316582915
2019-12-01,-82.5630251882,-1506.9599999999998,-22.136825854,-0.11268183716126155,000150,0.33679245283018866
2020-03-01,83.7342251882,25623.0,16.793825854,0.14927136440868602,000150,0.5152394775036284
2020-09-01,-21.7581728014,-20969.91,-3.2831565026000002,-1.1223465951937601,000150,-0.24766977363515313
2021-09-01,1879.9585144399998,14538.419999999998,-39.45428939400001,0.864132777877449,000150,-0.05844845908607864
2021-12-01,59.427441130400005,-14538.419999999998,85.10933119,-0.21161412072365865,000150,-0.26881720430107525
2022-09-01,-82.8982901308,-6369.48,-23.63484251699999,-0.7985522819645927,000150,-0.16355810616929697
2022-12-01,-8.65012842034,6369.48,3.1715863673,-1.2751551008649762,000150,-0.03875
2007-12-01,-18.6725041006,-6079.32,-8.017980701900001,1.1700212362059907,000210,0.0
2008-09-01,102.63692309780001,3596.58,116.515616932,-0.1103989986711447,000210,0.2916256157635468
2008-12-01,23.4451084522,4324.32,-0.8703701759999999,-4.91177711313712,000210,0.3615494978479197
2009-09-01,37.6614307806,3458.52,91.524990388,2.5702545231289187,000210,-0.13322884012539185
2009-12-01,-74.26869459960001,1434.4199999999998,-4.728137235899987,1.3426402771963217,000210,-0.1571627260083449
2010-06-01,-82.4653681288,3115.71,-76.063212017,-0.2983285315257276,000210,0.151797603195739
2011-03-01,33.4238905032,1381.77,1.1475661977,-1.2497698437372464,000210,0.13360323886639677
2011-09-01,-90.13956445800001,7353.45,61.120957339,-3.89926233476259,000210,0.2490272373540856
2013-12-01,12.8667168728,-5707.259999999999,-2.9159009464000003,0.5451702190324701,000210,0.033880903490759756
2014-09-01,94.23684985099999,2329.47,6.322333555199988,0.48680923211225063,000210,0.13018433179723501
2014-12-01,-387.103169844,-2329.47,-21.087799304,-0.4233935747802949,000210,0.11559139784946236
2015-09-01,151.00302462,3699.54,20.784469693000002,0.4483161884023263,000210,0.20591715976331362
2015-12-01,9.573555098199998,-3699.54,0.0847415114,1.1542881067034214,000210,0.042796005706134094
2017-09-01,-86.9086190966,7307.82,24.998222782000003,-0.08831097531031437,000210,0.1040268456375839
2017-12-01,46.2706814698,-7307.82,13.430708342999989,0.35350052093465756,000210,-0.037783375314861464
2018-03-01,-25.6282814698,14861.339999999998,-2.276708344299987,-0.40619008211247737,000210,0.09046454767726161
2019-03-01,-25.126490162799985,19586.969999999998,3.3908455451000004,0.2898284156228908,000210,0.0
2019-09-01,-37.473342648599996,10817.82,-3.1864370239000004,0.9150659531512114,000210,0.08771929824561403
2019-12-01,-30.6227230452,-10817.82,-16.020272983,-0.41842899298828906,000210,0.11707317073170732
2020-03-01,54.8641230452,20150.91,23.339272983,-0.758805162658161,000210,0.16059225512528474
2020-09-01,39.0331795168,11455.47,17.260750793,-0.2991422681088483,000210,0.05953827460510328
2021-09-01,34.2597643166,48281.219999999994,39.99791302,-0.5415394548998582,000210,0.04767879548306148
2022-09-01,-17.821699792999986,3660.93,109.416348977,-1.854344021078055,000210,0.19635343618513323
2022-12-01,228.93185747,-3660.93,1.7658780815,0.3840363939709798,000210,-0.011965811965811967
2023-03-01,-172.71425747,3134.43,-0.2968780815,0.03296778443611692,000210,0.06818181818181818
2007-12-01,-1.9880002016399876,-896.2199999999999,0.6293862133,0.5818337221263608,000240,0.055408970976253295
2008-09-01,-77.7529927738,445.77,111.947634019,0.28573131083332903,000240,-0.12162162162162163
2008-12-01,-13.6165221384,-65.52,-0.18244433089998702,-0.8351354629022538,000240,0.05846153846153846
2009-09-01,620.232897254,532.35,98.512240905,1.8432627946169378,000240,-0.3286118980169972
2009-12-01,167.77983448999998,1475.37,17.516288335,1.193625947392443,000240,-0.14606741573033707
2010-06-01,-80.78225812960001,1118.52,-97.26342683200001,-0.4221907292710301,000240,-0.3246445497630332
2011-03-01,28.2039211552,878.67,4.3279064101,-0.43071105272363974,000240,-0.07981927710843373
2013-06-01,84.86184836199999,635.31,36.32734435199999,-1.8095001764331466,000240,-0.15760869565217392
2013-12-01,300.559536476,2947.23,222.46627117,0.529137424023662,000240,0.118
2014-06-01,51.1428575976,672.75,37.46333318,-0.49057136340326507,000240,-0.08454106280193237
2014-09-01,-51.1428575976,-672.75,-37.46333318,-0.7906700762378526,000240,0.05829596412556054
2014-12-01,24.1726581484,1799.4599999999998,18.316477153,-0.1819603834111673,000240,-0.16985645933014354
2015-09-01,5.185474547059988,-439.91999999999996,10.692569780100001,-0.26498537626362845,000240,-0.06784660766961652
2015-12-01,5.15426022364,1570.1399999999999,3.9816986222,0.1406792742757753,000240,0.0410958904109589
2017-09-01,-42.8571587896,1192.23,70.945554563,0.31302641314460566,000240,0.004555808656036446
2017-12-01,-1.4017361227,-1192.23,10.853754966599999,0.1566230841836275,000240,0.12093023255813953
2018-03-01,-1.9044638773,2163.33,-47.201754964,-0.08532808943007804,000240,0.018421052631578946
2019-03-01,28.7361337966,2641.8599999999997,11.542588379400001,0.07826909229574967,000240,0.0771513353115727
2019-09-01,-40.7312132392,813.15,3.6899408884,0.02579376734958504,000240,0.1588235294117647
2019-12-01,98.38503580339999,-813.15,19.536368878,-0.01622740256884396,000240,0.0
2020-03-01,-85.6726358034,2024.1,-14.050368877999984,0.15740627565562057,000240,0.3892857142857143
2020-09-01,-152.44131678,485.54999999999995,-3.4782495085000003,-1.8765885910939755,000240,-0.2546816479400749
2021-09-01,197.81597060399997,1414.53,29.696187937,-0.07667068771942191,000240,0.2109181141439206
2021-12-01,13.976281606599986,-1414.53,7.068260093699999,0.07001102190244617,000240,-0.00641025641025641
2022-09-01,-12.852854732599999,1202.76,20.867476084,-0.31797591879810094,000240,0.01968503937007874
2022-12-01,-29.499150686199997,953.55,-10.323360578700001,0.02712401516125522,000240,-0.11155378486055777
2023-03-01,19.5683506862,-628.29,-2.364639421299987,0.00980185556933219,000240,0.14028776978417265
2007-12-01,-506.015082664,-104.13,-27.287674258,-0.43151312732427866,000270,0.17551020408163265
2008-09-01,-8.68060165598,290.15999999999997,75.42412793499999,-2.8358655746471424,000270,-0.2683982683982684
2008-12-01,-65.994237445,-73.71,-23.78698019099999,2.1493566505106974,000270,0.541958041958042
2009-09-01,273.46368673800004,1144.26,92.492544495,2.419036287746035,000270,-0.4939759036144578
2009-12-01,-6.223785030799988,1269.4499999999998,-4.6436752362,2.431686278768843,000270,-0.15561959654178675
2010-06-01,-40.277181321,1198.08,-92.290775967,1.1979912444737644,000270,-0.2409867172675522
2011-03-01,132.93291288,3154.3199999999997,29.840288673,0.5283578625369159,000270,-0.3142857142857143
2011-09-01,45.279270588399996,5975.19,58.964606207,-0.10821492678310925,000270,0.02837837837837838
2013-06-01,145.30868535599998,2265.12,-2.2158151002,0.1477062709828203,000270,-0.12704174228675136
2013-12-01,-46.5811092254,2609.1,-14.660399364,-0.09996247622492274,000270,0.1474164133738602
2014-06-01,16.017937357,2531.8799999999997,1.759119732499987,1.0080483112589635,000270,0.051926298157453935
2014-09-01,-37.68513735699999,2957.7599999999998,-2.9291197325000002,0.4005645404559511,000270,0.03590664272890485
2014-12-01,-32.2010021532,1898.9099999999999,-6.8985205432,-0.07300343401328185,000270,0.04036697247706422
2015-09-01,-30.498517455999984,2193.75,3.8611301469,-0.020473582266280262,000270,-0.17543859649122806
2015-12-01,5.0233529524,1606.4099999999999,6.998810154699999,0.5959105556709835,000270,0.018656716417910446
2017-09-01,-19.397885198,1137.24,-2.5372534512,0.08134642096223631,000270,0.1821705426356589
2017-12-01,-250.937489984,-851.76,5.067029407700001,0.05586731348164369,000270,-0.048513302034428794
2018-03-01,215.411089984,305.37,0.2109705923,0.27645924882458156,000270,0.054878048780487805
2018-06-01,1.29371385546,1260.09,-4.432553885499987,0.18649225792214538,000270,0.011217948717948718
2019-03-01,192.604879318,274.95,0.4149008994,0.3241038348339134,000270,-0.07774390243902439
2019-09-01,19.3092199778,3369.6,11.5259645267,-0.15234832715477623,000270,-0.06293706293706294
2019-12-01,-55.3630736554,950.04,5.2234864084,-0.303157053242895,000270,0.016648168701442843
2020-03-01,58.156873655400005,1010.8799999999999,2.7195135916,-0.13261409865440177,000270,0.38823529411764707
2020-09-01,-28.030198291399984,368.54999999999995,7.5176078042,-0.05226077596521301,000270,-0.45652173913043476
2021-09-01,427.966754718,3918.33,47.572934006000004,0.3600675238687979,000270,0.10276243093922652
2021-12-01,-13.139063548400001,-6939.2699999999995,-4.1590450902,0.5341230122110233,000270,-0.04980842911877394
2022-09-01,15.9850404596,8503.56,10.932634724700002,0.2868164639114575,000270,0.0782051282051282
2022-12-01,-80.0476002742,-8503.56,7.640173808799988,-0.15049417683757368,000270,0.18543956043956045
2023-03-01,71.4832002742,15789.15,3.6568261912000004,0.047752643200426714,000270,-0.3170731707317073
2007-12-01,644.3932959639999,-1598.2199999999998,26.658729448000003,1.6135528587754338,000660,0.0507399577167019
2008-09-01,-222.192539894,-1802.9699999999998,-3.2138685891,-0.739542401341499,000660,0.3333333333333333
2008-12-01,186.254816772,-4203.8099999999995,1.6641845974,-3.398177709669522,000660,0.27586206896551724
2009-12-01,-213.082757926,620.0999999999999,36.439488111,0.11089854253101027,000660,0.1566265060240964
2010-06-01,-20.8571960792,1621.62,-11.6419109989,-3.536659500894929,000660,0.1297071129707113
2011-03-01,1773.6383131199998,164.97,-81.71877294100001,1.834714210128427,000660,0.10869565217391304
2011-09-01,-70.41359128459999,1470.6899999999998,0.0990586038,-0.2233542973296262,000660,0.013574660633484163
2013-12-01,5.57379425186,-1895.3999999999999,4.9906894765,3.745022798276413,000660,-0.1559633027522936
2014-09-01,18.231311901599998,2413.71,3.9580733478000005,-0.06276834150572284,000660,0.009345794392523364
2014-12-01,24.4600619786,-2413.71,12.897484626,0.3407381966165716,000660,0.11485148514851486
2015-09-01,52.6385430838,3863.3399999999997,38.70411499499999,-1.7933772469853628,000660,0.2623126338329764
2015-12-01,0.6860659556800001,-3863.3399999999997,8.0281374966,-0.7846144920959923,000660,0.21683309557774608
2017-09-01,467.532743444,7236.45,69.54683583900001,-1.0082889676938112,000660,-0.15730337078651685
2017-12-01,27.453419220799997,-7236.45,27.347176856999987,-0.1089912390906473,000660,0.08149171270718232
2018-03-01,-180.08761917200002,17635.41,-21.900176856999998,-0.18840815647829903,000660,0.14623338257016247
2019-03-01,-54.1189281474,26038.35,-29.651720683,0.8128231789566854,000660,-0.16795366795366795
2019-09-01,-13.0366188796,2802.1499999999996,1.4709255418,0.5825024469954593,000660,-0.06513409961685823
2019-12-01,-31.5832347914,-2802.1499999999996,7.7885747823,-0.43023533768096495,000660,-0.07414104882459313
2020-03-01,22.860234791399986,3443.31,-11.103574782299988,0.43715310213319564,000660,0.2288135593220339
2020-09-01,-246.424671798,3268.98,20.262528819,-0.549727038273156,000660,0.035496957403651115
2021-09-01,11.20434080166,5080.139999999999,16.149226535,-1.13117826804318,000660,0.13856427378964942
2021-12-01,66.8840915126,-5080.139999999999,18.686401655999987,0.9222065097829555,000660,0.005940594059405941
2022-09-01,131.392739862,8253.18,51.720852183000005,0.2269649992819898,000660,0.05826397146254459
2022-12-01,-73.8252685562,-8253.18,-26.620470162000004,0.2660664215438774,000660,0.03731343283582089
2023-03-01,-73.30673144379999,3793.14,-17.865529838,0.5871609203322776,000660,-0.17777777777777778
2008-09-01,79.5845816164,24909.3,84.171866181,0.2747190627938297,000670,0.10197710718002082
2008-12-01,-21.4834659016,18950.489999999998,-10.7711187519,-1.4542470071944207,000670,-0.21239954075774972
2009-09-01,58.095864871399996,27335.879999999997,79.614185365,-0.17579800326904713,000670,-0.2253052164261931
2009-12-01,-24.2184675502,32805.63,12.4607401217,0.01671529935510136,000670,-0.030797101449275364
2010-06-01,-104.09407886119999,32274.449999999997,-110.28111213599999,-0.21328693899671314,000670,0.1140625
2011-03-01,-40.1733785848,60367.32,-68.903362372,-0.03462953479490752,000670,0.010465116279069767
2011-06-01,-44.495729711999985,29623.23,-73.551102963,-0.02224638870193142,000670,-0.17324561403508773
2011-09-01,239.646929712,15281.369999999999,100.981102963,-0.03851653277086576,000670,0.022727272727272728
2012-06-01,38.1235882404,32428.89,-72.79458394,-0.10713536772696343,000670,0.2489451476793249
2014-09-01,76.7898028104,36741.509999999995,-5.6497555985000005,0.00642937321944515,000670,-0.14771784232365145
2014-12-01,-128.190406392,-36741.509999999995,33.11351630600001,0.1468912765645191,000670,0.08903605592347315
2015-09-01,181.62402727,50191.829999999994,22.281345073,-0.17530982949458082,000670,0.09752839011356046
2017-09-01,188.905495156,64979.46,30.41216594,-0.26933891191133486,000670,0.06717687074829932
2019-03-01,1111.893023158,75310.56,-43.999880223000005,0.0683243504183578,000670,-0.08695652173913043
2019-09-01,86.965222668,70457.4,19.804542979,0.11497629958207692,000670,0.13142857142857142
2020-09-01,39.505519486999994,63933.479999999996,-10.371606754599988,0.17629255759060738,000670,0.005302226935312832
2021-09-01,96.46808108420001,78081.12,21.500817129999987,-0.1883674040803988,000670,-0.0421875
2007-12-01,-3.97131832022,-1667.25,-0.8768454006,-0.822821777270864,000720,0.017817371937639197
2008-09-01,133.44526591,1234.35,85.51444541900001,-0.834749675118011,000720,-0.021929824561403508
2008-12-01,-33.846342904400004,1311.57,-0.7817716686,0.9739363186501531,000720,0.1627565982404692
2009-09-01,40.851901653799985,1083.4199999999998,99.518471611,-0.11156901548008893,000720,-0.12280701754385964
2009-12-01,-21.863413819999998,1089.27,-15.141523865,1.2304098234527783,000720,-0.1026438569206843
2010-06-01,-54.5561466478,1088.1,-50.56866834499999,-0.056549701561898605,000720,0.0825242718446602
2011-03-01,-10.326451561979997,555.75,26.793890942,-1.6069829211801898,000720,-0.09241379310344827
2011-09-01,55.9697041618,3096.99,63.618921925,0.16680497568644573,000720,0.3025114155251142
2013-12-01,3.2839044719399997,-2636.0099999999998,2.4055283421,0.2815416641968109,000720,0.02254428341384863
2014-09-01,-42.50207655739999,2281.5,56.771971073999985,1.2430923106257261,000720,-0.027257240204429302
2014-12-01,-21.325824126199997,-2281.5,-12.265624867600001,-0.3546554890985846,000720,0.28034188034188035
2015-09-01,-67.674971543,2019.4199999999998,40.404727974000004,-0.0012793875128451302,000720,0.17490952955367914
2015-12-01,4.83810969326,-2019.4199999999998,-2.8119211458000004,0.9890868248239221,000720,0.18544935805991442
2017-09-01,62.621356881000004,1749.1499999999999,21.244185352000002,0.11887920457052861,000720,0.16539717083786726
2017-12-01,-0.32340186999999987,-1749.1499999999999,0.7798500215999999,-0.8416934776919717,000720,0.035856573705179286
2018-03-01,-26.809398129999998,2117.7,-5.0698500216,0.025604277687802584,000720,-0.17631224764468373
2019-03-01,-10.50509050362,4006.08,0.12050935130000001,0.41354486230250664,000720,-0.005649717514124294
2019-09-01,-28.820625567599986,2630.16,30.185596376,-1.0912727935007027,000720,0.15818181818181817
2019-12-01,-2.9508180662599997,-2630.16,-16.496872626,0.14886078404445222,000720,0.08836206896551724
2020-03-01,2.76781806626,4277.5199999999995,7.695872628599987,0.09793967475824272,000720,0.3337378640776699
2020-09-01,-32.0271955608,1889.55,16.735731766,0.7527732941507725,000720,0.0950965824665676
2021-09-01,-141.907010596,1902.4199999999998,4.2304791633,-0.19109108933737773,000720,0.11072664359861592
2021-12-01,68.71284263519999,-1902.4199999999998,-0.936669333599987,0.21584547438572235,000720,0.11630218687872763
2022-09-01,14.4173667872,4247.099999999999,44.138018756,-0.5304236911362127,000720,0.10071942446043165
2022-12-01,-15.0942032306,-4247.099999999999,-3.46244288,0.8316561716705684,000720,0.09819121447028424
2023-03-01,-15.6131967694,4255.29,8.14244288,0.3675192941682322,000720,-0.08482142857142858
2007-12-01,35.0255444452,-2065.0499999999997,-1.7725481072,-0.9026506411551952,000880,0.016666666666666666
2008-09-01,276.2661147,1623.9599999999998,207.61495183,0.01859360752195193,000880,-0.18666666666666668
2008-12-01,-26.499625185,2228.85,-20.149725518,-1.083402095941534,000880,0.5707915273132664
2009-09-01,138.843370996,1850.9399999999998,105.70612451100001,0.12309549931718157,000880,-0.28892215568862273
2009-12-01,-21.1511091096,3586.0499999999997,-9.125777706500001,0.8327808031678489,000880,-0.14217443249701314
2010-06-01,-117.01061561739999,1985.4899999999998,-123.998754035,-0.37794552393218594,000880,0.09575757575757576
2011-03-01,-48.998324407800006,12313.08,-87.671762789,0.6724837886001516,000880,-0.06190975865687303
2011-09-01,89.9779712856,2610.27,97.403694661,-0.09376518062207478,000880,0.3130081300813008
2013-12-01,15.389445524199997,-1965.6,0.827452505099987,1.7750224446459986,000880,-0.0481283422459893
2014-09-01,-116.39628182359999,-5425.29,11.3320857845,-0.6446605733489815,000880,-0.13926499032882012
2014-12-01,-345.62534400600003,5425.29,-1.1081697536,-0.8682200655287053,000880,-0.04690117252931323
2015-09-01,1605.13177038,675.0899999999999,13.506369006,-0.01915787955734302,000880,0.2276341948310139
2015-12-01,-91.85430398199999,-675.0899999999999,19.349085743,0.14485743925326297,000880,0.03075030750307503
2017-09-01,-998.425256516,8064.8099999999995,-1.8830144034,0.7705932511767982,000880,0.07660020986358866
2017-12-01,-60.968487875799994,-8064.8099999999995,3.544762583699987,0.4607150800555336,000880,0.09978308026030369
2018-03-01,36.3976878758,6574.23,-4.8577625837000005,-0.562582696317478,000880,0.09479768786127167
2019-03-01,16.629995863,7652.969999999999,9.1437284393,-0.14798476195922225,000880,0.01935483870967742
2019-09-01,2402.59037262,2493.27,13.847948595,-0.6481735065702724,000880,0.06481481481481481
2019-12-01,8.106512944019988,-2493.27,1.8530266742000001,-0.5574349829577389,000880,0.001996007984031936
2020-03-01,6.118687055979987,1229.6699999999998,-0.47502667420000005,-0.08290850342370466,000880,0.37166324435318276
2020-09-01,-158.77622570600002,4127.759999999999,-13.690905995,-0.06381822325721466,000880,-0.12276785714285714
2021-09-01,-451.67995413200003,6950.969999999999,9.202549060900001,0.010864452534187332,000880,-0.09076433121019108
2021-12-01,-31.0641713832,-6950.969999999999,7.5845137316,-0.8686485280783472,000880,0.06824925816023739
2022-09-01,26.9774916942,8794.89,21.445851401,0.34764575389198266,000880,0.057803468208092484
2022-12-01,0.9046700599199999,-8794.89,14.135173325,0.7258682201831395,000880,-0.011834319526627219
