time,open,high,low,close
2011-04-01T09:00:00+09:00,2107.6699,2231.47,2081.98,2192.3601
2011-05-02T09:00:00+09:00,2203.0901,2229.0901,2030.6801,2142.47
2011-06-01T09:00:00+09:00,2142.6699,2152.95,2008.84,2100.6899
2011-07-01T09:00:00+09:00,2120.03,2192.8301,2105.24,2133.21
2011-08-01T09:00:00+09:00,2160.0901,2173.28,1684.6801,1880.11
2011-09-01T09:00:00+09:00,1887.21,1928.4,1644.11,1769.65
2011-10-04T09:00:00+09:00,1683.9399,1963.74,1658.0601,1909.03
2011-11-01T09:00:00+09:00,1891.22,1932.95,1766.73,1847.51
2011-12-01T09:00:00+09:00,1911.5,1929.1801,1750.6,1825.74
2012-01-02T09:00:00+09:00,1831.6899,1973.35,1810.48,1955.79
2012-02-01T09:00:00+09:00,1948.5699,2047.4301,1947.46,2030.25
2012-03-02T09:00:00+09:00,2041.52,2057.28,1966.6899,2014.04
2012-04-02T09:00:00+09:00,2022.42,2051.8,1954.01,1981.99
2012-05-02T09:00:00+09:00,1994.17,2001.11,1779.47,1843.47
2012-06-01T09:00:00+09:00,1832.08,1908.1899,1776.85,1854.01
2012-07-02T09:00:00+09:00,1864.73,1896.83,1758.99,1881.99
2012-08-01T09:00:00+09:00,1870.58,1964.0699,1843.87,1905.12
2012-09-03T09:00:00+09:00,1909.0601,2012.74,1873.49,1996.21
2012-10-02T09:00:00+09:00,1998.52,2007.84,1884.77,1912.0601
2012-11-01T09:00:00+09:00,1903.5699,1941.84,1856.8101,1932.9
2012-12-03T09:00:00+09:00,1937.28,2006.08,1928.09,1997.05
2013-01-02T09:00:00+09:00,2013.74,2042.48,1930.37,1961.9399
2013-02-01T09:00:00+09:00,1964.75,2030.85,1928.75,2026.49
2013-03-04T09:00:00+09:00,2028.55,2033.89,1946.05,2004.89
2013-04-01T09:00:00+09:00,2009.9399,2010.15,1888.3,1963.95
2013-05-02T09:00:00+09:00,1961.67,2013.29,1935.5699,2001.05
2013-06-03T09:00:00+09:00,1993.11,2000.5601,1770.53,1863.3199
2013-07-01T09:00:00+09:00,1851.5699,1920.6,1809.72,1914.03
2013-08-01T09:00:00+09:00,1916.5601,1939.28,1838.52,1926.36
2013-09-02T09:00:00+09:00,1925.3199,2018.02,1921.01,1996.96
2013-10-01T09:00:00+09:00,1997.62,2063.28,1981.21,2030.09
2013-11-01T09:00:00+09:00,2037.25,2050.7,1963.42,2044.87
2013-12-02T09:00:00+09:00,2050.45,2052.8799,1947.4399,2011.34
2014-01-02T09:00:00+09:00,2013.11,2013.89,1899.76,1941.15
2014-02-03T09:00:00+09:00,1930.09,1981.15,1885.53,1979.99
2014-03-03T09:00:00+09:00,1967.9,1989.8,1913.64,1985.61
2014-04-01T09:00:00+09:00,1983.78,2013.09,1955.15,1961.79
2014-05-01T09:00:00+09:00,1966.29,2022.59,1934.72,1994.96
2014-06-02T09:00:00+09:00,1998.8101,2016.78,1965.12,2002.21
2014-07-01T09:00:00+09:00,1993.29,2093.0801,1985.53,2076.1201
2014-08-01T09:00:00+09:00,2063.71,2088.8601,2026.5601,2068.54
2014-09-01T09:00:00+09:00,2067.8,2072.5901,2007.3,2020.09
2014-10-01T09:00:00+09:00,2013.47,2013.47,1896.54,1964.4301
2014-11-03T09:00:00+09:00,1959.66,1994.8199,1923.05,1980.78
2014-12-01T09:00:00+09:00,1971.95,1990.04,1881.73,1915.59
2015-01-02T09:00:00+09:00,1914.24,1964.13,1876.27,1949.26
2015-02-02T09:00:00+09:00,1947.91,1993.4301,1932.75,1985.8
2015-03-02T09:00:00+09:00,1996.72,2047.13,1969.13,2041.03
2015-04-01T09:00:00+09:00,2035.4,2189.54,2024.64,2127.1699
2015-05-04T09:00:00+09:00,2134.51,2148.7,2067.99,2114.8
2015-06-01T09:00:00+09:00,2110.1201,2110.8799,2008.46,2074.2
2015-07-01T09:00:00+09:00,2077.27,2110.8101,1983.78,2030.16
2015-08-03T09:00:00+09:00,2026.25,2038.41,1800.75,1941.49
2015-09-01T09:00:00+09:00,1934.4399,1996.47,1868.48,1962.8101
2015-10-01T09:00:00+09:00,1963.55,2064.72,1958.63,2029.47
2015-11-02T09:00:00+09:00,2033.15,2056.1201,1942.85,1991.97
2015-12-01T09:00:00+09:00,2001.51,2026.33,1919.22,1961.3101
2016-01-04T09:00:00+09:00,1954.47,1954.52,1830.0601,1912.0601
2016-02-01T09:00:00+09:00,1919.62,1929.53,1817.97,1916.66
2016-03-02T09:00:00+09:00,1944.27,2009.1,1935.55,1995.85
2016-04-01T09:00:00+09:00,1994.77,2023.77,1954.11,1994.15
2016-05-02T09:00:00+09:00,1991.84,1991.84,1937.67,1983.4
2016-06-01T09:00:00+09:00,1976.87,2035.27,1892.75,1970.35
2016-07-01T09:00:00+09:00,1977.36,2030.6899,1944.33,2016.1899
2016-08-01T09:00:00+09:00,2024.71,2063.0901,1993,2034.65
2016-09-01T09:00:00+09:00,2022.96,2073.8899,1991.47,2043.63
2016-10-04T09:00:00+09:00,2056.9399,2070.4299,2002.29,2008.1899
2016-11-01T09:00:00+09:00,2003.41,2015.23,1931.0699,1983.48
2016-12-01T09:00:00+09:00,1987.48,2053.46,1960.65,2026.46
2017-01-02T09:00:00+09:00,2022.23,2091.02,2015.6801,2067.5701
2017-02-01T09:00:00+09:00,2075.3101,2108.99,2052.29,2091.6399
2017-03-02T09:00:00+09:00,2105.1899,2182.4199,2067.6799,2160.23
2017-04-03T09:00:00+09:00,2166.04,2217.04,2117.8201,2205.4399
2017-05-01T09:00:00+09:00,2213.6101,2371.6699,2212.8701,2347.3799
2017-06-01T09:00:00+09:00,2348.3101,2402.8,2335.6299,2391.79
2017-07-03T09:00:00+09:00,2397.6599,2453.1699,2372.8301,2402.71
2017-08-01T09:00:00+09:00,2397.1201,2434.47,2310.2,2363.1899
2017-09-01T09:00:00+09:00,2367.45,2429.1201,2314.3101,2394.47
2017-10-02T09:00:00+09:00,2425.6299,2528.3201,2421.1001,2523.4299
2017-11-01T09:00:00+09:00,2535.97,2561.6299,2474.28,2476.3701
2017-12-01T09:00:00+09:00,2488.9199,2514.6101,2411.48,2467.49
2018-01-02T09:00:00+09:00,2474.8601,2607.1001,2465.9399,2566.46
2018-02-01T09:00:00+09:00,2578.9099,2583.74,2346.73,2427.3601
2018-03-02T09:00:00+09:00,2406.5701,2508.71,2374.8,2445.8501
2018-04-02T09:00:00+09:00,2454.72,2515.3799,2405.9099,2515.3799
2018-05-02T09:00:00+09:00,2515.75,2516.5701,2399.5801,2423.01
2018-06-01T09:00:00+09:00,2419.6299,2479.5601,2296.3899,2326.1299
2018-07-02T09:00:00+09:00,2322.23,2327.5901,2243.8999,2295.26
2018-08-01T09:00:00+09:00,2301.1699,2322.8799,2218.0901,2322.8799
2018-09-03T09:00:00+09:00,2317.9299,2356.6201,2264.8999,2343.0701
2018-10-01T09:00:00+09:00,2349.6399,2352.1101,1985.95,2029.6899
2018-11-01T09:00:00+09:00,2035.11,2136.74,2023.4301,2096.8601
2018-12-03T09:00:00+09:00,2127.78,2136.6399,2014.28,2041.04
2019-01-02T09:00:00+09:00,2050.55,2222.8799,1984.53,2204.8501
2019-02-01T09:00:00+09:00,2211.9299,2241.76,2167.3601,2195.4399
2019-03-04T09:00:00+09:00,2210.97,2216.02,2120.9299,2140.6699
2019-04-01T09:00:00+09:00,2153.3101,2252.05,2153.3101,2203.5901
2019-05-02T09:00:00+09:00,2192.9399,2217.03,2016.25,2041.74
2019-06-03T09:00:00+09:00,2031.03,2141.27,2029.17,2130.6201
2019-07-01T09:00:00+09:00,2147.24,2147.24,2010.95,2024.55
2019-08-01T09:00:00+09:00,2015.09,2032.23,1891.8101,1967.79
2019-09-02T09:00:00+09:00,1961.1899,2101.6299,1958.59,2063.05
2019-10-01T09:00:00+09:00,2062.4399,2105.1699,2010.9,2083.48
2019-11-01T09:00:00+09:00,2084.79,2165.8899,2081.53,2087.96
2019-12-02T09:00:00+09:00,2097.55,2215.55,2053.5601,2197.6699
2020-01-02T09:00:00+09:00,2201.21,2277.23,2119.01,2119.01
2020-02-03T09:00:00+09:00,2086.6101,2255.49,1980.8199,1987.01
2020-03-02T09:00:00+09:00,1997.03,2089.0801,1439.4301,1754.64
2020-04-01T09:00:00+09:00,1737.28,1957.51,1664.13,1947.5601
2020-05-04T09:00:00+09:00,1906.42,2054.52,1894.29,2029.6
2020-06-01T09:00:00+09:00,2037.04,2217.21,2030.8199,2108.3301
2020-07-01T09:00:00+09:00,2128.8101,2281.4099,2101.3301,2249.3701
2020-08-03T09:00:00+09:00,2251.6499,2458.1699,2237.04,2326.1699
2020-09-01T09:00:00+09:00,2340.1899,2450.53,2267.6299,2327.8899
2020-10-05T09:00:00+09:00,2330.55,2418.8899,2266.9299,2267.1499
2020-11-02T09:00:00+09:00,2276.6101,2648.6599,2267.95,2591.3401
2020-12-01T09:00:00+09:00,2613.4199,2878.21,2611.6699,2873.47
2021-01-04T09:00:00+09:00,2874.5,3266.23,2869.1101,2976.21
2021-02-01T09:00:00+09:00,2976.8101,3180.9399,2947.24,3012.95
2021-03-02T09:00:00+09:00,3021.6799,3096.5,2929.3601,3061.4199
2021-04-01T09:00:00+09:00,3073.77,3223.05,3069.6799,3147.8601
2021-05-03T09:00:00+09:00,3149.05,3255.8999,3103.8799,3203.9199
2021-06-01T09:00:00+09:00,3207.1201,3316.0801,3199.1799,3296.6799
2021-07-01T09:00:00+09:00,3297.9199,3313.51,3188.8,3202.3201
2021-08-02T09:00:00+09:00,3218.4199,3296.1699,3049.03,3199.27
2021-09-01T09:00:00+09:00,3195.6699,3215.1299,3030.6001,3068.8201
2021-10-01T09:00:00+09:00,3056.21,3062.6001,2901.51,2970.6799
2021-11-01T09:00:00+09:00,2984.1799,3034.3,2822.73,2839.01
2021-12-01T09:00:00+09:00,2860.1201,3043.8301,2837.03,2977.6499
2022-01-03T09:00:00+09:00,2998.3201,3010.77,2591.53,2663.3401
2022-02-03T09:00:00+09:00,2706.3401,2788.27,2642.6299,2699.1799
2022-03-02T09:00:00+09:00,2698.3101,2765.2,2605.8101,2757.6499
2022-04-01T09:00:00+09:00,2745.8501,2769.1799,2615.5,2695.05
2022-05-02T09:00:00+09:00,2669.21,2702.1001,2546.8,2685.8999
2022-06-02T09:00:00+09:00,2670.74,2681.51,2306.48,2332.6399
2022-07-01T09:00:00+09:00,2342.9199,2463.05,2276.6299,2451.5
2022-08-01T09:00:00+09:00,2444.05,2546.3501,2417.01,2472.05
2022-09-01T09:00:00+09:00,2443,2453.95,2134.77,2155.49
2022-10-04T09:00:00+09:00,2189.51,2295.51,2162.8701,2293.6101
2022-11-01T09:00:00+09:00,2301.5801,2499.4299,2296.4399,2472.53
2022-12-01T09:00:00+09:00,2501.4299,2501.4299,2236.3799,2236.3999
2023-01-02T09:00:00+09:00,2249.95,2497.3999,2180.6699,2425.0801
2023-02-01T09:00:00+09:00,2446.03,2487.3501,2383.76,2412.8501
2023-03-02T09:00:00+09:00,2414.6101,2481.24,2346.1101,2476.8601
2023-04-03T09:00:00+09:00,2485.8101,2582.23,2458.5,2501.53
2023-05-02T09:00:00+09:00,2504.01,2596.3101,2455.99,2577.1201
2023-06-01T09:00:00+09:00,2572.5601,2650.45,2565,2625.79
